"","GSE123582_F1, sedentary ; F1, sedentary "
"12469",0.00143287498010124
"12475",0.019000574199741
"12476",0.0127257487907363
"12479",0.0892303399796016
"12483",0.133168216801474
"12484",0.0236755764428422
"12487",0.320900186231364
"12488",0.0087890625
"12489",0.0151365673376334
"12490",0.00588457063643495
"12491",0.118273515890505
"12492",0.00280344816079022
"12493",0.0239291875331174
"12494",0.012763314397226
"12495",0.00759086599975578
"12496",0.00481523229412821
"12497",0.00483631508184077
"12499",0.00727421725550071
"12503",0.202220820676978
"12504",0.141150960709262
"12505",0.0752100832882638
"12506",0.0779033813838037
"12508",0.0122981630409794
"12509",0.19744598682642
"12511",0.0877433440986433
"12512",0.0297286102432021
"12514",0.0105309291067285
"12516",0.290222622793975
"12517",0.677156049315995
"12518",0.566367176115105
"12519",0.0693852119325565
"12520",0.00759616193923071
"12521",0.0301853088278331
"12522",0.00616938842975207
"12523",0.0169423293509879
"12524",0.0150212338154316
"12527",0.0238210936611491
"12530",0.00450112116569313
"12531",0.0134364995626257
"12532",0.19842226330316
"12534",0.113213734881783
"12537",0.00419474348304652
"12539",0.00552995276239569
"12540",0.00247351330985178
"12544",0.0366523776546194
"12545",0.0178498254355915
"12549",0.00737804702314048
"12550",0.24105994718008
"12552",0.00465411450270104
"12554",0.00599471934320145
"12555",0.0392866060572048
"12558",0.00166444740001632
"12560",2.27553429759686
"12561",0.006327200653575
"12562",0.0151521137938402
"12563",0.0128737609408449
"12564",0.00705451476083135
"12565",0.00704357872883739
"12566",0.0226631071803439
"12567",0.00531519965747503
"12568",0.00580188148238675
"12569",0.0017479013054997
"12570",0.00327521624131332
"12571",0.0164332105662646
"12572",0.00373596476601129
"12575",0.0195186390387154
"12576",0.00234600925913858
"12577",0.247397415118352
"12578",0.398468177182797
"12579",0.0559946266313429
"12580",0.0264103829185678
"12581",0.00447325762309895
"12583",0.00579990826533982
"12585",0.0746338539682613
"12587",0.18923589634389
"12589",0.00211659795569767
"12593",0.0066758473798828
"12606",0.00704675906706297
"12607",0.00190901412561978
"12608",0.0117353880323188
"12609",0.0104174309145944
"12611",0.00257999496094734
"12614",0.0169457866637518
"12615",0.0337583775597985
"12616",0.00614196882879042
"12617",0.00571779769681246
"12626",0.00426709978192227
"12628",0.0571873859137806
"12631",0.0047482522420733
"12632",0.00218920532458946
"12633",0.00689678523140904
"12638",0.0986686392243973
"12642",0.157345381859681
"12643",0.117621759699722
"12647",1.53024859788345
"12648",0.00749920289084919
"12649",0.0261275037683198
"12651",0.00435032620693822
"12652",0.00663638175712878
"12653",0.00456865639316951
"12654",0.0126958936718905
"12659",0.0386561530209704
"12660",0.00681833529274429
"12661",0.00787134207099324
"12662",0.00716461914368755
"12663",0.0197149341596047
"12667",0.0138745817003341
"12669",0.00225385164779104
"12671",0.0062149442313598
"12672",0.0127900921726878
"12675",0.0066376848747332
"12677",0.0635677049114979
"12683",0.0164188859341478
"12684",0.0270299176091192
"12695",0.11832427718065
"12696",0.0128453906804752
"12700",0.02232604559078
"12702",0.0352419029101555
"12703",0.0406183942818335
"12704",0.0170052956954788
"12705",0.0619124591947015
"12709",0.00650123127428084
"12716",0.00484783487427729
"12721",0.00831777834686478
"12722",0.0914654246821067
"12723",0.0389051230506062
"12724",0.00417683324021523
"12725",0.00335661982090555
"12727",0.00103987342351082
"12728",0.0157541210113643
"12729",0.00327407008036699
"12733",0.255202489329183
"12737",0.214147935035857
"12738",1.47479875134883
"12739",0.219909445925632
"12741",0.0144416430215863
"12745",0.00637361216180135
"12747",0.021323643200187
"12748",0.00664235543379485
"12750",0.00701630687363572
"12751",0.00433932848213133
"12752",0.00648904978298807
"12753",0.00549234684176683
"12757",0.00452394223763098
"12759",0.00657213070466164
"12763",0.169272884047689
"12764",0.00338617431439116
"12767",0.0178635758567795
"12768",0.0918625171486516
"12769",0.139237173986416
"12772",0.47760786469761
"12774",0.0138214658765421
"12777",0.0882781169350432
"12778",0.0118623049472073
"12780",0.235139211777534
"12785",0.00341424878776566
"12789",0.169774973697838
"12790",0.160631511436245
"12793",0.00233745178262998
"12794",0.00906821360641157
"12795",0.00474631822560048
"12797",0.235174316410087
"12798",0.0239212612565279
"12799",0.0131142769097173
"12801",0.00647449419507833
"12802",0.161212325612917
"12803",0.035450423426181
"12804",0.00530943262938727
"12805",0.00399459288875565
"12807",0.00496423883963018
"12808",0.0327407513814856
"12810",0.10318530892361
"12812",0.00351452004795807
"12813",0.131850609173733
"12814",0.0366363525390625
"12815",0.0141548980933596
"12816",0.0220273950164821
"12817",0.118599690010819
"12818",0.0505954040356966
