"","GSE123582_F1, sedentary ; F1, sedentary "
"12579",0.236631837738168
"12580",0.162512716174975
"12581",0.0668824163969795
"12583",0.0761571287887077
"12585",0.273191972737599
"12587",0.435012524352908
"12589",0.0460064990593467
"12593",0.0817058589079314
"12606",0.0839449764254119
"12607",0.0436922661991774
"12608",0.108329995995194
"12609",0.102065816582215
"12611",0.0507936507936508
"12614",0.130175983436853
"12615",0.183734530123759
"12616",0.0783707141015726
"12617",0.0756161206146709
"12626",0.0653230417381361
"12628",0.239138842335955
"12631",0.0689075630252101
"12632",0.0467889444697085
"12633",0.0830468857417847
"12638",0.314115646258503
"12642",0.396667848280751
"12643",0.342960288808664
"12647",1.23703217334209
"12648",0.0865979381443299
"12649",0.161640043826769
"12651",0.065957002713421
"12652",0.0814639905548996
"12653",0.0675918367346939
"12654",0.112676056338028
"12659",0.196611680784663
"12660",0.0825732117138742
"12661",0.0887205842575061
"12662",0.0846440732933355
"12663",0.140409879138203
"12667",0.117790414297319
"12669",0.0474747474747475
"12671",0.0788349175896049
"12672",0.113093289689034
"12675",0.0814719882826803
"12677",0.252126366950182
"12683",0.128136200716846
"12684",0.164407778432528
"12695",0.343982960596379
"12696",0.113337507827176
"12700",0.149419026870007
"12702",0.18772826880935
"12703",0.201540056271287
"12704",0.130404354587869
"12705",0.248822143698469
"12709",0.0806302131603336
"12716",0.0696263949539059
"12721",0.0912018549529821
"12722",0.302432512607535
"12723",0.197243816254417
"12724",0.0646284243983654
"12725",0.057936342833368
"12727",0.0322470684483229
"12728",0.125515421408544
"12729",0.0572194903889137
"12733",0.505175701443748
"12737",0.462761207358457
"12738",1.2144129245643
"12739",0.468945035079413
"12741",0.120173387326755
"12745",0.0798349056603774
"12747",0.146026172997127
"12748",0.0815006468305304
"12750",0.0837633981738785
"12751",0.0658735795454545
"12752",0.0805546384945527
"12753",0.0741103693268819
"12757",0.0672602574900734
"12759",0.0810686789374395
"12763",0.411427860077182
"12764",0.0581908439051296
"12767",0.133654688869413
"12768",0.303088299260548
"12769",0.37314497716895
"12772",0.691091791803094
"12774",0.117564730580826
"12777",0.297116335692003
"12778",0.108914209115282
"12780",0.484911550468262
"12785",0.0584315735520246
"12789",0.412037587724515
"12790",0.400788611909376
"12793",0.0483472003597931
"12794",0.0952271684258834
"12795",0.0688935281837161
"12797",0.484947746061457
