"","GSE123582_F1, sedentary ; F1, sedentary "
"118453",-0.6635
"118454",0.3913
"121021",1.5276
"121022",-1.7839
"140476",-0.5745
"140477",0.5228
"140481",-1.0206
"140482",-1.7092
"140483",0.2653
"140484",-0.2673
"140488",-0.3044
"140489",-1.8815
"140492",-0.2283
"140493",0.0179
"140494",-0.2803
"140497",-0.8201
"140498",2.3737
"140499",-1.8889
"140500",-1.9267
"140546",-1.0878
"140557",0.3267
"140559",-0.9583
"140570",-1.364
"140571",0.7085
"140577",1.5864
"140579",-2.259
"140580",2.1386
"140629",1.1967
"140630",1.5353
"140703",-1.4031
"140709",0.1367
"140721",0.1986
"140723",-1.5018
"140740",0.6942
"140741",0.9855
"140742",-1.8682
"140743",-0.7304
"140780",0.5142
"140781",-0.2223
"140792",0.8218
"140795",0.7339
"140806",-0.9361
"140810",0.8237
"140858",-1.8101
"140859",0.0693
"140887",0.8462
"140904",0.261
"140917",-1.7652
"140919",2.4222
"142681",0.9775
"142682",-2.5415
"142687",-1.1165
"142688",3.2711
"142980",0.3967
"170439",1.0139
"170441",0.4071
"170442",0.7769
"170459",2.0806
"170460",0.1685
"170461",-0.1401
"170472",0.0329
"170483",-0.3583
"170484",0.9237
"170571",1.3785
"170574",-1.0593
"170625",-0.4131
"170639",1.9191
"170643",-0.5906
"170644",-1.6829
"170658",-0.3864
"170676",-0.5966
"170677",0.6143
"170706",-0.7071
"170707",0.676
"170711",-0.134
"170716",-1.0623
"170718",-0.3477
"170719",2.1888
"170720",-1.3189
"170721",-0.9191
"170728",-0.2963
"170729",0.4738
"170731",-1.36
"170732",0.7453
"170735",-0.4403
"170736",2.4224
"170737",-0.6845
"170738",0.1289
"170740",0.2308
"170742",-1.0829
"170743",-0.2821
"170744",0.3617
"170745",0.9658
"170748",0.3537
"170749",-1.079
"170750",-1.75
"170752",-1.8815
"170753",0.0319
"170755",-0.7698
"170756",0.8466
"170757",1.1428
"170758",0.066
"170759",-2.6181
"170760",1.6936
"170761",0.8954
"170762",1.3087
"170763",0.7661
"170765",-1.3243
"170767",-1.3145
"170768",-0.7519
"170770",-1.0337
"170771",1.1563
"170772",0.6574
"170776",1.2094
"170786",0.2972
"170787",-0.5664
"170788",0.0053
"170789",-1.2935
"170790",-1.8201
"170791",1.2141
"170799",2.063
"170822",1.5142
"170823",1.9647
"170826",1.2573
"170829",-1.6713
"170833",-0.0035
"170835",-1.1294
"170930",-0.0999
"170935",-0.7587
"170936",1.1801
"170938",0.2706
"170942",-1.0891
"170952",1.0719
"171095",-0.8776
"171166",-1.2235
"171167",0.3657
"171170",-1.0398
"171171",-0.2124
"171180",-1.8837
"171188",-0.8546
"171207",-0.4359
"171209",-6e-04
"171210",-1.2758
"171211",1.9447
"171212",-0.8176
"171281",0.7886
"171282",0.9283
"171285",0.6062
"171286",-2.1642
"171382",0.4169
"171395",-0.0355
"171429",-1.3889
"171463",-0.5607
"171469",-1.3976
"171486",-0.0749
"171504",-0.826
"171508",-0.2146
"171531",-0.6664
"171543",0.6036
"171567",-0.2207
"171580",1.8199
"191578",0.1072
"192113",-1.3849
"192119",0.9452
"192120",-1.1981
"192136",-1.7551
"192156",-0.863
"192157",-1.2102
"192159",0.0474
"192160",0.6024
"192161",0.5327
"192163",0.3706
"192164",0.2264
"192166",-1.7799
"192167",1.3822
"192169",-0.4567
"192170",-0.4427
"192173",-0.553
"192174",0.5089
"192176",-1.0495
"192185",-1.6172
"192187",-0.0764
"192188",-0.2447
"192190",0.6925
"192191",-0.5459
"192192",-0.7623
"192193",-0.4118
"192195",0.0401
"192196",1.7289
"192197",-0.893
"192198",-0.5261
"192199",-0.6041
"192212",-1.115
"192216",-0.1171
"192231",-1.3911
"192232",-1.0098
"192236",-0.2652
"192285",-0.179
"192287",1.5097
"192289",0.189
"192292",-0.5628
"192650",-1.5224
"192651",1.8724
"192652",-0.7747
"192653",-1.4646
"192654",-0.4634
"192656",0.799
"192657",1.2785
"192662",-0.8078
"192663",0.0478
"192678",0.6825
"192734",0.636
"192775",0.8905
"192786",0.0474
"192897",1.2328
"192950",0.1117
"192970",-1.373
"192976",-1.4602
"192986",-0.6363
"193003",0.9195
"193043",-0.206
"193116",0.5873
"193217",-1.2699
"193280",2.2701
"193286",-0.7847
"193385",-0.6954
"193452",0.1577
"193670",0.1229
"193736",-1.4989
"193740",0.2247
"193742",-1.2395
"193796",-1.5052
"193813",-0.3186
"193838",-2.6961
"194126",1.6178
"194231",-0.3995
"194237",2.649
"194268",0.235
"194309",-0.9682
"194388",-0.4894
"194401",-0.7766
"194590",1.8531
"194597",-1.8123
"194655",1.8965
"194744",-0.5795
"194908",-0.2278
"194952",0.2406
"194974",-2.121
"195018",-0.1322
"195040",-0.6217
"195046",0.4711
"195208",-0.5828
"195209",-0.1896
"195434",1.1211
"195522",-0.2854
"195531",-0.7472
"195646",-1.0319
"195727",-1.3305
"195733",-0.2108
"207165",-0.049
"207175",-0.9935
"207181",1.4505
"207182",-1.1571
"207212",-1.6899
"207214",0.4068
"207215",1.0703
"207227",0.8854
"207259",-2.3182
"207278",-0.1675
"207304",0.375
"207318",-1.4094
"207352",-0.1947
"207375",0.2605
"207393",-2.2786
"207425",0.2321
"207474",2.8807
"207495",-3.0749
"207521",-0.5073
"207565",-0.7021
"207592",-1.3584
"207596",0.3632
"207607",-1.8158
"207615",2.1626
"207618",-0.1385
"207667",-0.0032
"207683",0.5612
"207686",-0.5324
"207704",2.1419
"207728",-2.1466
"207740",-1.0317
"207742",-1.6322
"207777",-1.003
"207781",0.1311
"207785",-0.974
"207792",-1.17
"207798",0.9484
"207806",-0.099
"207818",-0.0615
"207819",0.232
"207839",1.1235
"207911",-1.492
"207920",0.755
"207921",1.4661
"207932",-1.1707
"207952",-0.7846
"207958",1.8169
"207965",-0.3852
"208043",-0.7869
"208076",0.0945
"208079",-0.5895
"208080",1.3697
"208084",0.19
"208092",-0.1767
"208104",0.0093
"208111",0.8356
"208117",0.5322
"208144",-0.3643
"208146",0.1888
"208151",0.0178
"208154",-0.9601
"208158",1.0335
"208164",-0.0609
"208166",0.7872
"208171",1.5587
"208177",-1.0092
"208188",-1.1902
"208194",-0.5451
"208198",-1.6474
"208211",0.0051
"208213",1.0153
"208228",-0.8519
"208263",-0.7545
"208266",-0.999
"208285",0.8104
"208292",1.2202
"208366",0.0208
"208372",-1.0237
"208426",-1.0518
"208431",0.7578
"208439",-1.2566
"208440",-0.9416
"208449",0.6706
"208501",0.3553
"208518",0.0941
"208583",-1.1426
"208595",0.3802
"208606",-0.0085
"208613",-0.885
"208618",0.4621
"208624",-1.3258
"208628",-1.5693
"208638",-1.9465
"208643",-1.4022
"208647",-0.7911
"208650",0.7955
"208659",-0.8784
"208666",-0.1589
"208677",-0.5816
"208691",2.181
"208715",1.3091
"208718",0.0929
"208727",-2.3001
"208748",1.6104
"208768",1.174
"208777",1.6146
"208795",0.3286
"208820",0.9505
"208836",0.5417
"208846",1.0449
"208869",-0.0717
"208884",1.1582
"208890",-0.1286
"208898",1.0056
"208908",0.8394
"208922",1.443
"208936",0.6114
"208943",-1.2779
"208967",1.5085
"208968",1.7567
"208982",0.6247
"208990",-1.2399
"208994",1.6625
"209003",-0.2114
"209011",-1.0174
"209012",-2.1137
"209018",-0.0189
"209027",0.5252
"209032",0.9146
"209039",-0.0606
"209047",-0.2216
"209086",2.2031
"209131",-0.336
"209176",0.0653
"209195",-1.5488
"209200",0.629
"209212",1.1832
"209224",0.7928
"209225",-0.3256
"209239",-0.3622
"209268",0.4036
"209318",-1.3345
"209334",-0.0805
"209351",-0.6812
"209354",-0.0717
"209357",-0.5261
"209361",1.4282
"209378",0.8146
"209387",1.2485
"209416",-0.1165
"209446",-2.5484
"209456",-0.8062
"209462",1.0868
"209478",0.3593
"209497",1.7361
"209540",-0.3754
"209550",0.0285
"209558",2.3658
"209584",-0.9877
"209586",-1.2145
"209601",0.9126
"209630",0.1453
"209645",0.8571
"209683",-1.3128
"209692",0.0913
"209707",1.4096
"209737",-0.0399
"209743",1.1019
"209760",0.4006
"209773",-1.448
"209776",1.9152
"209815",0.1854
"209837",0.381
"209966",-1.826
"210004",0.7167
"210009",-1.7756
"210027",0.1431
"210029",-0.8038
"210035",0.9946
"210044",-1.3111
"210094",0.6888
"210104",-1.4559
"210105",-0.5972
"210106",-1.991
"210108",-0.0244
"210126",-0.3258
"210135",-0.2206
"210146",-0.7893
"210148",-0.6664
"210162",1.054
"210172",-0.8657
"210274",-0.4599
"210293",-0.3764
"210297",1.0258
"210356",-0.2397
"210376",0.0724
"210417",-0.6331
"210503",1.7508
"210510",-0.5621
"210529",0.2118
"210530",-1.204
"210544",-1.5402
"210573",-0.9943
"210582",-0.9754
"210583",0.617
"210622",0.5741
"210673",0.8983
"210710",-1.7811
"210711",-0.2379
"210719",0.6501
"210741",-0.3124
"210762",-0.8425
"210766",2.7247
"210789",-0.9077
"210801",0.1559
"210808",0.4266
"210853",1.4958
"210925",-0.5158
"210933",-0.3206
"210973",0.3936
"210982",1.1955
"210992",-1.5778
"210998",0.0946
"211001",0.5376
"211006",1.0868
"211007",-0.8623
"211039",-1.0954
"211064",0.8526
"211134",-2.6077
"211135",0.4344
"211147",-0.6693
"211151",1.1405
"211187",1.1497
"211228",0.5656
"211232",2.0446
"211253",1.4366
"211255",1.401
"211286",-0.498
"211323",1.7185
"211329",1.1447
"211347",0.8596
"211378",1.5408
"211383",-2.0088
"211389",-2.0351
"211401",2.3488
"211429",-0.1315
"211446",2.1142
"211468",-0.2137
"211480",-1.2051
"211482",0.5685
"211484",0.1838
"211488",2.0468
"211499",0.0758
"211535",-0.978
"211548",-0.961
"211550",-0.6853
"211556",-0.115
"211577",1.4259
"211586",-0.8461
"211612",0.5613
"211623",-0.3431
"211651",1.5022
"211652",-2.0198
"211660",1.2543
"211673",0.7808
"211712",2.2427
"211739",0.8299
"211770",-0.342
"211798",0.3701
"211896",-0.6348
"211914",0.6929
"211922",0.6249
"211924",1.1379
"211936",1.2148
"211945",1.4035
"211948",-0.9785
"211949",0.6905
"211961",1.1658
"211978",-0.5259
"211986",-1.1497
"212032",1.5495
"212073",-0.704
"212090",0.3346
"212111",0.7861
"212114",0.9608
"212123",-0.1744
"212124",0.4928
"212127",-0.5592
"212139",-1.4879
"212153",1.0911
"212163",1.2836
"212167",0.7206
"212168",-2.208
"212190",-1.2749
"212198",-0.9554
"212276",1.015
"212281",2.4029
"212285",0.5821
"212307",1.1694
"212326",0.8723
"212377",-1.436
"212390",1.9073
"212391",0.7329
"212392",0.5071
"212398",-1.7933
"212439",-2.0012
"212442",1.8748
"212448",1.1526
"212483",-0.0623
"212503",2.514
"212508",-2.1264
"212514",-0.5058
"212516",-0.8408
"212517",-0.5235
"212518",0.5552
"212528",-1.4464
"212531",1.5626
"212539",0.3619
"212541",-0.9801
"212547",0.7277
"212555",-1.0345
"212569",0.4783
"212627",-0.4227
"212632",-1.5056
"212647",-1.2875
"212670",2.0694
"212679",0.4191
"212706",-2.4266
"212712",0.1662
"212728",0.8269
"212772",1.3778
"212862",1.3992
"212880",0.9227
"212892",-0.8745
"212898",0.3871
"212919",-0.6703
"212933",-3.2132
"212937",0.4072
"212943",0.0326
"212974",0.053
"212980",1.842
"212986",0.796
"212996",-0.8652
"212998",0.0105
"212999",-1.5133
"213006",-0.4322
"213011",0.8828
"213012",2.7121
"213019",-0.4773
"213027",-2.0593
"213053",-1.1499
"213054",1.166
"213056",2.0513
"213068",-0.759
"213081",0.375
"213084",1.2804
"213109",0.0509
"213119",-1.2561
"213121",-0.5978
"213208",0.5659
"213211",-0.2167
"213233",1.0922
"213234",-0.9259
"213236",-1.6171
"213248",0.3649
"213262",1.3326
"213272",1.101
"213311",0.6507
"213326",0.031
"213332",-1.9977
"213350",-0.0312
"213389",1.3716
"213391",1.8043
"213393",0.6643
"213402",-1.0648
"213409",0.4326
"213417",0.8651
"213435",-0.7792
"213436",-1.2848
"213438",0.5903
"213452",0.3327
"213464",1.2425
"213469",-0.3573
"213484",-0.8702
"213491",-0.9311
"213498",-0.698
"213499",-1.1653
"213522",0.2194
"213527",1.0857
"213539",-1.0553
"213541",-0.7921
"213550",1.2292
"213556",0.5003
"213573",-0.8729
"213575",-0.1237
"213582",0.6224
"213603",-0.9318
"213649",0.4347
"213673",-1.3053
"213742",1.2184
"213753",-2.5162
"213760",1.5961
"213765",0.5832
"213773",-1.4286
"213781",-0.4655
"213783",2.4582
"213788",1.1537
"213811",1.6082
"213819",1.3347
"213827",1.4049
"213895",0.6561
"213945",0.23
"213948",0.1499
"213956",0.3742
"213980",-0.5225
"213988",-0.1273
"213989",-1.9608
"213990",-1.1325
"213993",1.0639
"214048",0.055
"214058",2.4978
"214063",-1.1195
"214084",0.9458
"214105",0.3436
"214106",-1.0436
"214111",-0.8501
"214112",1.331
"214133",1.3
"214137",1.3826
"214150",0.3329
"214158",-0.0303
"214162",-0.0945
"214189",-0.9056
"214230",-1.109
"214239",1.1866
"214240",1.1015
"214253",-0.3178
"214254",0.3591
"214290",0.413
"214292",0.3247
"214301",-1.3376
"214305",-0.6192
"214321",1.484
"214345",-0.2138
"214359",0.322
"214384",-0.5499
"214424",-0.9835
"214425",1.0038
"214444",0.5394
"214459",0.6138
"214469",0.0349
"214489",0.8039
"214498",1.6006
"214505",-0.6571
"214547",0.4257
"214552",-0.2072
"214572",-0.4924
"214575",0.6225
"214579",0.2561
"214580",2.4088
"214585",-0.0056
"214593",-2.6145
"214597",0.1368
"214601",-0.5825
"214616",-1.4878
"214627",1.335
"214639",0.6812
"214642",0.8067
"214663",-2.5644
"214669",-1.6545
"214685",-1.6744
"214704",-1.0745
"214742",0.5386
"214763",0.089
"214764",-0.2307
"214766",0.0822
"214779",1.231
"214791",0.5618
"214804",-1.0944
"214812",-0.8782
"214854",0.6628
"214855",0.1972
"214895",-0.4896
"214897",0.4959
"214899",0.8049
"214901",-0.7119
"214917",-0.5929
"214922",-0.5198
"214932",0.3381
"214944",-0.2335
"214951",-1.2084
"214952",-1.0147
"214968",0.8024
"214987",-1.2242
"215001",-0.3845
"215008",0.7687
"215015",0.3812
"215031",0.5358
"215051",-0.3136
"215085",0.3122
"215090",0.3838
"215113",0.7606
"215114",-1.4699
"215160",-1.0057
"215193",0.1188
"215194",0.024
"215201",1.3253
"215210",-0.3833
"215243",-0.9212
"215280",0.3636
"215303",-0.5392
"215335",1.3174
"215351",1.2617
"215378",1.0978
"215384",-1.0126
"215387",1.4646
"215418",-1.6821
"215436",0.3922
"215445",-3.0228
"215446",1.7621
"215449",2.156
"215456",1.3341
"215458",0.2513
"215474",-1.6956
"215476",-0.1568
"215493",-0.8752
"215494",-1.7483
"215512",-1.531
"215615",-1.0257
"215627",-0.3996
"215632",-0.234
"215653",-0.377
"215654",1.7556
"215690",0.93
"215693",0.1716
"215705",-0.164
"215707",-2.0188
"215708",0.8827
"215714",0.0778
"215723",1.8624
"215748",-1.1127
"215751",0.4419
"215772",0.3226
"215789",-1.3566
"215798",0.4832
"215814",0.9191
"215819",-0.325
"215821",0.0844
"215890",-0.7209
"215900",-0.9934
"215928",1.3116
"215929",1.2782
"215951",-1.0994
"215999",0.5696
"216001",-0.185
"216011",-1.26
"216019",0.1514
"216021",0.6696
"216028",1.1919
"216033",-0.2497
"216049",0.6075
"216080",0.8031
"216119",-1.0651
"216131",-0.9529
"216134",-1.0601
"216136",-0.2586
"216148",-0.1986
"216150",-1.3546
"216151",-1.7056
"216152",0.2993
"216154",-1.5814
"216156",-1.2765
"216157",-1.6591
"216161",0.281
"216166",-0.5494
"216169",-1.3153
"216177",2.1316
"216188",0.7709
"216190",0.7672
"216197",-0.0531
"216198",2.046
"216225",1.2598
"216227",0.1889
"216233",0.7332
"216238",1.0127
"216274",0.1928
"216285",-0.7285
"216292",0.3489
"216343",-2.0193
"216344",0.2984
"216345",0.7061
"216350",1.4287
"216363",-0.5004
"216377",1.8759
"216393",-0.4765
"216395",0.629
"216438",-2.2844
"216440",-1.8652
"216441",0.1041
"216443",-1.074
"216445",0.7728
"216456",0.1694
"216459",1.0452
"216505",0.4029
"216516",-1.8849
"216527",-0.9549
"216543",1.421
"216549",0.4058
"216551",0.3302
"216558",0.4697
"216560",-0.3903
"216565",1.4527
"216578",0.3654
"216613",0.2792
"216616",1.4926
"216618",0.1336
"216622",-0.1274
"216635",0.8113
"216705",-0.2129
"216724",-0.0729
"216725",1.2413
"216739",0.5774
"216742",0.8298
"216749",0.2673
"216760",-1.2908
"216766",-0.8558
"216767",0.4588
"216792",-1.6521
"216795",-0.0415
"216797",0.1127
"216799",0.1205
"216805",-2.2332
"216810",-1.055
"216820",-1.5515
"216821",-1.0377
"216825",0.6369
"216829",0.4787
"216831",-0.2703
"216835",1.1503
"216846",0.5395
"216850",-1.1971
"216853",-1.6399
"216856",-1.1198
"216858",-1.6708
"216859",0.8871
"216860",-2.6653
"216864",1.0085
"216867",0.1422
"216869",-0.4777
"216873",1.1322
"216874",-1.4184
"216877",-2.1029
"216881",-0.8508
"216892",-2.2018
"216961",1.0101
"216963",-3.5691
"216964",-1.601
"216965",0.7994
"216971",-1.1197
"216974",-0.7578
"216976",1.7539
"216984",1.9061
"216987",-0.6432
"216991",0.6717
"217011",-0.509
"217012",1.2895
"217026",0.0312
"217030",-0.1387
"217031",0.7337
"217038",-0.9718
"217039",1.9182
"217057",0.0052
"217069",0.2266
"217082",1.9868
"217109",-0.3987
"217116",-0.1892
"217119",-0.1932
"217125",-1.3176
"217127",0.0414
"217138",0.3639
"217140",-0.2148
"217143",0.9627
"217149",0.0786
"217151",-1.0816
"217154",-2.8279
"217166",1.0873
"217169",-1.7358
"217194",1.3
"217198",-3.2143
"217201",-2.3543
"217203",-1.4072
"217207",-1.1306
"217214",-1.9621
"217216",1.0282
"217217",-0.2846
"217218",0.4684
"217219",-0.6726
"217232",1.1702
"217258",0.578
"217262",0.1881
"217265",1.105
"217294",-1.4574
"217303",-0.7039
"217305",-0.4419
"217306",1.2202
"217310",-1.0274
"217316",-0.2986
"217325",-1.4203
"217328",-0.3905
"217331",0.96
"217333",0.9563
"217335",-2.037
"217337",-0.6851
"217340",-1.5794
"217341",0.0129
"217342",-0.0419
"217344",-0.1637
"217351",-0.5893
"217353",0.937
"217356",1.5326
"217364",-0.9258
"217365",-0.2495
"217366",-0.9141
"217369",-0.2133
"217370",-0.0798
"217371",-1.6738
"217378",0.6699
"217379",2.1484
"217410",1.8706
"217430",-1.4954
"217431",0.3393
"217449",0.0234
"217463",0.5763
"217473",0.7463
"217480",0.5256
"217517",1.2471
"217536",-0.3302
"217558",0.9669
"217578",-1.655
"217588",1.2822
"217593",0.0352
"217648",-0.6129
"217653",0.7118
"217664",-0.4656
"217666",0.479
"217682",1.1249
"217684",-0.7855
"217692",-1.2682
"217695",-0.0449
"217698",-1.4433
"217700",0.3834
"217705",1.1889
"217707",-0.9962
"217708",0.4223
"217715",-0.5083
"217716",0.3719
"217718",-0.6515
"217721",-0.4264
"217732",1.931
"217733",0.0939
"217734",-1.2079
"217737",-0.525
"217738",-0.8201
"217779",-0.672
"217826",1.8768
"217827",0.8463
"217830",-1.4082
"217835",-1.3817
"217837",-1.8754
"217843",0.08
"217864",-0.0739
"217866",-2.592
"217869",1.4602
"217874",-0.3086
"217882",-1.4839
"217887",-1.5486
"217893",0.439
"217935",0.238
"217944",-0.9183
"217946",-0.2113
"217951",1.0387
"217980",1.4324
"217995",-0.1043
"218030",1.1171
"218035",1.6726
"218038",0.4285
"218100",1.0572
"218121",0.8917
"218138",-0.7109
"218194",-1.8444
"218203",0.4017
"218210",-0.1577
"218214",1.6948
"218215",-0.5919
"218232",-1.4432
"218236",-0.1711
"218271",-0.7715
"218294",-0.6446
"218311",1.6185
"218314",0.1768
"218333",-9e-04
"218335",-0.027
"218341",0.6548
"218343",0.9343
"218397",1.5227
"218440",0.8075
"218441",0.1692
"218442",0.252
"218454",1.0627
"218460",1.0899
"218461",-0.6041
"218476",-1.0638
"218490",0.0226
"218503",1.7801
"218506",0.4397
"218518",-0.6504
"218543",0.9077
"218544",0.4218
"218581",-0.1344
"218613",0.2366
"218624",1.3219
"218629",-0.301
"218630",-0.2266
"218639",0.727
"218693",0.1855
"218695",0.7353
"218699",1.2914
"218734",1.6843
"218739",0.2056
"218756",1.2369
"218763",0.8801
"218772",2.7979
"218793",-0.4954
"218811",-0.2559
"218820",-1.4261
"218832",0.5885
"218850",0.8762
"218865",-0.1896
"218877",0.6676
"218885",-1.7654
"218914",0.5123
"218952",1.7921
"218963",-0.7524
"218973",0.0974
"218975",1.1196
"218977",-0.4305
"218989",0.3537
"219022",0.0719
"219024",0.0409
"219072",0.1108
"219094",0.9868
"219103",-0.0556
"219105",1.631
"219114",0.5252
"219132",-0.5246
"219134",-0.6838
"219135",1.192
"219140",-0.9003
"219144",-1.0561
"219148",-1.7344
"219149",-0.3375
"219150",-0.134
"219151",0.2485
"219158",-0.7462
"219170",0.5686
"219181",1.0453
"219189",-1.1327
"219228",-0.3337
"219249",-0.7885
"219257",-0.7819
"223227",-2.6284
"223254",-0.9066
"223255",1.077
"223262",-0.284
"223267",-0.5575
"223272",2.153
"223332",1.8145
"223433",-1.5238
"223435",-1.4247
"223453",-0.8243
"223455",1.6879
"223473",0.0452
"223483",-0.4254
"223499",0.2388
"223513",-0.2417
"223527",1.5602
"223593",0.2189
"223601",1.1293
"223604",1.9409
"223626",-0.9335
"223642",-0.3336
"223645",-2.79
"223646",-0.9891
"223648",-0.5676
"223649",0.8079
"223650",-0.1529
"223658",-0.2353
"223664",0.0417
"223665",-0.7039
"223666",-2.8532
"223669",-0.6297
"223672",-0.3334
"223690",-2.4132
"223691",-0.9413
"223693",0.3887
"223696",-0.2756
"223697",-0.7226
"223701",-2.7376
"223722",-1.4956
"223723",-0.8919
"223726",-0.2964
"223732",-0.4336
"223739",-0.8667
"223752",0.3535
"223753",0.7033
"223754",-1.565
"223770",-0.1997
"223773",0.0719
"223774",-0.0101
"223775",-0.4974
"223776",0.4647
"223827",-0.4415
"223828",3.0765
"223838",0.5103
"223843",-1.8765
"223864",-2.3422
"223870",-0.092
"223881",0.9277
"223915",-1.0558
"223917",0.7375
"223918",-0.7965
"223921",-1.4132
"223922",1.2077
"223970",0.2802
"223978",0.8393
"223989",0.4163
"224008",-1.9976
"224014",1.4267
"224019",-1.0921
"224020",-0.2589
"224022",-1.5872
"224023",-0.7555
"224024",-0.3488
"224045",-0.7907
"224055",-0.4718
"224079",1.1282
"224088",0.7252
"224090",1.6261
"224092",0.8916
"224093",-2.096
"224098",1.0132
"224105",-0.7902
"224109",-1.2984
"224111",0.3008
"224129",-1.7773
"224132",-0.2547
"224139",-1.5074
"224143",0.2724
"224170",1.7822
"224171",0.9994
"224224",-0.0023
"224250",0.4008
"224273",0.7848
"224344",1.7174
"224405",1.8886
"224419",1.0243
"224432",-0.623
"224440",-0.2247
"224454",0.27
"224481",1.734
"224523",0.5645
"224530",0.8534
"224585",1.9423
"224598",0.5187
"224613",-1.0603
"224617",1.2316
"224619",-1.3565
"224624",-1.9783
"224630",-0.3958
"224640",-1.3799
"224647",-0.902
"224648",-0.295
"224650",-1.3196
"224656",-2.0369
"224661",-0.2277
"224671",-1.6233
"224674",-0.9998
"224691",2.3714
"224694",2.2645
"224697",0.4471
"224703",0.3087
"224705",-1.2413
"224727",-1.0826
"224742",-1.3691
"224792",2.0829
"224794",0.9195
"224796",1.213
"224805",0.4301
"224807",-1.512
"224813",-0.7961
"224814",0.6046
"224823",0.3712
"224824",-1.8849
"224826",-0.2977
"224829",-1.0442
"224833",1.9014
"224836",1.1246
"224860",0.5391
"224893",0.6096
"224897",-0.2485
"224902",-0.753
"224903",-1.6276
"224904",-0.691
"224907",-1.3912
"224912",-1.1096
"224938",2.1514
"224997",-0.091
"225004",0.4832
"225010",-0.3717
"225020",-0.2728
"225027",0.8889
"225028",0.0382
"225030",-0.1693
"225049",-0.2882
"225055",1.3528
"225115",-0.5195
"225131",0.3916
"225160",0.8113
"225164",0.3668
"225182",-0.1224
"225187",0.75
"225207",-1.6647
"225215",-1.1691
"225266",1.306
"225280",0.9639
"225283",0.3334
"225288",0.6933
"225289",1.1125
"225326",1.394
"225339",-0.4732
"225341",0.8213
"225348",0.3961
"225358",2.0616
"225362",-0.4631
"225363",0.151
"225372",-0.2749
"225392",-1.5235
"225432",0.4528
"225467",2.0218
"225471",0.1644
"225518",0.6083
"225523",-0.8263
"225579",-0.6795
"225583",0.3326
"225600",0.5547
"225608",1.3866
"225609",2.4938
"225631",0.5005
"225638",0.854
"225642",0.17
"225651",0.8689
"225655",-0.6233
"225659",-1.0745
"225724",-1.6932
"225742",0.6912
"225743",-1.6365
"225745",0.7291
"225791",-0.4486
"225825",-0.6316
"225845",0.3998
"225849",-1.0253
"225861",0.0236
"225870",-2.5878
"225872",1.0519
"225875",-1.289
"225876",-1.6852
"225887",-0.4472
"225888",0.6359
"225895",-1.0678
"225896",-0.664
"225898",-0.7738
"225908",0.5918
"225912",-0.2951
"225913",0.8046
"225929",-0.2749
"225994",1.0104
"225995",-0.609
"225997",0.0743
"225998",2.4431
"226016",0.4469
"226025",-1.1826
"226026",1.0769
"226040",-0.3727
"226041",-1.018
"226043",0.9371
"226049",0.3503
"226075",0.0918
"226089",0.6608
"226090",0.6517
"226098",0.2221
"226101",-1.0229
"226115",1.3298
"226122",-0.7487
"226123",-0.2209
"226139",0.1743
"226144",-0.9972
"226151",0.3822
"226153",-0.6373
"226154",-1.5557
"226162",-0.9146
"226169",-1.9839
"226178",-0.5646
"226180",1.3833
"226182",-1.1428
"226245",-0.7827
"226250",0.735
"226251",2.5058
"226252",-0.6871
"226255",1.7482
"226265",-1.8314
"226278",0.9993
"226304",1.9384
"226351",1.6043
"226352",-1.3506
"226356",0.6689
"226359",-0.1545
"226407",-0.5494
"226409",-0.0443
"226412",0.6428
"226413",-0.664
"226414",1.1698
"226418",1.2191
"226419",-1.947
"226421",1.1093
"226422",-0.7194
"226432",-1.0739
"226438",-0.6595
"226442",1.5561
"226470",1.0442
"226499",1.887
"226517",-0.424
"226518",0.8672
"226519",0.1977
"226525",-1.4076
"226527",-0.6184
"226539",1.5326
"226541",0.9341
"226548",-1.3214
"226551",1.39
"226562",-0.2561
"226591",0.7114
"226594",1.5843
"226610",-0.2575
"226641",0.1089
"226646",0.0066
"226652",-0.6419
"226654",1.3846
"226691",0.2464
"226744",0.206
"226747",-0.8819
"226751",0.6049
"226757",0.5791
"226777",-1.7241
"226778",-0.0016
"226781",0.9578
"226791",0.4496
"226823",0.034
"226830",-1.2135
"226841",1.7021
"226844",1.8099
"226849",0.8613
"226856",1.542
"226861",-2.1316
"226866",-0.4854
"226896",1.3212
"226922",-0.0983
"226970",-2.698
"226971",-0.1246
"226976",-0.9897
"226977",-1.2888
"226982",0.4462
"226999",0.7112
"227058",0.247
"227059",1.3487
"227094",0.5885
"227095",-0.0168
"227099",1.1676
"227102",-0.6714
"227120",-0.3538
"227154",-0.7247
"227157",0.2141
"227195",0.6898
"227197",1.5673
"227210",0.169
"227231",-0.9467
"227290",-0.7483
"227292",-1.7291
"227298",-1.961
"227325",0.7687
"227326",-0.6619
"227327",0.5534
"227331",-0.8723
"227333",-1.6015
"227334",-0.0059
"227357",-0.3103
"227358",-0.652
"227377",-0.5971
"227394",0.4387
"227399",1.5153
"227446",0.3933
"227449",0.277
"227485",-0.0901
"227522",-0.0607
"227525",1.0008
"227526",-0.81
"227541",0.3578
"227545",0.5073
"227580",0.8845
"227612",-1.2307
"227613",-0.7465
"227615",-0.4711
"227618",-0.8898
"227619",-0.6407
"227620",-0.9715
"227622",-0.3607
"227624",-0.9246
"227632",0.1913
"227634",-0.7657
