"","GSE123582_F1, sedentary ; F1, sedentary "
"73942",-0.0025
"73945",-0.015
"73951",-3.4235
"73968",-0.7364
"73989",0.3042
"73990",-0.3614
"73991",0.0568
"73998",2e-04
"74002",-0.0527
"74004",-0.0772
"74006",0.1154
"74007",0.0883
"74008",-0.0498
"74011",0.1037
"74012",-0.0385
"74013",0.1106
"74015",-0.0685
"74016",-0.1516
"74018",-0.0863
"74019",-0.0482
"74020",0.0447
"74022",-0.0443
"74023",-0.5563
"74025",0.1867
"74026",-0.0271
"74030",-0.1152
"74032",-0.0097
"74034",0.1894
"74035",-0.1177
"74038",0.1351
"74039",0.1032
"74041",-0.1386
"74043",-0.0489
"74044",-0.1067
"74048",-0.0433
"74051",-0.4331
"74052",-0.3662
"74053",0.032
"74055",-0.135
"74071",0.303
"74075",1.9862
"74076",0.2555
"74080",0.036
"74081",-0.0362
"74090",-0.2564
"74091",0.0689
"74094",-0.0164
"74096",0.1822
"74097",-0.1075
"74098",0.049
"74100",0.1231
"74102",0.0695
"74103",0.0546
"74104",-0.0326
"74105",-0.0119
"74106",-0.0057
"74107",-0.4696
"74108",-0.0334
"74111",-0.0316
"74112",0.0849
"74114",-0.0447
"74116",-0.0389
"74117",-0.0164
"74120",0.0617
"74121",0.0865
"74122",-0.1081
"74123",-0.0146
"74125",0.0146
"74126",-0.0243
"74127",0.9526
"74129",-0.3847
"74131",0.0545
"74132",0.0109
"74133",0.0363
"74134",0.0675
"74136",-0.1103
"74137",-0.1213
"74140",-0.0432
"74142",-0.0943
"74143",0.0668
"74144",0.1266
"74145",0.3453
"74147",-0.1329
"74148",-0.0784
"74149",0.1327
"74150",0.0286
"74153",0.0823
"74154",-0.0039
"74155",-0.0971
"74156",-0.3265
"74157",-0.0364
"74158",-0.0926
"74159",0.0558
"74164",0.0209
"74165",0.2263
"74166",-0.0615
"74167",-0.0369
"74168",-0.0717
"74169",-0.2332
"74173",0.2183
"74178",-0.1661
"74180",0.3936
"74182",0.0641
"74183",0.1255
"74185",0.081
"74186",0.0882
"74187",-0.1291
"74189",-0.0953
"74190",0.1679
"74191",0.0688
"74192",-0.0657
"74194",-0.0253
"74195",-0.0196
"74196",0.088
"74197",0.0046
"74198",-0.0536
"74199",-0.0437
"74200",-0.0044
"74201",0.0078
"74202",0.0114
"74203",0.0163
"74204",-0.0813
"74205",0.0465
"74206",-0.1264
"74211",-0.0984
"74213",0.0838
"74227",-0.0729
"74229",-0.1111
"74230",-0.4457
"74237",-0.0049
"74238",0.1871
"74239",-0.0489
"74241",-0.1398
"74243",0.1657
"74244",-0.018
"74245",0.0054
"74246",-0.01
"74249",0.0384
"74251",-0.0694
"74252",0.0033
"74253",-0.0617
"74254",0.0194
"74255",0.0473
"74256",0.0028
"74257",0.0104
"74264",-0.2343
"74268",0.0792
"74270",-0.1083
"74277",0.0762
"74284",0.0628
"74287",0.0436
"74288",-0.9405
"74293",-0.3379
"74302",-0.0576
"74303",0.3695
"74309",-0.1065
"74310",-0.1977
"74315",-0.0581
"74316",0.0165
"74318",-0.254
"74319",-0.022
"74320",-0.0447
"74322",-0.1691
"74325",-0.0523
"74326",0.0573
"74330",-0.0315
"74333",-0.0874
"74334",-0.1242
"74335",0.1459
"74337",2e-04
"74338",-0.0877
"74340",-0.0624
"74341",-0.0368
"74342",0.0024
"74343",-0.0094
"74347",-0.1018
"74349",0.0217
"74351",-0.049
"74352",-0.0499
"74354",-0.0678
"74355",0.0356
"74356",0.0931
"74359",-0.1149
"74360",0.0227
"74361",-0.4475
"74362",0.1115
"74363",0.4994
"74364",0.1445
"74365",0.0199
"74369",0.3346
"74370",-0.0359
"74374",-3.934e-06
"74375",-0.1667
"74376",-0.1403
"74377",0.2643
"74383",0.0069
"74385",0.0811
"74386",-0.0176
"74387",-0.3703
"74388",0.0574
"74392",-0.0097
"74393",0.2092
"74396",-0.0118
"74400",-0.4202
"74403",0.2164
"74405",-0.1506
"74407",-0.131
"74410",-0.0531
"74411",0.0588
"74412",-0.0212
"74413",-1.1411
"74414",0.0456
"74419",0.4758
"74424",-0.4247
"74426",0.001
"74427",-0.0424
"74430",0.0217
"74435",-0.4076
"74438",0.1155
"74440",0.0179
"74442",-0.5616
"74443",-0.0751
"74446",0.1527
"74450",0.003
"74451",-0.0753
"74453",-0.2625
"74454",-0.6816
"74455",0.0905
"74456",0.0608
"74463",-0.2143
"74464",0.015
"74466",0.2115
"74467",0.0325
"74469",-0.1212
"74470",-0.1517
"74471",-0.0733
"74476",-0.0626
"74477",-0.0279
"74478",0.0375
"74479",0.011
"74480",0.0081
"74481",-0.2342
"74482",-0.1936
"74485",-0.0825
"74486",-0.0335
"74487",-0.1624
"74488",0.2503
"74489",-0.0074
"74490",0.0439
"74492",0.672
"74493",0.0291
"74498",-0.1015
"74499",-1.5717
"74504",-0.0605
"74511",0.4585
"74513",0.2451
"74516",0.4221
"74519",-0.0012
"74521",-0.0146
"74522",-0.0204
"74525",-0.0029
"74528",0.065
"74530",-0.4866
"74533",0.0824
"74549",-0.0708
"74551",-0.0478
"74552",0.0224
"74558",-0.0065
"74559",-0.1876
"74563",-0.0364
"74568",0.0026
"74569",0.0253
"74570",0.0913
"74574",-0.404
"74577",-0.0626
"74580",-0.1287
"74585",0.0343
"74589",-0.0861
"74591",0.0459
"74596",0.039
"74597",0.3006
"74600",-0.0084
"74610",-0.1307
"74616",0.053
"74617",0.0278
"74626",0.1444
"74629",-0.4346
"74633",0.0749
"74637",-0.034
"74644",-0.2011
"74645",-0.3985
"74646",0.0325
"74648",-0.0219
"74653",-0.057
"74661",-0.3796
"74665",-0.0898
"74666",0.1121
"74670",0.1587
"74682",-0.012
"74684",-0.0589
"74685",-0.2711
"74687",0.2807
"74691",-0.1724
"74693",0.5909
"74694",0.0197
"74706",1.1529
"74711",-0.0473
"74717",-0.3
"74718",0.1278
"74720",0.0153
"74724",-0.3572
"74729",0.037
"74732",0.0166
"74734",-0.1848
"74735",-0.2059
"74737",-0.0443
"74741",0.0552
"74743",0.8193
"74744",0.787
"74747",-0.1346
"74748",-0.5391
"74753",0.131
"74754",-0.0838
"74757",-0.0623
"74760",-0.039
"74761",-0.2637
"74762",-0.0799
"74763",-0.0661
"74764",-0.1115
"74766",-0.01
"74769",0.0632
"74770",-0.0802
"74772",-0.1222
"74775",0.0612
"74776",-0.0062
"74777",0.0399
"74778",-0.116
"74781",-0.0506
"74782",0.1167
"74838",0.0656
"74840",-0.064
"74841",0.0378
"74843",0.2167
"74844",-0.1943
"74845",0.7667
"74846",0.6774
"74855",0.0685
"74868",0.1027
"74883",0.3847
"74890",-0.3111
"74892",-1.5908
"74895",0.0499
"74901",-0.0887
"74915",0.1992
"74918",-0.029
"74919",-0.064
"74925",0.1707
"74926",-0.2311
"74931",-0.0012
"74934",-0.2612
"74953",-0.5163
"74959",-0.8653
"74972",0.6331
"74978",-0.1279
"74992",0.6593
"74996",0.0208
"74998",0.1072
"75007",-0.013
"75013",-0.4609
"75015",-0.7519
"75016",-0.13
"75019",-0.3256
"75029",0.0531
"75033",0.0418
"75040",-0.0515
"75044",-1.058
"75050",-0.2565
"75051",-0.1123
"75060",0.0976
"75062",0.0631
"75079",-0.0301
"75083",-0.0953
"75084",-0.4783
"75087",0.1031
"75089",0.0355
"75099",-0.0141
"75104",-0.0822
"75106",0.2029
"75116",-0.3564
"75124",-0.7119
"75129",-0.4585
"75135",-0.3408
"75137",-0.0154
"75141",-0.1025
"75146",-0.0261
"75164",-0.3959
"75170",0.9465
"75172",-0.1932
"75173",-0.7002
"75180",-0.0361
"75193",-0.5214
"75196",0.2069
"75202",0.0146
"75203",0.6425
"75209",-0.0476
"75210",-0.0557
"75212",-0.0677
"75216",-0.0351
"75219",-0.0137
"75221",-0.0398
"75234",-0.0438
"75258",0.0202
"75259",-0.5473
"75273",-0.0551
"75275",-0.3397
"75276",-0.0607
"75284",0.0286
"75288",0.0515
"75291",-0.1649
"75292",-0.0131
"75296",-0.0179
"75302",-0.0033
"75304",0.2503
"75305",-0.5554
"75311",-0.2306
"75316",0.056
"75317",-0.1131
"75320",0.0696
"75339",0.0614
"75345",-0.0466
"75355",0.2685
"75359",-0.0566
"75368",0.0401
"75373",0.0375
"75379",-0.3729
"75387",-0.1114
"75388",0.1907
"75394",-0.2057
"75398",-0.0248
"75404",-0.2775
"75406",-0.0562
"75409",-0.0604
"75410",-0.0781
"75415",-0.0416
"75416",0.0639
"75420",-0.0396
"75422",0.0363
"75423",0.0816
"75424",0.2807
"75425",-0.0208
"75426",-0.8822
"75429",-0.0918
"75430",-0.0097
"75434",-0.167
"75444",0.3416
"75452",-0.006
"75454",-0.0522
"75458",-0.1594
"75462",0.2391
"75465",-0.062
"75467",-0.6225
"75472",-0.2043
"75475",-0.1346
"75479",-0.3985
"75480",-0.0806
"75482",0.8571
"75495",-0.2814
"75504",-0.1035
"75507",0.4739
"75516",-0.1007
"75530",0.1161
"75533",-0.1398
"75538",-0.0661
"75539",-0.8501
"75540",0.1577
"75541",-0.1208
"75547",-0.0025
"75549",-0.1758
"75552",-0.068
"75553",0.0802
"75555",0.0108
"75556",0.0308
"75560",-0.0267
"75561",-0.8826
"75563",-0.2256
"75564",-0.076
"75565",0.0609
"75568",-0.1186
"75570",-0.2002
"75571",0.1916
"75572",0.0648
"75573",0.1464
"75576",0.4011
"75578",-0.0373
"75579",-0.0431
"75580",0.0152
"75590",-0.2761
"75593",0.0434
"75597",0.0875
"75599",-0.0557
"75600",-0.7679
"75602",-0.1324
"75604",-1.2107
"75605",-0.0314
"75607",-0.0471
"75608",-0.0433
"75612",-0.0486
"75613",-0.1002
"75614",0.0076
"75616",0.1265
"75617",0.0399
"75619",0.0512
"75620",0.0034
"75623",-0.0029
"75624",-0.0116
"75625",-0.0184
"75627",0.1037
"75641",-0.3817
"75646",-0.0054
"75656",0.1737
"75657",0.249
"75659",-0.1573
"75660",-0.0362
"75662",0.2028
"75665",-0.1557
"75668",-0.1053
"75669",-0.0461
"75677",-0.3486
"75678",-0.0859
"75686",0.0225
"75687",-0.0358
"75689",0.2757
"75690",-0.2554
"75691",-0.0526
"75692",-0.1749
"75693",0.2268
"75695",-0.1252
"75697",-0.2849
"75698",0.0432
"75705",0.0293
"75710",0.1298
"75712",-0.0379
"75717",0.0408
"75718",-0.538
"75722",-0.6864
"75723",0.4077
"75725",0.0681
"75729",-0.0469
"75731",-0.0922
"75732",-0.1782
"75734",0.0012
"75735",0.0567
"75736",0.013
"75739",-0.1459
"75740",-0.0225
"75744",0.0235
"75745",0.0234
"75746",0.0434
"75747",-0.1017
"75751",-0.0563
"75758",-0.0723
"75761",0.2633
"75763",0.0682
"75764",-0.0517
"75767",-0.1568
"75769",0.0872
"75770",-0.0392
"75778",0.0731
"75782",0.0984
"75784",-0.217
"75785",-0.0194
"75786",0.0119
"75788",-0.0725
"75796",0.0139
"75799",0.3145
"75800",-0.8639
"75801",0.0528
"75805",0.0533
"75809",-0.3301
"75812",0.0475
"75823",0.9352
"75826",0.0434
"75836",0.7233
"75841",0.0468
"75845",0.7136
"75847",0.061
"75860",0.1156
"75869",0.0575
"75870",-0.0415
"75871",-0.0789
"75881",0.2483
"75894",0.0324
"75900",0.0049
"75901",0.0229
"75905",0.0746
"75906",0.0629
"75909",0.0256
"75913",0.1712
"75914",-0.0458
"75930",0.1907
"75939",-0.0368
"75943",0.0205
"75951",-0.113
"75956",-0.043
"75957",0.8622
"75958",-0.0584
"75964",0.0682
"75965",0.0505
"75973",-0.2756
"75974",-0.1029
"75985",0.0923
"75986",-0.0777
"75990",0.2331
"75991",0.0152
"75995",0.0195
"76000",0.0879
"76001",0.3754
"76003",-0.5538
"76007",0.0658
"76014",-0.0438
"76022",-0.0087
"76024",-0.4084
"76025",-0.1124
"76041",-0.173
"76044",0.1437
"76051",-0.061
"76055",0.068
"76071",-0.0411
"76073",0.0914
"76074",-0.1091
"76080",0.024
"76082",-0.0337
"76088",0.0304
"76089",0.0147
"76100",-0.0522
"76108",0.0383
"76113",-0.0164
"76117",0.1329
"76123",-0.1065
"76130",-0.0263
"76132",0.0439
"76133",0.1174
"76137",-0.0408
"76138",0.0249
"76142",0.0266
"76156",-0.0246
"76157",0.0598
"76161",-0.0922
"76166",-0.2083
"76167",0.0595
"76178",-0.0016
"76179",0.0239
"76183",-0.0223
"76184",0.1006
"76187",-0.0625
"76192",-0.0757
"76199",-0.0911
"76205",0.0057
"76206",0.0753
"76217",0.0338
"76219",0.0871
"76220",0.0038
"76222",0.1735
"76223",0.0728
"76229",0.1096
"76233",-0.0542
"76237",-0.1384
"76238",-0.0689
"76246",0.0145
"76251",0.0284
"76252",-0.0229
"76257",-0.1656
"76260",-0.0998
"76261",-0.1266
"76263",-0.0875
"76265",-0.314
"76267",-0.1389
"76273",0.0996
"76281",-0.1282
"76282",-0.009
"76293",0.1222
"76294",-0.1467
"76295",0.1635
"76299",0.0663
"76302",0.0727
"76303",-0.0064
"76306",-0.0449
"76308",-0.1262
"76311",-0.3076
"76332",-0.0126
"76338",0.0589
"76355",-0.0967
"76357",0.0796
"76365",0.4164
"76366",-0.0608
"76367",-0.1064
"76371",0.2332
"76373",0.0145
"76375",-0.1013
"76376",0.2078
"76377",-0.2201
"76380",0.1463
"76398",-0.7736
"76400",-1.3372
"76406",0.1672
"76408",0.0865
"76411",-0.063
"76415",0.044
"76416",0.1237
"76419",-0.0692
"76421",-5e-04
"76422",0.4259
"76425",0.032
"76429",-0.0434
"76432",0.7438
"76438",0.0079
"76441",-0.0864
"76448",0.0077
"76453",-0.0717
"76454",-0.1539
"76455",-0.0993
"76457",5.569e-05
"76459",-0.2984
"76464",-0.256
"76467",-0.0653
"76469",-0.036
"76477",-0.4432
"76478",0.0303
"76479",0.062
"76482",-0.0297
"76483",-0.021
"76484",0.0771
"76485",0.0024
"76487",-0.1472
"76491",-0.1329
"76497",0.0236
"76498",-0.0429
"76499",0.1272
"76500",-0.1383
"76501",-0.0142
"76505",-0.0344
"76507",0.2531
"76508",-0.0521
"76509",0.0624
"76510",-0.0789
"76516",-0.169
"76522",0.0498
"76524",0.0182
"76527",-0.0361
"76539",-0.0389
"76547",-0.0821
"76551",-0.0435
"76559",-0.0181
"76560",-0.3776
"76561",-0.0344
"76563",-0.0246
"76566",0.1296
"76568",-0.065
"76571",-0.4557
"76574",-0.2963
"76577",-0.0063
"76580",-0.0728
"76582",0.118
"76589",0.0831
"76594",0.0101
"76602",0.5304
"76608",-0.054
"76612",0.1238
"76614",-0.0197
"76615",-0.1169
"76624",0.7251
"76626",-5e-04
"76628",-0.042
"76630",0.0769
"76633",0.4021
"76634",-0.4899
"76642",-0.0915
"76645",-0.7015
"76646",-0.376
"76650",0.0095
"76652",-0.0375
"76654",0.0412
"76668",-0.0609
"76670",-0.2429
"76681",-0.0467
"76683",0.051
"76687",0.0369
"76688",0.0356
"76703",-0.1803
"76707",0.0093
"76709",-0.139
"76710",0.0793
"76719",0.0114
"76737",-0.0184
"76740",0.109
"76742",0.0168
"76747",0.7676
"76757",-0.0182
"76763",0.0799
"76773",-0.0019
"76775",-0.1079
"76779",0.0197
"76781",0.0251
"76784",0.1195
"76786",-0.5193
"76787",-0.0586
"76788",0.0147
"76789",0.0612
"76792",-0.0611
"76793",-0.0661
"76794",-0.1136
"76795",-0.0893
"76798",0.361
"76799",-0.0053
"76800",-0.0254
"76804",0.0275
"76808",-0.1212
"76809",0.0142
"76813",-0.0499
"76815",-0.722
"76816",0.027
"76820",0.0915
"76824",-0.0179
"76826",-0.0513
"76829",0.2372
"76832",-0.0252
"76843",0.204
"76846",-0.0763
"76850",0.0258
"76854",-0.1502
"76856",0.5184
"76857",0.1595
"76863",0.0706
"76866",0.0579
"76867",-0.0838
"76872",-0.0679
"76873",0.2981
"76877",0.0051
"76884",0.0218
"76886",-0.0468
"76889",-0.1311
"76890",0.1705
"76892",0.0077
"76893",0.003
"76894",0.0843
"76895",0.0179
"76897",0.08
"76898",-0.0391
"76899",0.0811
"76900",-0.2085
"76901",-0.0982
"76905",-0.2808
"76915",0.1877
"76916",-0.0067
"76917",-0.2154
"76925",0.3679
"76927",-0.1417
"76932",-0.0515
"76933",-0.0214
"76936",0.0666
"76937",0.1095
"76938",0.0068
"76943",-0.3681
"76947",0.0269
"76952",0.0019
"76954",-0.0979
"76959",0.0246
"76960",-0.0118
"76964",0.2888
"76965",0.0647
"76967",-0.1163
"76969",-0.1114
"76972",0.0522
"76974",-0.2971
"76976",0.0685
"76980",-0.0558
"76982",0.0399
"76983",0.115
"76987",-0.0094
"77006",-0.0432
"77011",0.3461
"77015",0.0028
"77018",-6e-04
"77022",0.0254
"77031",-0.0035
"77032",0.1308
"77034",-0.1163
"77035",-0.0893
"77036",-9e-04
"77037",-0.1469
"77038",-0.0281
"77040",-0.0634
"77041",0.0081
"77044",0.0437
"77045",-0.0322
"77048",0.0716
"77053",-0.057
"77056",-0.2843
"77057",0.0791
"77058",0.1449
"77059",0.0255
"77065",0.0489
"77087",-0.0639
"77090",-0.0263
"77097",0.0055
"77106",0.036
"77110",-0.0215
"77113",0.0086
"77116",0.026
"77117",0.2979
"77119",0.151
"77124",-0.0789
"77125",0.1061
"77127",0.2619
"77128",0.0533
"77132",-0.5066
"77134",-0.0022
"77189",0.9074
"77209",0.0412
"77219",-0.0586
"77220",0.0718
"77252",-0.0801
"77254",-0.0579
"77257",1.1888
"77264",-0.0812
"77286",0.126
"77288",0.128
"77300",0.1191
"77305",-9e-04
"77318",0.0805
"77323",-0.1917
"77352",-0.0128
"77361",0.268
"77371",0.0311
"77382",0.1192
"77383",0.1054
"77402",0.3323
"77407",-0.0613
"77411",0.169
"77417",-0.7485
"77422",-0.0175
"77428",0.1758
"77446",-0.1734
"77453",-0.2838
"77462",-0.3633
"77480",0.0427
"77485",0.1672
"77490",-0.5125
"77505",0.1036
"77516",-0.3092
"77519",0.043
"77521",-0.0583
"77531",0.0504
"77532",0.1268
"77533",0.0491
"77552",0.0026
"77558",-0.029
"77559",-0.0282
"77560",-0.1022
"77569",0.0068
"77573",-0.0084
"77574",0.0855
"77577",0.0542
"77578",0.0198
"77579",0.019
"77582",-0.0409
"77583",0.2367
"77590",0.016
"77591",0.0374
"77592",0.5082
"77593",0.1125
"77594",0.807
"77595",-0.1395
"77604",0.0611
"77605",-0.0074
"77609",-0.0939
"77610",-0.1925
"77613",-0.1523
"77618",0.0349
"77619",0.2714
"77622",0.0679
"77626",0.0228
"77627",-0.0948
"77629",-0.0286
"77630",-0.1511
"77633",-0.0992
"77634",0.1257
"77644",0.1081
"77647",-0.5145
"77652",0.0572
"77669",-1.0878
"77675",0.2382
"77683",-0.0346
"77697",0.0187
"77700",0.2712
"77705",0.0717
"77710",0.0554
"77717",-0.2704
"77721",-0.0082
"77727",0.2237
"77733",0.0784
"77739",0.0557
"77741",-0.389
"77744",0.0822
"77753",-0.5137
"77766",0.039
"77767",0.1692
"77771",0.0676
"77772",-0.36
"77779",0.3628
"77781",0.1294
"77782",0.2586
"77794",-0.013
"77798",0.1281
"77799",-0.0425
"77803",0.3688
"77805",0.0205
"77809",-0.0446
"77810",2.9357
"77827",-0.0214
"77832",-0.0722
"77853",8e-04
"77854",0.381
"77855",0.1281
"77857",0.1306
"77862",-0.0245
"77864",0.1103
"77866",0.2276
"77875",-0.0132
"77877",-0.0183
"77883",-0.6516
"77889",0.0937
"77891",-0.0396
"77920",0.0475
"77929",0.0587
"77938",0.0366
"77940",-0.0122
"77945",0.2334
"77951",-0.0664
"77963",0.1057
"77974",-0.0229
"77975",0.0291
"77976",2e-04
"77980",-0.0806
"77981",0.1768
"77982",0.0187
"77987",-0.0409
"77994",-0.0495
"77996",-0.7842
"77998",0.3728
"78004",0.3823
"78016",0.0146
"78021",-0.6224
"78027",0.2614
"78038",-0.0323
"78068",0.1537
"78070",-0.1115
"78071",0.2966
"78073",1.8667
"78088",0.1786
"78100",0.0395
"78102",-0.8599
"78103",-0.1858
"78108",-0.1176
"78111",-0.4023
"78115",-0.285
"78119",0.0621
"78134",0.0988
"78151",0.0209
"78167",-0.0927
"78174",-0.6355
"78177",-0.0797
"78183",1.1223
"78185",-0.3679
"78200",-0.4088
"78232",0.0645
"78244",0.0017
"78245",0.3631
"78246",-0.185
"78248",0.1195
"78249",0.1949
"78250",0.4886
"78251",0.2118
"78252",0.4686
"78255",0.0107
"78257",-0.2741
"78266",0.0591
"78267",-0.1717
"78283",0.083
"78284",-0.3022
"78286",-0.0037
"78287",0.0513
"78294",-0.009
"78303",-0.0077
"78304",-0.0269
"78308",-0.1381
"78309",-0.1061
"78312",0.4407
"78317",-0.1693
"78321",-0.0995
"78323",0.0725
"78329",0.4566
"78330",-0.0113
"78334",0.0935
"78335",0.8546
"78339",-0.0959
"78353",0.102
"78365",0.0821
"78369",0.1094
"78372",-0.08
"78373",-0.14
"78376",0.2937
"78388",-0.0878
"78394",0.0598
"78403",-0.2246
"78405",-0.169
"78408",-0.102
"78412",-0.0184
"78416",0.2602
"78428",-0.0094
"78438",0.3234
"78439",0.0167
"78444",-0.0777
"78445",-0.0923
"78449",0.4416
"78451",-0.8088
"78455",-0.023
"78456",0.2059
"78465",0.1716
"78473",0.0414
"78482",0.478
"78500",0.1676
"78506",0.075
"78508",-0.5397
"78514",-0.1307
"78521",0.0733
"78523",-0.0393
"78524",0.5932
"78536",0.1589
"78541",-0.0569
"78547",-0.3643
"78552",0.0048
"78558",0.2235
"78560",0.0549
"78568",0.1731
"78569",-0.3931
"78575",0.7968
"78580",0.0013
"78581",0.0234
"78586",0.1652
"78593",0.1308
"78600",-1.0005
"78603",0.3358
"78610",0.0447
"78611",-0.0017
"78616",0.1092
"78617",0.0716
"78618",0.0289
"78619",-0.0085
"78623",-0.2039
"78625",0.006
"78635",-0.2409
"78651",-0.0314
"78653",-0.0886
"78655",0.0925
"78656",0.0121
"78658",0.0068
"78668",-0.4734
"78670",-0.0825
"78672",0.0535
"78688",-0.0369
"78689",0.0572
"78697",-0.0408
"78703",1.0391
"78709",0.0044
"78733",0.6922
"78739",-0.0805
"78748",-0.1507
"78749",0.1155
"78751",0.1974
"78752",0.0981
"78753",0.2106
"78754",0.0955
"78755",0.1737
"78757",0.0706
"78767",-0.1238
"78771",0.0624
"78772",0.0793
"78774",-0.5424
"78777",-0.0723
"78779",-0.2016
"78781",0.1684
"78783",-0.0651
"78784",-0.0723
"78785",-0.0234
"78787",-0.0715
"78795",-0.0866
"78796",-0.0646
"78797",-0.0529
"78798",0.0175
"78800",0.0139
"78801",-0.1645
"78802",0.1197
"78803",0.8155
"78805",-0.3901
"78806",-0.1228
"78808",0.0326
"78816",-0.0198
"78825",0.03
"78829",-0.1209
"78830",-0.0327
"78832",0.0752
"78833",0.0463
"78834",-0.0348
"78849",0.4086
"78878",0.1785
"78883",0.4609
"78885",-0.0517
"78887",0.0776
"78889",0.2146
"78890",-0.2413
"78891",-0.0795
"78892",0.1096
"78893",-0.0389
"78894",0.0144
"78895",-0.0853
"78896",-1.6593
"78899",0.293
"78903",0.033
"78906",-0.8216
"78908",-0.0334
"78912",-5.139e-05
"78913",0.0343
"78914",-0.1164
"78917",0.247
"78919",0.0121
"78920",0.0143
"78921",-0.2408
"78923",0.1216
"78925",0.0098
"78926",-0.1132
"78928",-0.1155
"78929",-0.0648
"78933",0.2133
"78934",0.0496
"78935",0.0885
"78937",0.0367
"78938",-0.0149
"78943",-0.2597
"78977",-0.0046
"79043",-0.0333
"79044",-0.0798
"79059",-0.132
"79196",0.0327
"79201",0.286
"79202",0.2435
"79221",0.1066
"79233",-0.1139
"79235",0.294
"79263",0.0899
"79264",0.0653
"79362",0.038
"79456",0.1901
"79459",0.363
"79464",0.0777
"79554",0.013
"79555",-0.0414
"79560",0.1216
"79565",-0.0196
"79566",-0.0608
"80280",-0.0772
"80281",0.0016
"80283",-0.0026
"80284",-0.0182
"80285",0.0594
"80286",-0.0116
"80287",0.0198
"80288",-0.1454
"80289",-0.0316
"80290",0.1346
"80291",-0.2069
"80292",-0.0282
"80294",-0.0706
"80297",-0.0341
"80334",0.1065
"80385",-0.0552
"80509",-0.0359
"80515",0.1171
"80517",9e-04
"80707",0.1371
"80708",-0.0586
"80718",0.1471
"80719",0.2216
"80720",-0.1475
"80721",0.5028
"80732",0.0104
"80733",-0.1085
"80743",-0.0681
"80744",0.0411
"80748",0.0054
"80749",-0.0816
"80750",-0.0703
"80751",0.0038
"80752",0.0261
"80795",0.0895
"80797",0.3228
"80837",0.222
"80859",-0.0067
"80860",0.001
"80861",0.0748
"80876",-0.0096
"80877",-0.0124
"80879",-0.0214
"80880",0.0414
"80883",0.4565
"80884",0.055
"80885",-0.273
"80886",0.0088
"80888",-0.0701
"80889",-0.0903
"80890",0.0592
"80891",-0.0909
"80892",0.0329
"80893",0.2473
"80898",0.0193
"80901",0.693
"80902",0.022
"80903",-0.4656
"80904",-0.0159
"80905",-0.115
"80906",-0.0977
"80907",-0.0806
"80909",-0.0651
"80910",-0.1804
"80911",-0.0189
"80912",0.0093
"80913",0.0376
"80914",-0.05
"80915",-0.0151
"80976",0.0396
"80979",-0.5347
"80981",-0.2988
"80982",0.0255
"80985",0.056
"80986",-0.0899
"80987",-0.1419
"81000",0.0433
"81003",0.1375
"81004",0.0835
"81006",-0.0062
"81018",-0.0318
"81489",-0.115
"81500",-0.102
"81535",0.0073
"81600",-0.2033
"81601",-0.0343
"81630",-0.1111
"81701",-0.2972
"81702",0.0081
"81703",-0.1005
"81799",0.0322
"81840",-0.0162
"81845",-0.1369
"81877",-0.0686
"81879",-0.1839
"81896",-0.1018
"81897",-0.086
"81898",0.0766
"81904",0.0543
"81905",-0.125
"81906",0.1698
"81907",-0.0075
"81909",-0.0465
"81910",-0.0478
"81913",0.1986
"83379",0.1095
"83382",0.4034
"83383",0.0517
"83395",0.3237
"83396",-0.0125
"83397",0.3049
"83398",0.1233
"83408",-0.0524
"83409",-0.0707
"83410",0.0149
"83429",0.0337
"83430",0.4887
"83431",0.0021
"83433",-0.1092
"83434",-0.4883
"83435",-0.0229
"83436",0.0598
"83453",0.0011
"83454",1.8289
"83485",-0.0065
"83486",-0.011
"83490",0.146
"83493",0.0935
"83553",-0.3559
"83554",0.0016
"83558",0.0597
"83560",0.0574
"83561",-0.0402
"83602",0.1256
"83603",0.0833
"83669",-0.1065
"83671",0.041
"83672",-0.6598
"83673",0.0863
"83674",0.0216
"83675",0.0645
"83679",-0.0549
"83691",0.1351
"83701",-0.0383
"83703",0.0118
"83704",-0.0478
"83762",0.0025
"83766",-0.0655
"83767",0.0037
"83768",-0.1635
"83771",0.1571
"83796",-0.1689
"83797",-0.0177
"83813",-1.3592
"83814",-0.0265
"83815",0.0491
"83885",0.5015
"83921",-0.0862
"83922",0.005
"83924",0.0746
"83925",0.1276
"83945",0.0036
"83946",0.0997
"83961",0.1624
"83962",-0.0026
"83964",0.0073
"83965",0.0414
"83984",-0.3965
"83997",0.0085
"84004",0.1922
"84035",-0.0193
"84036",-0.0713
"84092",0.0422
"84094",-0.0465
"84095",-0.1006
"84113",-0.103
"84505",0.0279
"84585",-0.0611
"84652",-0.0546
"84653",0.1427
"84682",0.1438
"84704",-0.0233
"85029",0.0528
"85030",-0.2573
"85031",-0.3831
"85305",-0.0272
"85308",-0.0699
"89867",0.474
"93671",0.3946
"93673",0.2551
"93674",-0.3005
"93679",-0.0612
"93681",0.189
"93683",-0.0207
"93684",9e-04
"93685",-0.0347
"93686",-0.0399
"93687",0.0315
"93688",0.4548
"93689",0.0089
"93690",-0.0097
"93691",0.1233
"93692",0.0972
"93694",0.2632
"93695",-0.0013
"93696",-0.0312
"93697",0.1257
"93699",-0.0067
"93700",0.1513
"93701",0.0523
"93702",-0.0428
"93703",-0.0631
