"","Probe","NCBIid","gene_ensembl_id","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_375656_coefficient","contrast_375656_log2fc","contrast_375656_tstat","contrast_375656_pvalue"
"1820",501204,501204,"ENSRNOG00000037230","Ppidl1","peptidylprolyl isomerase D-like 1",0.0039,0.0377,0.1023,-0.8943,-0.8943,-2.6858,0.0207
"1821",501031,501031,"ENSRNOG00000042726","RGD1560775","similar to RIKEN cDNA 4930579C12 gene",0.0039,0.0378,0.1025,-0.905,-0.905,-3.5311,0.0045
"1822",306582,306582,"ENSRNOG00000028623","Agpat5","1-acylglycerol-3-phosphate O-acyltransferase 5",0.0039,0.0378,0.1024,-0.1233,-0.1233,-1.8614,0.0889
"1823",171577,171577,"ENSRNOG00000015667","Epcam","epithelial cell adhesion molecule",0.0039,0.0378,0.1024,-0.1265,-0.1265,-1.3605,0.2002
"1824",298605,298605,"ENSRNOG00000011970","Tmem82","transmembrane protein 82",0.0039,0.0378,0.1025,-1.4943,-1.4943,-4.2958,0.0012
"1825",120098885,120098885,"","LOC120098885","uncharacterized LOC120098885",0.0039,0.0381,0.1026,-1.0775,-1.0775,-2.0306,0.0665
"1826",102547518,102547518,"","LOC102547518","uncharacterized LOC102547518",0.0039,0.0381,0.1027,0.5455,0.5455,3.0221,0.0113
"1827",120098270,120098270,"","LOC120098270","transmembrane protein 64-like",0.0039,0.0381,0.1028,2.5685,2.5685,2.7878,0.0173
"1828",361348,361348,"","Mro","maestro",0.0039,0.0381,0.1027,-0.2342,-0.2342,-4.0606,0.0018
"1829",301617,301617,"ENSRNOG00000016888","Pask","PAS domain containing serine/threonine kinase",0.0039,0.0381,0.1028,0.1421,0.1421,1.6327,0.1301
"1830",120102230,120102230,"ENSRNOG00000065666","LOC120102230","sterile alpha motif domain-containing protein 9-like",0.0039,0.0382,0.1029,-0.2754,-0.2754,-2.083,0.0607
"1831",102552060,102552060,"","LOC102552060","uncharacterized LOC102552060",0.0039,0.0382,0.1029,0.7409,0.7409,2.3795,0.036
"1832",501176,501176,"ENSRNOG00000017273","RGD1563917","similar to Nuclear autoantigen Sp-100 (Speckled 100 kDa)",0.0039,0.0382,0.103,0.3205,0.3205,1.4325,0.1791
"1833",553129,553129,"ENSRNOG00000039463","Pcdhga1","protocadherin gamma subfamily A, 1",0.0039,0.0382,0.103,-1.0864,-1.0864,-1.9727,0.0735
"1834",303356,303356,"ENSRNOG00000021316","Tmem98","transmembrane protein 98",0.0039,0.0382,0.1031,-0.234,-0.234,-2.3543,0.0376
"1835",120100612,120100612,"","LOC120100612","uncharacterized LOC120100612",0.0039,0.0382,0.1032,-1.5481,-1.5481,-2.179,0.0513
"1836",102546431,102546431,"","LOC102546431","uncharacterized LOC102546431",0.0039,0.0383,0.1032,-0.2893,-0.2893,-2.5893,0.0247
"1837",294431,294431,"ENSRNOG00000000825","Calhm5","calcium homeostasis modulator family member 5",0.004,0.0383,0.1033,-0.8207,-0.8207,-5.1593,3e-04
"1838",297757,297757,"ENSRNOG00000007258","Sbspon","somatomedin B and thrombospondin, type 1 domain containing",0.004,0.0383,0.1033,0.1728,0.1728,1.0299,0.3246
"1839",292130,292130,"ENSRNOG00000017164","Afap1l2","actin filament associated protein 1-like 2",0.004,0.0384,0.1034,0.3258,0.3258,3.4139,0.0056
"1840",100909977,100909977,"ENSRNOG00000042598","LOC100909977","leukocyte surface antigen CD47-like",0.004,0.0384,0.1034,0.6375,0.6375,1.7826,0.1015
"1841",120100761,120100761,"","LOC120100761","zinc finger protein 728-like",0.004,0.0385,0.1035,-0.318,-0.318,-2.5288,0.0275
"1842",102556219,102556219,"","LOC102556219","uncharacterized LOC102556219",0.004,0.0385,0.1036,1.4868,1.4868,2.9085,0.0139
"1843",120095234,120095234,"","LOC120095234","multidrug resistance-associated protein 1-like",0.004,0.0388,0.1036,-0.4133,-0.4133,-2.1691,0.0522
"1844",60398,60398,"ENSRNOG00000064939","Fhit","fragile histidine triad diadenosine triphosphatase",0.004,0.0388,0.1037,-0.251,-0.251,-4.6169,7e-04
"1845",120102499,120102499,"","LOC120102499","uncharacterized LOC120102499",0.004,0.0389,0.1037,-0.7714,-0.7714,-3.7903,0.0029
"1846",102550105,102550105,"","LOC102550105","uncharacterized LOC102550105",0.0041,0.0391,0.1038,-1.1732,-1.1732,-2.122,0.0567
"1847",25701,25701,"ENSRNOG00000034078","Mxi1","MAX interactor 1, dimerization protein",0.0041,0.0391,0.1038,-0.1691,-0.1691,-2.5298,0.0275
"1848",361142,361142,"ENSRNOG00000067282","Galntl6","polypeptide N-acetylgalactosaminyltransferase-like 6",0.0041,0.0391,0.1039,0.2981,0.2981,3.5972,0.004
"1849",308843,308843,"ENSRNOG00000027784","Tsku","tsukushi, small leucine rich proteoglycan",0.0041,0.0391,0.1039,0.4798,0.4798,2.249,0.0454
"1850",361859,361859,"ENSRNOG00000000581","Cdc40","cell division cycle 40",0.0041,0.0391,0.104,-0.1851,-0.1851,-2.5512,0.0264
"1851",500913,500913,"ENSRNOG00000052725","Shisal1","shisa like 1",0.0041,0.0394,0.1041,0.1824,0.1824,2.4443,0.032
"1852",103690958,103690958,"","LOC103690958","uncharacterized LOC103690958",0.0041,0.0394,0.1041,0.0401,0.0401,0.1384,0.8924
"1853",24311,24311,"ENSRNOG00000004327","Ddc","dopa decarboxylase",0.0041,0.0396,0.1042,0.2207,0.2207,1.5592,0.1465
"1854",120097923,120097923,"","LOC120097923","uncharacterized LOC120097923",0.0041,0.0396,0.1043,0.9619,0.9619,3.6946,0.0034
"1855",288683,288683,"ENSRNOG00000037720","Rita1","RBPJ interacting and tubulin associated 1",0.0041,0.0396,0.1042,-0.1266,-0.1266,-1.9938,0.0709
"1856",102548902,102548902,"","LOC102548902","uncharacterized LOC102548902",0.0041,0.0396,0.1043,-0.5564,-0.5564,-4.2768,0.0012
"1857",290657,290657,"ENSRNOG00000020088","Klhl26","kelch-like family member 26",0.0041,0.0396,0.1044,-0.1418,-0.1418,-2.1022,0.0587
"1858",363984,363984,"ENSRNOG00000025100","Ikbke","inhibitor of nuclear factor kappa B kinase subunit epsilon",0.0041,0.0397,0.1044,0.0844,0.0844,0.8305,0.4235
"1859",120095973,120095973,"","LOC120095973","uncharacterized LOC120095973",0.0042,0.0397,0.1046,1.5349,1.5349,3.6525,0.0036
"1860",100360880,100360880,"ENSRNOG00000046667","Fosb","FosB proto-oncogene, AP-1 transcription factor subunit",0.0042,0.0397,0.1045,0.2828,0.2828,1.9125,0.0815
"1861",296455,296455,"ENSRNOG00000032579","Zswim2","zinc finger, SWIM-type containing 2",0.0042,0.0398,0.1046,0.0813,0.0813,0.478,0.6418
"1862",315594,315594,"ENSRNOG00000009243","Oaf","out at first homolog",0.0042,0.0398,0.1047,-0.2237,-0.2237,-2.4569,0.0313
"1863",120096989,120096989,"","LOC120096989","uncharacterized LOC120096989",0.0042,0.0398,0.1048,0.6147,0.6147,2.4894,0.0296
"1864",310269,310269,"ENSRNOG00000023908","Egfem1","EGF-like and EMI domain containing 1",0.0042,0.0398,0.1047,-0.1871,-0.1871,-1.6532,0.1258
"1865",298062,298062,"ENSRNOG00000007575","Plppr1","phospholipid phosphatase related 1",0.0042,0.0399,0.1048,0.2682,0.2682,3.9093,0.0023
"1866",286931,286931,"ENSRNOG00000056612","Unc13c","unc-13 homolog C",0.0042,0.0399,0.1049,0.5687,0.5687,4.4514,9e-04
"1867",100911252,100911252,"ENSRNOG00000062896","LOC100911252","peptidyl-prolyl cis-trans isomerase A-like",0.0042,0.0399,0.105,0.5181,0.5181,2.5539,0.0263
"1868",25565,25565,"ENSRNOG00000013239","Tle4","TLE family member 4, transcriptional corepressor",0.0042,0.0399,0.105,0.1617,0.1617,2.4999,0.029
"1869",300444,300444,"ENSRNOG00000013027","Ralgdsl3","ral guanine nucleotide dissociation stimulator like 3",0.0042,0.0401,0.1051,0.078,0.078,0.5513,0.5922
"1870",310626,310626,"ENSRNOG00000019414","Tmem79","transmembrane protein 79",0.0042,0.0401,0.1052,-0.4174,-0.4174,-3.1328,0.0092
"1871",304983,304983,"ENSRNOG00000008301","Tagln2","transgelin 2",0.0042,0.0402,0.1052,0.1759,0.1759,1.593,0.1387
"1872",306104,306104,"ENSRNOG00000009208","Pibf1","progesterone immunomodulatory binding factor 1",0.0042,0.0402,0.1053,-0.2189,-0.2189,-2.9827,0.0121
"1873",295965,295965,"ENSRNOG00000007484","Ehf","ets homologous factor",0.0043,0.0403,0.1055,-1.1923,-1.1923,-2.3493,0.038
"1874",120093797,120093797,"","LOC120093797","uncharacterized LOC120093797",0.0043,0.0403,0.1054,-0.4662,-0.4662,-1.1681,0.2668
"1875",301516,301516,"ENSRNOG00000016913","Stk36","serine/threonine kinase 36",0.0042,0.0403,0.1053,0.4813,0.4813,2.9152,0.0137
"1876",24938,24938,"ENSRNOG00000004124","Grpr","gastrin releasing peptide receptor",0.0043,0.0403,0.1055,0.5781,0.5781,2.0193,0.0678
"1877",312437,312437,"ENSRNOG00000007124","Krcc1","lysine-rich coiled-coil 1",0.0043,0.0405,0.1056,-0.1956,-0.1956,-2.7934,0.0171
"1878",298947,298947,"ENSRNOG00000009385","Pik3cg","phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit gamma",0.0043,0.0407,0.1056,0.4138,0.4138,3.2747,0.0072
"1879",304784,304784,"ENSRNOG00000029514","Slc26a9","solute carrier family 26 member 9",0.0043,0.0407,0.1057,1.1913,1.1913,2.907,0.0139
"1880",366856,366856,"ENSRNOG00000006978","Mterf2","mitochondrial transcription termination factor 2",0.0043,0.0407,0.1057,-0.2502,-0.2502,-3.6281,0.0038
"1881",25557,25557,"ENSRNOG00000015052","Star","steroidogenic acute regulatory protein",0.0043,0.0407,0.1058,-0.4507,-0.4507,-1.6557,0.1253
"1882",120093827,120093827,"","LOC120093827","uncharacterized LOC120093827",0.0043,0.0407,0.1058,-0.4098,-0.4098,-2.1246,0.0565
"1883",310131,310131,"ENSRNOG00000011341","Rictor","RPTOR independent companion of MTOR, complex 2",0.0043,0.0408,0.1059,0.1129,0.1129,1.6282,0.131
"1884",100364194,100364194,"ENSRNOG00000042868","LOC100364194","transmembrane protein 92-like",0.0043,0.0408,0.106,0.9539,0.9539,1.7247,0.1118
"1885",309003,309003,"ENSRNOG00000026115","Zfp646","zinc finger protein 646",0.0043,0.0408,0.106,0.2432,0.2432,3.8317,0.0027
"1886",54289,54289,"ENSRNOG00000003895","Rgs1","regulator of G-protein signaling 1",0.0043,0.0408,0.1061,-0.8052,-0.8052,-3.0245,0.0112
"1887",294734,294734,"ENSRNOG00000013002","Gpbp1","GC-rich promoter binding protein 1",0.0043,0.0408,0.1061,-0.2101,-0.2101,-2.4386,0.0324
"1888",364883,364883,"ENSRNOG00000060334","Cdx1","caudal type homeo box 1",0.0043,0.0409,0.1062,1.6619,1.6619,3.5503,0.0044
"1889",362334,362334,"ENSRNOG00000026965","Tmem140","transmembrane protein 140",0.0044,0.041,0.1062,-0.354,-0.354,-2.2722,0.0435
"1890",362418,362418,"ENSRNOG00000021817","Irak2","interleukin-1 receptor-associated kinase 2",0.0044,0.041,0.1063,-0.2225,-0.2225,-3.2477,0.0075
"1891",103692087,103692087,"ENSRNOG00000063021","Spmip1","sperm microtubule inner protein 1",0.0044,0.0411,0.1064,-0.5403,-0.5403,-2.5876,0.0248
"1892",294091,294091,"ENSRNOG00000036604","Ifit2","interferon-induced protein with tetratricopeptide repeats 2",0.0044,0.0412,0.1064,0.32,0.32,2.6703,0.0213
"1893",306586,306586,"ENSRNOG00000050214","Amt","aminomethyltransferase",0.0044,0.0412,0.1065,-0.2427,-0.2427,-2.7589,0.0182
"1894",120095140,120095140,"","LOC120095140","uncharacterized LOC120095140",0.0044,0.0412,0.1066,0.6824,0.6824,1.6764,0.1211
"1895",685513,685513,"ENSRNOG00000023899","Gng14","G protein subunit gamma 14",0.0044,0.0412,0.1066,-1.6026,-1.6026,-2.9603,0.0126
"1896",300054,300054,"ENSRNOG00000015371","Foxh1","forkhead box H1",0.0044,0.0412,0.1065,-1.4055,-1.4055,-2.4956,0.0292
"1897",361433,361433,"ENSRNOG00000015397","Cpne7","copine 7",0.0044,0.0413,0.1067,-0.4094,-0.4094,-4.0451,0.0018
"1898",102551895,102551895,"","LOC102551895","uncharacterized LOC102551895",0.0044,0.0413,0.1067,-1.2584,-1.2584,-2.0409,0.0653
"1899",414270,414270,"","RT1-CE14","RT1 class I, locus CE14",0.0044,0.0413,0.1068,0.1778,0.1778,0.7622,0.4616
"1900",303200,303200,"ENSRNOG00000065992","Map2k3","mitogen activated protein kinase kinase 3",0.0044,0.0413,0.1069,-0.227,-0.227,-2.3253,0.0396
"1901",690483,690483,"ENSRNOG00000059992","Siglecl1","SIGLEC family like 1",0.0044,0.0413,0.107,0.58,0.58,1.2203,0.2472
"1902",293623,293623,"ENSRNOG00000017109","Rassf7","Ras association domain family member 7",0.0044,0.0413,0.1069,-0.4435,-0.4435,-2.3165,0.0402
"1903",102553350,102553350,"ENSRNOG00000066754","LOC102553350","uncharacterized LOC102553350",0.0044,0.0413,0.1071,-0.4016,-0.4016,-0.9089,0.3824
"1904",25285,25285,"ENSRNOG00000017206","Igfbp5","insulin-like growth factor binding protein 5",0.0044,0.0413,0.107,0.2501,0.2501,1.4066,0.1864
"1905",291802,291802,"ENSRNOG00000016417","Zfp136","zinc finger protein 136",0.0044,0.0413,0.1071,0.3488,0.3488,2.9739,0.0123
"1906",414789,414789,"ENSRNOG00000048951","RT1-CE15","RT1 class I, locus CE15",0.0044,0.0414,0.1072,0.767,0.767,2.5868,0.0248
"1907",685332,685332,"ENSRNOG00000018718","Rpp30","ribonuclease P/MRP subunit p30",0.0044,0.0414,0.1072,-0.2209,-0.2209,-3.7427,0.0031
"1908",103693729,103693729,"","LOC103693729","uncharacterized LOC103693729",0.0045,0.0415,0.1074,0.2056,0.2056,1.7337,0.1101
"1909",117096,117096,"ENSRNOG00000015430","Nlgn2","neuroligin 2",0.0044,0.0415,0.1073,0.192,0.192,2.8937,0.0142
"1910",305467,305467,"ENSRNOG00000018412","Sfi1","SFI1 centrin binding protein",0.0045,0.0415,0.1074,0.2401,0.2401,3.5123,0.0047
"1911",108349640,108349640,"","LOC108349640","uncharacterized LOC108349640",0.0045,0.0415,0.1075,0.3938,0.3938,1.5473,0.1493
"1912",297029,297029,"ENSRNOG00000016484","Gstk1","glutathione S-transferase kappa 1",0.0045,0.0415,0.1075,-0.2128,-0.2128,-3.3041,0.0068
"1913",311168,311168,"ENSRNOG00000008243","Slc43a1","solute carrier family 43 member 1",0.0045,0.0417,0.1076,1.0555,1.0555,2.8321,0.0159
"1914",120099288,120099288,"","Cdr1","cerebellar degeneration related 1",0.0045,0.0417,0.1076,-0.4367,-0.4367,-1.3576,0.2011
"1915",298069,298069,"ENSRNOG00000060381","Col15a1","collagen type XV alpha 1 chain",0.0045,0.0419,0.1077,-0.2525,-0.2525,-1.6743,0.1215
"1916",100360558,100360558,"ENSRNOG00000067461","Rps12l2","ribosomal protein S12-like 2",0.0045,0.0421,0.1078,-1.2553,-1.2553,-2.2818,0.0428
"1917",365176,365176,"ENSRNOG00000015456","Zfp787","zinc finger protein 787",0.0045,0.0421,0.1078,-0.1674,-0.1674,-2.5057,0.0287
"1918",103692282,103692282,"ENSRNOG00000064255","Cd244","CD244 molecule",0.0045,0.0421,0.1079,-0.4896,-0.4896,-2.8616,0.0151
"1919",291648,291648,"ENSRNOG00000020066","Pcdhb11","protocadherin beta 11",0.0045,0.0421,0.1079,0.443,0.443,3.5845,0.0041
"1920",120095204,120095204,"","LOC120095204","uncharacterized LOC120095204",0.0046,0.0423,0.108,0.603,0.603,1.3904,0.1912
"1921",100362623,100362623,"ENSRNOG00000028841","Mt1m","metallothionein 1M",0.0046,0.0424,0.108,-0.7274,-0.7274,-2.5732,0.0254
"1922",116506,116506,"ENSRNOG00000010053","Calcr","calcitonin receptor",0.0046,0.0424,0.1081,1.3355,1.3355,2.5223,0.0279
"1923",298381,298381,"ENSRNOG00000029333","Echdc2","enoyl CoA hydratase domain containing 2",0.0046,0.0424,0.1081,-0.2171,-0.2171,-2.5422,0.0269
"1924",308899,308899,"ENSRNOG00000017767","Irag1","inositol 1,4,5-triphosphate receptor associated 1",0.0046,0.0425,0.1082,0.1388,0.1388,0.5037,0.6241
"1925",120100046,120100046,"ENSRNOG00000066499","C1h10orf95","similar to human chromosome 10 open reading frame 95",0.0046,0.0425,0.1083,-0.4324,-0.4324,-2.1179,0.0571
"1926",315762,315762,"ENSRNOG00000032339","Rasl12","RAS-like, family 12",0.0046,0.0426,0.1083,0.5205,0.5205,3.2194,0.0079
"1927",120095021,120095021,"","LOC120095021","uncharacterized LOC120095021",0.0046,0.0426,0.1084,-0.2297,-0.2297,-2.1989,0.0496
"1928",685153,685153,"ENSRNOG00000042526","Wfdc6a","WAP four-disulfide core domain 6A",0.0046,0.0426,0.1084,-1.0508,-1.0508,-3.4672,0.0051
"1929",108351425,108351425,"","LOC108351425","uncharacterized LOC108351425",0.0046,0.0426,0.1085,0.4954,0.4954,1.746,0.1079
"1930",309732,309732,"ENSRNOG00000070733","Ado","2-aminoethanethiol dioxygenase",0.0046,0.0426,0.1086,0.1501,0.1501,2.1502,0.054
"1931",120102252,120102252,"","LOC120102252","uncharacterized LOC120102252",0.0046,0.0426,0.1085,0.7248,0.7248,3.2325,0.0077
"1932",120093155,120093155,"","LOC120093155","uncharacterized LOC120093155",0.0046,0.0427,0.1087,-0.3266,-0.3266,-2.8409,0.0157
"1933",60347,60347,"ENSRNOG00000014041","Cep78","centrosomal protein 78",0.0046,0.0427,0.1086,-0.158,-0.158,-2.2109,0.0485
"1934",116596,116596,"ENSRNOG00000016378","Map3k8","mitogen-activated protein kinase kinase kinase 8",0.0047,0.0429,0.1088,0.5149,0.5149,1.7628,0.1049
"1935",311183,311183,"ENSRNOG00000007241","Fnbp4","formin binding protein 4",0.0047,0.043,0.1088,0.1623,0.1623,2.3071,0.0409
"1936",293186,293186,"ENSRNOG00000026902","Lyve1","lymphatic vessel endothelial hyaluronan receptor 1",0.0047,0.043,0.1089,-0.9327,-0.9327,-3.4811,0.0049
"1937",120103015,120103015,"","LOC120103015","uncharacterized LOC120103015",0.0047,0.0431,0.1089,-0.2339,-0.2339,-2.4419,0.0322
"1938",500110,500110,"ENSRNOG00000007707","Zfp467","zinc finger protein 467",0.0047,0.0431,0.1092,0.1926,0.1926,1.9578,0.0754
"1939",120098809,120098809,"","LOC120098809","uncharacterized LOC120098809",0.0047,0.0431,0.109,0.2387,0.2387,2.3609,0.0372
"1940",294499,294499,"ENSRNOG00000000551","Fam241b","family with sequence similarity 241 member B",0.0047,0.0431,0.109,-0.1835,-0.1835,-1.973,0.0735
"1941",81648,81648,"ENSRNOG00000012703","Crh","corticotropin releasing hormone",0.0047,0.0431,0.1093,-0.1015,-0.1015,-0.6567,0.5245
"1942",29636,29636,"ENSRNOG00000018054","F2rl2","coagulation factor II (thrombin) receptor-like 2",0.0047,0.0431,0.1093,0.6651,0.6651,1.517,0.1567
"1943",294691,294691,"ENSRNOG00000065128","Naip5","NLR family, apoptosis inhibitory protein 5",0.0047,0.0431,0.1091,0.2814,0.2814,1.6151,0.1338
"1944",288256,288256,"ENSRNOG00000028014","Cryzl1","crystallin zeta like 1",0.0047,0.0431,0.1092,-0.245,-0.245,-4.0253,0.0019
"1945",100912302,100912302,"ENSRNOG00000064976","Sox1","SRY-box transcription factor 1",0.0047,0.0432,0.1094,-0.2382,-0.2382,-2.0585,0.0634
"1946",117185,117185,"ENSRNOG00000018106","Neu3","neuraminidase 3",0.0047,0.0432,0.1094,-0.2969,-0.2969,-3.7586,0.003
"1947",170816,170816,"ENSRNOG00000018606","Olr59","olfactory receptor 59",0.0047,0.0432,0.1095,-0.0052,-0.0052,-0.0108,0.9916
"1948",365855,365855,"ENSRNOG00000069800","RGD1563667","similar to TDPOZ3",0.0047,0.0433,0.1095,-1.3863,-1.3863,-3.3078,0.0067
"1949",120101454,120101454,"","LOC120101454","uncharacterized LOC120101454",0.0048,0.0434,0.1096,-2.3148,-2.3148,-4.8397,5e-04
"1950",171078,171078,"ENSRNOG00000046171","Mlxipl","MLX interacting protein-like",0.0048,0.0435,0.1097,0.4506,0.4506,2.822,0.0162
"1951",83720,83720,"ENSRNOG00000030954","Fat1","FAT atypical cadherin 1",0.0048,0.0435,0.1097,0.2604,0.2604,2.7701,0.0178
"1952",103691599,103691599,"","LOC103691599","uncharacterized LOC103691599",0.0048,0.0435,0.1098,-1.3823,-1.3823,-2.7172,0.0196
"1953",297962,297962,"ENSRNOG00000051383","Srsf12","serine and arginine rich splicing factor 12",0.0048,0.0436,0.1099,-0.0608,-0.0608,-0.943,0.3654
"1954",192209,192209,"ENSRNOG00000004534","Spdya","speedy/RINGO cell cycle regulator family member A",0.0048,0.0436,0.1098,-0.4011,-0.4011,-3.071,0.0103
"1955",25235,25235,"ENSRNOG00000015654","Ghr","growth hormone receptor",0.0048,0.0436,0.1099,-0.269,-0.269,-2.8266,0.0161
"1956",361286,361286,"ENSRNOG00000016873","Msrb2","methionine sulfoxide reductase B2",0.0048,0.044,0.11,-0.1161,-0.1161,-1.4148,0.1841
"1957",120103424,120103424,"","LOC120103424","uncharacterized LOC120103424",0.0048,0.044,0.11,-0.3631,-0.3631,-2.2984,0.0416
"1958",102550248,102550248,"","LOC102550248","uncharacterized LOC102550248",0.0049,0.0441,0.1101,1.3943,1.3943,3.9731,0.0021
"1959",364410,364410,"ENSRNOG00000012951","Kctd9","potassium channel tetramerization domain containing 9",0.0049,0.0441,0.1102,-0.2451,-0.2451,-3.5748,0.0042
"1960",100910823,100910823,"ENSRNOG00000055466","Derl2","derlin 2",0.0049,0.0441,0.1102,-0.1357,-0.1357,-1.901,0.0831
"1961",102552816,102552816,"","LOC102552816","uncharacterized LOC102552816",0.0049,0.0442,0.1103,0.3788,0.3788,2.9118,0.0138
"1962",501145,501145,"ENSRNOG00000010188","Satb2","SATB homeobox 2",0.0049,0.0442,0.1104,0.3388,0.3388,3.345,0.0063
"1963",690130,690130,"ENSRNOG00000042607","Rhof","ras homolog family member F, filopodia associated",0.0049,0.0442,0.1103,-0.2048,-0.2048,-2.4156,0.0337
"1964",120093822,120093822,"","LOC120093822","uncharacterized LOC120093822",0.0049,0.0446,0.1104,-2.0976,-2.0976,-3.5472,0.0044
"1965",100359479,100359479,"ENSRNOG00000043383","Hoatz","HOATZ cilia and flagella associated protein",0.0049,0.0446,0.1105,-1.3789,-1.3789,-2.9293,0.0134
"1966",102553460,102553460,"","LOC102553460","uncharacterized LOC102553460",0.0049,0.0446,0.1106,-0.2058,-0.2058,-1.4613,0.1712
"1967",300075,300075,"ENSRNOG00000014058","Tomm22","translocase of outer mitochondrial membrane 22",0.0049,0.0446,0.1106,-0.1943,-0.1943,-2.8431,0.0156
"1968",364976,364976,"ENSRNOG00000003149","Syce2","synaptonemal complex central element protein 2",0.0049,0.0446,0.1107,-0.2988,-0.2988,-2.0349,0.066
"1969",498953,498953,"ENSRNOG00000049019","Tmem170a","transmembrane protein 170A",0.005,0.0447,0.1107,-0.1409,-0.1409,-1.8009,0.0984
"1970",296884,296884,"ENSRNOG00000008524","Glcci1","glucocorticoid induced 1",0.005,0.0448,0.1108,-0.1474,-0.1474,-2.1899,0.0503
"1971",301284,301284,"ENSRNOG00000011642","Tfap2d","transcription factor AP-2 delta",0.005,0.0448,0.1108,-0.2704,-0.2704,-0.5728,0.578
"1972",117140,117140,"ENSRNOG00000014460","Hivep1","HIVEP zinc finger 1",0.005,0.0448,0.1109,0.1581,0.1581,1.6792,0.1205
"1973",295283,295283,"ENSRNOG00000033741","Ankrd34a","ankyrin repeat domain 34A",0.005,0.0449,0.1109,0.1989,0.1989,2.9824,0.0121
"1974",296281,296281,"ENSRNOG00000010086","Plagl2","PLAG1 like zinc finger 2",0.005,0.0449,0.111,0.2917,0.2917,3.2098,0.008
"1975",303469,303469,"ENSRNOG00000004399","Dlx4","distal-less homeobox 4",0.005,0.045,0.1111,-0.4539,-0.4539,-0.8063,0.4367
"1976",120097492,120097492,"","LOC120097492","uncharacterized LOC120097492",0.005,0.045,0.1111,-9e-04,-9e-04,-0.0023,0.9982
"1977",120099378,120099378,"","LOC120099378","uncharacterized LOC120099378",0.005,0.045,0.1112,-0.5446,-0.5446,-2.1001,0.0589
"1978",295430,295430,"ENSRNOG00000015781","Ndst3","N-deacetylase and N-sulfotransferase 3",0.005,0.0451,0.1112,0.2703,0.2703,3.4229,0.0055
"1979",296566,296566,"ENSRNOG00000015184","Clic3","chloride intracellular channel 3",0.005,0.0453,0.1113,-0.0091,-0.0091,-0.0419,0.9673
"1980",680319,680319,"ENSRNOG00000037645","Tceal7","transcription elongation factor A like 7",0.0051,0.0455,0.1113,-1.0109,-1.0109,-3.7197,0.0032
"1981",104845260,104845260,"","Lnc215","long non-coding RNA 215",0.0051,0.0456,0.1114,-0.2725,-0.2725,-1.8743,0.087
"1982",290409,290409,"ENSRNOG00000013280","Olfm4","olfactomedin 4",0.0051,0.0458,0.1114,0.5786,0.5786,2.6851,0.0208
"1983",361569,361569,"ENSRNOG00000059408","Prr12","proline rich 12",0.0051,0.0458,0.1115,0.1686,0.1686,2.1733,0.0518
"1984",83575,83575,"ENSRNOG00000008947","Cpz","carboxypeptidase Z",0.0051,0.046,0.1116,1.3591,1.3591,2.8046,0.0167
"1985",24326,24326,"ENSRNOG00000012721","Ednra","endothelin receptor type A",0.0051,0.046,0.1116,0.1127,0.1127,0.7026,0.4965
"1986",120103051,120103051,"","LOC120103051","uncharacterized LOC120103051",0.0051,0.0461,0.1117,-0.336,-0.336,-0.8689,0.403
"1987",291071,291071,"ENSRNOG00000016226","Rpp40","ribonuclease P/MRP subunit p40",0.0052,0.0463,0.1117,-0.4414,-0.4414,-2.9184,0.0136
"1988",689030,689030,"ENSRNOG00000066988","Tbpl1","TATA-box binding protein like 1",0.0052,0.0463,0.1118,-0.145,-0.145,-1.9277,0.0794
"1989",289382,289382,"ENSRNOG00000004263","Ints7","integrator complex subunit 7",0.0052,0.0463,0.1118,0.2271,0.2271,2.6799,0.021
"1990",103693143,103693143,"","LOC103693143","uncharacterized LOC103693143",0.0052,0.0464,0.1119,-0.4567,-0.4567,-1.2164,0.2486
"1991",314992,314992,"ENSRNOG00000006370","RGD1310852","similar to RIKEN cDNA 9130401M01",0.0052,0.0465,0.112,0.2056,0.2056,3.0417,0.0109
"1992",363152,363152,"ENSRNOG00000008865","Stac","SH3 and cysteine rich domain",0.0052,0.0465,0.112,-0.1364,-0.1364,-1.3422,0.2059
"1993",100360594,100360594,"ENSRNOG00000016689","Fanci","FA complementation group I",0.0052,0.0467,0.1121,0.3556,0.3556,3.8618,0.0025
"1994",120093620,120093620,"","LOC120093620","uncharacterized LOC120093620",0.0052,0.0468,0.1121,-1.2615,-1.2615,-2.4939,0.0293
"1995",120103535,120103535,"","LOC120103535","uncharacterized LOC120103535",0.0053,0.047,0.1122,-0.558,-0.558,-2.4031,0.0345
"1996",691504,691504,"ENSRNOG00000043077","Zfpm1","zinc finger protein, multitype 1",0.0053,0.047,0.1122,0.1355,0.1355,1.224,0.2458
"1997",289827,289827,"ENSRNOG00000008079","Ugp2","UDP-glucose pyrophosphorylase 2",0.0053,0.047,0.1123,-0.1702,-0.1702,-2.5272,0.0276
"1998",83611,83611,"ENSRNOG00000020466","Apba3","amyloid beta precursor protein binding family A member 3",0.0053,0.0471,0.1124,-0.2278,-0.2278,-2.7323,0.0191
"1999",314441,314441,"ENSRNOG00000004351","Slc25a29","solute carrier family 25 member 29",0.0053,0.0471,0.1125,-0.2185,-0.2185,-2.709,0.0199
