"","GSE197754_enriched environment (EE)"
"74310",0.1178
"74315",1.2736
"74316",0.9536
"74318",0.1048
"74319",0.3114
"74320",0.1976
"74322",-1.5375
"74325",-0.7019
"74326",0.1846
"74330",0.5781
"74333",-0.5369
"74334",-0.8749
"74335",0.2855
"74337",-2.9608
"74340",1.472
"74341",1.1234
"74342",0.3205
"74343",-0.9343
"74347",-2.4484
"74349",-0.1169
"74351",-3.3128
"74352",1.5424
"74354",2.0559
"74355",1.7818
"74356",-1.0273
"74359",0.4434
"74360",0.6985
"74361",0.4982
"74362",-0.1871
"74363",-2.1784
"74365",0.9116
"74369",0.2442
"74370",-0.4914
"74374",-0.958
"74375",-0.0645
"74376",-0.4035
"74377",-0.8939
"74383",-0.1256
"74385",0.9836
"74386",2.4821
"74387",2.0351
"74388",0.1534
"74392",-1.9139
"74393",-1.2688
"74396",-0.7303
"74400",-0.4721
"74403",-0.5337
"74405",1.2962
"74407",-0.7909
"74410",-0.6197
"74411",1.2703
"74412",-3.5179
"74413",1.6779
"74414",-0.3608
"74419",-1.3967
"74424",1.4451
"74426",-0.9334
"74427",1.8214
"74430",-0.134
"74435",0.585
"74438",1.8888
"74440",-1.0758
"74442",0.9194
"74443",-1.2319
"74450",-0.382
"74451",-2.5033
"74453",0.0138
"74455",-0.6724
"74456",0.9769
"74463",-0.2158
"74464",0.8312
"74466",-0.2624
"74467",-1.3968
"74469",0.8561
"74470",-0.6878
"74471",1.1843
"74476",-0.5161
"74477",-1.3243
"74478",-1.0417
"74479",-1.7822
"74480",-1.2819
"74482",1.0561
"74485",-0.3314
"74486",-0.6511
"74487",-0.2253
"74488",0.0432
"74489",-0.93
"74490",-0.212
"74492",-0.3724
"74493",0.4895
"74498",-0.1062
"74499",-0.3233
"74504",-1.2589
"74511",0.6025
"74513",1.6219
"74516",0.5409
"74519",-2.5205
"74521",1.3672
"74522",0.6894
"74525",-2.3634
"74528",-1.8404
"74533",-0.7574
"74549",-2.4601
"74551",-3.0377
"74552",-3.7666
"74558",2.2672
"74559",0.7029
"74561",-0.9319
"74563",-1.5189
"74568",0.2346
"74569",0.3058
"74570",-1.1947
"74577",0.052
"74580",1.073
"74589",1.0729
"74591",-0.9622
"74596",-2.1029
"74597",0.2454
"74600",2.3718
"74610",-0.1553
"74616",1.0384
"74617",0.1358
"74626",-1.9692
"74629",-0.3633
"74633",0.9895
"74637",0.3928
"74644",0.0601
"74645",0.8741
"74646",-0.1143
"74648",2.0893
"74653",-0.4484
"74665",0.0455
"74666",0.8308
"74670",2.2136
"74682",-1.1874
"74684",0.5368
"74685",-1.8975
"74688",-1.596
"74691",-0.2552
"74694",-1.8073
"74706",2.6495
"74711",0.8105
"74717",0.8954
"74718",1.4291
"74720",-2.0414
"74729",1.4472
"74732",-0.3145
"74734",1.1625
"74735",0.3277
"74737",1.9556
"74741",-3.7517
"74743",-0.2789
"74747",-1.3626
"74748",0.9912
"74753",-0.6773
"74754",-1.8757
"74757",0.6901
"74760",0.2988
"74761",-1.5438
"74762",-3.2344
"74763",-0.9494
"74764",-1.9504
"74766",-1.6029
"74769",2.0331
"74770",0.1239
"74772",-2.5246
"74775",-1.4322
"74776",-0.1788
"74777",-0.2797
"74778",-0.5558
"74781",-1.362
"74782",-4.6526
"74838",0.8203
"74840",-3.0716
"74841",3.0089
"74843",0.7098
"74844",1.4535
"74845",1.4566
"74846",0.3775
"74855",-1.5493
"74868",0.0589
"74883",2.3733
"74890",-2.1163
"74892",-0.1051
"74895",-0.9571
"74901",-0.7683
"74918",0.4475
"74919",-0.3578
"74925",-1.0347
"74931",-0.0511
"74934",1.0582
"74953",-1.0508
"74959",-0.2087
"74972",1.0341
"74978",0.3688
"74992",0.0581
"74996",-0.4097
"74998",1.1663
"75001",-1.299
"75007",-0.0574
"75013",-0.7286
"75015",0.5553
"75016",0.5533
"75019",1.3708
"75029",-0.4122
"75033",-0.1031
"75037",0.8349
"75040",-0.6287
"75044",0.7316
"75050",1.2685
"75051",-0.6909
"75060",-0.8612
"75062",0.8094
"75079",-1.2012
"75083",-0.4132
"75084",-0.6635
"75087",-0.2446
"75089",2.2711
"75099",-1.0573
"75104",-1.0784
"75106",0.0069
"75111",-0.552
"75115",-0.1982
"75116",-1.0792
"75124",-0.4139
"75129",-0.0739
"75135",-1.3423
"75137",0.6932
"75138",-0.8758
"75141",-2.164
"75146",0.1931
"75172",1.0199
"75173",1.1051
"75180",-0.02
"75196",-0.3352
"75202",-0.7559
"75203",0.5382
"75209",-1.3496
"75210",0.8088
"75212",-0.1328
"75216",0.6742
"75219",-0.6429
"75221",0.5323
"75234",0.5392
"75259",0.7537
"75273",-1.7297
"75276",-0.5526
"75284",0.5292
"75288",0.4134
"75291",-0.5036
"75292",0.42
"75296",0.7489
"75302",1.7662
"75304",-1.2814
"75305",0.3375
"75311",0.6005
"75316",0.6166
"75317",0.654
"75320",-0.0456
"75328",0.4509
"75339",0.9846
"75345",1.0605
"75355",-1.062
"75359",-0.791
"75368",1.0703
"75370",1.0053
"75373",-0.0161
"75387",-1.6724
"75388",1.6092
"75394",-0.4145
"75398",3.0542
"75404",2.154
"75406",0.6128
"75409",0.7871
"75410",-0.2846
"75415",1.5989
"75416",1.7687
"75420",-0.8203
"75422",1.8863
"75423",2.4314
"75424",-0.0591
"75425",-0.1474
"75426",0.9236
"75429",-0.6538
"75430",0.8356
"75434",1.4861
"75444",-0.2006
"75452",-1.132
"75454",-1.8161
"75458",-0.1789
"75465",-0.16
"75467",0.2412
"75469",2.145
"75472",1.6396
"75475",-1.6783
"75480",-0.1222
"75495",0.153
"75504",0.1273
"75516",-0.411
"75528",0.4171
"75530",1.4408
"75533",0.7805
"75538",2.1801
"75539",0.9009
"75540",0.213
"75541",-1.706
"75547",-0.996
"75549",0.1478
"75552",-0.8137
"75553",1.2921
"75555",0.2197
"75556",0.0709
"75560",-0.2685
"75561",-0.942
"75563",-0.7634
"75564",2.1425
"75565",1.2548
"75568",1.3289
"75570",-0.3695
"75571",-0.1704
"75572",-1.8584
"75573",-0.1703
"75576",0.1426
"75578",0.3653
"75579",1.5959
"75580",-1.7024
"75590",-1.3959
"75593",0.925
"75597",-2.1119
"75599",-0.9521
"75600",1.1925
"75602",-1.5889
"75604",0.2482
"75605",0.6249
"75607",-1.828
"75608",-1.9607
"75612",1.0895
"75613",-0.8069
"75614",0.4658
"75616",2.1637
"75617",0.5332
"75619",0.9799
"75620",0.7656
"75623",1.9095
"75624",1.215
"75625",-1.0726
"75627",0.3899
"75646",0.0044
"75647",2.019
"75657",0.9575
"75659",0.9659
"75660",-0.4174
"75662",-1.3668
"75665",-2.7959
"75668",-4.8051
"75669",-0.187
"75677",-0.1284
"75678",1.3985
"75686",0.6873
"75687",0.3892
"75689",1.7295
"75690",1.1128
"75691",-1.8711
"75692",-0.4644
"75693",-0.7018
"75695",-1.8471
"75697",-0.3961
"75698",0.6293
"75705",-1.7236
"75710",1.6307
"75712",0.8878
"75717",1.9101
"75718",1.1442
"75722",0.9818
"75723",-1.1711
"75725",0.3517
"75729",-1.2726
"75731",-0.0942
"75732",-1.9936
"75734",2.7798
"75735",0.0774
"75736",-0.2208
"75739",0.9277
"75740",0.2178
"75744",-0.0466
"75745",-1.1505
"75746",0.0863
"75747",-3.015
"75750",1.9106
"75751",-1.0953
"75758",-0.5977
"75761",1.271
"75763",-0.4844
"75764",-0.179
"75767",0.0329
"75769",1.8231
"75770",-0.8452
"75778",-1.4507
"75782",1.2803
"75784",0.3362
"75785",-1.3428
"75786",1.521
"75788",2.2078
"75796",-0.836
"75799",-0.48
"75801",-0.1551
"75805",1.9678
"75809",-0.3707
"75812",0.8681
"75814",-1.8999
"75823",-0.5754
"75826",0.364
"75828",-0.2101
"75836",1.4141
"75841",1.895
"75847",0.9182
"75857",0.4969
"75860",-2.0476
"75869",3.6638
"75870",0.7612
"75871",-0.8921
"75881",0.581
"75883",0.1281
"75894",-0.0879
"75900",-1.3877
"75901",-0.3219
"75905",-0.1157
"75906",1.0267
"75909",2.3443
"75913",-1.7725
"75914",1.4878
"75930",0.2255
"75939",-0.2247
"75951",0.5255
"75956",-0.7489
"75957",1.3213
"75958",-0.5076
"75964",1.0159
"75965",2.255
"75973",0.343
"75974",0.7981
"75985",1.1703
"75990",1.2767
"75991",1.301
"75995",-1.0234
"76000",0.8958
"76001",0.4516
"76007",2.7296
"76014",-1.7622
"76022",-2.502
"76025",-2.2711
"76041",0.3194
"76044",-0.5776
"76051",1.4487
"76055",-2.3127
"76071",-1.7527
"76072",-0.4715
"76073",0.2789
"76074",-0.0387
"76080",1.7109
"76082",0.5648
"76088",-0.5435
"76089",-1.1847
"76100",1.1893
"76108",-0.388
"76113",-0.1417
"76117",0.9771
"76123",1.5338
"76130",-1.1042
"76131",0.5704
"76132",0.3115
"76133",-0.6285
"76137",1.4652
"76138",-0.0051
"76142",1.0881
"76156",-1.4892
"76157",-0.4902
"76161",-3.7915
"76166",0.3895
"76167",-1.7184
"76178",-0.0728
"76179",-0.8536
"76183",-0.4134
"76184",-0.2863
"76187",-1.1307
"76192",-0.1551
"76199",-2.7992
"76205",1.0496
"76206",1.6106
"76217",1.1548
"76219",1.6948
"76220",-2.6319
"76222",-0.6119
"76223",1.3241
"76229",-0.9766
"76233",0.7967
"76237",1.3887
"76238",-0.4925
"76246",-0.5301
"76251",-0.2062
"76252",-1.2515
"76257",2.2884
"76260",0.2435
"76261",-0.7197
"76263",2.8679
"76265",-0.2528
"76267",1.8056
"76273",1.551
"76281",1.3472
"76282",-1.4951
"76293",1.8265
"76294",0.6215
"76295",1.118
"76299",1.4192
"76302",0.5107
"76303",0.1004
"76306",-2.246
"76308",-0.8756
"76311",-0.687
"76332",-0.7461
"76338",0.7738
"76355",-0.2448
"76357",-0.4079
"76365",1.1244
"76366",-0.4354
"76367",-0.8607
"76371",-0.6254
"76373",-1.0838
"76375",0.586
"76376",3.0372
"76377",0.0576
"76380",0.4275
"76400",1.2161
"76406",1.5316
"76408",-0.5308
"76411",0.4126
"76415",1.5371
"76416",-0.0328
"76419",-1.0661
"76421",-1.4187
"76422",1.1885
"76425",0.6051
"76429",1.0421
"76432",-1.4144
"76438",-0.0067
"76441",-2.7011
"76448",-0.3067
"76453",4.6865
"76454",-3.2334
"76455",-0.1966
"76457",-0.6688
"76459",0.3538
"76464",1.182
"76467",-1.8316
"76469",-1.2967
"76477",1.0471
"76478",0.153
"76479",0.8198
"76482",0.4893
"76483",-0.1582
"76484",-1.2047
"76485",-0.325
"76487",-0.9779
"76491",-0.9402
"76497",0.6332
"76498",-1.6154
"76499",0.3524
"76500",1.1776
"76501",-1.091
"76505",-2.4908
"76508",2.3826
"76509",-0.0815
"76510",-1.4137
"76516",-0.5638
"76522",2.7586
"76524",0.9435
"76527",-2.3943
"76539",3.5959
"76547",-0.6381
"76551",-0.9271
"76559",0.8226
"76560",-1.3527
"76561",2.2423
"76563",0.4253
"76566",-1.7328
"76568",0.9306
"76571",1.5251
"76574",0.939
"76577",1.36
"76580",-4.4529
"76582",1.7971
"76589",-0.8178
"76594",-0.4545
"76602",-1.0855
"76608",-2.1298
"76612",0.9789
"76614",0.0102
"76615",0.5694
"76624",-1.4941
"76626",-0.3157
"76628",0.7999
"76630",0.8539
"76633",0.5874
"76634",0.411
"76642",0.1827
"76645",0.2235
"76646",0.586
"76650",0.4774
"76652",-0.0871
"76654",1.4398
"76668",0.6736
"76670",0.752
"76681",-0.4585
"76683",-0.2108
"76686",1.0265
"76687",-0.6772
"76688",-1.243
"76703",1.2978
"76707",-1.8456
"76709",3.7444
"76710",-0.0973
"76719",0.2712
"76737",-4.5757
"76740",0.8047
"76742",-0.6859
"76747",0.3943
"76757",1.0654
"76763",1.8328
"76773",1.866
"76775",-1.6613
"76779",-0.5563
"76781",-0.4785
"76784",-0.2785
"76785",-0.5641
"76787",-2.7757
"76788",0.2969
"76789",1.6505
"76792",0.729
"76793",-0.2035
"76794",0.4955
"76795",-4.2332
"76797",-0.3273
"76798",1.3656
"76799",0.2863
"76800",0.5543
"76804",1.3008
"76808",1.402
"76809",-0.7668
"76813",1.1398
"76815",-1.2632
"76816",-1.3262
"76820",2.5501
"76824",0.2413
"76826",-1.1089
"76829",-0.5941
"76832",0.54
"76843",0.6611
"76846",-1.9461
"76850",-2.2503
"76854",0.646
"76856",-0.8561
"76857",2.0067
"76863",0.6437
"76866",0.9406
"76867",0.0951
"76872",-0.3108
"76873",-2.5968
"76877",-0.6346
"76884",0.3574
"76886",-1.483
"76889",-0.9978
"76890",-0.1179
"76892",-1.1796
"76893",0.8199
"76894",0.8392
"76895",-2.6573
"76897",0.9752
"76898",-0.7084
"76899",-1.2459
"76900",-1.9695
"76901",-0.2264
"76905",1.1724
"76915",-0.3319
"76916",-0.703
"76917",1.5725
"76925",-1.3305
"76927",1.2977
"76932",-0.9756
"76933",2.346
"76936",-3.8575
"76937",-0.8109
"76938",-0.7956
"76943",0.4932
"76947",1.7371
"76952",-0.6176
"76954",-2.0656
"76959",0.7728
"76960",-3.1614
"76964",-0.0671
"76965",1.7416
"76967",0.895
"76969",-0.7697
"76972",-1.907
"76974",-0.5561
"76976",1.2769
"76980",-0.2244
"76982",1.5635
"76983",1.4826
"76987",-0.5055
"77006",-0.6697
"77011",1.8378
"77015",2.3648
"77018",1.0572
"77022",2.4799
"77031",0.5075
"77032",0.5754
"77034",-0.2433
"77035",-1.6287
"77037",-1.5864
"77038",-0.6892
"77040",-0.5021
"77041",1.8518
"77044",-0.3201
"77045",-1.0198
"77048",3.0553
"77053",0.9649
"77056",0.2504
"77057",-1.1424
"77059",0.1186
"77065",-1.4978
"77087",-2.4978
"77090",-1.2809
"77097",0.8735
"77106",-0.8746
"77110",0.3428
"77113",-2.8708
"77116",0.9861
"77117",0.3584
"77119",0.099
"77124",-1.8526
"77125",0.4685
"77127",-0.7315
"77128",-0.0933
"77132",0.5538
"77134",-0.0651
"77189",0.7861
"77209",0.6304
"77219",0.648
"77220",0.7265
"77252",1.1211
"77254",1.1502
"77257",-0.2735
"77264",0.8939
"77286",2.4445
"77288",0.287
"77290",-0.1722
"77300",1.5552
"77305",-2.6606
"77318",1.6101
"77323",-0.2974
"77352",-0.0732
"77361",-0.7655
"77371",1.129
"77382",-1.2153
"77383",-0.0868
"77402",0.4018
"77407",-1.4754
"77411",-0.8579
"77414",-0.6521
"77422",0.2545
"77428",0.2501
"77433",-1.8782
"77446",0.7852
"77453",-0.2781
"77462",-1.9398
"77480",-0.7252
"77485",0.8042
"77505",0.3355
"77516",-0.2261
"77519",1.4405
"77521",-2.2589
"77531",1.4024
"77532",0.7356
"77533",-1.6096
"77543",-0.7494
"77552",-2.9927
"77558",-0.2728
"77559",0.2688
"77560",-0.5629
"77569",-1.1215
"77573",-1.0394
"77574",1.0522
"77578",-1.5514
"77579",-0.5566
"77582",-1.4713
"77583",-0.6149
"77590",0.7257
"77591",2.2547
"77592",0.1534
"77593",-0.1546
"77594",-1.7023
"77595",0.2239
"77604",2.961
"77605",-1.6812
"77609",-1.3152
"77613",-1.1722
"77618",-0.8809
"77619",0.6894
"77622",-1.0789
"77626",-1.533
"77627",1.4157
"77629",2.3083
"77630",0.6583
"77634",1.2854
"77644",1.1354
"77647",0.3874
"77652",1.2251
"77669",-0.3485
"77675",-0.1581
"77683",-0.5152
"77697",-1.7032
"77700",0.0944
"77705",-0.6783
"77717",-0.7265
"77721",-1.7558
"77733",0.5025
"77739",-1.4078
"77744",0.3206
"77766",1.0695
"77767",-0.0489
"77771",2.4495
"77772",-2.2885
"77781",2.2105
"77782",0.1046
"77794",-1.9316
"77798",-1.0975
"77799",0.7847
"77803",0.9464
"77805",3.4612
"77809",0.3399
"77810",-1.1513
"77827",-2.3089
"77832",-0.4788
"77853",1.1053
"77855",-1.3114
"77857",0.6349
"77862",3.3802
"77864",-1.99
"77866",-0.5336
"77875",-1.3612
"77877",-0.8083
"77883",-1.2075
"77889",-0.2925
"77891",0.0418
"77920",-1.1204
"77929",1.1061
"77938",0.6573
"77940",0.5151
"77945",0.2361
"77951",-0.5622
"77963",3.0128
"77974",0.6019
"77975",-2.7825
"77976",-2.7143
"77980",-2.1393
"77981",0.5652
"77982",1.0917
"77983",-1.525
"77987",0.9393
"77994",-1.4101
"77996",1.0401
"77998",-0.109
"78004",0.9741
"78016",0.5971
"78021",1.1031
"78027",0.0075
"78038",-0.1809
"78068",-1.3618
"78070",-1.9796
"78071",0.0024
"78088",-0.9787
"78100",1.1743
"78102",1.6117
"78103",0.2446
"78108",1.7584
"78115",0.0175
"78119",0.4379
"78134",0.339
"78151",0.6929
"78174",1.3428
"78176",-1.0151
"78177",0.533
"78185",0.0337
"78232",1.9015
"78244",-0.171
"78245",-2.0591
"78246",0.1463
"78248",-0.7632
"78249",-0.1724
"78250",0.2624
"78251",0.8987
"78255",0.4712
"78257",1.2394
"78266",-0.9908
"78267",1.3108
"78283",-0.8222
"78284",1.5089
"78286",-0.6419
"78287",-1.4836
"78294",0.7611
"78303",-2.1198
"78304",0.3033
"78308",0.2295
"78309",-4.1236
"78312",-2.3266
"78317",0.1475
"78321",0.5953
"78323",-2.0313
"78329",-1.181
"78330",-1.3115
"78334",-2.9826
"78335",-0.9413
"78339",-2.7264
"78353",0.2817
"78365",1.1891
"78369",0.1751
"78372",0.6122
"78373",0.8504
"78376",0.0266
"78388",-0.4762
"78394",0.1719
"78403",-0.2091
"78405",0.7179
"78408",-1.5613
"78412",0.6417
"78416",1.1963
"78428",1.2328
"78438",-2.2412
"78439",0.2175
"78444",0.032
"78445",1.1202
"78451",1.0519
"78455",0.0591
"78456",-0.471
"78465",-0.1064
"78473",-0.8725
"78482",1.0597
"78500",-1.6153
"78506",2.188
"78508",-0.0441
"78514",-1.5618
"78521",1.8457
"78523",-1.8989
"78524",0.2432
"78536",2.3034
"78541",1.1377
"78550",1.1719
"78552",1.5778
"78558",-0.5599
"78560",-1.6629
"78568",0.4814
"78569",-0.1786
"78575",2.3568
"78580",1.1031
"78581",-0.6891
"78586",-3.5022
"78593",1.8319
"78600",-1.0967
"78603",-0.2339
"78610",-0.2621
"78611",0.1557
"78616",-0.0485
"78617",1.982
"78618",2.4175
"78619",1.3183
"78623",-0.5628
"78625",-1.3985
"78635",-1.1113
"78651",0.0088
"78653",-0.0215
"78655",0.9101
"78656",-0.8827
"78658",2.3186
"78668",0.4507
"78670",-1.368
"78672",-2.3548
"78688",-1.2752
"78689",0.0284
"78697",1.2234
"78703",-0.6689
"78709",0.9009
"78733",-2.0367
"78739",-1.6834
"78748",0.2633
"78749",2.3869
"78751",-0.1325
"78752",0.7361
"78753",0.2142
"78754",1.2596
"78755",0.2699
"78757",0.7116
"78771",4.1122
"78772",-0.5283
"78774",0.884
"78777",-0.6071
"78779",-0.6046
"78781",-0.0809
"78783",0.8232
"78784",-0.77
"78785",-0.9855
"78787",-1.774
"78795",-1.03
"78796",0.1416
"78797",-0.5424
"78798",-0.5796
"78800",0.0647
"78801",0.1608
"78802",0.7444
"78803",-1.1307
"78805",-0.2879
"78806",0.5588
"78808",3.3475
"78816",-1.9735
"78825",2.5407
"78829",-0.9512
"78830",1.2117
"78832",0.2252
"78833",-0.1186
"78834",0.8614
"78878",-2.001
"78883",0.2687
"78885",-0.194
"78887",-0.6259
"78889",0.6086
"78890",-2.0158
"78891",-1.9085
"78892",-1.2242
"78893",-1.1554
"78894",-1.4491
"78895",0.9166
"78896",1.9744
"78899",0.4351
"78903",-0.1107
"78906",0.2247
"78908",-0.6872
"78910",0.0998
"78912",-0.3148
"78913",-0.0314
"78914",-0.7683
"78917",0.1921
"78919",-1.5101
"78920",0.1813
"78921",-0.6633
"78923",1.4273
"78925",-0.9065
"78926",-3.7905
"78928",0.8075
"78929",-0.2176
"78933",0.4128
"78934",-1.4171
"78935",-0.9737
"78937",1.12
"78938",-0.5502
"78943",0.9538
"78977",-0.1676
"79043",-1.4736
"79044",2.0888
"79059",-0.8932
"79196",-1.1524
"79201",-0.3195
"79202",0.3913
"79221",1.6504
"79233",-0.4703
"79235",2.0283
"79263",0.6331
"79264",-0.3075
"79362",1.0752
"79456",-1.4609
"79459",-3e-04
"79464",0.8737
"79554",0.5362
"79555",1.4394
"79560",0.3868
"79565",-0.4734
"79566",-2.5775
"80280",1.5335
"80281",0.0172
"80283",-1.3355
"80284",-1.669
"80285",0.5263
"80286",0.5789
"80287",-1.2304
"80288",-1.4155
"80289",2.2229
"80290",-0.2619
"80291",-0.7426
"80292",-0.8354
"80294",-0.2003
"80297",-5.3245
"80334",2.9376
"80385",-1.2593
"80509",-0.1176
"80515",1.2667
"80517",0.2762
"80707",-1.3484
"80708",-1.5672
"80718",2.7879
"80719",-0.0587
"80720",-0.7288
"80721",-0.3993
"80732",2.3817
"80733",-1.8174
"80743",-0.5077
"80744",-0.8847
"80748",0.1738
"80749",-3.0857
"80750",1.6234
"80751",2.5065
"80752",-1.5624
"80795",1.4763
"80797",1.7171
"80837",-0.6779
"80859",-1.2342
"80860",-0.0992
"80861",-1.0038
"80876",-0.6459
"80877",-0.0511
"80879",-0.9891
"80880",-1.3677
"80883",-1.2013
"80884",2.1963
"80886",-0.5402
"80888",0.1355
"80889",-0.9245
"80890",2.5701
"80891",-1.378
"80892",0.562
"80893",0.565
"80898",1.2374
"80902",1.6437
"80903",2.3924
"80904",-2.783
"80905",-0.1158
"80906",-1.1549
"80907",2.5769
"80909",-3.4623
"80910",-0.3713
"80911",-0.5319
"80912",-0.4715
"80913",1.3085
"80914",2.6655
"80915",0.7088
"80976",-1.7258
"80979",2.008
"80981",0.0071
"80982",0.2774
"80985",-0.43
"80986",0.8262
"80987",-0.4987
"81000",-0.1907
"81003",2.479
"81004",0.9268
"81006",2.3029
"81018",-0.2652
"81489",-0.5773
"81500",0.0163
"81535",-0.323
"81600",-1.3853
"81601",0.4779
"81630",-0.3282
"81701",-0.1122
"81702",0.8992
"81703",0.8166
"81799",0.2295
"81840",0.7843
"81845",-1.1266
"81877",-2.0558
"81879",0.2619
"81896",-2.8423
"81897",-0.0651
"81898",2.8125
"81904",-2.0371
"81905",-2.7171
"81906",-0.0128
"81907",-0.5388
"81909",-1.1293
"81910",-2.2497
"81913",-0.418
"83379",0.5067
"83383",0.276
"83395",-1.7236
"83396",-0.9283
"83397",-2.2478
"83398",1.1935
"83408",-0.8728
"83409",-0.3247
"83410",0.1045
"83429",-0.7732
"83430",0.3458
"83431",-0.0986
"83433",-2.4852
"83434",-0.4028
"83435",1.4126
"83436",0.8445
"83453",1.5549
"83454",-1.2654
"83485",0.5629
"83486",1.0903
"83490",-1.0619
"83493",0.6278
"83553",-0.4048
"83554",0.4857
"83556",-0.0227
"83558",0.5661
"83560",0.6908
"83561",0.8075
"83602",-0.7417
"83603",2.043
"83669",-0.3666
"83671",-0.0141
"83672",-0.3946
"83673",1.0396
"83674",-1.3867
"83675",-1.7765
"83679",0.2801
"83691",1.0656
"83701",-4.7241
"83703",-0.2934
"83704",-2.3305
"83762",-4.8487
"83766",-1.7049
"83767",0.9482
"83768",-0.0373
"83771",1.0789
"83796",0.4633
"83797",-1.9362
"83814",1.1713
"83815",0.3753
"83885",-0.8747
"83921",-0.9132
"83922",2.1869
"83924",-0.4432
"83925",1.5987
"83945",-1.0236
"83946",-0.1249
"83961",-1.247
"83962",0.9898
"83964",-1.6527
"83965",-0.0447
"83997",1.5815
"84004",-2.9987
"84035",1.2239
"84036",-1.7808
"84092",0.3277
"84094",-0.5808
"84095",0.4659
"84113",-1.7638
"84505",-0.6419
"84585",-2.1957
"84652",0.6528
"84653",0.7873
"84682",-0.6865
"85029",0.6252
"85030",-1.1044
"85031",1.7066
"85305",0.7835
"85308",-1.0581
"89867",-0.7151
"93671",0.709
"93673",0.0185
"93674",-0.2021
"93679",-2.5492
"93681",0.3767
"93683",0.1855
"93684",3.0427
"93685",0.8693
"93686",-3.6037
"93687",0.9501
"93688",-0.0399
"93689",-0.2939
"93690",-0.6203
"93691",-1.4118
"93692",2.238
"93694",-0.2446
"93695",1.6689
"93696",-0.0573
"93697",-0.8943
"93699",0.8568
"93700",-0.5951
"93701",0.2968
"93702",-0.2253
"93703",-0.0969
"93704",-1.6468
"93705",-1.617
"93706",-0.7254
"93707",-1.2411
"93708",-0.6616
"93709",1.4667
"93710",-2.315
"93711",0.7252
"93712",-0.8512
"93713",-0.3759
"93714",0.1837
"93715",-0.6497
"93716",0.2689
"93717",-0.237
"93721",-0.5096
"93722",1.2178
"93723",-1.8521
"93724",1.3958
"93728",-1.0238
"93730",1.826
"93732",1.7079
"93734",2.4085
"93735",-0.1298
"93736",1.0083
"93737",-0.4285
"93739",0.1508
"93742",-0.6598
"93746",0.0311
"93747",-0.1295
"93757",2.3512
"93759",2.6698
"93760",-0.0433
"93761",1.2603
"93762",0.7071
"93765",1.5589
"93790",0.3958
"93834",1.1925
"93835",-0.482
"93836",0.1622
"93837",-0.8191
"93838",1.3594
"93840",0.3512
"93841",-0.4976
"93842",-0.9747
"93843",-0.6497
"93871",0.8173
"93872",-0.5593
"93873",0.6647
"93874",0.0137
"93875",0.0664
"93876",0.4458
"93877",1.0303
"93878",-0.8603
"93879",0.2637
"93880",-1.428
"93881",-0.4186
"93882",1.0232
"93883",0.9066
"93884",1.3653
"93885",1.1202
"93886",1.7271
"93887",0.0491
"93888",-1.0433
"93889",0.6129
"93890",1.1982
"93891",0.7715
"93892",-0.095
"93893",0.1892
"93895",3.5658
"93896",-1.1233
"93897",-1.8329
"93898",1.0952
"93960",0.1453
"93961",-0.8434
"94040",-0.2045
"94041",-0.1976
"94043",-0.4057
"94044",0.3884
"94045",0.4987
"94047",-0.9938
"94061",3.1062
"94062",0.8262
"94063",0.1337
"94064",-1.3325
"94065",0.2483
"94066",1.2337
"94067",-1.1523
"94088",0.4603
"94089",1.0534
"94090",0.7944
"94091",-0.7891
"94092",-0.9896
"94093",1.9042
"94094",0.3212
"94109",1.6406
"94112",-0.694
"94176",-1.788
"94178",-0.126
"94179",0.7324
"94180",-2.5158
"94181",-1.6193
"94184",-0.6797
"94185",-0.8987
"94186",1.5983
"94187",-0.9168
"94190",0.8547
"94191",-0.9909
"94192",1.517
"94212",-0.3352
"94213",0.9124
"94214",-2.8338
"94216",-0.4082
"94217",1.8025
"94218",-0.8346
"94219",0.6744
"94220",0.7917
"94221",0.4342
"94223",-1.2297
"94224",-0.6291
"94226",-2.1986
"94227",1.4064
"94229",1.378
"94230",-2.2364
"94232",-0.7014
"94242",0.0694
"94245",-0.4214
"94246",1.4749
"94249",0.557
"94253",-1.1491
"94254",0.1369
"94275",1.5485
"94279",-1.4371
"94280",-1.2424
"94281",0.051
"94282",-2.3045
"94284",-0.425
"94315",-1.0359
"94332",-1.4274
"94346",0.1472
"94352",0.0609
"94353",0.1963
"96875",1.2721
"96935",1.6998
"96957",-0.4207
"96979",0.5969
"97031",-0.9809
"97064",-1.0921
"97086",-0.0683
"97112",2.0319
"97114",-0.9224
"97122",-0.2284
"97130",-3.5432
"97159",1.7853
"97165",0.9241
"97212",-0.1346
"97243",-0.6611
"97287",-1.5451
"97387",-2.8815
"97423",0.785
"97440",0.1663
"97484",-1.1492
"97487",-1.441
"97541",-0.4875
"97761",-3.9072
"97775",-0.6825
"97820",1.2206
"97827",-3.4806
"97848",-1.5505
"97863",1.0958
"97884",0.8567
"97895",-1.2135
"97961",-1.2582
"97998",-1.1724
"98053",-2.3824
"98170",-3.1673
"98193",-1.7481
"98221",1.7728
"98238",-0.7838
"98256",0.0796
"98258",0.6582
"98267",2.0987
"98303",0.6981
"98314",-0.129
"98363",1.9743
"98365",1.492
"98366",1.257
"98376",0.0898
"98386",2.3112
"98388",-1.5681
"98396",-1.5864
"98402",0.6539
"98403",1.1175
