"","GSE197754_enriched environment (EE)"
"102402",0.5526
"102414",-0.0229
"102423",-0.031
"102436",-0.0989
"102442",0.1227
"102448",-0.0376
"102462",-0.1196
"102502",-0.0617
"102545",-0.7195
"102566",0.1322
"102580",-0.0253
"102595",0.0463
"102607",-0.0175
"102614",-0.1004
"102626",0.1296
"102632",0.0118
"102644",0.0019
"102657",0.1471
"102680",-0.0223
"102688",0.0178
"102693",-0.2052
"102747",0.0879
"102774",-0.0538
"102791",0.1306
"102857",-0.0051
"102866",0.1203
"102871",0.2998
"102920",0.1472
"102941",0.0788
"102954",-0.041
"102991",-0.4126
"103012",-0.1333
"103080",0.0072
"103098",0.1911
"103135",0.0146
"103136",0.0684
"103140",0.2281
"103142",0.6016
"103149",-0.0561
"103161",0.7607
"103172",-0.0068
"103175",-0.1938
"103199",0.0387
"103213",0.2082
"103220",-0.3633
"103236",-0.0896
"103266",0.0804
"103268",0.0156
"103284",-0.0065
"103406",-0.1545
"103425",-0.1124
"103466",3e-04
"103468",0.0565
"103511",0.0785
"103534",-0.1043
"103537",0.0209
"103551",-0.2594
"103554",0.1008
"103573",0.055
"103583",0.0084
"103655",-0.1409
"103677",-0.0346
"103694",-0.0645
"103710",-0.0332
"103711",0.0735
"103712",-0.0188
"103724",-0.0878
"103729",0.1198
"103733",-0.0556
"103737",0.0413
"103742",-0.0164
"103743",0.0917
"103765",0.1413
"103768",-0.0477
"103784",0.0794
"103806",0.1257
"103836",-0.0731
"103841",-0.0902
"103844",0.2497
"103850",-0.0579
"103948",-4.0545
"103949",3.1803
"103963",-0.0799
"103967",0.0071
"103968",0.1452
"103978",-0.0736
"103988",0.1408
"104001",0.0101
"104009",0.0234
"104010",-0.0671
"104015",0.0467
"104027",-0.1158
"104069",-0.1574
"104079",-0.2331
"104080",-0.0448
"104082",0.049
"104086",0.0913
"104099",-0.0815
"104103",-0.3239
"104110",0.0654
"104111",-0.1166
"104112",0.0073
"104130",-0.231
"104156",-0.0162
"104158",-0.1373
"104174",-0.1715
"104175",0.0268
"104184",0.1119
"104215",0.0775
"104248",-0.0801
"104252",-0.1034
"104263",-0.0298
"104271",-0.0134
"104303",0.0845
"104318",-0.0269
"104346",-0.083
"104348",-0.0148
"104349",0.0335
"104360",-0.814
"104362",0.1882
"104382",0.243
"104383",0.278
"104394",-0.021
"104401",-0.0537
"104418",0.0216
"104444",0.1167
"104445",-0.1042
"104457",0.0884
"104458",0.0859
"104479",-0.0099
"104522",-0.5767
"104570",0.1545
"104582",0.0765
"104601",0.023
"104625",0.0552
"104662",0.0576
"104681",0.0137
"104692",0.2048
"104709",-0.1497
"104718",0.0594
"104721",0.0415
"104725",0.1376
"104732",0.2565
"104759",0.102
"104771",-0.0236
"104776",0.0531
"104798",1.759
"104799",0.0676
"104806",0.0331
"104816",-0.4395
"104831",-0.1111
"104836",0.0754
"104859",-0.0032
"104871",0.1307
"104884",0.1106
"104885",-0.1005
"104886",-0.1299
"104910",-0.2584
"104923",-0.0233
"104943",1.2546
"105000",0.012
"105005",0.1203
"105014",-0.0215
"105083",-0.1467
"105120",-0.0052
"105148",0.0862
"105171",-0.049
"105193",-0.1185
"105203",0.0632
"105239",-0.1033
"105243",0.0758
"105245",-0.0344
"105246",-0.0876
"105278",-0.2604
"105298",0.0327
"105348",0.0622
"105349",0.1041
"105351",0.1398
"105352",0.0169
"105364",0.2687
"105372",0.1139
"105377",0.099
"105387",-0.2413
"105428",-0.0096
"105439",0.0351
"105440",-0.0369
"105445",0.0929
"105446",-0.0245
"105450",-0.3071
"105501",-0.0241
"105504",0.1098
"105522",0.1015
"105559",0.1548
"105638",-0.0419
"105651",-0.209
"105653",-0.1395
"105663",-0.0793
"105670",0.1488
"105675",0.1339
"105689",0.0223
"105722",0.0278
"105727",-0.0611
"105732",-0.2077
"105734",-0.078
"105782",-0.1736
"105785",0.4619
"105787",0.1119
"105827",0.135
"105833",0.1129
"105835",0.0159
"105837",-0.1612
"105841",-0.0206
"105844",-0.0288
"105847",-0.1261
"105853",0.157
"105855",-0.0467
"105859",0.0447
"105975",0.0012
"105976",-1.6776
"105988",0.0696
"106014",0.1468
"106021",0.0996
"106025",0.0329
"106026",0.4029
"106039",-0.099
"106042",0.0029
"106052",0.0785
"106064",0.0714
"106068",-0.1011
"106073",0.1417
"106143",0.1337
"106200",-0.0608
"106205",0.0123
"106248",0.0807
"106264",-0.0344
"106298",-0.0348
"106326",0.1052
"106338",0.115
"106344",-0.0196
"106347",0.861
"106369",-0.1699
"106389",-0.014
"106393",0.1877
"106489",0.1832
"106504",-0.0217
"106512",-0.0529
"106522",-0.096
"106529",-0.0133
"106557",0.0142
"106564",0.0318
"106565",-0.3355
"106572",-0.0653
"106581",-0.1085
"106582",-0.1053
"106583",0.0175
"106585",0.0679
"106618",-0.0374
"106628",0.0423
"106633",-0.0063
"106639",0.0528
"106648",0.0898
"106672",0.0785
"106707",-0.029
"106722",-0.383
"106757",-0.177
"106759",-0.0918
"106763",-0.1473
"106766",0.2733
"106794",-0.0063
"106795",0.2812
"106821",-0.0273
"106840",-0.1076
"106861",-0.0527
"106869",0.2146
"106877",-0.1203
"106878",0.0425
"106894",-0.0585
"106931",-0.0831
"106947",-0.2325
"106952",-0.1568
"106957",0.1738
"107003",0.4534
"107022",-0.0272
"107029",-0.0347
"107035",0.0657
"107045",0.0783
"107047",0.0219
"107065",0.172
"107071",0.0514
"107094",-0.0011
"107146",0.7717
"107173",-0.0662
"107182",0.07
"107197",-0.1504
"107227",-0.1306
"107239",0.0244
"107242",-0.1331
"107250",-0.0172
"107260",-0.0418
"107271",-0.0058
"107272",-0.0108
"107305",0.0486
"107321",-0.0118
"107328",-0.054
"107338",-0.0098
"107350",0.3283
"107351",-0.2093
"107358",0.1
"107368",0.152
"107371",0.0997
"107373",0.1078
"107375",0.0474
"107376",-0.0145
"107392",-0.0607
"107435",-0.0255
"107448",-0.1697
"107449",-0.2075
"107476",0.0051
"107477",-0.5984
"107503",-0.1327
"107508",0.0438
"107513",0.0016
"107515",0.0139
"107522",0.0569
"107526",-0.7126
"107527",-0.2933
"107528",-0.0795
"107566",-0.1039
"107568",0.1425
"107569",0.0556
"107581",-0.1822
"107585",-0.2028
"107586",-0.5729
"107589",0.1345
"107605",-0.6132
"107607",0.0465
"107650",-0.0544
"107652",0.0289
"107656",-0.1185
"107684",-0.0604
"107686",-0.1849
"107701",0.0674
"107702",0.0715
"107723",-0.0405
"107732",0.0203
"107733",-0.0349
"107734",0.2055
"107746",-0.0874
"107747",-0.2052
"107751",0.2293
"107753",-0.2271
"107766",-0.6815
"107767",0.0515
"107769",-0.0749
"107770",-0.2177
"107771",0.1338
"107815",0.0937
"107817",0.0294
"107823",-0.0268
"107829",0.0205
"107831",-0.18
"107869",0.0595
"107885",-0.1907
"107895",-0.0608
"107932",-0.0514
"107934",-0.1425
"107939",0.0023
"107951",-0.1366
"107971",-0.0405
"107975",-0.0241
"107976",0.139
"107986",2.624e-06
"107993",-0.1131
"107995",0.3666
"107999",-0.106
"108000",-0.0338
"108011",-0.0635
"108012",0.1331
"108013",-0.0349
"108014",-0.1562
"108015",-0.1219
"108030",0.1391
"108037",0.0076
"108043",-0.3064
"108052",0.064
"108058",0.0061
"108062",-0.0164
"108067",0.1582
"108068",0.0245
"108069",-0.048
"108071",0.0697
"108073",-0.0751
"108075",0.0282
"108077",-0.1241
"108078",1.1961
"108079",0.2223
"108083",-0.032
"108086",0.0098
"108089",-0.1483
"108096",0.3654
"108097",-0.0495
"108098",0.0224
"108099",-0.0592
"108100",-0.089
"108101",-0.1972
"108105",0.1217
"108112",-0.7908
"108114",-0.0113
"108115",0.3432
"108116",-0.1066
"108121",0.0176
"108123",0.1034
"108124",0.0271
"108138",0.0897
"108143",0.1032
"108147",-0.0795
"108148",-0.04
"108150",0.018
"108151",0.1021
"108153",-0.8526
"108154",0.0671
"108155",-0.0715
"108156",-0.0265
"108159",0.0484
"108160",0.0151
"108645",-0.0021
"108652",0.0953
"108653",-0.0116
"108654",0.0797
"108655",-0.0625
"108657",-0.0786
"108660",-0.0897
"108664",0.0756
"108670",0.1155
"108671",-0.0345
"108672",0.0123
"108673",0.1645
"108679",0.006
"108682",-0.0961
"108686",0.0452
"108687",-0.1046
"108689",0.1017
"108699",0.0561
"108705",0.0784
"108707",-0.0292
"108723",-0.096
"108735",-0.0508
"108737",-0.0858
"108755",0.0984
"108760",-0.037
"108767",0.0814
"108797",0.0409
"108800",-0.0323
"108802",0.146
"108803",-0.1741
"108809",-0.3837
"108811",0.0555
"108812",-0.4422
"108816",0.0739
"108829",0.0466
"108832",0.0025
"108837",-0.0783
"108841",0.0653
"108853",0.1059
"108857",0.0445
"108871",0.3126
"108888",0.0327
"108897",-0.0616
"108899",-0.0283
"108900",0.0896
"108902",-0.0819
"108903",-0.0598
"108907",-0.0599
"108909",0.0745
"108911",0.0117
"108912",0.1523
"108927",-0.0933
"108934",0.0174
"108937",-0.0376
"108943",0.023
"108946",-0.0434
"108954",0.0156
"108958",-0.1409
"108960",0.0141
"108961",-0.0667
"108989",0.0782
"109006",0.0092
"109019",0.088
"109032",0.0126
"109042",-0.1642
"109050",0.0237
"109052",0.8139
"109054",0.0434
"109065",0.1976
"109075",0.0889
"109077",0.0982
"109079",0.1036
"109082",-0.3543
"109093",0.1388
"109095",-0.1349
"109108",0.0161
"109113",-0.083
"109115",0.1174
"109129",0.0495
"109135",-0.055
"109136",-0.1083
"109145",-0.0285
"109151",0.0419
"109154",-0.1066
"109161",0.0671
"109163",-1.464
"109168",0.0146
"109169",0.1641
"109181",0.0178
"109198",-0.558
"109202",0.0037
"109205",-0.07
"109212",0.1461
"109222",0.1431
"109225",-0.399
"109229",-0.0447
"109232",0.0476
"109241",0.0189
"109242",-0.0568
"109245",-0.0507
"109246",-0.1301
"109254",-0.3626
"109263",0.0664
"109267",-0.0531
"109270",-0.0277
"109272",-0.5014
"109275",-0.1077
"109280",0.2526
"109284",-0.1307
"109294",0.0056
"109299",-0.0485
"109305",0.0599
"109323",-0.076
"109331",-0.0547
"109332",-1.2328
"109333",0.1056
"109334",-0.1765
"109335",0.2307
"109342",0.17
"109344",-0.0239
"109346",-0.0118
"109349",0.0962
"109359",0.0145
"109552",0.1108
"109593",0.1017
"109594",-0.0117
"109620",0.1297
"109624",-0.0816
"109637",0.1633
"109648",0.1729
"109652",0.0106
"109658",-0.0349
"109660",-0.2594
"109672",-0.0503
"109674",0.0626
"109676",0.0402
"109685",0.6943
"109689",-0.1099
"109700",-0.1913
"109711",-0.0312
"109731",0.0407
"109754",0.0169
"109778",0.0333
"109785",0.043
"109801",-0.0162
"109815",0.0686
"109828",-0.6302
"109857",-0.1306
"109880",0.0804
"109889",-0.099
"109900",-0.0415
"109901",0.3092
"109904",-0.0167
"109905",0.1125
"109910",0.0531
"109929",0.2102
"109934",0.018
"109959",-0.1347
"109978",2.6059
"109979",0.2306
"110006",0.1595
"110012",-0.0867
"110033",0.3847
"110052",0.015
"110058",-0.0836
"110074",-0.0486
"110075",0.0959
"110078",-0.1175
"110082",-0.1741
"110083",-0.0629
"110084",0.0881
"110094",-0.0081
"110095",0.5511
"110109",0.0522
"110119",0.0216
"110135",0.9157
"110147",-0.1653
"110153",-0.1984
"110157",-0.0681
"110168",0.7403
"110172",-0.0837
"110173",-0.0254
"110175",0.1056
"110196",0.1095
"110197",-0.0362
"110198",0.0077
"110208",-0.0224
"110213",-0.0618
"110253",0.1334
"110257",0.2854
"110265",0.0946
"110279",-0.1486
"110304",0.2281
"110308",0.2211
"110312",1.0579
"110323",0.1463
"110326",-0.1937
"110332",-0.0605
"110333",-0.4673
"110350",-0.0617
"110351",-0.0608
"110355",-0.1406
"110379",-0.0014
"110380",0.0181
"110382",-2.2262
"110385",0.4781
"110391",-0.0738
"110417",0.0921
"110446",0.0954
"110454",0.0956
"110460",0.1123
"110521",-0.0091
"110524",-0.0026
"110532",-0.0873
"110542",-0.9479
"110557",0.455
"110593",0.0038
"110595",-0.0181
"110596",0.0369
"110606",-0.0474
"110611",0.0131
"110616",-0.0416
"110637",-0.123
"110639",0.1136
"110648",0.1348
"110651",0.0388
"110695",-0.0727
"110749",-0.1833
"110750",0.0644
"110751",-8e-04
"110784",0.1617
"110789",-0.1412
"110796",-0.0542
"110809",0.0501
"110816",-0.1079
"110821",0.0024
"110826",0.0082
"110829",0.1474
"110834",0.0113
"110835",0.081
"110842",-0.0329
"110854",-0.1655
"110855",0.6067
"110862",0.0979
"110876",0.0706
"110877",0.6895
"110880",-1.226
"110886",0.1844
"110891",-0.0957
"110893",0.035
"110895",0.1313
"110902",-0.298
"110911",-0.1707
"110920",0.1108
"110935",0.9962
"110948",0.0373
"110954",0.0749
"110956",0.0281
"110958",1.1276
"110959",0.0906
"110960",0.0573
"110962",-0.2141
"111173",-0.0133
"111175",0.1088
"111186",0.5094
"111241",-0.4264
"111970",-0.0077
"111975",0.2395
"112403",0.0067
"112405",-0.0065
"112406",-0.1633
"112407",0.1426
"112415",-0.172
"112418",0.076
"112419",-0.3811
"112422",0.3914
"113868",-0.1565
"114128",0.0282
"114142",0.2428
"114143",-0.0193
"114229",-0.1519
"114230",-0.6442
"114249",-0.1219
"114255",0.1331
"114301",0.0897
"114304",0.3771
"114332",0.023
"114479",0.0248
"114565",0.0609
"114570",0.0572
"114584",0.0053
"114585",-0.2408
"114601",-0.1884
"114602",0.0028
"114604",-0.01
"114606",-0.2474
"114615",-0.0487
"114641",0.0506
"114642",0.0813
"114643",-0.2903
"114644",-0.0868
"114654",0.221
"114663",-0.125
"114664",-0.0441
"114668",-0.182
"114674",-0.1395
"114675",0.8189
"114679",-0.0818
"114713",0.0634
"114714",-0.1007
"114715",0.0577
"114716",0.1189
"114741",0.0067
"114774",-0.3068
"114863",0.0733
"114872",-2.0016
"114873",-0.097
"114874",0.0031
"114875",-0.0783
"114886",-0.1517
"114889",0.4717
"114893",0.131
"114896",0.0658
"116701",-0.0757
"116731",0.1757
"116732",0.1604
"116733",0.0143
"116748",0.0624
"116837",-0.1294
"116838",0.0681
"116847",0.0283
"116848",-0.0462
"116870",-0.0666
"116871",-0.0938
"116873",0.0323
"116891",0.0562
"116903",0.9226
"116904",0.2723
"116905",-0.2439
"116914",0.1962
"116939",-0.209
"116940",0.0168
"116972",0.1396
"117109",-0.1497
"117146",-0.0734
"117148",-0.137
"117149",-0.1719
"117150",0.0371
"117160",-0.131
"117167",0.0339
"117171",0.016
"117197",-0.0359
"117198",0.0417
"117229",0.1717
"117589",0.0755
"117590",-0.4337
"117591",0.0192
"117592",-0.072
"117599",-0.0115
"117600",0.0172
"117606",-0.1278
"118445",-0.1356
"118446",-0.0311
"118449",-0.0559
"118451",0.0975
"118452",0.0717
"118453",-0.0964
"118454",-0.0493
"121021",-0.0578
"121022",-0.0215
"140476",-0.2344
"140477",-0.6461
"140481",-0.0811
"140482",-0.0807
"140483",0.2672
"140484",-0.2079
"140488",0.1464
"140489",0.6845
"140492",-0.0531
"140493",0.1121
"140494",1.9599
"140497",-0.104
"140498",0.5052
"140499",0.0603
"140500",-0.0737
"140546",-0.0022
"140557",0.7553
"140559",-0.2442
"140570",0.0253
"140571",-0.1853
"140577",-0.1317
"140579",-0.0011
"140580",0.0517
"140629",-0.1701
"140630",-0.021
"140703",0.1307
"140709",-0.0799
"140721",0.0787
"140723",0.2768
"140740",0.0802
"140741",0.1205
"140742",-0.0955
"140743",0.0775
"140780",0.0445
"140781",-0.1974
"140792",-0.0567
"140795",-0.0589
"140810",0.0719
"140858",-0.0523
"140859",-0.0272
"140887",0.4226
"140904",0.0295
"140917",0.0472
"140919",0.0678
"142682",-0.0311
"142687",0.7632
"142688",-0.1225
"142980",0.0528
"170439",0.1265
"170441",-0.2211
"170442",0.0513
"170459",0.0687
"170460",0.1505
"170461",0.14
"170472",-0.0611
"170483",-0.89
"170484",-0.0997
"170571",0.0542
"170574",0.1307
"170625",-0.0011
"170643",-0.1666
"170644",-0.0409
"170658",0.1719
"170676",0.1978
"170677",-0.1012
"170706",-0.0718
"170707",-0.0111
"170711",-0.0939
"170716",0.1216
"170718",0.0828
"170720",-0.3784
"170721",-0.4119
"170725",1.1551
"170728",0.0146
"170729",-0.1536
"170731",-0.0032
"170732",-0.049
"170735",0.4273
"170736",-0.1378
"170737",-0.069
"170738",0.1158
"170740",-0.0566
"170742",0.0129
"170743",0.3594
"170744",-0.7178
"170745",0.4779
"170748",-0.2135
"170749",-0.0542
"170750",0.0055
"170752",-0.0154
"170753",-0.0109
"170755",0.112
"170756",-0.1236
"170757",0.2108
"170758",-0.1297
"170759",-0.079
"170760",-0.0426
"170761",0.1782
"170762",0.0416
"170763",0.1594
"170765",-0.1674
"170767",0.0152
"170768",-5e-04
"170770",-0.1083
"170771",-0.0185
"170772",0.0397
"170786",0.1891
"170787",-0.0916
"170788",0.2096
"170789",-0.2534
"170790",-0.0366
"170791",0.0081
"170799",-0.2198
"170822",0.0094
"170823",0.0981
"170826",0.0074
"170829",1.4242
"170833",-0.1369
"170835",0.0034
"170930",0.0638
"170935",0.1409
"170936",-0.0517
"170938",0.147
"170942",-0.0271
"170952",-0.2341
"171095",-0.65
"171166",0.0885
"171167",0.1338
"171170",-0.5077
"171171",-0.216
"171180",0.0705
"171207",-0.1961
"171210",-0.0814
"171211",-0.321
"171212",-0.1341
"171281",0.1162
"171282",-0.0954
"171285",-0.1176
"171286",-0.0533
"171382",-0.094
"171388",-0.8856
"171395",-0.1302
"171429",-0.0553
"171463",0.0636
"171469",0.0123
"171486",-0.0854
"171504",-0.2401
"171508",-0.1688
"171531",-0.2369
"171543",0.3103
"171567",0.0119
"171580",-0.0913
"191578",-0.004
"192119",0.0639
"192120",0.2935
"192136",0.1347
"192156",0.001
"192157",-0.1051
"192159",0.0474
"192160",-0.0898
"192161",-0.0324
"192163",0.0293
"192164",0.0068
"192166",-0.0296
"192167",0.1136
"192169",0.0911
"192170",0.0546
"192173",-0.1407
"192174",0.0429
"192176",0.0145
"192185",0.0348
"192187",-0.2346
"192188",-0.5135
"192190",0.0329
"192191",-0.0153
"192192",-0.149
"192193",0.1081
"192195",0.0336
"192196",0.0157
"192197",-0.0316
"192198",0.0057
"192199",-0.3225
"192212",0.0311
"192216",0.1133
"192231",-0.1252
"192232",-0.1985
"192236",-0.0879
"192285",-0.1113
"192287",0.0439
"192289",0.1683
"192292",0.0212
"192650",-0.0241
"192651",0.0118
"192652",-0.0826
"192653",-0.0745
"192654",-0.0934
"192656",-0.024
"192657",0.0594
"192662",-0.0414
"192663",-0.0947
"192678",-0.0571
"192734",-0.0808
"192775",-0.1273
"192786",0.0918
"192897",-0.1775
"192950",-0.0613
"192970",0.2329
"192976",-0.1398
"192986",-0.1229
"193003",0.0281
"193034",0.2476
"193043",-0.074
"193116",-0.023
"193217",-0.1343
"193280",-0.0189
"193385",-0.0814
"193452",0.1507
"193670",0.0894
"193736",-0.3479
"193740",-0.1933
"193742",-0.0084
"193796",-0.1029
"193813",-0.152
"193838",0.1889
"194126",-0.0857
"194231",-1.0971
"194237",0.021
"194268",0.0449
"194292",-1.1248
"194309",-0.0979
"194388",0.0019
"194401",-0.1324
"194590",0.1854
"194597",0.5498
"194655",0.0691
"194744",1.6141
"194908",0.2622
"194952",-0.0335
"194974",0.9659
"195018",-0.0202
"195040",0.0079
"195208",-0.0934
"195209",-0.2492
"195434",-0.1319
"195522",-0.0124
"195531",0.2318
"195727",0.2757
"195733",-0.1075
"207165",-0.0485
"207175",0.103
"207181",0.0597
"207182",-0.0294
"207212",-0.0545
"207214",0.1569
"207215",0.1651
"207227",0.1375
"207259",0.0664
"207278",0.0535
"207304",0.0127
"207318",-0.0333
"207352",0.0796
"207375",0.0768
"207393",-0.1087
"207425",0.0577
"207474",-0.0575
"207495",0.431
"207521",-0.0041
"207565",-0.1152
"207592",-0.0922
"207596",0.1033
"207607",0.0238
"207615",0.0146
"207618",0.3704
"207667",-0.1927
"207683",-0.0893
"207686",0.1088
"207704",0.0992
"207728",-0.0131
"207740",-0.1353
"207742",0.0058
"207777",-0.1098
"207781",-0.0609
"207785",0.0653
"207792",-0.1172
"207798",-0.0041
"207806",0.0446
"207818",-0.0498
"207819",-0.088
"207839",-0.1158
"207911",0.0981
"207921",-0.0685
"207932",0.0567
"207952",0.0033
"207958",-0.0527
"207965",0.0531
"208043",-0.0655
"208076",-0.1409
"208080",-0.044
"208084",0.4411
"208092",-0.3238
"208104",-0.1338
"208111",0.2916
"208117",0.074
"208144",-0.081
"208146",0.0294
"208151",0.073
"208154",-0.1038
"208158",-0.01
"208164",-0.0305
"208171",-0.1835
"208177",0.1044
"208188",0.3911
"208194",0.0218
"208198",-0.1036
"208211",-0.0054
"208213",0.106
"208228",0.1481
"208263",0.0873
"208266",0.0125
"208285",-0.1729
"208292",0.0739
"208366",0.0305
"208372",0.1384
"208426",-0.5333
"208431",-0.0277
"208439",-0.1245
"208440",0.0592
"208449",0.0152
"208501",-0.045
"208518",0.0601
"208583",0.2507
"208595",-0.2024
"208606",0.047
"208613",0.298
"208618",-0.0328
"208624",0.0321
"208628",-0.4324
"208638",-0.1141
"208643",-0.0267
"208647",-0.0276
"208650",-0.0368
"208659",-0.1599
"208666",-0.1886
"208677",0.4414
"208691",0.0348
"208715",0.0791
"208718",-0.0457
"208727",-0.2093
"208748",-0.0917
"208768",0.1829
"208777",-0.1253
"208795",-0.0427
"208820",0.0674
"208836",0.3905
"208846",0.0138
"208869",-0.0317
"208884",0.0368
"208898",-0.2182
"208908",-0.0438
"208922",-0.069
"208936",0.5358
"208943",0.1113
"208967",-0.0377
"208968",0.1506
"208982",0.156
"208990",-0.1771
"208994",-0.6058
"209003",-0.1409
"209011",-0.0226
"209012",0.0166
"209018",-0.0085
"209027",-0.0558
"209032",-0.0286
"209039",-0.0761
"209047",0.2212
"209086",0.285
"209131",-0.0252
"209176",-0.4099
"209195",0.1919
"209200",0.2493
"209212",0.0792
"209224",0.0147
"209225",-0.1406
"209239",0.1779
"209268",0.2667
"209294",-0.1741
"209318",-0.0194
"209334",-0.1467
"209351",1.8059
"209354",0.1067
"209357",-0.0828
"209361",-0.0342
"209378",-0.0485
"209387",0.2455
"209416",-0.0485
"209446",-0.0078
"209456",-0.0234
"209462",0.0334
"209478",0.0805
"209497",-0.1725
"209540",0.256
"209550",0.1826
"209558",-0.0039
"209584",0.0604
"209586",-0.0505
"209601",-0.0947
"209630",0.0971
"209645",0.1398
"209683",-0.0241
"209692",-0.0288
"209707",0.169
"209737",0.357
"209743",0.0288
"209760",-0.0043
"209773",-0.0901
"209776",0.0703
"209815",0.0291
"209837",0.6754
"209966",-0.0543
"210004",-0.045
"210009",-0.0116
"210027",-0.0123
"210029",0.0162
"210035",-0.1414
"210044",-0.0455
"210094",-0.0485
"210104",0.0606
"210105",0.1795
"210106",0.0291
"210108",-0.0508
"210126",0.0476
"210135",-0.0909
"210146",-0.0652
"210148",-0.008
"210162",0.033
"210172",0.0952
"210274",-0.1398
"210293",0.005
"210297",0.1779
"210356",-0.0226
"210373",0.0823
"210376",0.072
"210417",0.0739
"210503",0.1133
"210510",-0.3452
"210529",-0.1033
"210530",-0.0928
"210544",-0.0907
"210573",-0.1934
"210582",-0.0989
"210583",-0.2724
"210622",-0.0804
"210673",-0.2864
"210710",0.2913
"210711",0.0301
"210719",-0.0546
"210741",-0.1143
"210762",0.0475
"210766",0.1723
"210789",-0.0088
"210801",0.1248
"210808",0.0277
"210853",0.1575
"210925",-0.0154
"210933",0.0543
"210973",0.0377
"210982",-0.1175
"210992",-0.0454
"210998",0.0887
"211001",0.1308
"211006",0.0855
"211007",-0.1375
"211064",0.0581
"211134",0.0293
"211135",0.3778
"211147",0.091
"211151",-0.0179
"211187",-0.1488
"211228",0.4102
"211232",-0.0336
"211253",0.0146
"211255",0.0142
"211286",-0.0395
"211305",2.8308
"211323",0.0452
"211329",0.0448
"211347",0.1602
"211378",-0.0484
"211383",0.0444
"211389",-0.0281
"211401",0.0107
"211429",-0.3744
"211446",0.0268
"211468",0.3609
"211480",-0.0838
"211482",0.1521
"211484",0.1315
"211488",-0.0102
"211499",0.1076
"211535",-0.1631
"211548",-0.0919
"211550",0.0508
"211556",-0.0423
"211577",0.3402
"211586",0.1152
"211612",0.1468
"211623",0.4261
"211651",0.2682
"211652",-0.0211
"211660",-0.1587
"211673",0.089
"211712",0.0149
"211739",0.1143
"211770",0.275
"211798",-0.0366
"211896",0.0318
"211914",-7e-04
"211922",0.0378
"211924",0.044
"211936",0.0436
"211945",-0.0557
"211948",0.0753
"211949",-0.1308
"211961",0.1012
"211978",0.0454
"211986",0.0232
"212032",-0.0776
"212073",0.1064
"212090",0.1118
"212111",-0.0903
"212114",-0.2221
"212123",0.0135
"212124",-0.0812
"212127",-0.015
"212139",-0.1478
"212153",-0.114
"212163",0.0067
"212167",0.0752
"212168",-0.0773
"212190",-0.0705
"212198",-0.1789
"212276",0.1076
"212281",0.0308
"212285",0.084
"212307",-0.0076
"212326",0.0589
"212377",0.2407
"212390",0.0655
"212391",-0.0409
"212392",0.0729
"212398",0.0034
"212439",0.0197
"212442",0.2088
"212448",-0.0013
"212483",-0.2113
"212503",-0.3197
"212508",-0.0648
"212514",-0.1405
"212516",-0.0268
"212517",0.0237
"212518",0.0603
"212528",-0.1327
"212531",-0.0562
"212539",0.0716
"212541",0.1497
"212547",0.0721
"212555",-0.1469
"212569",0.2124
"212627",0.0013
"212632",0.0126
"212647",-0.1383
"212670",-0.038
"212679",0.0426
"212706",-0.1008
"212712",-0.1577
"212728",0.0347
"212772",0.0333
"212862",0.1005
"212880",-0.048
"212892",-0.0913
"212898",-0.0098
"212919",-0.017
"212933",0.1082
"212937",-0.3342
"212943",0.2108
"212974",-0.1231
"212980",-0.1198
"212986",-0.0117
"212996",-0.0093
"212998",-0.05
"212999",-0.0806
"213006",0.137
"213011",0.1395
"213012",0.0976
"213019",-0.0264
"213027",-0.0555
"213053",0.0433
"213054",-0.1548
"213056",0.1018
"213068",-0.3085
"213081",0.134
"213084",0.1613
"213109",-0.0153
"213119",-0.1491
"213121",-0.1772
"213208",-0.156
"213211",-0.1063
"213233",-0.0629
"213234",0.201
"213236",0.6572
"213248",-0.0735
"213262",0.143
"213311",0.2308
"213326",0.1451
"213332",0.1212
"213350",-0.217
"213389",-0.1662
"213391",-0.0061
"213393",0.0388
"213402",-0.1599
"213409",-0.2776
"213417",-0.0344
"213435",0.8088
"213436",-0.0125
"213438",0.4587
"213452",-0.1006
"213464",-0.0759
"213469",-0.1007
"213484",-0.0335
"213491",-0.0511
"213498",-0.053
"213499",0.05
"213522",0.437
"213539",-0.0425
"213541",-0.0155
"213550",0.0211
"213556",0.0074
"213573",0.0203
"213575",-0.0134
"213582",0.0456
"213603",0.675
"213649",-0.1592
"213673",-0.0722
"213742",-0.2607
"213753",-0.089
"213760",0.0866
"213773",-0.0381
"213783",1e-04
"213788",0.134
"213811",0.0092
"213819",0.1123
"213827",0.1199
"213895",-0.0649
"213945",0.2919
"213948",-0.0434
"213980",-0.0244
"213988",0.0036
"213989",1.0905
"213990",-0.1713
"213993",0.0128
"214048",-0.0138
"214058",0.0647
"214063",-0.0612
"214084",0.2116
"214106",0.3056
"214111",0.6921
"214112",0.0804
"214133",0.1179
"214137",-0.0279
"214150",0.0832
"214158",1.2016
"214162",0.0252
"214189",0.2218
"214230",-0.112
"214239",-0.0376
"214240",-0.0076
"214253",0.17
"214254",0.1022
"214290",0.0612
"214292",-0.1715
"214301",0.3924
"214305",-0.4217
"214321",-0.2479
"214345",-0.0446
"214359",0.0957
"214384",0.2611
"214424",-0.1943
"214425",-0.3205
"214444",-0.0872
"214459",-0.0871
"214469",-0.0954
"214489",-0.1011
