"","GSE197754_enriched environment (EE)"
"12301",0.0494868550541262
"12304",0.0590148254423721
"12305",0.0508614976805832
"12306",0.139052050014539
"12307",0.0495189586870402
"12308",0.0845736122284795
"12310",0.314986737400531
"12311",0.727756475467564
"12315",0.0340465080990858
"12316",0.285076846802181
"12317",0.0744556087356176
"12319",0.107580824972129
"12321",0.0469109746738296
"12323",0.0442606298069946
"12325",0.0508854203121719
"12326",0.0607180070095671
"12328",0.0555230859146698
"12330",0.0435759209344115
"12331",0.0385252692626346
"12332",0.215854311730048
"12333",0.0670801745922352
"12334",0.0467836257309942
"12335",0.094795281054823
"12336",0.0547422024188415
"12337",0.0470098953104833
"12338",0.235902819436113
"12339",0.0487413820747154
"12340",0.0519530646904431
"12343",0.0421126650519572
"12345",0.0498520519747845
"12348",0.0503267973856209
"12349",0.0479083333333333
"12350",0.470328505828329
"12351",0.0654457312146512
"12354",0.127865061552064
"12355",0.591072068841879
"12359",0.0492941967286579
"12361",0.0543760320830385
"12362",0.21560213456566
"12363",0.533394890735611
"12364",0.480404551201011
"12366",0.104491876393756
"12367",0.0913448934496835
"12368",0.157657657657658
"12369",0.20893911040737
"12370",0.17854138355012
"12371",0.0782918149466192
"12372",0.321180030257186
"12373",0.33309709425939
"12374",0.259351804218417
"12380",0.103755033242813
"12385",0.0521800371342596
"12386",0.0441622964394148
"12387",0.0396816106754068
"12388",0.0521417038655143
"12389",0.107343955912304
"12390",0.0907075046774305
"12391",0.493710083220437
"12393",0.117999144933732
"12394",0.290082951590937
"12395",0.0802730172861488
"12396",0.0561170212765957
"12398",0.0692887711432647
"12399",0.932781427157383
"12400",0.0647175702526256
"12402",0.052191235059761
"12404",0.161691113028473
"12405",0.127284053156146
"12406",0.0842182350787258
"12408",0.0501752444198487
"12409",0.293947198969736
"12411",0.0768753540312357
"12412",0.0526675786593707
"12416",0.204654654654655
"12417",0.0433917197452229
"12418",0.0497719805815721
"12419",0.0425093632958801
"12421",0.0481523707330159
"12424",0.0602516654330126
"12425",0.640785232932904
"12426",0.146070992730939
"12427",0.284025538908907
"12428",0.173356602675974
"12442",0.409191114125827
"12443",0.0531448763250883
"12444",0.0637096774193548
"12445",0.0788866259334691
"12447",0.0868617683686177
"12448",0.133935502081716
"12449",0.159124221326493
"12450",0.0541071428571429
"12452",0.0612431444241316
"12453",0.0428805237315876
"12454",0.0630450153193495
"12455",0.0483750466940605
"12457",0.0569547988447847
"12460",0.0919885765819931
"12461",0.038660747317795
"12462",0.0472716661803326
"12464",0.0466976616983454
"12465",0.0444846292947559
"12466",0.0438575620588469
"12467",0.73711943793911
"12468",0.0428484479610469
"12469",0.0425183973834832
"12475",0.200271806276254
"12476",0.0846654825340438
"12477",1.0416021472076
"12479",0.321766561514196
"12483",0.702307611987052
"12484",0.0854976835602976
"12487",0.822454308093995
"12488",0.0780020851104161
"12489",0.200573065902579
"12490",0.0782336578581363
"12491",0.213528932355338
"12492",0.0401734763752568
"12493",0.226376752692542
"12494",0.106963508536994
"12495",0.0916115558649495
"12496",0.119334480780264
"12497",0.058713010803194
"12499",0.0571982549684925
"12503",0.607134530193518
"12504",0.579354339841485
"12505",0.141021623315575
"12506",0.422517351841965
"12507",1.06583523204221
"12508",0.107550244432374
"12509",0.214594836591554
"12511",0.426315789473684
"12512",0.0583636915604129
"12514",0.102080205876045
"12516",0.51825815270455
"12518",0.581175920149719
"12519",0.334848976940565
"12520",0.0434231378763867
"12521",0.0661168775771364
"12522",0.0950310559006211
"12523",0.138234370091109
"12524",0.199021207177814
"12527",0.0728838224593742
"12530",0.1246354267937
"12531",0.138173842779638
"12532",0.367965367965368
"12534",0.30121491411814
"12537",0.0441363576536656
"12539",0.0424219910846954
"12540",0.039262743592205
"12544",0.198300283286119
"12545",0.0875889817393996
"12549",0.0579378948783439
"12550",0.243167089320935
"12552",0.0472645775803418
"12554",0.0505272916908101
"12555",0.247686613201727
"12557",0.93816631130064
"12558",0.0460501208497647
"12560",0.408579316203015
"12561",0.0959374403967194
"12562",0.13953488372093
"12563",0.0875314861460957
"12564",0.0463561946224362
"12565",0.0613944374897948
"12566",0.201467140588369
"12567",0.0577915376676987
"12568",0.0548571428571429
"12569",0.0477678571428571
"12570",0.0558096613705665
"12571",0.176825462866653
"12572",0.0527508498048596
"12575",0.125593824228028
"12576",0.0584566596194503
"12577",0.162328002975084
"12579",0.473702914001422
"12580",0.198340874811463
"12581",0.0676761026991442
"12583",0.0715854551370699
"12585",0.093003593320651
"12587",0.187182612228316
"12589",0.0561330561330561
"12593",0.0913853317811408
"12606",0.112789526686808
"12607",0.0452373842938191
"12608",0.154589874207298
"12609",0.152762387209118
"12611",0.0637190300474433
"12614",0.0961509660026958
"12615",0.230812961910176
"12616",0.0492891552109035
"12617",0.0630729739640631
"12626",0.0493688429411544
"12628",0.0568754499640029
"12631",0.0390334572490706
"12632",0.0503727714748784
"12633",0.0918367346938776
"12638",0.330208333333333
"12642",0.615953394577638
"12643",0.41230634317451
"12647",0.757367783609205
"12648",0.0536745756687106
"12649",0.250074214807338
"12651",0.0770945569385101
"12652",0.0542454210310726
"12654",0.109819946367003
"12659",0.154564315352697
"12660",0.062015503875969
"12661",0.0408560311284047
"12662",0.0462685955493627
