"","GSE270831_social isolation"
"24426",0.0962800875273523
"24434",0.0832672482157018
"24438",0.295781516703243
"24440",0.175027529670867
"24443",0.654342332757016
"24446",0.145744680851064
"24448",0.094755877034358
"24450",0.153950953678474
"24451",0.18342658400121
"24459",0.496931238947259
"24464",0.237677077292685
"24465",0.0879526648278317
"24468",0.0693782084383828
"24470",0.377837391663227
"24471",0.128730974500889
"24472",0.146905480579739
"24473",0.0588320955293432
"24477",0.544212721584984
"24479",0.0812397479064146
"24482",0.196343624661879
"24483",0.222163791894545
"24484",0.10164997053624
"24493",0.324817356652646
"24494",0.422794653705954
"24498",0.689500119588615
"24499",0.0921933085501859
"24500",0.305721393034826
"24505",0.779214780600462
"24506",0.301977198876466
"24508",0.0892857142857143
"24516",0.107291816482094
"24517",0.0621355581108964
"24518",0.100968496048091
"24520",0.0964826575476307
"24521",0.423700326932818
"24522",0.0721039627482657
"24525",0.134650317892825
"24528",0.377627324171382
"24530",0.0899797931772257
"24536",0.206691211781655
"24539",0.126525079078174
"24546",0.576572385560104
"24547",0.0971144896059572
"24548",0.412789690650223
"24553",0.0484029866224204
"24558",0.109489051094891
"24559",0.797381342062193
"24561",0.104956965253427
"24564",0.415846849242223
"24565",0.0564188156750276
"24566",0.390728476821192
"24567",0.0976603575184017
"24571",0.179385791485436
"24572",0.420439610242465
"24575",0.376141710489898
"24581",0.5
"24582",0.132518494692827
"24583",0.287878787878788
"24584",0.245997438360551
"24585",0.656600693735972
"24588",0.113878854070402
"24590",0.138272129059648
"24596",0.314038031319911
"24598",0.112537451025582
"24599",0.352461128769006
"24600",0.135656753407683
"24602",0.192047531992687
"24603",0.0794042985276697
"24604",0.094311377245509
"24610",0.590341833966359
"24612",0.505834053586863
"24613",0.285507545999586
"24615",0.138998035363458
"24616",0.250300945829751
"24617",0.544862421906154
"24618",0.290614836611429
"24624",0.091395793499044
"24626",0.0554720836588737
"24627",0.0709033613445378
"24628",0.0943396226415094
"24629",0.0835857320288497
"24631",0.847884068278805
"24638",0.405838500661883
"24641",0.394736842105263
"24645",0.0804141501294219
"24646",0.206846251094039
"24648",0.382451285598985
"24649",0.387476143807706
"24650",0.0639799424273377
"24651",0.552898744322736
"24653",0.120125974805039
"24655",0.125379609544469
"24659",0.428143916207577
"24660",0.133627242322894
"24661",0.531033316421444
"24664",0.245187633676842
"24669",0.0876397137913296
"24674",0.130547780887645
"24675",0.0840235189985459
"24678",0.310096153846154
"24679",0.0691028136612989
"24680",0.127844335450671
"24684",0.375428571428571
"24688",0.161666181182639
"24689",0.0909561615464273
"24693",0.131847725162488
"24695",0.171734394240788
"24697",0.0647852648855658
"24699",0.0824884792626728
"24701",0.0925455804292638
"24705",0.0758928571428571
"24706",0.161815396399847
"24708",0.114884857841245
"24710",0.393685093884402
"24711",0.907929621595565
"24714",0.375
"24715",0.299643531138603
"24716",0.134519038076152
"24717",0.418458000905829
"24718",0.187360594795539
"24723",0.18147825003116
"24750",0.0564904618151455
"24751",0.612704187174549
"24763",0.266171328671329
"24766",0.0653860239038519
"24767",0.385125746838961
"24768",0.721284151025437
"24769",0.378934501375166
"24770",0.811776718856365
"24772",0.0961315904304768
"24775",0.116633151393278
"24777",0.980027684397864
"24778",0.0568377911993097
"24779",0.356512714063311
"24783",0.119015659955257
"24784",0.398713826366559
"24785",0.111493123772102
"24790",0.0817044222372007
"24791",0.134985854775697
"24795",0.526064973557273
"24796",0.169426229508197
"24797",0.132352941176471
"24800",0.0948827829594152
"24805",0.107183652747811
"24806",0.202260788958698
"24807",0.143444906355805
"24808",0.222118959107807
"24811",0.141085497519697
"24812",0.0841864716636197
"24816",0.269327731092437
"24817",0.472725523522432
"24825",0.112955854126679
"24826",0.3425431711146
"24827",0.0869085975919959
"24828",0.37923364674957
"24834",0.126726029165054
"24835",0.563780568407138
"24837",0.422557544757033
"24838",0.427728889721026
"24840",0.679377075460896
"24848",0.754966887417219
"24849",0.0687252997521602
"24852",0.0754664012454381
"24855",0.121517569648607
"24856",0.819486866218693
"24861",0.96093321850779
"24864",0.833104866346813
"24867",0.857142857142857
"24873",0.601178781925344
"24875",0.14535666218035
"24877",0.0863479546574667
"24881",0.178114086146682
"24882",0.23175690134817
"24884",0.138412347045441
"24886",0.225677830940989
"24889",0.670049916805324
"24890",0.245752101591844
"24898",0.682717305301232
"24903",0.37923364674957
"24906",0.444969742813918
"24907",0.0457012436201567
"24908",0.101237345331834
"24913",0.104074008183597
"24914",0.220832415767452
"24915",0.137943293929429
"24918",0.113994910941476
"24919",0.0631796130039592
"24924",0.0623631426819655
"24925",0.132122213047069
"24929",0.3239522960321
"24930",0.693638361413197
"24931",0.531353135313531
"24932",0.176868044515103
"24934",0.571428571428571
"24936",0.1
"24938",0.286287327291636
"24941",0.0563528744020109
"24942",0.165150789851604
"24943",0.162700194581649
"24944",0.0863135815416885
"24947",0.173209975864843
"24948",0.147902869757174
"24952",0.445607283649334
"24953",0.559533958510941
"24954",0.0577493100746142
"24957",0.0804677711262703
"24959",0.124540530083188
"24962",0.162479275602602
"24963",0.148235380708792
"24967",0.154567104555581
"24968",0.13455217748562
"24973",0.246113989637306
"24974",0.108860759493671
"24981",0.644938996836873
"24984",0.435448747861254
"24994",0.336048158640227
"25007",0.514970059880239
"25008",0.655511182108626
"25012",0.0655168283626782
"25021",0.178402273444901
"25023",0.0573061026015074
"25024",0.198102965544826
"25026",0.178198281866729
"25027",0.114510303802847
"25028",0.784766584766585
"25029",0.127310061601643
"25031",0.0722135518272857
"25033",0.13580003936233
"25035",0.0894707520891365
"25037",0.0666666666666667
"25041",0.236936132201876
"25043",0.0982525089479963
"25044",0.262891809908999
"25045",0.108315565031983
"25046",1.00760584805206
"25047",0.273097826086957
"25048",0.365343915343915
"25049",0.0903157917113976
"25050",0.151086597840947
"25051",0.975609756097561
"25053",0.84009009009009
"25056",0.170510708401977
"25059",0.234087694483734
"25061",0.137898219060135
"25065",0.693387250237869
"25066",0.187713310580205
"25069",0.253577705247301
"25075",0.174463541136988
"25081",0.934633027522936
"25083",0.187696859788107
"25084",0.113013698630137
"25085",0.446698635189967
"25086",0.544515027970039
"25098",0.627762463206093
"25100",0.489598674521355
"25101",0.646260869565217
"25102",0.132412204951065
"25103",0.509283819628647
"25106",0.60751585229392
"25107",0.346897810218978
"25108",0.479489767826007
"25109",0.236168989797385
"25110",0.556354182596727
"25111",0.0945917285259809
"25112",0.105868635833657
"25113",0.081312525010004
"25114",0.527093596059113
"25116",0.0724490302098318
"25117",0.68609022556391
"25118",0.117187152947448
"25119",0.315052508751459
"25120",0.78319898175647
"25122",0.464985994397759
"25123",0.127349939156133
"25128",0.37923364674957
"25129",0.110220440881764
"25130",0.0779732408325074
"25132",0.114437604924454
"25133",0.157214106015801
"25134",0.625909837990139
"25136",0.0829601696912562
"25139",0.332218792866941
"25146",0.548334115438761
"25147",0.327007299270073
"25148",0.063972384730908
"25149",0.493285563962519
"25152",0.0686233329833036
"25153",0.115528531337699
"25154",0.0658359293873313
"25155",0.109610327516137
"25156",0.0998428973044485
"25157",0.223991507430998
"25159",0.106925942938805
"25162",0.0956809694920031
"25163",0.948221343873518
"25164",0.183991381318425
"25165",0.127731391010837
"25166",0.155424662739882
"25172",0.546987657338384
"25176",0.0791092379542089
"25181",0.0770133536333936
"25186",0.119110640550556
"25187",0.163222543352601
"25192",0.500204960032794
"25193",0.08488634036453
"25194",0.677237700059277
"25195",0.152466367713004
"25196",0.075630850268712
"25197",0.135290469299152
"25203",0.241329479768786
"25206",0.130898782724696
"25211",0.141965904969169
"25216",0.293683525070545
"25221",0.394736842105263
"25223",0.492753623188406
"25225",0.59067946451124
"25231",0.446153846153846
"25235",0.0951673388523314
"25236",0.332561865764643
"25237",0.113054909495399
"25240",0.26163331212996
"25241",0.452237808951236
"25243",0.0984830243197688
"25245",0.256830089820359
"25248",0.123820099944475
"25249",0.119205298013245
"25250",0.566629339305711
"25253",0.352936824974109
"25254",0.377768662838392
"25256",0.188769414575866
"25257",0.0945786184766087
"25258",0.394462575007896
"25259",0.199868345264544
"25260",0.106711222500696
