"","GSE270831_social isolation"
"100312983",-0.0106
"100312984",-0.4258
"100314029",0.6058
"100314118",-0.3751
"100314178",0.3739
"100314247",-0.3048
"100322897",0.0115
"100328908",0.4006
"100359421",5e-04
"100359438",-0.5052
"100359478",0.4626
"100359479",-1.3789
"100359484",0.4051
"100359495",0.0828
"100359505",0.5877
"100359515",0.7354
"100359517",-0.1705
"100359528",1.2188
"100359529",0.0563
"100359539",-0.412
"100359546",-0.3737
"100359562",0.024
"100359563",1.0974
"100359574",-1.0694
"100359583",-0.1203
"100359592",-0.3279
"100359595",0.2646
"100359600",-0.1582
"100359613",-0.0289
"100359616",0.3381
"100359649",0.0015
"100359656",1.9801
"100359662",-0.54
"100359668",-3.247e-05
"100359671",-0.3751
"100359675",0.0038
"100359678",0.2579
"100359680",0.0791
"100359681",-0.095
"100359692",-0.171
"100359700",1.1515
"100359701",-0.2988
"100359711",-9e-04
"100359714",-0.0905
"100359720",0.0015
"100359731",1.1854
"100359732",-0.3028
"100359752",-0.8452
"100359753",-0.2631
"100359775",0.0085
"100359776",-0.096
"100359777",0.4751
"100359816",0.355
"100359823",-0.1459
"100359826",8e-04
"100359829",-0.1944
"100359832",0.1433
"100359836",-0.5149
"100359861",-0.21
"100359865",-0.7455
"100359879",-0.1244
"100359886",-0.6791
"100359907",-0.5535
"100359918",0.3631
"100359922",-0.1058
"100359928",0.1354
"100359930",-9e-04
"100359946",-0.9696
"100359951",2.5713
"100359967",0.0147
"100359972",-0.1768
"100359977",-0.2961
"100359982",-0.1837
"100359993",-6e-04
"100360015",0.0623
"100360017",-0.191
"100360041",0.0848
"100360054",-0.1776
"100360057",-0.2074
"100360061",3.1667
"100360087",-0.2406
"100360106",-0.4307
"100360117",-0.0727
"100360120",0.113
"100360197",-1.6348
"100360200",-0.0116
"100360205",0.2141
"100360218",-0.6768
"100360238",0.3512
"100360252",0.1861
"100360260",-0.3358
"100360291",-0.5882
"100360302",0.1931
"100360307",0.5696
"100360316",0.2083
"100360334",0.2994
"100360358",-0.1985
"100360368",-0.0826
"100360380",-0.2825
"100360390",-6e-04
"100360413",0.3735
"100360437",-0.05
"100360439",-0.3835
"100360449",-0.276
"100360453",0.4779
"100360464",-0.0416
"100360475",-0.3733
"100360476",-0.1971
"100360491",0.3389
"100360508",-0.2749
"100360518",-0.1566
"100360522",-0.4316
"100360533",-0.0359
"100360552",0.2789
"100360558",-1.2553
"100360573",2.3333
"100360582",-0.1756
"100360594",0.3556
"100360601",-0.5888
"100360613",0.9599
"100360621",0.0354
"100360623",0.0643
"100360638",-0.146
"100360642",0.0959
"100360645",-0.5854
"100360664",-0.2112
"100360666",-6e-04
"100360679",-0.0987
"100360690",0.3745
"100360692",0.1172
"100360696",0.8552
"100360731",0.5446
"100360735",1.4296
"100360752",0.6858
"100360754",-0.7809
"100360757",0.4847
"100360777",-0.0078
"100360791",0.0565
"100360795",-0.4423
"100360801",0.2881
"100360821",1.0071
"100360828",-0.0064
"100360841",0.6837
"100360843",-0.1111
"100360846",-0.108
"100360856",-0.1315
"100360868",-0.243
"100360880",0.2828
"100360933",-0.1243
"100360940",-0.3383
"100360950",0.7204
"100360977",-0.0379
"100360982",-0.0129
"100361007",7.936e-05
"100361008",1.5393
"100361016",-9e-04
"100361018",-0.4727
"100361025",-0.0522
"100361036",0.1224
"100361053",0.1079
"100361056",-0.4263
"100361060",-0.2025
"100361067",-0.3694
"100361079",-0.5038
"100361083",0.8061
"100361087",-0.5945
"100361092",1.3545
"100361104",0.5808
"100361126",-0.6591
"100361133",-0.2435
"100361134",-0.0516
"100361147",0.5097
"100361180",0.0432
"100361188",-0.3289
"100361226",-9e-04
"100361240",-0.3525
"100361259",-0.1049
"100361265",0.5403
"100361269",-0.2995
"100361272",0.1693
"100361292",0.696
"100361294",0.2316
"100361314",0.3077
"100361323",0.2396
"100361371",8e-04
"100361376",0.456
"100361383",-0.3129
"100361388",0.5446
"100361431",0.7888
"100361444",0.2056
"100361451",-0.5888
"100361457",-0.1729
"100361460",0.1339
"100361465",-1.0269
"100361476",-0.4385
"100361492",0.0024
"100361506",-0.1464
"100361529",0.2936
"100361543",-0.5654
"100361556",-1.1059
"100361568",-0.3249
"100361574",-0.0981
"100361582",-1.7473
"100361584",-0.3532
"100361585",0.217
"100361588",0.5681
"100361631",0.0622
"100361636",2.1263
"100361639",-0.3751
"100361655",-0.0676
"100361660",-0.1903
"100361693",0.9221
"100361710",0.0418
"100361715",-0.0716
"100361756",1.1645
"100361818",-0.0812
"100361826",8e-04
"100361830",-0.0134
"100361833",-0.3738
"100361854",-2.1208
"100361866",-9e-04
"100361879",0.0968
"100361891",-0.0727
"100361898",0.553
"100361902",-0.648
"100361907",-0.3751
"100361913",-0.465
"100361920",0.0626
"100361931",0.6769
"100361933",-0.1596
"100361934",0.1793
"100361939",-0.0982
"100361944",-2.2196
"100361946",-0.0412
"100361947",-0.5498
"100361960",-0.9448
"100361974",-0.3363
"100361993",0.5831
"100362023",0.6121
"100362027",-0.2364
"100362043",-0.3737
"100362054",0.225
"100362059",-0.008
"100362068",1.31
"100362069",-0.4609
"100362083",0.0586
"100362089",0.1906
"100362099",-7e-04
"100362109",-0.3403
"100362120",-0.2821
"100362123",-0.0568
"100362139",-1.551
"100362149",-1.78
"100362169",0.0015
"100362176",-0.1215
"100362202",-0.0301
"100362205",-0.3957
"100362216",0.1746
"100362241",-0.1293
"100362255",0.0183
"100362279",0.0444
"100362283",-0.2956
"100362296",0.0015
"100362298",-0.9987
"100362311",0.103
"100362331",-0.3286
"100362333",0.22
"100362339",-0.2124
"100362342",-0.306
"100362344",-1.8802
"100362345",-0.3552
"100362347",0.1745
"100362365",0.0093
"100362366",-1.6498
"100362384",0.2316
"100362400",-1.4652
"100362431",-0.047
"100362432",0.1567
"100362441",0.3709
"100362453",-0.0766
"100362470",0.6503
"100362479",0.0093
"100362495",0.0719
"100362547",0.2507
"100362555",0.0973
"100362565",-0.2906
"100362572",-0.2663
"100362580",0.5572
"100362601",-6e-04
"100362606",-0.4259
"100362611",-0.3662
"100362623",-0.7274
"100362641",-0.0477
"100362676",-0.6663
"100362684",-0.0359
"100362709",-0.115
"100362710",-0.0339
"100362724",0.8439
"100362725",0.1805
"100362733",0.1363
"100362738",0.0138
"100362745",-0.0021
"100362748",0.2293
"100362751",-0.2752
"100362783",-0.9589
"100362785",0.5181
"100362814",0.1284
"100362817",-0.3737
"100362820",0.2183
"100362826",-0.588
"100362827",-0.3737
"100362830",0.5402
"100362836",-0.1825
"100362843",-1.3087
"100362895",-1.222
"100362908",0.0148
"100362909",0.5613
"100362912",-1.2758
"100362915",0.2158
"100362927",-0.0403
"100362967",0.0015
"100362980",0.0136
"100362987",1.4216
"100362999",0.1353
"100363017",1.0803
"100363048",-0.3719
"100363064",0.7332
"100363074",0.0212
"100363095",-0.0197
"100363111",-0.4363
"100363116",-0.0332
"100363145",0.7343
"100363146",-0.009
"100363171",-0.2504
"100363177",-0.5524
"100363178",-0.6984
"100363184",-0.3662
"100363196",0.0754
"100363225",-0.0472
"100363228",0.0157
"100363238",0.6245
"100363266",-2.0314
"100363268",-0.146
"100363270",0.372
"100363275",0.1267
"100363276",-0.0092
"100363280",-0.9748
"100363282",0.0015
"100363294",-0.0336
"100363314",0.4341
"100363321",-0.0348
"100363332",-0.0253
"100363335",0.3143
"100363341",-1.0279
"100363350",0.8632
"100363368",-0.092
"100363372",-0.0313
"100363376",-0.1363
"100363379",-0.085
"100363423",-0.7154
"100363433",-1.3516
"100363436",0.0012
"100363439",-0.1753
"100363452",-0.0053
"100363455",0.2604
"100363469",0.2651
"100363472",-0.6959
"100363484",0.0297
"100363494",1.8531
"100363500",1.7634
"100363502",0.0485
"100363520",0.1882
"100363535",0.518
"100363537",0.0506
"100363539",-0.2458
"100363642",0.866
"100363835",-6e-04
"100363869",0.1085
"100363914",0.3684
"100363993",0.4634
"100364016",0.902
"100364027",-0.043
"100364062",-0.2535
"100364116",0.6372
"100364132",0.215
"100364162",-0.1347
"100364191",0.2587
"100364194",0.9539
"100364265",-0.4654
"100364335",0.0981
"100364350",0.1034
"100364427",-3.1314
"100364435",-0.4243
"100364457",0.0431
"100364509",0.246
"100364561",0.0015
"100364568",0.2251
"100364835",-0.9908
"100364958",0.0305
"100364984",-0.2092
"100365043",-1.5275
"100365062",-0.1495
"100365259",0.1371
"100365363",0.1301
"100365450",-0.5166
"100365679",0.2749
"100365683",-0.5015
"100365733",-0.9913
"100365744",0.2057
"100365773",-0.6563
"100365810",0.2744
"100365839",-0.2425
"100365872",0.0125
"100365928",-0.5345
"100365935",0.1057
"100366024",0.2434
"100366030",-0.0929
"100366121",-0.0679
"100366237",-0.103
"100526607",0.3693
"100526613",-9e-04
"100526622",-0.3737
"100526628",-0.3737
"100526643",-0.3662
"100526644",0.5403
"100534597",-0.1383
"100568448",0.0024
"100861533",1.8459
"100861534",2.8706
"100861535",0.0473
"100909405",-0.1674
"100909408",-0.0728
"100909433",0.0012
"100909445",-0.1547
"100909489",-0.5064
"100909490",0.0556
"100909497",-9e-04
"100909539",-0.1102
"100909569",-0.0276
"100909598",-0.1408
"100909600",-0.0605
"100909629",-0.2724
"100909637",0.1046
"100909643",-0.3737
"100909648",0.4204
"100909671",-6e-04
"100909672",-0.0191
"100909675",0.2114
"100909682",-0.254
"100909683",0.0025
"100909688",0.3963
"100909694",-0.2795
"100909701",0.1138
"100909729",0.2824
"100909737",0.5009
"100909739",-0.3708
"100909772",0.0037
"100909776",0.7553
"100909777",0.1095
"100909782",-0.5641
"100909793",-0.0998
"100909803",-0.0564
"100909859",1.4951
"100909866",0.1207
"100909886",-0.3204
"100909904",0.0016
"100909907",0.3515
"100909911",-7e-04
"100909912",-0.1533
"100909916",0.3276
"100909928",-0.211
"100909941",-0.3751
"100909946",-1.7184
"100909947",0.0863
"100909949",-0.0583
"100909963",-0.1455
"100909964",-0.3751
"100909970",-1.4723
"100909977",0.6375
"100910017",-0.0427
"100910046",0.1619
"100910047",0.8963
"100910054",-0.0621
"100910069",-0.2281
"100910081",-0.0595
"100910087",0.1543
"100910088",0.6003
"100910095",-0.1515
"100910099",1.0673
"100910102",0.3749
"100910104",0.4154
"100910189",0.3684
"100910198",0.0603
"100910200",-0.317
"100910201",0.0179
"100910203",-0.5819
"100910205",0.3997
"100910231",-0.139
"100910237",0.3611
"100910258",0.3863
"100910280",0.0146
"100910299",0.0424
"100910304",-0.4101
"100910318",-0.2803
"100910319",-0.6032
"100910342",-0.1706
"100910343",-9e-04
"100910401",-0.4464
"100910413",0.5704
"100910419",-1.2427
"100910424",0.0398
"100910434",0.3209
"100910451",0.5599
"100910460",-0.05
"100910475",0.6317
"100910482",-1.1899
"100910497",1.0713
"100910508",0.1487
"100910524",0.4327
"100910536",0.6077
"100910554",8e-04
"100910558",-0.1549
"100910577",-0.1916
"100910596",-0.0789
"100910604",0.0084
"100910615",-0.4328
"100910616",-0.0371
"100910620",-0.0249
"100910621",0.3983
"100910623",0.5029
"100910628",-0.0289
"100910657",9e-04
"100910660",0.0783
"100910669",0.6799
"100910676",1.6065
"100910678",-0.5807
"100910714",0.4038
"100910729",-0.4908
"100910768",-0.7998
"100910797",-0.2487
"100910802",0.148
"100910806",-0.6173
"100910809",-0.5565
"100910811",0.5801
"100910813",-0.3737
"100910823",-0.1357
"100910827",-0.0318
"100910839",-0.1064
"100910848",-0.6066
"100910864",0.068
"100910867",-0.0595
"100910872",-0.119
"100910895",-1.4463
"100910905",-0.2321
"100910940",-0.2756
"100910945",0.3466
"100910949",-0.1484
"100910973",-0.1829
"100910986",-0.0101
"100910996",-0.0607
"100911002",-1.4053
"100911030",-1.701
"100911041",-0.1667
"100911047",-2.3817
"100911055",0.5333
"100911068",0.3122
"100911069",-0.0796
"100911081",0.5714
"100911093",0.5479
"100911165",-0.5148
"100911193",-0.1504
"100911221",0.0986
"100911235",-0.3233
"100911237",0.0219
"100911239",0.0856
"100911251",-9e-04
"100911252",0.5181
"100911253",-0.3306
"100911320",-0.2707
"100911353",-0.633
"100911357",-0.0485
"100911360",-0.0413
"100911361",-2.8534
"100911367",0.7341
"100911370",1.6255
"100911384",-0.3662
"100911395",-0.1949
"100911432",0.058
"100911462",-0.2546
"100911489",-0.0108
"100911498",0.6025
"100911506",-0.283
"100911508",0.3684
"100911510",0.4706
"100911534",0.1727
"100911553",-0.0812
"100911555",-0.9355
"100911574",-1.2295
"100911581",0.1166
"100911652",-0.5759
"100911661",-0.2782
"100911664",-0.1584
"100911669",0.8123
"100911671",-0.1493
"100911682",-0.325
"100911717",0.2265
"100911723",0.4919
"100911728",-9e-04
"100911740",1.6204
"100911757",0.0188
"100911790",-0.9388
"100911796",-0.1005
"100911806",-0.0322
"100911813",-0.2029
"100911827",-0.8051
"100911831",0.0958
"100911847",-0.2917
"100911848",1.4084
"100911859",0.9465
"100911864",0.2536
"100911923",-0.8606
"100911946",-0.5111
"100911949",-0.0395
"100911956",-0.3772
"100911962",0.372
"100911970",-0.1292
"100911984",1.4554
"100911990",0.0211
"100911992",-0.1141
"100912002",-0.2508
"100912009",0.3457
"100912012",-0.2221
"100912027",-0.616
"100912028",1.1848
"100912031",0.1926
"100912037",0.0064
"100912041",-0.2693
"100912066",0.1399
"100912071",-0.1159
"100912076",2.3857
"100912083",-0.5341
"100912096",0.09
"100912108",0.0278
"100912124",1.2917
"100912132",-1.3591
"100912143",1.5497
"100912188",0.1603
"100912195",0.939
"100912202",-0.0286
"100912209",0.2445
"100912214",0.2447
"100912216",0.0025
"100912218",0.2301
"100912227",-0.033
"100912259",0.0546
"100912286",-0.0057
"100912291",-0.0231
"100912292",-0.1732
"100912294",-0.1939
"100912302",-0.2382
"100912312",-0.368
"100912314",-0.0017
"100912332",-0.4623
"100912336",0.0573
"100912338",-0.2411
"100912347",0.1403
"100912357",-0.1718
"100912365",-0.1481
"100912373",-0.6788
"100912402",-0.3777
"100912416",0.5498
"100912427",0.1076
"100912447",-0.1075
"100912456",3.2399
"100912473",-0.2098
"100912483",-0.3026
"100912521",-6e-04
"100912526",1.0792
"100912536",0.0665
"100912563",0.2849
"100912568",-0.5262
"100912606",-0.9318
"100912617",-0.3587
"100912622",-0.2108
"100912629",-0.5174
"100912642",-0.1979
"100912656",0.5773
"100912659",0.2355
"100912683",-0.4925
"100912787",-0.0088
"100912823",0.1081
"100912845",0.7776
"100912849",0.6262
"100912924",-0.2501
"100912936",1.4478
"100912942",0.487
"100912943",0.0532
"100912974",-0.2701
"100912991",-0.1834
"100912998",1.8608
"100913063",0.415
"101241893",0.1291
"102216270",-1.2069
"102238592",-0.2729
"102465158",-0.3751
"102466149",-9e-04
"102546300",-6e-04
"102546303",-1.1719
"102546310",0.3745
"102546322",0.3684
"102546327",0.5235
"102546330",0.0037
"102546344",0.0109
"102546345",0.1531
"102546350",0.8351
"102546353",-0.0094
"102546356",0.0537
"102546359",-0.5334
"102546363",1.6139
"102546367",-6e-04
"102546371",-0.3027
"102546373",-0.1484
"102546375",-1.5846
"102546379",-0.1274
"102546403",-0.5773
"102546410",0.1655
"102546414",0.4444
"102546421",-0.1298
"102546431",-0.2893
"102546446",0.9398
"102546453",-0.1916
"102546455",-0.5621
"102546462",-0.3752
"102546473",0.0013
"102546477",-0.1512
"102546480",1.2796
"102546482",0.554
"102546484",-0.9387
"102546488",-0.9582
"102546491",-1.385e-05
"102546496",-6e-04
"102546497",5.483e-05
"102546512",-1.118
"102546520",-0.1141
"102546534",-0.2585
"102546541",-0.368
"102546542",0.4226
"102546543",0.0038
"102546547",-0.1664
"102546554",0.3747
"102546557",1.0759
"102546572",-0.0556
"102546589",-0.3937
"102546590",-1.0654
"102546594",-0.016
"102546596",-0.0804
"102546597",-1.0732
"102546598",0.1419
"102546604",0.4935
"102546610",0.0015
"102546616",-0.1771
"102546618",-0.1876
"102546620",-0.0234
"102546625",-0.3011
"102546629",0.6344
"102546644",-0.3751
"102546647",-0.1108
"102546657",-0.6032
"102546680",0.5446
"102546683",-0.2786
"102546689",-0.0017
"102546692",-0.921
"102546693",-0.279
"102546698",-0.3427
"102546709",1.4834
"102546723",0.1932
"102546726",-0.9251
"102546727",1.0346
"102546740",-0.2558
"102546746",0.4449
"102546758",0.572
"102546759",-0.188
"102546764",-0.0033
"102546766",-0.3767
"102546778",0.4502
"102546782",1.0869
"102546790",-0.0029
"102546809",-0.4659
"102546816",-0.5933
"102546819",-0.565
"102546822",-0.3662
"102546824",0.2956
"102546827",-0.4486
"102546830",0.5599
"102546833",-1.2615
"102546835",0.1301
"102546838",-0.0827
"102546843",0.484
"102546853",-6e-04
"102546856",-0.4743
"102546862",-6e-04
"102546864",0.224
"102546868",0.0015
"102546875",-0.188
"102546892",-0.168
"102546895",-0.0601
"102546903",-0.3751
"102546938",0.4617
"102546946",0.1113
"102546950",-0.4614
"102546966",0.0125
"102546975",-0.057
"102546977",0.0037
"102547003",-0.5229
"102547008",-0.6527
"102547011",0.4682
"102547024",-0.1353
"102547034",-0.7613
"102547042",-0.3183
"102547047",0.0305
"102547056",0.9273
"102547058",2.287
"102547078",0.0218
"102547081",-6e-04
"102547086",-0.2361
"102547088",0.3495
"102547090",-9e-04
"102547093",-0.0146
"102547102",-0.0181
"102547107",-0.0587
"102547109",0.0265
"102547111",1.2388
"102547113",-0.116
"102547118",-0.9623
"102547120",0.0015
"102547123",-0.3737
"102547136",0.372
"102547139",0.0025
"102547155",-0.0507
"102547159",0.7792
"102547160",-0.032
"102547162",0.9081
"102547165",0.0015
"102547167",-0.1231
"102547177",0.7326
"102547183",-0.8042
"102547184",-1.0759
"102547212",0.4652
"102547219",-0.0686
"102547227",0.4967
"102547233",0.8386
"102547234",0.3255
"102547235",-0.0192
"102547236",0.4777
"102547242",0.3867
"102547244",0.5548
"102547254",-0.4181
"102547261",0.155
"102547265",0.4692
"102547266",-0.0554
"102547276",-0.3771
"102547278",0.6149
"102547286",0.4895
"102547287",0.0915
"102547290",-0.0628
"102547293",-0.1568
"102547294",-0.3695
"102547300",0.5094
"102547313",0.0023
"102547319",0.8411
"102547322",-0.7358
"102547352",-0.993
"102547357",-1.4947
"102547360",-0.0017
"102547371",0.1834
"102547383",-1.3165
"102547387",-0.3737
"102547393",0.4634
"102547395",0.2415
"102547396",0.8318
"102547398",0.0999
"102547411",-0.5064
"102547413",-0.0982
"102547415",0.1613
"102547416",-0.3804
"102547424",-0.9885
"102547438",0.1001
"102547442",0.143
"102547443",-0.1405
"102547455",-0.0468
"102547456",0.207
"102547461",-0.185
"102547466",-0.6796
"102547473",0.351
"102547478",-0.9165
"102547484",-0.5728
"102547493",0.5773
"102547495",1.585
"102547496",0.3648
"102547499",0.3855
"102547502",-1.2861
"102547503",0.4649
"102547504",1.0524
"102547511",-0.7058
"102547513",-0.2307
"102547518",0.5455
"102547534",0.4634
"102547538",0.0015
"102547544",-0.0717
"102547573",0.4273
"102547579",0.0903
"102547586",0.372
"102547588",-0.1451
"102547595",-0.3737
"102547604",-5e-04
"102547609",0.4476
"102547612",0.9642
"102547621",0.7025
"102547623",0.5372
"102547634",-0.0877
"102547637",0.4176
"102547645",-0.5816
"102547647",0.372
"102547663",-1.1098
"102547665",-0.2488
"102547667",0.3629
"102547668",-0.5043
"102547683",0.7041
"102547686",0.0606
"102547687",-1.3572
"102547688",0.0058
"102547695",0.0015
"102547697",-0.0581
"102547698",-0.4322
"102547700",-0.2
"102547708",-0.3751
"102547711",1.8496
"102547718",0.5945
"102547720",-1.3151
"102547728",0.2158
"102547734",0.5211
"102547750",-0.6921
"102547753",0.2384
"102547755",0.5239
"102547779",-0.3978
"102547807",0.1662
"102547811",-0.0458
"102547814",-0.6733
"102547822",-0.3737
"102547829",0.6552
"102547830",0.2539
"102547832",0.6115
"102547837",-0.9386
"102547847",0.372
"102547851",0.1122
"102547852",1.4812
"102547853",0.9191
"102547858",0.1681
"102547863",0.9499
"102547871",-0.3662
"102547888",-0.3662
"102547890",-0.3976
"102547892",1.3194
"102547897",0.1005
"102547905",0.4647
"102547920",-0.6023
"102547925",0.0327
"102547932",0.0411
"102547938",1.0835
"102547942",0.401
"102547943",-0.2145
"102547949",0.2422
"102547952",-1.1473
"102547954",-0.395
"102547955",-0.2635
"102547956",0.148
"102547958",-1.397
"102547959",0.5599
"102547969",0.0194
"102547978",0.0015
"102547986",-2.0222
"102547989",-9e-04
"102547991",0.3467
"102548003",-0.3662
"102548009",-1.2897
"102548010",-0.8063
"102548014",0.1125
"102548019",-1.4351
"102548022",0.1002
"102548033",0.3745
"102548035",-0.5605
"102548041",8e-04
"102548045",-0.4879
"102548046",-0.042
"102548047",-0.1953
"102548056",0.5599
"102548061",-0.0168
"102548076",0.4089
"102548078",-0.3385
"102548079",-5e-04
"102548080",-0.1172
"102548092",0.3745
"102548095",0.7113
"102548124",1.1141
"102548126",-1.2584
"102548134",-6e-04
"102548137",0.0015
"102548155",-0.1826
"102548160",-0.2328
"102548161",-0.9314
"102548162",-0.4074
"102548165",0.3684
"102548175",0.372
"102548186",-0.2157
"102548189",-0.1497
"102548198",-1.1159
"102548205",-0.2995
"102548210",-0.8064
"102548220",0.7932
"102548223",-0.9499
"102548225",0.1958
"102548228",2e-04
"102548236",-0.3737
"102548237",-0.2266
"102548241",-0.8412
"102548245",-0.0051
"102548247",0.0025
"102548249",-0.4107
"102548251",0.4171
"102548260",0.3683
"102548271",0.0824
"102548277",0.308
"102548278",-6e-04
"102548282",-0.1134
"102548285",-0.4654
"102548286",-0.0777
"102548287",0.3178
"102548297",-9e-04
"102548304",-0.7364
"102548315",-1.0663
"102548320",0.2572
"102548322",-0.2311
"102548323",-0.7101
"102548326",0.0619
"102548331",0.5374
"102548337",-1.2228
"102548345",0.4857
"102548349",0.6359
"102548350",8e-04
"102548352",-0.8511
"102548357",-9e-04
"102548358",0.0015
"102548361",1.0682
"102548367",-0.1511
"102548369",-1.081
"102548370",-0.011
"102548372",0.2071
"102548374",-0.5851
"102548378",0.5819
"102548389",-0.4287
"102548399",-0.0025
"102548408",-0.1121
"102548409",-0.4843
"102548417",0.0013
"102548435",0.0029
"102548446",0.0463
"102548458",0.5007
"102548459",0.2201
"102548461",-0.0038
"102548462",-9e-04
"102548467",0.0968
"102548468",0.0532
"102548472",-0.3737
"102548484",0.1849
"102548492",-0.2271
"102548505",-0.3226
"102548506",0.7582
"102548513",0.1342
"102548522",-0.1243
"102548530",0.5081
"102548532",0.1206
"102548534",0.9398
"102548542",0.2312
"102548546",-0.2631
"102548553",0.7884
"102548561",-1.1694
"102548568",0.512
"102548571",-1.0523
"102548575",0.1904
"102548579",0.0094
"102548586",-0.1488
"102548590",0.0629
"102548600",-0.1542
"102548601",0.372
"102548621",0.8672
"102548624",0.5979
"102548626",0.3749
"102548633",-2.4834
"102548635",-0.4042
"102548639",1.0701
"102548648",0.0769
"102548655",-0.2123
"102548661",-0.6596
"102548671",-0.4375
"102548672",-0.3106
"102548682",-6e-04
"102548683",-0.2132
"102548692",0.6303
"102548693",0.0867
"102548695",0.1021
"102548697",-0.0231
"102548703",0.0025
"102548714",-0.443
"102548719",0.0033
"102548728",-0.5585
"102548729",-1.0217
"102548730",0.7327
"102548743",0.0015
"102548754",0.0025
"102548758",-1.0846
"102548759",0.0116
"102548772",-0.2852
"102548773",0.6032
"102548778",0.135
"102548779",-0.568
"102548791",0.0529
"102548792",-0.5471
"102548800",-0.0485
"102548818",-6e-04
"102548820",-0.5028
"102548822",-1.2105
"102548829",0.1989
"102548836",1.4655
"102548847",-0.064
"102548848",-0.3731
"102548851",-0.373
"102548867",0.3684
"102548889",-9e-04
"102548890",-1.0291
"102548897",-0.8919
"102548900",0.0038
"102548902",-0.5564
"102548914",0.1278
"102548918",-0.1576
"102548944",0.4397
"102548945",-0.0504
"102548949",-0.1509
"102548950",-9e-04
"102548964",-1.36
"102548977",8e-04
"102548988",-1.604
"102549007",-6e-04
"102549016",-0.1688
"102549024",0.0161
"102549032",0.0015
"102549052",0.3658
"102549056",-0.6881
"102549061",-0.5504
"102549070",0.4417
"102549072",-0.2045
"102549085",0.02
"102549086",-0.0287
"102549088",0.7315
"102549089",-0.6732
"102549097",-0.2661
"102549099",0.6533
"102549100",0.9868
"102549102",-0.4329
"102549117",-0.3542
"102549131",0.4784
"102549141",-0.8641
"102549144",0.1228
"102549153",0.4815
"102549158",-0.4969
"102549163",-0.0626
"102549170",1.276
"102549173",0.1506
"102549176",-1.4055
"102549184",-0.0393
"102549197",-0.8827
"102549202",-0.5903
"102549203",-0.5165
"102549211",-1.2042
"102549214",-0.2454
"102549233",0.3593
"102549239",0.2976
"102549242",1.5458
"102549247",-0.0201
"102549249",0.1681
"102549265",0.3464
"102549269",0.0248
"102549281",-0.2378
"102549288",-0.2286
"102549291",-0.2241
"102549294",0.2072
"102549303",-0.8671
"102549305",0.9788
"102549313",-1.0523
"102549320",0.3714
"102549328",-0.079
"102549329",0.4557
"102549342",-0.068
"102549347",-0.149
"102549350",-9e-04
"102549362",-0.3432
"102549375",0.9863
"102549381",-6.243e-05
"102549383",-0.4843
"102549385",0.4394
"102549394",-0.568
"102549399",-6e-04
"102549402",-0.0414
"102549403",-0.0045
"102549406",-0.9703
"102549408",-0.6555
"102549410",-0.0059
"102549417",0.3709
"102549418",-0.3737
"102549457",-0.516
"102549458",8e-04
"102549462",-1.2373
"102549466",-0.3662
"102549468",-0.4121
"102549473",-0.3427
"102549483",-0.3753
"102549484",0.4271
"102549494",-0.2753
"102549502",0.0015
"102549517",0.0015
"102549521",-0.1251
"102549525",-0.4892
"102549526",-0.1736
"102549532",-1.2655
"102549543",-0.487
"102549556",-0.2457
"102549557",1.0642
"102549578",0.5484
"102549579",0.467
"102549581",-0.6322
"102549583",0.1141
"102549584",0.0015
"102549592",0.3165
"102549596",-0.0867
"102549608",0.0979
"102549611",0.0291
"102549616",0.1782
"102549636",-0.5144
"102549638",-0.5844
"102549654",0.0028
"102549662",0.0103
"102549668",-0.4983
"102549675",-0.2044
"102549680",0.372
"102549694",-0.2535
"102549710",0.4771
"102549715",0.1673
"102549716",-0.2221
"102549721",-0.1643
"102549725",0.5554
"102549733",0.5713
"102549737",0.1642
"102549740",-0.3704
"102549747",0.5258
"102549759",0.3717
"102549766",-0.0037
"102549772",-0.4918
"102549780",0.3345
"102549783",-1.2858
"102549787",0.3278
"102549789",-0.1771
"102549795",0.0677
"102549803",-0.0831
"102549805",0.2003
"102549817",0.0031
"102549824",-0.7784
"102549835",-0.2341
"102549836",-0.1683
"102549842",0.0645
"102549852",-0.0246
"102549857",0.6009
"102549861",0.3745
"102549865",-0.9926
"102549869",-0.2766
"102549876",1.1002
"102549878",-0.0859
"102549885",-0.0895
"102549886",0.3745
"102549893",-0.1026
"102549898",-0.1021
"102549899",-0.679
"102549910",-0.3225
"102549917",-0.3737
"102549918",0.0015
"102549926",-0.4863
"102549948",-6e-04
"102549964",-1.6344
"102549965",-2.045
"102549967",-0.2059
"102549980",-6e-04
"102549983",-0.8293
"102549991",-0.3751
"102549998",8e-04
"102550010",-0.6878
"102550011",0.1746
"102550017",-0.208
"102550019",-0.4228
"102550021",0.3693
"102550036",-0.1506
"102550037",-0.0017
"102550045",-0.1593
"102550046",0.3981
"102550049",0.544
"102550060",0.5498
"102550061",-0.6888
"102550067",-0.3751
"102550073",0.4751
"102550082",0.266
"102550088",0.5403
"102550090",0.4938
"102550095",-0.5559
"102550105",-1.1732
"102550111",0.0094
"102550112",-1.509
"102550122",-0.0768
"102550123",0.6062
"102550135",-0.0634
"102550137",-0.6261
"102550154",0.532
"102550162",0.7311
"102550168",-0.5958
"102550180",-0.1482
"102550182",-0.1235
"102550189",0.0684
"102550192",-0.716
"102550196",-0.9526
"102550203",0.9922
"102550206",-0.4654
