"","GSE270831_social isolation"
"29556",0.0236301534676627
"29557",0.0123854036451423
"29558",0.0136642535148924
"29559",0.0190227121837825
"29563",0.0658751401081274
"29566",0.0613718044444444
"29567",0.288878749824755
"29569",0.0171621441238725
"29571",0.181011280473291
"29575",0.00892809566435081
"29576",0.0958049886621315
"29577",0.0201665295201963
"29579",0.011289826493121
"29580",0.00512646099852894
"29581",0.346525827639988
"29583",0.0150933619348738
"29584",0.00926132832676911
"29585",1.11133641875085
"29586",0.480624312734344
"29588",0.0108263587202406
"29589",0.0149655467727945
"29591",0.00762295711795307
"29595",0.0608366695417984
"29596",0.00573199820647405
"29597",0.0100422580026349
"29598",0.00768743494138734
"29600",0.104877229527682
"29602",0.00743787903953972
"29609",0.309095194007238
"29610",0.0129674559063843
"29616",0.006535743481831
"29618",0.00999773023889966
"29619",0.00666632165407759
"29624",0.0335387931990316
"29625",0.0193554180814025
"29627",0.00942574197962931
"29629",0.0109401529334591
"29631",0.0333347591777768
"29633",0.00169478625306562
"29636",0.192221841759119
"29639",0.29770166231552
"29641",0.246940656241658
"29642",0.00861272464233236
"29643",0.0321589764070588
"29645",0.00171412966806986
"29646",0.153119092627599
"29651",0.167276671985667
"29657",0.00694954971495351
"29658",0.22390934629521
"29659",0.00834906218089733
"29660",0.00757428629438576
"29662",0.00437383027875194
"29665",0.0117740814525556
"29666",0.00992351844511971
"29667",0.00704922202257831
"29680",0.376308461726713
"29682",0.0103492101049473
"29685",0.0125262219987148
"29686",0.00597491185827441
"29687",0.0188277784460845
"29689",0.0104333472741469
"29691",0.00744650161043098
"29692",0.258956390176359
"29694",0.0449714577850781
"29695",0.00623294847640778
"29700",0.0290073843358719
"29701",0.618099967074889
"29705",0.0144281387329102
"29707",0.0128760209435314
"29708",0.136606890417645
"29709",0.00373179170755393
"29710",0.00291257801146485
"29711",0.00860197507726761
"29712",0.0456641538315811
"29713",0.0332599282264709
"29715",0.00834896396094304
"29716",0.00374849862481272
"29717",0.00508722594947202
"29719",0.0267299162977861
"29721",0.00168685371364684
"29725",0.364378126850109
"29731",0.0160085792509521
"29734",0.00293560141102183
"29735",0.0373754067512813
"29737",0.0218856033861523
"29744",0.0106985523394707
"29747",0.34944925849952
"29748",0.0112805013904163
"29749",0.282742444130264
"29750",0.00839245124835676
"29751",0.0938955908987755
"29752",0.00765546399789596
"29755",0.127383245325485
"29884",0.00666804586017392
"50546",0.153119092627599
"50549",0.153119092627599
"50551",0.00783410141813386
"50552",0.0141162631114597
"50555",0.0218525519848771
"50557",0.00787654493410052
"50559",0.0351100373858681
"50561",0.0109574626765966
"50563",0.0520677466949188
"50564",0.0136680017956686
"50565",0.536918746100532
"50566",0.0141225426289342
"50567",0.00863976146759651
"50568",0.00884508037772217
"50577",0.0759427976895564
"50592",0.00265006525820823
"50594",0.0207348977980946
"50599",0.00182265687378979
"50621",0.423995133010557
"50645",0.020647272687571
"50654",0.0130347981445361
