"","GSE179081_physical activity derived from voluntary running"
"230598",0.0052
"230603",0.1804
"230648",-0.0348
"230649",-0.0068
"230654",0.0567
"230657",-0.0258
"230661",0.027
"230673",-0.132
"230674",0.0861
"230676",-0.2897
"230678",-0.0684
"230696",-0.0812
"230700",0.0899
"230709",0.1342
"230718",0.1508
"230721",0.0618
"230726",0.2731
"230734",0.102
"230735",-0.0923
"230737",-0.1909
"230738",-0.561
"230751",0.0763
"230752",-0.3847
"230753",-0.064
"230757",0.1005
"230761",-0.2604
"230766",-0.5771
"230767",-0.2561
"230770",-0.1739
"230775",0.021
"230777",0.2938
"230779",-0.0608
"230784",-0.216
"230787",-0.2745
"230789",0.1273
"230793",-0.2218
"230796",-0.1044
"230801",0.1324
"230806",-0.076
"230809",0.0469
"230810",-0.3452
"230815",0.2222
"230822",-0.5042
"230824",0.5287
"230837",-0.1555
"230848",-0.2145
"230857",-0.1528
"230861",-0.2024
"230863",0.0276
"230866",0.1247
"230868",-0.3653
"230872",0.0851
"230895",-0.1885
"230899",-0.5669
"230903",0.0068
"230904",0.029
"230908",0.0844
"230909",-0.1481
"230917",-0.1038
"230935",0.0079
"230936",0.1104
"230959",-0.1617
"230967",-0.1641
"230971",0.0459
"230972",0.7353
"230979",-0.0669
"230991",-0.0492
"230996",-0.0138
"231002",-0.4414
"231003",-0.0223
"231004",-0.7022
"231014",-0.1085
"231042",-0.1698
"231050",-0.0338
"231051",-0.2571
"231070",0.3391
"231086",0.1812
"231093",-0.1986
"231123",0.0423
"231125",-0.1424
"231128",-0.1847
"231130",-0.0122
"231134",-0.3284
"231147",-0.0963
"231148",-0.2575
"231151",-0.0925
"231162",0.0856
"231201",0.3051
"231207",0.0522
"231214",-0.2063
"231225",0.1077
"231238",-0.2676
"231279",-0.0155
"231287",0.2426
"231290",-0.5419
"231293",-0.5781
"231326",-0.0934
"231327",-0.0995
"231329",-0.0732
"231380",-0.087
"231386",0.0732
"231413",0.0881
"231430",0.021
"231440",-0.2704
"231452",-4e-04
"231464",0.0732
"231470",-0.2931
"231474",-0.024
"231503",-0.1083
"231506",-0.2368
"231510",0.106
"231532",-0.3018
"231549",-0.1934
"231571",0.1166
"231580",-0.0848
"231583",0.2729
"231600",-0.1882
"231603",-0.1954
"231605",-0.1437
"231630",-0.0217
"231633",-0.1292
"231637",-0.0893
"231642",-0.4563
"231646",-0.7079
"231655",0.093
"231659",-0.1212
"231668",-0.1576
"231670",0.0433
"231672",0.0996
"231691",0.025
"231712",-0.2042
"231713",0.0364
"231717",0.1054
"231724",0.0132
"231727",0.1639
"231736",-0.1297
"231760",-0.0614
"231769",-0.2091
"231798",-0.4976
"231801",-0.129
"231803",-0.0764
"231805",-0.2857
"231807",-0.0677
"231821",-0.0262
"231830",-0.4529
"231832",1.4821
"231834",0.0037
"231841",-0.0617
"231842",-0.1684
"231855",-0.3593
"231858",-0.4511
"231861",-0.1019
"231863",0.0283
"231866",-0.0018
"231868",-0.2516
"231871",0.2345
"231872",-0.0088
"231874",0.0874
"231876",-0.0684
"231887",-0.0862
"231889",-0.0547
"231912",-0.0649
"231915",0.0104
"231931",-0.3516
"231946",0.3442
"231986",0.0701
"231991",-0.3332
"231997",0.0983
"231999",-0.0132
"232016",0.1053
"232023",0.1686
"232035",0.1165
"232078",0.4097
"232086",-0.3246
"232087",-0.1644
"232089",-0.2261
"232146",0.0024
"232156",3.5609
"232157",-0.0085
"232164",0.3557
"232174",-0.2802
"232187",0.002
"232196",0.163
"232201",-0.2017
"232210",0.0108
"232223",0.0124
"232227",-0.1515
"232232",-0.0027
"232236",-0.1124
"232237",-0.5162
"232286",-0.0106
"232288",-0.0301
"232313",-0.2628
"232314",0.1139
"232333",-0.156
"232334",-0.0128
"232337",-0.0223
"232339",-0.2155
"232341",-0.2387
"232345",0.649
"232370",-0.1386
"232371",-0.1646
"232400",-0.352
"232406",-0.5034
"232414",0.1183
"232430",0.0026
"232431",0.9161
"232440",0.4415
"232441",-0.121
"232449",0.1442
"232491",0.1634
"232493",-0.2518
"232533",-0.1017
"232536",0.177
"232539",0.1043
"232560",0.0107
"232566",0.0195
"232585",-0.1288
"232599",0.0812
"232664",-0.1624
"232670",0.0483
"232679",0.1295
"232680",1.0318
"232685",0.5641
"232714",0.6994
"232748",0.4018
"232784",0.1114
"232785",-0.0811
"232790",-0.48
"232791",-0.2275
"232798",-0.3871
"232801",-0.1409
"232807",0.0175
"232811",-0.1208
"232813",-0.279
"232816",-0.0134
"232821",-0.0453
"232853",0.1088
"232854",-0.1638
"232855",-0.0244
"232875",-0.2564
"232878",-0.1529
"232879",0.026
"232889",-0.9632
"232906",-0.0343
"232910",0.0589
"232933",0.2531
"232934",-0.0451
"232943",0.0706
"232944",-0.1492
"232946",0.1384
"232947",-0.0653
"232966",-0.1857
"232969",0.1116
"232975",-0.086
"232976",-0.0303
"232983",0.3012
"232984",-0.3986
"232987",-0.0253
"232989",-0.0933
"233011",-0.062
"233016",0.296
"233020",-0.02
"233033",-0.3452
"233040",-0.2715
"233045",0.3181
"233046",-0.3392
"233056",0.0256
"233057",-0.0011
"233058",0.0611
"233060",0.1187
"233064",-0.8977
"233065",-0.2617
"233066",-0.194
"233067",0.0363
"233071",-0.2656
"233073",0.1073
"233103",-0.1708
"233107",-0.1972
"233115",-0.0201
"233147",0.08
"233168",0.044
"233186",0.1136
"233189",-0.1903
"233199",-0.5324
"233204",-0.089
"233208",-0.0738
"233210",-0.1971
"233246",-0.4187
"233271",0.0455
"233274",-0.102
"233276",0.0482
"233280",0.3025
"233315",-0.1134
"233328",-0.7563
"233332",-0.2744
"233335",-0.182
"233405",-0.0377
"233406",-0.4097
"233410",-0.163
"233424",0.1472
"233489",0.0561
"233490",0.1447
"233529",0.6206
"233532",-0.008
"233537",1.2769
"233545",-0.3006
"233552",-0.0027
"233561",-0.1854
"233571",0.0029
"233575",0.041
"233649",0.0705
"233651",-0.1931
"233724",0.2859
"233726",0.1698
"233733",-0.0362
"233744",-0.0199
"233752",0.2499
"233765",-0.1407
"233781",-0.125
"233789",-0.1535
"233802",0.1325
"233805",-0.0602
"233806",0.2143
"233812",0.1992
"233813",-0.0797
"233824",-0.0511
"233826",0.3668
"233833",-0.1263
"233836",0.342
"233863",-0.1168
"233865",-0.1191
"233870",0.0946
"233871",-0.2695
"233875",-0.2577
"233876",-0.0835
"233877",-0.0852
"233878",-0.1091
"233879",0.0467
"233887",-0.0517
"233890",0.1501
"233893",0.008
"233895",-0.1603
"233899",-0.194
"233900",-0.0147
"233902",0.0511
"233904",-0.2553
"233905",-0.1139
"233908",0.0327
"233912",-0.1615
"233913",-0.0102
"233919",-0.3112
"233977",-0.1149
"233979",-0.2822
"233987",0.2106
"234023",-0.0892
"234069",0.0288
"234072",0.3137
"234076",-0.1208
"234086",-0.0223
"234094",-0.2882
"234129",1.1372
"234135",-0.0622
"234138",-0.0518
"234155",-0.2104
"234199",0.1673
"234214",-0.1594
"234258",-0.3172
"234267",0.1107
"234290",-0.3887
"234309",0.2114
"234311",-0.6078
"234344",0.224
"234353",-0.0485
"234356",0.0091
"234358",0.1219
"234362",0.1444
"234365",0.4841
"234366",-0.2395
"234371",0.098
"234373",-0.0989
"234374",-0.1271
"234378",0.0078
"234384",-0.0849
"234388",-0.0134
"234395",-0.3418
"234396",-0.6271
"234404",0.1608
"234407",-0.159
"234413",0.1926
"234463",-0.0257
"234479",-0.0244
"234515",0.1421
"234542",-0.2497
"234549",0.0939
"234577",-0.0824
"234582",0.6582
"234593",0.1131
"234594",-0.1307
"234595",-0.121
"234624",-1.1374
"234663",-7e-04
"234664",0.1135
"234678",0.0477
"234683",0.6661
"234684",0.6223
"234686",-0.0876
"234695",-0.0641
"234699",-0.1253
"234700",1.6984
"234723",0.1306
"234724",-0.3904
"234725",0.06
"234728",0.2523
"234729",-0.171
"234730",-0.2379
"234733",0.035
"234734",-0.0983
"234736",0.1493
"234740",0.0198
"234776",0.0596
"234779",-0.3766
"234788",0.7017
"234796",0.1883
"234797",0.0099
"234814",-0.0685
"234825",-0.0856
"234839",0.0224
"234847",0.0388
"234852",0.2093
"234854",-0.0349
"234857",-0.059
"234863",0.1214
"234865",-0.0387
"234875",-0.1431
"234878",0.5295
"234889",0.0024
"234912",0.3698
"234915",-0.1868
"234959",0.0425
"234964",0.3255
"234967",0.1003
"234988",-0.2476
"235028",0.1397
"235036",-0.1041
"235040",-0.1126
"235041",-0.0764
"235043",0.3033
"235044",-0.0132
"235047",-0.1367
"235048",0.2152
"235050",0.0713
"235072",0.0471
"235086",-0.3216
"235106",-0.3907
"235130",-0.2898
"235132",0.109
"235134",-0.2152
"235169",-0.0069
"235180",0.1067
"235184",-0.0168
"235281",-0.0217
"235283",-0.0357
"235293",-0.0067
"235300",-0.0204
"235302",-0.0984
"235312",1.8148
"235315",0.0276
"235320",-0.3234
"235323",-0.0336
"235330",0.1176
"235339",0.0669
"235344",-0.2039
"235345",3.0108
"235379",0.5819
"235380",-0.0448
"235386",-0.1574
"235402",-0.0377
"235406",-0.0826
"235415",-0.7646
"235431",-0.1179
"235435",0.4344
"235439",-0.143
"235441",-0.0149
"235442",-0.0379
"235459",0.035
"235461",-0.0097
"235469",0.0035
"235472",-0.0151
"235493",-0.1688
"235497",0.1301
"235504",0.0293
"235505",-0.2539
"235527",-0.1986
"235533",0.2068
"235534",-0.0776
"235542",-0.0095
"235559",0.0222
"235567",-0.1211
"235574",0.1815
"235582",0.0091
"235584",0.0584
"235587",0.0427
"235599",-0.0307
"235604",0.0886
"235606",-0.2394
"235610",-0.1979
"235611",-0.1591
"235623",-0.1663
"235626",-0.0023
"235627",-0.5318
"235631",-1.2247
"235633",-0.5239
"235636",0.0373
"235661",0.0441
"235674",0.2695
"235682",0.004
"235779",1.2226
"235907",0.3089
"235956",0.1448
"236069",0.6242
"236082",-0.0577
"236193",0.2548
"236266",-0.1468
"236285",-0.3349
"236293",-0.4578
"236312",1.4898
"236366",-0.0735
"236451",0.3256
"236511",0.0175
"236539",-0.0394
"236573",-0.4869
"236576",-0.0453
"236598",1.6576
"236604",0.0673
"236643",-0.2647
"236690",0.0417
"236727",0.0533
"236732",-0.1539
"236733",-0.0948
"236790",-0.2229
"236792",-0.0048
"236794",0.1513
"236848",0.0636
"236899",0.0186
"236900",-0.0196
"236904",0.2528
"236915",-0.1217
"236920",-0.0737
"236930",-0.9593
"237010",-0.0237
"237038",0.1651
"237052",0.1908
"237073",-0.0807
"237082",-0.073
"237091",0.0181
"237107",0.1508
"237175",0.4708
"237178",-0.1164
"237211",-0.4439
"237213",0.0348
"237221",0.0105
"237222",0.12
"237253",0.11
"237300",-0.7788
"237313",0.093
"237320",0.0598
"237336",0.1931
"237339",0.1112
"237353",-0.0605
"237360",-0.9787
"237362",-0.1305
"237387",-0.2927
"237397",0.2496
"237400",0.377
"237403",0.0922
"237411",0.1804
"237412",0.2023
"237422",-0.0085
"237433",0.0227
"237436",-0.2788
"237459",0.1969
"237465",-0.5178
"237500",-0.1272
"237504",-0.0915
"237523",-0.0601
"237542",0.0646
"237553",-0.0309
"237558",-0.2389
"237560",-0.6639
"237611",0.0571
"237615",-0.2829
"237625",-0.0767
"237636",-0.0339
"237711",-0.2276
"237716",-0.097
"237730",0.3293
"237749",-0.6347
"237758",-0.1861
"237759",-0.6349
"237761",-0.0719
"237775",0.0819
"237781",0.0581
"237782",-0.0564
"237806",-0.1968
"237823",-0.0495
"237831",0.0886
"237847",0.0448
"237858",0.2754
"237859",-0.0061
"237860",-0.2475
"237868",-0.121
"237877",-0.0722
"237886",-0.0532
"237887",-0.1721
"237891",-0.2025
"237898",0.0282
"237911",0.4783
"237926",0.2877
"237928",0.3603
"237930",0.9759
"237940",-0.3598
"237943",-0.1625
"237979",-0.3971
"237987",0.2732
"237988",-0.0749
"238021",0.606
"238023",-0.0665
"238024",0.3665
"238037",-0.2239
"238055",1.4562
"238076",-0.1869
"238123",-0.0633
"238130",-0.141
"238161",-0.0424
"238205",0.0818
"238247",-0.285
"238252",0.0892
"238266",0.0215
"238271",-0.2799
"238276",-0.0969
"238317",-0.1578
"238323",-0.1024
"238328",0.1359
"238330",0.1291
"238331",-0.0444
"238333",-0.3518
"238377",-0.0647
"238384",-0.1231
"238386",-0.0862
"238393",-1.3492
"238505",-0.1393
"238555",-0.0687
"238564",-0.7987
"238662",0.2311
"238663",-0.0992
"238673",0.0179
"238680",-0.0217
"238690",0.0569
"238692",0.1139
"238693",-0.1064
"238722",-0.1441
"238725",0.5158
"238799",0.0456
"238803",-0.6651
"238831",0.0236
"238871",-0.1937
"238988",0.1603
"239017",0.0893
"239027",-0.1316
"239083",-0.7277
"239096",-0.5639
"239099",0.0869
"239102",-0.3791
"239114",0.3011
"239122",-0.3312
"239126",0.1438
"239133",0.4044
"239134",-1.6701
"239157",0.0186
"239167",0.4579
"239170",-0.0703
"239188",-0.162
"239217",0.0862
"239250",-0.8002
"239273",-0.1524
"239283",-1.1749
"239318",-0.5955
"239319",-0.1219
"239336",-0.41
"239337",0.1483
"239364",0.1938
"239368",-0.2705
"239393",0.1515
"239405",0.3563
"239408",0.0399
"239410",-0.2513
"239420",-0.1384
"239435",0.2705
"239436",-2.5849
"239510",0.0468
"239528",-0.283
"239530",0.6739
"239546",0.4329
"239552",0.0254
"239554",-0.1824
"239555",0.0674
"239556",-0.0347
"239559",0.2177
"239570",0.0715
"239591",-0.5578
"239606",0.2028
"239618",0.1499
"239647",0.1118
"239650",-0.0617
"239652",-0.0223
"239667",-0.1088
"239673",0.6286
"239691",-1.1884
"239706",-0.0201
"239719",-0.0981
"239731",0.0532
"239743",-0.0082
"239759",-0.0052
"239760",-0.0373
"239766",-1.1061
"239789",0.4204
"239796",0.0468
"239827",0.1852
"239833",-0.0135
"239839",-0.0483
"239845",-1.2543
"239852",-0.2538
"239857",-0.0026
"239985",-0.0437
"240023",-0.5232
"240025",-0.1055
"240028",-0.173
"240034",-0.0061
"240038",0.0608
"240041",-0.0806
"240047",-1.3869
"240054",-0.4476
"240055",-0.1479
"240057",-0.1773
"240058",0.1671
"240063",-0.1348
"240064",0.2068
"240066",0.2151
"240067",0.1361
"240068",0.1003
"240069",-0.2001
"240084",-0.3699
"240087",-0.3987
"240095",-0.3548
"240119",-0.111
"240120",0.2917
"240121",0.0095
"240168",-0.4253
"240174",-0.0343
"240185",-0.34
"240186",-0.1187
"240215",-1.1857
"240239",-0.181
"240255",-0.0668
"240261",0.1164
"240263",0.1127
"240283",-0.0279
"240322",-0.5923
"240327",0.295
"240328",0.1575
"240332",-0.2064
"240334",0.0756
"240354",-0.0817
"240396",0.0908
"240411",-0.454
"240427",-0.1645
"240442",-0.081
"240444",-0.1399
"240476",-0.1088
"240479",0.1295
"240505",0.0485
"240514",0.2685
"240518",-0.2487
"240549",-1.4297
"240590",0.9339
"240595",0.5072
"240613",-0.2169
"240614",0.2119
"240638",0.2512
"240641",-0.1247
"240660",0.2332
"240665",0.1347
"240667",-0.8551
"240672",-0.8894
"240675",0.9243
"240690",0.0502
"240697",-0.0789
"240725",1.3192
"240726",0.0706
"240752",-0.1888
"240753",-0.2861
"240754",-1.2767
"240756",0.1305
"240776",0.0527
"240816",-0.3714
"240817",-0.2001
"240819",-0.4022
"240832",0.0132
"240843",-0.3459
"240869",-0.0517
"240879",-0.057
"240880",-0.0859
"240888",-1.0093
"240892",0.8625
"240913",0.3768
"240916",0.4053
"240960",-0.2815
"241035",-0.506
"241062",0.045
"241066",0.1935
"241070",-1.0225
"241073",0.9161
"241075",-0.0177
"241112",0.6209
"241116",0.3555
"241118",0.0794
"241128",-0.2669
"241134",0.0054
"241158",0.1259
"241159",-0.4129
"241175",0.2647
"241201",0.0738
"241226",0.1408
"241230",-0.3449
"241263",-0.1446
"241274",-0.2597
"241289",-0.0792
"241296",-0.2153
"241303",0.0012
"241308",-0.2062
"241311",-0.042
"241322",0.0666
"241324",0.1313
"241327",-0.9699
"241391",-0.4452
"241431",-0.7698
"241447",0.0011
"241489",-0.5078
"241490",0.0824
"241494",-0.2344
"241514",-0.1357
"241520",-0.0287
"241525",-0.1152
"241528",0.3603
"241547",0.2435
"241556",-0.0792
"241568",0.073
"241576",-0.0076
"241589",-0.1432
"241612",-0.2385
"241624",-0.1235
"241627",0.0683
"241636",-0.8991
"241638",-0.0694
"241639",0.1029
"241656",0.0291
"241688",0.0912
"241694",-0.1404
"241727",-0.1445
"241732",0.136
"241764",-0.4145
"241770",-0.0098
"241794",-0.0736
"241846",0.0728
"241877",-0.3422
"241915",-0.1034
"241919",0.1367
"241944",-0.0196
"241950",0.0893
"241989",-0.1165
"242022",0.0711
"242037",-0.7122
"242050",-0.2115
"242083",0.1027
"242109",0.0245
"242125",0.3103
"242126",-0.1767
"242202",-0.0677
"242235",0.0097
"242248",0.0087
"242253",1.8383
"242259",-0.2009
"242274",-0.1404
"242291",0.2246
"242297",0.1377
"242316",-0.5229
"242362",0.0491
"242377",0.2652
"242384",0.2309
"242406",-0.0617
"242408",-0.3428
"242409",-0.0521
"242418",0.1272
"242425",-0.078
"242443",-0.2357
"242466",-0.5557
"242474",-0.0989
"242484",0.5729
"242505",0.5861
"242506",-0.0601
"242509",-0.2064
"242521",0.2465
"242523",-0.235
"242546",-0.4335
"242553",0.1443
"242557",-0.0102
"242570",-0.3099
"242584",0.1543
"242585",-0.0376
"242594",-2.042
"242602",0.3132
"242608",-0.3024
"242620",1.5603
"242642",0.4775
"242646",1.6809
"242653",-0.5559
"242662",-0.0285
"242667",0.0343
"242669",0.2646
"242681",0.4564
"242687",-0.3038
"242691",0.179
"242700",-0.0771
"242702",0.0115
"242705",0.498
"242721",0.1793
"242735",0.2027
"242736",0.1717
"242747",0.1363
"242748",-0.2123
"242773",-0.0873
"242785",0.2059
"242800",0.4388
"242819",0.2261
"242838",-0.2627
"242860",0.0955
"242864",0.1098
"242891",-0.1449
"242894",-0.0047
"242914",-0.4348
"242915",-0.0735
"242960",0.0961
"243025",-0.5669
"243043",-0.1574
"243078",-1.8082
"243197",0.2703
"243219",-0.2483
"243270",-0.3634
"243272",0.0507
"243274",-0.2208
"243277",-0.8359
"243300",-0.0296
"243308",0.0373
"243312",-0.1779
"243328",0.2916
"243339",-0.0459
"243362",-0.0035
"243369",-0.2168
"243371",0.074
"243372",0.3839
"243373",0.0306
"243374",-0.1773
"243382",0.2776
"243385",-0.2667
"243407",-1.271
"243499",0.1792
"243510",0.1195
"243529",0.9905
"243538",-0.6586
"243547",-0.2388
"243548",-0.0443
"243574",0.2053
"243612",-0.9282
"243616",-0.1178
"243621",-0.1687
"243634",-0.3027
"243653",0.0969
"243659",0.3193
"243725",0.0772
"243743",0.0968
"243753",-0.5664
"243755",0.9732
"243764",-0.1989
"243771",-0.1871
"243780",-0.0342
"243813",0.0597
"243819",-0.0499
"243833",-0.0343
"243834",-0.0026
"243842",-0.3139
"243846",0.0116
"243853",0.1525
"243864",-0.4969
"243866",-0.5211
"243867",-0.0047
"243897",-0.1491
"243905",0.0221
"243906",-0.0461
"243910",-0.2706
"243911",-0.2573
"243912",0.6624
"243914",-0.0864
"243923",-0.7173
"243931",-0.296
"243937",-0.04
"243958",0.1213
"243961",-0.2642
"243963",-0.4263
"243967",-0.1872
"243983",0.147
"243996",1.2599
"244049",-0.4311
"244058",-0.3074
"244059",-0.1377
"244071",-0.0676
"244091",0.2309
"244141",0.0038
"244144",0.1403
"244152",-0.0235
"244180",-1.2601
"244198",-0.1261
"244202",0.5509
"244209",-0.018
"244216",0.6605
"244219",-0.0266
"244233",0.2804
"244234",0.8549
"244237",-0.6619
"244238",-0.096
"244281",-0.2986
"244310",-0.1634
"244329",0.0223
"244349",-0.1611
"244373",0.0934
"244416",0.7449
"244418",-0.5863
"244421",-0.1574
"244431",-0.3489
"244484",-0.0686
"244548",0.2855
"244550",0.216
"244551",-0.6537
"244556",0.1707
"244562",-0.3811
"244579",-0.3009
"244585",-0.0269
"244608",0.8371
"244631",0.1045
"244646",-0.6
"244650",-0.0262
"244653",-0.1917
"244654",-0.1132
"244666",-0.0513
"244667",-0.081
"244668",-0.0997
"244672",-0.0483
"244682",-0.066
"244694",-0.266
"244713",0.0966
"244721",-0.0232
"244723",-0.0094
"244745",0.0647
"244757",0.8745
"244810",-0.5181
"244853",-0.0129
"244859",-1.431
"244864",-0.876
"244867",0.0051
"244871",0.0573
"244879",-0.1361
"244882",-0.0098
"244885",0.4103
"244886",0.0705
"244891",0.115
"244895",-0.3117
"244911",-0.3671
"244923",1.7753
"244954",-0.307
"244958",0.1359
"244962",0.0024
"245000",-0.1694
"245007",-0.0087
"245020",0.0886
"245026",-0.0493
"245038",-0.1628
"245049",-0.1151
"245050",-0.0477
"245126",0.6537
"245174",0.0202
"245240",1.8133
"245269",0.185
"245297",-1.351
"245305",0.3322
"245350",0.4513
"245368",0.137
"245386",-0.1884
"245403",0.7082
"245404",0.3692
"245424",-1.2068
"245440",-0.2272
"245446",-0.0507
"245450",0.18
"245468",-0.1787
"245469",0.1676
"245474",0.0511
"245522",0.07
"245525",-0.3909
"245526",0.1872
"245527",-0.4413
"245532",1.9066
"245537",-0.11
"245555",0.006
"245578",-0.0146
"245595",0.1109
"245596",-0.2357
"245607",0.0393
"245615",-0.8245
"245622",0.1439
"245631",0.0272
"245638",0.2115
"245643",-0.2506
"245650",-0.1925
"245666",-0.1484
"245670",0.141
"245671",0.1138
"245683",-0.0769
"245684",-0.1012
"245688",0.2209
"245695",0.5258
"245827",-0.654
"245828",0.2275
"245841",0.3244
"245847",0.0771
"245857",-0.3624
"245860",-0.0947
"245865",-0.3724
"245866",0.0393
"245867",0.063
"245877",-0.006
"245880",0.0686
"245884",-0.8041
"245886",-0.1498
"245902",-0.057
"245944",0.0557
"245945",1.9336
"246048",-0.5952
"246049",-1.0085
"246102",-0.1066
"246103",-0.2223
"246104",-0.4583
"246133",4.6531
"246154",-0.272
"246177",-1.0029
"246179",0.035
"246190",-0.8802
"246196",0.0577
"246198",0.0143
"246221",0.1609
"246228",-0.2114
"246229",0.0268
"246256",2.0649
"246257",0.073
"246277",-0.1407
"246293",0.0657
"246313",-0.133
"246316",-0.034
"246317",-0.1789
"246691",-0.9345
"246694",0.0151
"246696",-0.3567
"246703",-0.0096
"246707",-1.0023
"246709",0.7816
"246710",-0.0515
"246727",0.2237
"246728",-0.0814
"246730",-0.0502
"246735",-0.8188
"246738",0.0793
"246746",-0.4198
"246782",0.0309
"246788",-0.0069
"252837",0.8737
"252838",-0.3512
"252864",0.1489
"252868",0.687
"252870",-0.0457
"252875",0.0534
"252876",-0.1741
"252903",0.0998
"252966",-0.0602
"252967",1.1082
"252972",-0.1836
"252973",-0.3388
"257632",0.1274
"257633",0.1023
"257635",-0.6597
"257871",-0.9952
"257882",0.1774
"257926",-3.0595
"257931",-0.7424
"257947",0.2743
"258055",-0.3067
"258064",-0.1024
"258201",0.0893
"258268",0.6403
"258352",-0.5043
"258356",-0.9158
"258380",0.0267
"258383",-1.3293
"258405",-0.7305
"258463",-0.326
"258470",0.4821
"258513",0.4088
"258571",0.0898
"258783",0.4775
"258837",0.5174
"258915",1.6228
"258938",-1.1355
"258962",-0.4165
"258963",-0.3408
"258964",-1.455
"259051",-1.543
"259063",-2.0599
"259096",-0.2045
"259097",-0.4832
"259104",-0.0666
"259108",-0.0714
"259116",-0.0351
"259172",4.0936
"259277",-0.0123
"259279",-0.1371
"259300",-0.1385
"259301",-0.5229
"259302",-0.2378
"260297",-0.2096
"260299",0.1058
"260301",0.1018
"260302",-0.2048
"260305",-0.2611
"260315",-0.0738
"260408",-0.2803
"260409",0.0879
"263406",-0.1925
"263764",-0.0104
"263803",-1.4565
"263876",-0.1113
"264064",-0.1213
"264134",0.1743
"264895",-0.3569
"266614",-0.3219
"266632",-0.486
"266645",-0.7244
"266690",0.0104
"266692",-7.352e-05
"266781",0.1716
"267019",0.2159
"268281",-0.0052
"268288",-0.7004
"268291",0.1759
"268294",-0.0768
"268297",0.2827
"268301",0.5266
"268319",0.7477
"268345",-0.057
"268354",0.4154
"268373",0.1597
"268379",0.717
"268390",0.1666
"268391",-9e-04
"268395",0.1202
"268396",-0.237
"268417",0.0061
"268420",0.1531
"268445",-0.2744
"268448",-0.2189
"268449",0.1207
"268451",0.0333
"268465",-1.1867
"268469",-0.258
"268470",0.1111
"268480",0.0618
"268481",-0.0202
"268482",0.5148
"268490",-0.1397
"268491",0.3766
"268510",-0.2037
"268512",-0.1935
"268515",-0.1317
"268527",-0.3507
"268534",-0.1183
"268564",-0.1373
"268566",0.0192
"268567",5e-04
"268595",0.041
"268656",-0.0567
"268663",0.6523
"268670",-0.0228
"268697",0.4886
"268706",0.1269
"268709",0.0038
"268721",-0.2018
"268729",0.094
"268739",-0.2355
"268741",-0.0602
"268747",-0.2735
"268749",-0.1779
"268752",-0.2053
"268755",-0.3986
"268759",0.6417
"268780",-0.0901
"268783",0.0221
"268807",0.5152
"268816",-0.1204
"268822",-0.1848
"268857",-0.1809
"268859",0.0051
"268860",-0.1691
"268878",-0.6861
"268880",0.0807
"268882",0.164
"268890",-0.0913
"268902",-0.1628
"268903",-0.3074
"268930",-0.0544
"268932",-0.2564
"268933",-0.0613
"268934",-0.5794
"268935",0.1668
"268936",-0.2558
"268949",-1.411
"268958",0.1963
"268970",0.4598
"268973",-0.3827
"268977",0.0107
"268980",-0.0333
"268996",0.0166
"269003",-0.2236
"269019",-0.0959
"269023",0.0221
"269033",0.1367
"269037",-0.0936
"269053",-0.5146
"269060",-0.2536
"269061",-0.0487
"269109",-0.1522
"269113",-0.0972
"269116",-0.1109
"269120",-0.0708
"269132",-0.2368
"269152",-0.1276
"269180",0.1146
"269181",0.0026
"269198",-0.1643
"269209",-0.1081
"269224",-0.177
"269233",-0.1201
"269252",0.1012
"269254",-0.0696
"269261",0.1579
"269275",0.5254
"269295",-0.1576
"269328",-0.098
"269336",0.1114
"269338",-0.0689
"269344",0.2103
"269356",-0.562
"269378",0.1433
"269389",-0.4227
"269397",-0.0136
"269400",-0.2518
"269401",-0.0802
"269423",-0.0999
"269424",0.0149
"269437",-0.4796
"269470",-0.0728
"269473",0.0497
"269513",-0.0531
"269514",0.24
"269523",0.2003
"269529",-0.2197
"269536",-0.2661
"269582",0.5044
"269585",-0.0783
"269587",-0.2251
"269589",0.2099
"269593",-0.2729
"269604",-0.1192
"269608",-0.0192
"269610",-0.2653
"269614",-0.226
"269615",-0.1488
"269623",-0.1591
"269629",0.0132
"269630",0.276
"269633",0.6852
"269639",0.2041
"269642",0.0653
"269643",0.0646
"269682",0.009
"269683",-0.2597
"269693",1.6435
"269695",0.043
"269700",-0.2113
"269701",-0.3284
"269702",-0.2488
"269704",0.0042
"269713",-0.086
"269717",0.1234
"269774",-0.0982
"269784",-0.0086
"269788",0.1497
"269799",-2.1894
"269800",-0.1555
"269823",0.9597
"269831",0.2291
"269854",0.168
"269855",-0.7641
"269862",1.3475
"269870",-0.0504
"269878",-0.0742
"269881",0.0161
"269902",0.0279
"269941",-0.0558
"269951",-0.1556
"269952",-0.1189
"269954",0.7156
"269955",0.22
"269959",-0.7025
"269966",-0.0999
"269994",0.3148
"269997",0.0334
"269999",0.1818
"270028",0.1148
"270035",-0.1224
"270049",-0.3398
"270058",0.0908
"270066",-0.0382
"270076",0.1237
"270084",0.0413
"270086",-0.0073
"270091",-0.6621
"270096",-0.1164
"270097",1.1762
"270106",0.7201
"270109",-0.3769
"270110",0.2226
"270118",-0.3921
"270120",-0.2844
"270150",-1.439
"270151",0.2713
"270152",0.0852
"270156",0.0938
"270160",-0.0431
"270162",-0.0729
"270163",-0.1142
"270166",0.2797
"270190",-0.0782
"270192",-0.1255
"270198",-0.095
"270201",-0.1887
"270210",0.0337
