"","GSE179081_physical activity derived from voluntary running"
"12908",0.0130656477335262
"12909",0.0180807695191869
"12912",0.0115983260802525
"12913",0.0191810084324592
"12914",0.0239011795510631
"12915",0.0293487404961826
"12916",0.019326099989455
"12918",0.182666387837172
"12919",0.235535204505465
"12921",0.0387723719246802
"12922",0.308109808583952
"12925",0.236886478424034
"12927",0.0160230732254446
"12928",0.00800226112755928
"12929",0.0130257561436673
"12931",0.035368262226847
"12933",0.00727671483492522
"12934",0.0275268539291332
"12936",0.0310850810072617
"12937",0.798230902588367
"12939",0.030307854807033
"12941",0.0183522637952109
"12942",0.0584808237428841
"12943",0.114263043047014
"12946",0.0234683094598149
"12950",0.0113074150251787
"12952",0.0252114296444587
"12953",0.0104805600051526
"12954",0.863762589250695
"12955",0.0654068917270092
"12959",0.631322674001978
"12960",0.222624479269986
"12962",0.141762194415048
"12964",0.521858113823404
"12970",0.754776086279828
"12971",0.0957418760230915
"12972",0.0282749672126714
"12974",0.00802067708585345
"12977",0.0280657776960268
"12978",0.0168456298820814
"12982",0.0163711091990323
"12983",0.109007635278828
"12984",0.070586743545273
"12985",1.61625953009852
"12986",0.0662278011625809
"12988",0.0264863726691155
"12995",0.00677207928820882
"13000",0.0126788807509577
"13001",0.00864006158512293
"13002",0.0064717385702159
"13003",0.0167391983493291
"13004",0.0188366351465486
"13006",0.0146749341292365
"13007",0.0110116753965238
"13008",0.356399091355176
"13010",0.0217362017506229
"13011",1.31874148290518
"13014",0.02876416
"13016",0.00765289091797624
"13017",0.0128306164874927
"13018",0.00792261945822763
"13019",0.39254689131839
"13024",0.107026100158691
"13025",0.306871492507637
"13026",0.0151733841286402
"13030",0.009459116854876
"13032",0.13455869508254
"13033",0.0207141898516271
"13036",0.0406657917463995
"13038",0.0783744713761181
"13039",0.0136426011667822
"13040",0.0132208735276779
"13041",0.331945414656342
"13043",0.00755025052630638
"13046",0.0180915682058312
"13047",0.00878181049940108
"13048",0.0190946805687139
"13051",0.0149198463564848
"13052",0.0311545059751083
"13056",0.0791002381534751
"13057",0.225109982506443
"13058",0.340114398700657
"13063",0.0227035698761297
"13070",0.0537585718727736
"13074",0.696557280825195
"13075",0.65440254980233
"13076",1.34454543928117
"13078",0.0377146393167709
"13079",0.829756351224076
"13081",1.91706802550001
"13082",0.531096281238299
"13087",0.930149877724286
"13106",0.48179040277611
"13110",0.0209892522242209
"13113",0.291496163091716
"13115",0.242987727026078
"13116",0.0164810080350621
"13120",1.12353189466047
"13121",0.0214076964670041
"13123",0.0298127214668681
"13131",0.0167649322160315
"13132",0.304839185652143
"13134",0.0562227654373472
"13135",0.013840830449827
"13136",0.1146009855858
"13137",0.865186392461245
"13138",0.0164721400989337
"13139",0.0158360532547029
"13142",0.310562242654589
"13143",0.265478339156141
"13144",0.0232849592616702
"13162",0.273842012144226
"13163",0.0178718710453088
"13164",0.0449001764044494
"13166",0.103316326530612
"13167",0.0244491611836208
"13168",0.234056721140748
"13169",0.0097032693828495
"13170",0.0985292257178079
"13171",0.0113859681235911
"13175",0.00887175805443912
"13176",0.0247426074406047
"13177",0.0559174021762724
"13178",0.017677338556244
"13179",0.512138449029211
"13180",0.0939382695226851
"13185",0.0165259476231426
"13190",0.577341580451754
"13191",0.00797123117034382
"13193",0.0197211743636641
"13194",0.00834060968651138
"13195",0.205774593905004
"13196",0.0232153912024312
"13197",0.151974892047242
"13198",0.0179170662060362
"13199",0.0340584648823887
"13200",0.00915626051391441
"13202",0.0606210656407178
"13204",0.00911103327032889
"13205",0.0155650767570117
"13206",0.0701510217050944
"13207",0.00724309642372114
"13209",0.00719833024573383
"13211",0.00675379890627086
"13244",0.0227879970696642
"13340",0.0337692575705774
"13345",0.13582720002767
"13346",0.183913879662275
"13347",0.0126622220419129
"13349",0.843207103699463
"13350",0.0188982219902029
"13353",0.0210776897845282
"13356",0.010132165719116
"13358",0.0265881583582492
"13360",0.0156653485952133
"13361",0.034952741020794
"13363",0.452561983471074
"13367",0.0277777777777778
"13368",0.0347254961396944
"13371",0.0401554441402415
"13382",0.0125829363449294
"13383",0.00889711891557897
"13384",0.0187819771727407
"13385",0.0100515820987493
"13386",0.654300131450315
"13388",0.0640551368472138
"13389",0.136678494737876
"13390",0.0334041147681412
"13392",0.0978319046398206
"13395",0.13433116845626
"13396",0.134102821910677
"13400",0.0220761111769201
"13401",0.00742694349077942
"13404",0.230049315119309
"13405",0.013471061660114
"13406",0.105211100321807
"13411",1.03348231158534
"13417",0.0864940016429558
"13418",0.0151340208246564
"13419",0.11309789823539
"13421",0.79719387755102
"13423",0.0704738228134549
"13424",0.00940587908038606
"13426",0.0118486204540348
"13427",0.00829540423853328
"13429",0.0101633395316993
"13430",0.0141296967827787
"13433",0.0204307168353665
"13434",0.0244677601957347
"13435",0.0163665377044112
"13436",0.108583068456137
"13437",0.0197362334505669
"13445",0.0147117082838877
"13446",0.0549256284608734
"13447",0.14074265320548
"13448",0.161798299961694
"13449",0.151874010208023
"13476",0.0247478925787447
"13478",0.0163094581610336
"13479",1.28200642284249
"13480",0.0339789697490871
"13481",0.0156723456986451
"13482",0.141388583129152
"13483",0.013737758141569
"13486",0.0198779371632119
"13487",0.380751390793082
"13488",0.0660437829662159
"13489",0.0604964425928247
"13490",0.220446234850351
"13491",0.978185083739561
"13492",0.14282051716173
"13494",0.0129464399062994
"13495",0.0111374474308837
"13496",0.0409345831389666
"13497",0.00812722450490297
"13498",0.0111336387565081
"13505",1.06798319130864
"13506",0.175979180757784
"13507",1.39902545222846
"13508",0.016900680101009
"13511",0.0777747863962673
"13516",0.263375594985241
"13518",0.0124006631793206
"13521",0.0461063645602017
"13522",1.12899653902482
"13524",0.392993667127713
"13527",0.0260015625
"13528",0.010858465948172
"13537",0.280528694211754
"13542",0.00912568576905281
"13543",0.0317599835135021
"13544",0.00995009593034921
"13548",0.00863951174684066
"13549",0.0228268930612245
"13555",0.0347160369497962
"13557",0.00974446753532103
"13559",0.0200941796608786
"13560",0.0286097166073568
"13589",0.00922598633403563
"13590",0.928427682065336
"13591",0.11836124905311
"13592",0.52196324493339
"13593",0.0753284378442602
"13595",0.0275223512922339
"13599",0.0950025478507344
"13601",0.0517484907232587
"13602",0.00618488939959782
"13603",0.366380149398605
"13605",0.138359097354738
"13607",0.0238294886057407
"13608",1.53695462228996
"13609",0.0088371480366451
"13610",0.0326864673322404
"13611",1.53124569356933
"13612",0.0282327706649564
"13614",0.187777777777778
"13616",0.126334410503071
"13617",0.0691439258799088
"13618",0.0189246368211845
"13619",0.0140274680238238
"13626",0.0233483185539569
"13628",0.00741343687499615
"13629",0.00918634273845364
"13631",0.014331975294392
"13636",0.140537804218496
"13637",0.0601373139443565
"13638",0.015129221025066
"13639",0.301950137834262
