"","GSE179081_physical activity derived from voluntary running"
"224020",-0.8457
"224022",1.2617
"224023",0.8663
"224024",0.9171
"224045",0.7511
"224055",0.3308
"224079",-1.2442
"224088",1.0765
"224090",-1.3306
"224092",-0.3224
"224093",-0.2772
"224105",0.0788
"224109",-3.503
"224111",0.6291
"224129",-0.8433
"224132",0.7805
"224139",-1.7427
"224143",-0.0845
"224170",0.1381
"224171",0.89
"224224",0.3982
"224250",1.2096
"224273",-2.684
"224344",0.4126
"224405",0.0709
"224419",-1.6829
"224432",-3.0536
"224440",-0.8806
"224454",-1.0802
"224481",0.6269
"224523",0.7069
"224530",-2.4778
"224585",-0.0599
"224598",0.5784
"224613",-0.5733
"224617",0.2719
"224619",-1.2417
"224624",-0.2976
"224630",0.2115
"224640",0.0718
"224647",-0.3893
"224648",-0.4563
"224650",-2.3563
"224656",-2.1658
"224661",-0.5399
"224671",0.9499
"224674",1.0606
"224691",1.644
"224694",0.4504
"224697",-1.4379
"224703",-0.2213
"224705",-0.0717
"224727",-0.7904
"224742",-0.408
"224792",-4.5717
"224794",0.4921
"224796",-2.1584
"224805",-0.0536
"224807",-1.1629
"224813",1.5854
"224814",-1.665
"224823",-0.8501
"224824",0.5787
"224826",-0.6066
"224829",-0.6652
"224833",-1.2516
"224836",-0.6342
"224860",-0.3917
"224893",1.6261
"224897",-0.9807
"224902",-1.9782
"224903",-0.8507
"224904",0.9565
"224907",-1.4824
"224912",0.9863
"224938",1.0171
"224997",0.2137
"225010",-0.811
"225020",0.3809
"225027",0.6286
"225028",-1.2703
"225030",-0.1802
"225049",-0.9394
"225055",-0.6882
"225115",-1.1283
"225131",-0.8337
"225160",-0.0695
"225164",2.8442
"225182",0.28
"225187",-0.5935
"225207",-0.0338
"225215",2.6288
"225266",-1.2478
"225280",-0.4176
"225283",1.4202
"225288",-1.0039
"225289",-0.9089
"225326",0.2502
"225339",-0.4085
"225341",-1.7561
"225348",0.8731
"225358",-1.0296
"225362",0.6669
"225363",0.7674
"225372",-0.4502
"225392",-0.7124
"225432",-0.0525
"225467",-0.3446
"225471",-0.5524
"225523",-0.5285
"225579",1.9724
"225583",2.5858
"225594",-0.5413
"225608",-1.5891
"225609",-0.202
"225631",-2.2422
"225638",-0.2176
"225642",-1.0528
"225651",-0.5628
"225655",1.1862
"225659",1.083
"225724",3.6451
"225742",-0.3629
"225743",-2.3196
"225745",-0.1131
"225791",1.3789
"225825",-1.5177
"225845",0.0394
"225849",-1.1072
"225861",-1.813
"225870",0.2011
"225872",-5.5046
"225875",-1.9127
"225876",-2.1857
"225887",1.6101
"225888",0.6364
"225895",-0.6405
"225896",-1.3646
"225898",-0.1866
"225908",-4.1005
"225912",0.3928
"225913",-1.0337
"225929",-2.3195
"225994",-0.0566
"225995",2.1534
"225997",-0.5444
"225998",0.6418
"226016",2.2487
"226025",2.6618
"226026",0.4142
"226040",-1.2692
"226041",-0.9657
"226043",0.8069
"226049",-0.3059
"226075",0.5044
"226089",-0.5414
"226090",0.832
"226098",0.1828
"226101",-0.5595
"226115",-1.6673
"226122",0.5281
"226123",-0.2036
"226139",1.5487
"226144",-0.5368
"226151",0.2234
"226153",-0.4318
"226154",0.0796
"226162",1.0832
"226169",-1.852
"226178",-1.0258
"226180",0.3034
"226182",0.3645
"226245",0.0458
"226250",-1.2737
"226251",-0.9107
"226252",-0.7005
"226255",1.6288
"226265",-0.2596
"226278",0.2241
"226304",0.9123
"226351",2.6629
"226352",0.2388
"226356",-0.1188
"226359",1.3009
"226407",0.7943
"226409",-1.2303
"226412",-3.0258
"226413",0.4085
"226414",1.1237
"226418",1.2378
"226419",0.5871
"226421",1.7303
"226422",0.944
"226432",-0.2638
"226438",2.4365
"226442",0.7303
"226470",1.4648
"226499",1.4937
"226517",-1.1073
"226518",0.8177
"226519",-1.9086
"226525",0.2503
"226527",1.0619
"226539",1.6861
"226541",-0.1654
"226548",2.5962
"226551",0.4688
"226562",-1.4712
"226591",1.1111
"226594",-0.9436
"226610",-0.9332
"226641",0.1773
"226646",3.2658
"226652",-1.2367
"226654",-0.172
"226691",-0.4619
"226744",0.666
"226747",-0.9976
"226751",0.2552
"226757",1.1692
"226777",-0.7134
"226778",0.7184
"226781",0.0198
"226791",-0.484
"226823",-0.9255
"226830",1.4763
"226841",1.0768
"226844",0.1781
"226849",0.1891
"226856",-0.1903
"226861",-1.3272
"226866",0.8219
"226922",-1.0337
"226970",-0.4979
"226971",1.6701
"226976",-1.0376
"226977",0.1793
"226982",-0.6476
"226999",-1.8311
"227058",0.3939
"227059",0.3418
"227094",1.004
"227095",2.5816
"227099",0.0864
"227102",0.8749
"227120",0.3156
"227154",0.9545
"227157",-1.3368
"227195",-0.2141
"227197",2.6635
"227210",-1.26
"227231",-0.5955
"227290",-0.0261
"227292",-1.6608
"227298",2.5031
"227325",0.7121
"227326",-0.8425
"227327",1.2465
"227331",-1.9818
"227333",0.5993
"227334",-1.4163
"227357",0.9421
"227358",0.1048
"227377",-0.3059
"227394",-1.0527
"227399",0.3985
"227446",1.4081
"227449",-0.7679
"227485",-2.1194
"227522",2.0532
"227525",-2.0729
"227526",2.5725
"227541",-0.4449
"227545",-0.4797
"227580",1.2142
"227612",1.5543
"227613",0.7386
"227615",2.5616
"227618",-0.4747
"227619",0.1999
"227620",0.56
"227622",0.8689
"227624",-0.6702
"227632",-3.0304
"227634",-1.3704
"227638",0.5332
"227644",-2.8969
"227648",-1.803
"227656",-1.0582
"227659",0.0678
"227671",1.037
"227674",-1.8399
"227682",-1.3626
"227683",0.0366
"227693",-1.3907
"227695",-0.0773
"227696",0.7082
"227697",0.9913
"227699",-0.6138
"227700",-0.9363
"227707",-1.4232
"227715",-0.1512
"227717",-1.2885
"227720",-1.9651
"227721",0.1904
"227723",-0.6197
"227731",-0.0549
"227733",-0.1642
"227736",-1.2196
"227737",1.9521
"227738",-0.4925
"227743",0.4343
"227746",-0.4838
"227753",-0.033
"227800",0.9645
"227801",-1.7122
"227835",0.0338
"227867",-1.0154
"227929",-0.1329
"227933",-0.1922
"227937",-1.0567
"227960",-0.1468
"228003",0.9103
"228005",-0.4575
"228012",-0.7349
"228019",-0.7709
"228025",-0.8895
"228026",1.0729
"228033",3.5311
"228061",2.4598
"228071",0.4722
"228094",-0.0734
"228136",-2.4673
"228139",0.2869
"228140",-1.473
"228151",1.7391
"228355",-1.7969
"228356",-0.1069
"228357",-1.9086
"228359",-2.3275
"228361",-0.9415
"228366",1.8382
"228368",1.016
"228410",0.5892
"228413",1.5309
"228421",0.5641
"228432",-0.484
"228482",0.3646
"228491",0.4783
"228536",0.0016
"228543",-0.4841
"228545",-0.6351
"228550",1.4308
"228564",-0.3504
"228576",0.6022
"228592",-1.2707
"228598",-2.834
"228602",-1.9586
"228607",-1.807
"228608",-0.8327
"228662",1.9544
"228714",-0.8963
"228715",1.6454
"228730",-0.8996
"228756",-0.4066
"228765",-0.9851
"228767",-0.6599
"228769",1.2736
"228775",1.3374
"228777",-1.7036
"228778",0.3946
"228787",-0.7581
"228788",-1.6367
"228790",-1.0822
"228807",0.4932
"228812",-0.4474
"228829",-0.3323
"228836",-2.6926
"228839",0.3429
"228846",-0.6668
"228850",-1.0876
"228852",-0.2877
"228858",-1.149
"228859",0.2905
"228866",-0.8172
"228869",-0.3588
"228875",-0.6141
"228876",-0.8837
"228880",-1.9822
"228889",-1.5795
"228911",-0.295
"228913",-0.206
"228942",0.0863
"228960",0.7118
"228961",-0.4814
"228966",-0.9746
"228980",-1.0627
"228983",-0.9784
"228993",-0.1818
"228994",0.5774
"228998",-0.3597
"229003",-0.5701
"229004",0.4965
"229007",-2.0114
"229011",-0.2711
"229055",0.0318
"229096",0.5096
"229211",1.8853
"229214",0.2193
"229227",-1.3538
"229228",0.4359
"229277",-2.0176
"229279",2.2239
"229285",-1.2973
"229317",0.9347
"229320",0.1067
"229323",0.9257
"229357",-1.2476
"229363",2.2716
"229445",0.8143
"229473",-2.5109
"229474",-1.9412
"229487",0.8824
"229488",0.7233
"229499",-0.1006
"229503",-1.9619
"229504",0.4303
"229512",-0.9162
"229517",-0.7581
"229521",-1.4811
"229524",-0.6916
"229534",1.336
"229541",-1.6963
"229542",0.0056
"229543",0.0099
"229584",-1.2292
"229588",-0.3531
"229589",-0.5056
"229593",-0.7873
"229595",-1.2263
"229599",-0.9142
"229600",0.3855
"229603",-0.2433
"229613",-0.7351
"229615",-0.4535
"229644",0.1983
"229658",-0.2261
"229663",1.3586
"229672",-0.4109
"229675",-0.039
"229681",-0.4234
"229687",0.0788
"229694",0.2551
"229697",-0.2049
"229699",1.0247
"229700",1.9139
"229706",0.9566
"229707",0.2889
"229709",-0.0237
"229714",0.3879
"229715",0.2554
"229722",-0.5844
"229725",0.5046
"229731",-0.6285
"229759",-0.5452
"229776",-1.8299
"229780",-0.2417
"229782",0.0597
"229791",0.8281
"229801",0.9304
"229841",-0.8268
"229862",-2.3948
"229877",0.0838
"229898",-1.6206
"229900",-1.8868
"229905",0.476
"229906",0.0828
"229937",0.7693
"229949",-0.9687
"230027",0.5505
"230073",-0.7462
"230075",3.0943
"230082",-1.3709
"230085",-1.8011
"230088",-0.3305
"230098",-2.2817
"230099",-0.1651
"230101",-0.3849
"230103",-0.2964
"230119",-0.4423
"230125",0.8837
"230126",0.2829
"230145",-0.2895
"230157",0.9878
"230161",2.3594
"230162",-0.9766
"230163",-0.5919
"230233",1.2335
"230234",-1.5571
"230235",0.0347
"230249",0.5176
"230257",-0.358
"230259",-0.4867
"230279",-0.2996
"230316",-0.6871
"230376",0.7189
"230379",-1.8884
"230393",-0.225
"230451",-0.5171
"230484",-0.2363
"230500",1.2895
"230514",1.5763
"230576",-0.1664
"230577",0.9048
"230582",0.1383
"230584",1.1118
"230587",-0.287
"230590",-0.5497
"230594",-1.8869
"230596",0.2818
"230597",0.4086
"230598",0.0619
"230603",0.5615
"230648",-0.3939
"230649",-0.0466
"230654",0.4295
"230657",-0.1881
"230661",0.1505
"230673",-1.2634
"230674",0.7209
"230676",-1.7617
"230678",-0.1683
"230696",-0.697
"230700",0.91
"230709",1.3755
"230718",0.6915
"230721",0.5331
"230726",0.5293
"230734",0.6985
"230735",-0.4102
"230737",-1.6523
"230738",-1.2183
"230751",0.6918
"230752",-0.5131
"230753",-0.6724
"230757",0.8764
"230761",-1.7324
"230766",-1.0356
"230767",-1.6725
"230770",-1.1947
"230775",0.155
"230777",1.2059
"230779",-0.1583
"230784",-1.6241
"230787",-0.5568
"230789",1.3645
"230793",-1.5669
"230796",-1.0401
"230801",0.7717
"230806",-0.1418
"230809",0.3659
"230810",-1.669
"230815",0.8098
"230822",-0.9987
"230824",0.6704
"230837",-0.809
"230848",-0.6639
"230857",-1.2552
"230861",-2.2315
"230863",0.1704
"230866",1.018
"230868",-1.2977
"230872",0.6003
"230895",-1.9455
"230899",-1.045
"230903",0.0514
"230904",0.1692
"230908",0.9973
"230909",-0.2163
"230917",-1.1303
"230935",0.0737
"230936",0.5972
"230959",-1.4002
"230967",-1.6306
"230971",0.1613
"230972",0.7107
"230979",-0.2575
"230991",-0.3446
"230996",-0.0991
"231002",-1.8421
"231003",-0.1644
"231004",-1.9134
"231014",-0.7802
"231042",-1.0677
"231050",-0.2894
"231051",-1.504
"231070",1.3688
"231086",1.6662
"231093",-1.3442
"231123",0.2403
"231125",-1.2552
"231128",-1.7579
"231130",-0.0682
"231134",-1.9629
"231147",-0.2494
"231148",-2.1328
"231151",-0.9458
"231162",0.0638
"231201",0.3501
"231207",0.3113
"231214",-1.5095
"231225",1.1059
"231238",-1.2874
"231279",-0.1241
"231287",1.1884
"231290",-1.132
"231293",-0.7882
"231326",-0.7988
"231327",-0.6884
"231329",-0.7938
"231380",-0.7362
"231386",0.6833
"231413",0.8312
"231430",0.1245
"231440",-1.4288
"231452",-0.0038
"231464",0.5443
"231470",-1.1976
"231474",-0.1517
"231503",-0.7574
"231506",-1.5796
"231510",0.321
"231532",-1.4785
"231549",-1.1587
"231571",0.8786
"231580",-0.9643
"231583",0.8724
"231600",-1.645
"231603",-0.1938
"231605",-0.8968
"231630",-0.1305
"231633",-0.6222
"231637",-0.8676
"231642",-1.321
"231646",-1.3441
"231655",0.0801
"231659",-0.9365
"231668",-0.4239
"231670",0.476
"231672",0.887
"231691",0.0647
"231712",-2.0416
"231713",0.361
"231717",0.4539
"231724",0.056
"231727",0.3729
"231736",-0.246
"231760",-0.5162
"231769",-1.6945
"231798",-2.6788
"231801",-1.1969
"231803",-0.7611
"231805",-0.3871
"231807",-0.6586
"231821",-0.2401
"231830",-1.366
"231832",1.1686
"231834",0.0209
"231841",-0.4819
"231842",-0.8159
"231855",-1.9557
"231858",-2.4319
"231861",-0.7738
"231863",0.1517
"231866",-0.0141
"231868",-1.6344
"231871",1.8819
"231872",-0.0634
"231874",0.7593
"231876",-0.7091
"231887",-0.8766
"231889",-0.4773
"231912",-0.7172
"231915",0.1022
"231931",-1.5155
"231946",0.5775
"231986",0.6966
"231991",-0.9757
"231997",0.7169
"231999",-0.1235
"232016",0.3956
"232023",1.3387
"232035",0.9036
"232078",1.6709
"232086",-1.6214
"232087",-1.7774
"232089",-1.1737
"232146",0.0115
"232156",1.1265
"232157",-0.0741
"232164",3.056
"232174",-0.7826
"232187",0.0203
"232196",1.2551
"232201",-0.9766
"232210",0.0791
"232223",0.0457
"232227",-1.6578
"232232",-0.0187
"232236",-0.8286
"232237",-2.6071
"232286",-0.0802
"232288",-0.1156
"232313",-1.1269
"232314",1.1873
"232333",-1.3695
"232334",-0.068
"232337",-0.1436
"232339",-1.703
"232341",-2.9473
"232345",0.9155
"232370",-1.4513
"232371",-0.3006
"232400",-1.806
"232406",-1.4145
"232414",0.2438
"232430",0.0247
"232431",0.8255
"232440",2.9882
"232441",-0.86
"232449",0.3884
"232491",1.1977
"232493",-0.3835
"232533",-0.8664
"232536",1.0115
"232539",0.8593
"232560",0.0616
"232566",0.1339
"232585",-0.1392
"232599",0.1843
"232664",-1.4758
"232670",0.184
"232679",0.9622
"232680",2.1887
"232685",1.4109
"232714",0.6632
"232748",0.7705
"232784",0.6553
"232785",-0.4472
"232790",-1.4079
"232791",-1.4099
"232798",-4.1932
"232801",-0.1917
"232807",0.1394
"232811",-0.5876
"232813",-2.0468
"232816",-0.07
"232821",-0.3066
"232853",0.7699
"232854",-0.8343
"232855",-0.1831
"232875",-1.8305
"232878",-0.9971
"232879",0.1779
"232889",-1.6309
"232906",-0.3923
"232910",0.3668
"232933",0.8216
"232934",-0.3638
"232943",0.1862
"232944",-1.2579
"232946",0.5454
"232947",-0.6306
"232966",-0.5044
"232969",0.5809
"232975",-0.9705
"232976",-0.2719
"232983",0.2763
"232984",-0.6393
"232987",-0.1213
"232989",-0.8678
"233011",-0.3016
"233016",1.3712
"233020",-0.1642
"233033",-3.3614
"233040",-1.7044
"233045",0.4006
"233046",-1.3479
"233056",0.1845
"233057",-0.0105
"233058",0.5744
"233060",1.1901
"233064",-2.8159
"233065",-1.6351
"233066",-0.4497
"233067",0.2695
"233071",-2.6849
"233073",0.8497
"233103",-1.6937
"233107",-1.0185
"233115",-0.2142
"233147",0.5266
"233168",0.3299
"233186",0.3434
"233189",-1.0824
"233199",-0.5042
"233204",-0.7036
"233208",-0.8558
"233210",-1.3331
"233246",-0.9149
"233271",0.3136
"233274",-0.7365
"233276",0.4301
"233280",2.7153
"233315",-0.7679
"233328",-2.8704
"233332",-0.7332
"233335",-1.7692
"233405",-0.3211
"233406",-1.5072
"233410",-1.2079
"233424",0.6078
"233489",0.5951
"233490",1.014
"233529",2.3744
"233532",-0.0818
"233537",1.1936
"233545",-2.5486
"233552",-0.0179
"233561",-0.2967
"233571",0.009
"233575",0.2759
"233649",0.2462
"233651",-1.3637
"233724",2.3823
"233726",1.9562
"233733",-0.2753
"233744",-0.0805
"233752",0.8819
"233765",-0.8774
"233781",-0.8622
"233789",-1.0935
"233802",1.3456
"233805",-0.3998
"233806",1.0539
"233812",2.0405
"233813",-0.3651
"233824",-0.5417
"233826",1.0593
"233833",-1.4016
"233836",0.5247
"233863",-1.0019
"233865",-0.8638
"233870",0.8223
"233871",-2.3422
"233875",-1.631
"233876",-0.5601
"233877",-0.965
"233878",-1.1926
"233879",0.2902
"233887",-0.4212
"233890",0.7258
"233893",0.0346
"233895",-1.588
"233899",-0.8615
"233900",-0.1225
"233902",0.3749
"233904",-2.2974
"233905",-0.8815
"233908",0.358
"233912",-0.9989
"233913",-0.0724
"233919",-1.5439
"233977",-1.0456
"233979",-1.2799
"233987",1.388
"234023",-0.7821
"234069",0.2699
"234072",0.3587
"234076",-0.9705
"234086",-0.1403
"234094",-1.8651
"234129",1.0127
"234135",-0.5921
"234138",-0.4062
"234155",-0.4866
"234199",0.2431
"234214",-1.0825
"234258",-0.6756
"234267",0.9653
"234290",-1.0311
"234309",1.2726
"234311",-1.5702
"234344",1.4809
"234353",-0.4538
"234356",0.0502
"234358",0.8464
"234362",1.0636
"234365",1.3286
"234366",-2.4155
"234371",0.6935
"234373",-0.8297
"234374",-0.9862
"234378",0.071
"234384",-0.4365
"234388",-0.0845
"234395",-0.9706
"234396",-0.9651
"234404",0.1177
"234407",-1.3312
"234413",1.6082
"234463",-0.1683
"234479",-0.0555
"234515",0.825
"234542",-0.777
"234549",0.9078
"234577",-0.1852
"234582",0.9541
"234593",1.3646
"234594",-1.1606
"234595",-1.0505
"234624",-1.8958
"234663",-0.0076
"234664",0.8536
"234678",0.4731
"234683",2.3826
"234684",2.069
"234686",-0.3523
"234695",-0.3662
"234699",-1.0226
"234700",1.8061
"234723",0.9941
"234724",-0.4495
"234725",0.3882
"234728",1.5327
"234729",-1.4727
"234730",-1.7467
"234733",0.3704
"234734",-1.0665
"234736",1.389
"234740",0.1121
"234776",0.6453
"234779",-1.4009
"234788",0.6486
"234796",0.8882
"234797",0.1145
"234814",-0.5412
"234825",-0.7235
"234839",0.0957
"234847",0.3549
"234852",1.6815
"234854",-0.3172
"234857",-0.3563
"234863",0.1615
"234865",-0.3778
"234875",-1.3555
"234878",1.4575
"234889",0.0175
"234912",1.6654
"234915",-0.7518
"234959",0.3781
"234964",0.868
"234967",0.7999
"234988",-0.3036
"235028",1.2073
"235036",-0.7078
"235040",-0.8608
"235041",-0.415
"235043",1.2071
"235044",-0.1169
"235047",-1.0806
"235048",1.397
"235050",0.4304
"235072",0.3975
"235086",-2.5408
"235106",-3.5672
"235130",-1.0931
"235132",0.9254
"235134",-1.5513
"235169",-0.0676
"235180",1.1208
"235184",-0.1752
"235281",-0.1541
"235283",-0.3906
"235293",-0.0728
"235300",-0.2089
"235302",-0.1157
"235312",2.1659
"235315",0.3228
"235320",-1.3706
"235323",-0.3399
"235330",0.3541
"235339",0.428
"235344",-1.2366
"235345",1.5664
"235379",2.3485
"235380",-0.4431
"235386",-0.9036
"235402",-0.2087
"235406",-0.4455
"235415",-1.8134
"235431",-1.0699
"235435",0.5962
"235439",-1.4939
"235441",-0.1245
"235442",-0.3706
"235459",0.2751
"235461",-0.0813
"235469",0.0387
"235472",-0.0566
"235493",-1.5124
"235497",1.0858
"235504",0.2274
"235505",-0.8435
"235527",-0.8384
"235533",0.7828
"235534",-0.4193
"235542",-0.082
"235559",0.2122
"235567",-1.3553
"235574",2.0151
"235582",0.0359
"235584",0.4631
"235587",0.1558
"235599",-0.0691
"235604",0.9227
"235606",-1.2877
"235610",-0.4492
"235611",-1.2761
"235623",-1.732
"235626",-0.0178
"235627",-2.6895
"235631",-1.4991
"235633",-3.3632
"235636",0.043
"235661",0.4116
"235674",0.2514
"235682",0.0462
"235779",0.8521
"235907",2.1191
"235956",0.7835
"236069",0.9449
"236082",-0.1728
"236193",1.4231
"236266",-1.1823
"236285",-1.0086
"236293",-0.3737
"236312",1.4922
"236366",-0.2341
"236451",0.3824
"236511",0.1367
"236539",-0.2984
"236573",-1.6981
"236576",-0.3297
"236598",4.1956
"236604",0.4135
"236643",-1.4473
"236690",0.1743
"236727",0.5835
"236732",-1.1132
"236733",-0.9353
"236790",-1.6915
"236792",-0.0508
"236794",1.3867
"236848",0.4518
"236899",0.1915
"236900",-0.1677
"236904",1.8674
"236915",-1.3733
"236920",-0.439
"236930",-1.1934
"237010",-0.1085
"237038",0.2341
"237052",1.5366
"237073",-0.5359
"237082",-0.6028
"237091",0.0413
"237107",1.5545
"237175",1.2579
"237178",-0.1661
"237211",-1.7616
"237213",0.1601
"237221",0.054
"237222",0.8041
"237253",1.3135
"237300",-1.3094
"237313",0.0807
"237320",0.0772
"237336",1.923
"237339",0.8474
"237353",-0.4286
"237360",-2.2853
"237362",-0.686
"237387",-1.3675
"237397",0.6759
"237400",1.8976
"237403",0.4288
"237411",1.079
"237412",1.2061
"237422",-0.0877
"237433",0.0372
"237436",-1.1082
"237459",1.9972
"237465",-1.5236
"237500",-1.1014
"237504",-0.2122
"237523",-0.1465
"237542",0.629
"237553",-0.0975
"237558",-0.6148
"237560",-0.6157
"237611",0.1301
"237615",-3.1578
"237625",-0.319
"237636",-0.0935
"237711",-1.9738
"237716",-0.6372
"237730",2.2558
"237749",-0.7254
"237758",-0.894
"237759",-1.7175
"237761",-0.3369
"237775",0.5181
"237781",0.2578
"237782",-0.4665
"237806",-1.2201
"237823",-0.3675
"237831",0.3463
"237847",0.3463
"237858",0.4674
"237859",-0.0428
"237860",-2.3514
"237868",-1.0292
"237877",-0.3317
"237886",-0.1082
"237887",-0.2484
"237891",-0.4009
"237898",0.3037
"237911",0.8019
"237926",1.8137
"237928",1.4073
"237930",0.8707
"237940",-1.4478
"237943",-1.7697
"237979",-1.7272
"237987",0.5259
"237988",-0.6572
"238021",1.0766
"238023",-0.4307
"238024",3.3826
"238037",-1.1004
"238055",1.3191
"238076",-0.8379
"238123",-0.4753
"238130",-1.2358
"238161",-0.4886
"238205",0.8717
"238247",-2.142
"238252",0.5865
"238266",0.1908
"238271",-1.2835
"238276",-0.916
"238317",-0.7674
"238323",-0.9013
"238328",0.9134
"238330",1.1606
"238331",-0.1799
"238333",-1.6318
"238377",-0.5938
"238384",-0.425
"238386",-0.688
"238393",-1.063
"238505",-0.908
"238555",-0.1492
"238564",-1.7152
"238662",0.3276
"238663",-0.1242
"238673",0.0745
"238680",-0.0926
"238690",0.3513
"238692",0.9424
"238693",-0.6921
"238722",-1.0238
"238725",1.5929
"238799",0.4261
"238803",-1.9124
"238831",0.1719
"238871",-1.0952
"238988",1.7935
"239017",0.7327
"239027",-0.4315
"239083",-1.5479
"239096",-3.1825
"239099",0.7535
"239102",-2.6263
"239114",1.1917
"239122",-1.1379
"239126",0.245
"239133",1.2145
"239134",-1.802
"239157",0.169
"239167",0.4738
"239170",-0.6774
"239188",-1.3634
"239217",1.0073
"239250",-1.6814
"239273",-1.106
"239283",-2.1687
"239318",-2.1355
"239319",-0.3159
"239336",-1.566
"239337",0.3315
"239364",1.7311
"239368",-0.5913
"239393",1.6217
"239405",1.0996
"239408",0.4036
"239410",-1.6345
"239420",-0.9492
"239435",0.8628
"239436",-2.948
"239510",0.4381
"239528",-1.5225
"239530",0.836
"239546",1.4814
"239552",0.1125
"239554",-0.9326
"239555",0.5676
"239556",-0.1814
"239559",0.6276
"239570",0.4129
"239591",-1.7124
"239606",1.3139
"239618",0.6658
"239647",0.7384
"239650",-0.3599
"239652",-0.1266
"239667",-0.9167
"239673",0.7964
"239691",-3.2306
"239706",-0.1254
"239719",-0.4555
"239731",0.1701
"239743",-0.0263
"239759",-0.0094
"239760",-0.1776
"239766",-1.5365
"239789",1.6975
"239796",0.3318
"239827",0.8919
"239833",-0.0837
"239839",-0.2563
"239845",-3.0326
"239852",-0.7283
"239857",-0.0185
"239985",-0.3967
"240023",-1.2011
"240025",-0.9149
"240028",-1.1154
"240034",-0.058
"240038",0.3465
"240041",-0.3244
"240047",-1.7973
"240054",-0.8763
"240055",-1.1749
"240057",-1.4718
"240058",1.0108
"240063",-0.8336
"240064",2.2107
"240066",1.3185
"240067",1.2449
"240068",0.9131
"240069",-1.0197
"240084",-1.4947
"240087",-2.581
"240095",-1.5275
"240119",-0.7189
"240120",1.3417
"240121",0.0752
"240168",-2.6706
"240174",-0.2405
"240185",-2.6192
"240186",-0.5775
"240215",-1.1718
"240239",-0.351
"240255",-0.6155
"240261",0.7369
"240263",0.8361
"240283",-0.2703
"240322",-1.1644
"240327",0.2825
"240328",0.2319
"240332",-1.0383
"240334",0.6034
"240354",-0.4613
"240396",0.8866
"240411",-0.8323
"240427",-0.9424
"240442",-0.7504
"240444",-0.8114
"240476",-0.8964
"240479",0.7736
"240505",0.2301
"240514",1.1952
"240518",-2.0244
"240549",-1.3053
"240590",1.6601
"240595",0.5139
"240613",-2.1821
"240614",2.258
"240638",0.3972
"240641",-0.366
"240660",0.9684
"240665",1.0414
"240667",-0.7759
"240672",-1.635
"240675",1.0329
"240690",0.4077
"240697",-0.3292
"240725",1.2213
"240726",0.2188
"240752",-1.3072
"240753",-2.2374
"240754",-1.6355
"240756",1.0979
"240776",0.3586
"240816",-1.0511
"240817",-0.3333
"240819",-0.4952
"240832",0.1416
"240843",-2.3351
"240869",-0.4803
"240879",-0.1011
"240880",-0.8533
"240888",-2.6631
"240892",1.2102
"240913",1.384
"240916",0.5161
"240960",-0.7432
"241035",-0.7622
"241062",0.247
"241066",1.9784
"241070",-1.9361
"241073",0.9435
"241075",-0.1678
"241112",1.4065
"241116",0.4425
"241118",0.1852
"241128",-0.326
"241134",0.0216
"241158",0.2993
"241159",-2.4726
"241175",1.0579
"241201",0.3359
"241226",0.934
"241230",-1.0656
"241263",-1.049
"241274",-1.9574
"241289",-0.6827
"241296",-2.1215
"241303",0.0064
"241308",-2.4266
"241311",-0.32
"241322",0.6338
"241324",0.4962
"241327",-2.0134
"241391",-0.8066
"241431",-1.0261
"241447",0.0078
"241489",-1.1644
"241490",0.6518
"241494",-0.9071
"241514",-0.4884
"241520",-0.3117
"241525",-0.7758
"241528",1.8582
"241547",1.0552
"241556",-0.4194
"241568",0.5693
"241576",-0.059
"241589",-0.9539
"241612",-0.5538
"241624",-0.48
"241627",0.453
"241636",-1.3648
"241638",-0.3896
"241639",0.3596
"241656",0.2576
"241688",0.6663
"241694",-0.8622
"241727",-1.3631
"241732",1.2519
"241764",-2.5805
"241770",-0.0758
"241794",-0.4179
"241846",0.7534
"241877",-0.4771
"241915",-1.0258
"241919",0.9182
"241944",-0.1846
"241950",0.6425
"241989",-0.2063
"242022",0.3758
"242037",-0.8708
"242050",-1.1535
"242083",0.9026
"242109",0.1509
"242125",0.2398
"242126",-1.3493
"242202",-0.425
"242235",0.0147
"242248",0.0328
"242253",0.8448
"242259",-1.0408
"242274",-1.2761
"242291",1.9917
"242297",1.4056
"242316",-0.6144
"242362",0.3474
"242377",1.2079
"242384",1.1738
"242406",-0.6587
"242408",-0.7158
"242409",-0.5755
"242418",1.028
"242425",-0.8612
"242443",-1.4378
"242466",-3.2883
"242474",-0.8545
"242484",1.2644
"242505",0.8922
"242506",-0.2233
"242509",-0.2453
"242521",2.6935
"242523",-0.3536
"242546",-0.9298
"242553",0.569
"242557",-0.0974
"242570",-1.4865
"242584",0.6353
"242585",-0.2711
"242594",-1.3476
"242602",0.463
"242608",-0.7134
"242620",3.3217
"242642",1.1087
"242646",1.442
"242653",-1.3981
"242662",-0.2655
"242667",0.3142
"242669",1.954
"242681",1.3595
"242687",-2.8801
"242691",0.6915
"242700",-0.1138
"242702",0.0371
"242705",1.5685
"242721",1.0471
"242735",0.2111
"242736",1.0744
"242747",1.0651
"242748",-0.947
"242773",-0.7034
"242785",1.224
"242800",1.5259
"242819",2.3578
"242838",-0.3597
"242860",0.9039
"242864",0.6225
"242891",-0.2964
"242894",-0.0337
"242914",-0.6655
"242915",-0.3497
