"","GSE184615_enrichment"
"12499",0.00787836872438891
"12503",1.08781203107392
"12505",0.0583541470362876
"12506",0.272309750859242
"12508",0.0334922875058267
"12509",0.212316227992225
"12511",0.813497127105372
"12512",0.0161939665489522
"12514",0.0302496784128633
"12516",0.611079059905155
"12517",1.15843921122904
"12518",0.516260785067733
"12519",0.111440573083371
"12520",0.00736729076761951
"12521",0.0279675111610581
"12522",0.0122295038844147
"12523",0.0354770084353478
"12524",0.0522702073437994
"12527",0.0158280000274649
"12530",0.03028873229198
"12531",0.0166403610484507
"12532",0.348141340269746
"12534",0.258532140868507
"12537",0.00688470756539834
"12539",0.00327401553700108
"12540",0.00414734649896277
"12544",0.0637463767392227
"12545",0.0263920322369419
"12549",0.0117268400969119
"12550",0.437373046575958
"12552",0.00416845002962052
"12554",0.00709248306352517
"12555",0.13462156886884
"12558",0.00399160334119819
"12560",1.9827649381816
"12561",0.0130497866821332
"12562",0.0183497368641061
"12563",0.0132239658475558
"12564",0.00393896526032891
"12565",0.00793551715819303
"12566",0.0748150871777084
"12567",0.00744466420349132
