"","GSE184615_enrichment"
"12661",0.0719745889908897
"12662",0.0595623987034036
"12663",0.121880186640779
"12667",0.134224410833626
"12669",0.111111111111111
"12671",0.0573360776242282
"12672",0.1606116048092
"12675",0.0959198874451709
"12683",0.194986072423398
"12684",0.313302448709464
"12695",0.132922535211268
"12696",0.093175889826943
"12700",0.284238822863611
"12702",0.350957416404687
"12703",0.485915492957746
"12704",0.246339622641509
"12705",0.559613769941226
"12709",0.108689417837683
"12716",0.0702040816326531
"12721",0.0812854442344045
"12722",0.663433081223282
"12723",0.435392194012884
"12724",0.0789577575996842
"12725",0.0474947807933194
"12727",0.0619195046439628
"12728",0.119465612038198
"12729",0.0737577639751553
"12737",0.436725234450792
"12738",1.45262933787524
"12741",0.173787981800115
"12745",0.117822580645161
"12747",0.189755529685681
"12748",0.136645962732919
"12750",0.129284564067173
"12751",0.107913669064748
"12752",0.157281299109481
"12753",0.0531012940651495
"12757",0.0635304150085276
"12759",0.0891828461702582
"12763",0.635167785234899
"12764",0.0609148724235691
"12767",0.186117936117936
"12768",0.553751645458534
"12769",0.726057752233225
"12772",0.687776141384389
"12774",0.138700947225981
"12777",0.519579679467796
"12778",0.133660933660934
"12785",0.0626767902337353
"12793",0.0767106474378644
"12794",0.100904573831061
"12795",0.150639702847709
"12796",0.705424886191199
"12797",0.504382547721075
"12798",0.195599758890898
"12799",0.189929102246519
"12801",0.0792468446099731
"12802",0.583542916102405
"12803",0.293691830403309
"12804",0.132193071459632
"12805",0.0492193154792679
"12807",0.0741183502689779
"12808",0.289968976215098
"12810",0.417332100529545
"12812",0.0885149963423555
"12813",0.586206896551724
"12814",0.242759207099963
"12815",0.0948170978992619
"12816",0.2680686931766
"12817",0.392070484581498
"12818",0.326822916666667
"12819",0.25124117513095
"12822",0.265681686734318
"12823",0.109040647076892
"12824",0.419501929147667
"12825",0.350361225422954
"12826",0.0859864318508874
"12827",0.128599409477592
"12828",0.676351351351351
"12829",0.596513075965131
"12830",0.237272138428796
"12831",0.304720481002942
"12832",0.235488996315202
"12833",0.342061932331226
"12834",0.346380025065073
"12835",0.291058802470241
"12836",0.538461538461538
"12837",0.938339920948617
"12839",0.712241016915224
"12840",0.427937915742794
"12841",0.481806108897742
"12842",0.211616088805594
"12843",0.266996163550271
"12845",0.505491900434611
"12846",0.0908051453072892
"12847",0.0461650308978553
"12848",0.0661107802263252
"12850",0.139504563233377
"12854",0.169985585393198
"12856",0.11214953271028
"12857",0.0882110469909316
"12858",0.0681884694176178
"12859",0.0748663101604278
"12861",0.0755064456721915
"12862",0.2671777399205
"12864",0.0691500749304218
"12865",0.405720512122038
"12866",0.0925671025464556
"12867",0.0737484157160963
"12868",0.0743745774171738
"12869",0.891001606855919
"12870",0.173132414235332
"12874",0.0455333911535126
"12877",0.0948978697291137
"12879",0.192403726111591
"12889",0.0863024544734759
"12890",0.0864842155803625
"12891",0.105463786531131
"12892",0.0651896037494674
"12894",0.131564551422319
"12895",1.12485918137439
"12896",0.21509799177353
"12902",0.405146955421178
"12903",0.495389982556691
"12904",0.544105789388808
"12905",0.179128440366972
"12908",0.0636103151862464
"12909",0.108843537414966
"12912",0.0772989782318969
"12913",0.0913129318854886
"12914",0.103433383718419
"12915",0.0857691615149151
"12916",0.112528375310777
"12918",0.3741809207727
"12919",0.104489492676714
"12921",0.184102564102564
"12922",0.566229577168502
"12925",0.247364722417428
"12927",0.0753015100841188
"12928",0.0601503759398496
"12929",0.0961732586950537
"12931",0.232162938897913
"12933",0.0840734162226169
"12934",0.0689933608469406
"12936",0.22208067940552
"12937",0.554645814167433
"12939",0.27032967032967
"12941",0.130618139803582
"12942",0.185682668091277
"12943",0.273752012882448
"12946",0.124476398874648
"12950",0.0755576065220735
"12952",0.162338190995685
"12953",0.0742751035566348
"12955",0.1698670605613
"12959",0.594541052168171
"12960",0.233237015633104
"12962",0.63219498760672
"12964",0.583684950773558
"12971",0.11578781014592
"12972",0.101160862354892
"12974",0.0561797752808989
"12977",0.0955084807454321
"12978",0.0596188385551786
"12982",0.15222270176953
"12983",0.342520788563954
"12984",0.728047358507489
"12986",0.213333333333333
"12988",0.0935875216637782
"12995",0.0679611650485437
"13000",0.085109614703053
"13001",0.069985935302391
"13002",0.0478816946442846
"13003",0.0840962594820821
"13004",0.0843104410943607
"13006",0.0835811034027089
"13007",0.134521746306842
"13008",0.260820785355772
"13010",0.0878274268104777
"13014",0.125723634533098
"13016",0.0528501988510826
"13017",0.0825735868715811
"13018",0.0550252667040988
"13019",0.409980430528376
"13024",0.201450603754035
"13025",0.508682976296108
"13026",0.0873567537103137
"13030",0.0629946185501741
"13032",0.153684210526316
"13033",0.0987751876728566
"13036",0.14385150812065
"13038",0.341028594321198
"13039",0.0888140665918444
"13040",0.114689135118498
"13043",0.0824715615305067
"13046",0.0912863070539419
"13047",0.138723904733902
"13048",0.283575705731394
"13051",0.0827586206896552
"13052",0.110746897682042
"13056",0.0806761900863657
"13057",0.208585580627408
"13058",0.387382075471698
"13063",0.0907775292724642
"13070",0.164547712991378
"13076",0.601458296283123
"13078",0.307659392383398
"13082",0.423785387563358
"13107",0.782754909873554
"13110",0.0890068707058089
"13113",0.480326025857223
"13115",0.523232323232323
"13116",0.0819073255143242
"13121",0.104188680840272
"13123",0.105219431140651
"13131",0.09281210592686
"13132",0.204274858791499
"13134",0.155498907501821
"13135",0.0849324211580177
"13136",0.157140476587235
"13138",0.0863023007475003
"13139",0.118311466058186
"13143",0.398331669756167
"13144",0.0817320347459858
"13163",0.090179661608233
"13164",0.136349550666253
"13166",0.479779760774635
"13167",0.104726305119108
"13168",0.661052631578947
"13169",0.0776911373145683
"13170",0.104537535035225
"13171",0.0904008338860987
"13175",0.0525534441805226
"13176",0.144171107380101
"13177",0.11716442402363
"13178",0.0899830220713073
"13179",0.195174385363065
"13180",0.199599083619702
"13185",0.075354012137559
"13190",0.580035180299033
"13191",0.0485130111524164
"13193",0.133885913646363
"13194",0.062362141568077
"13195",0.14403070500303
"13196",0.142307692307692
"13197",0.192458798918312
"13198",0.0872583044124938
"13199",0.0733951846148067
"13200",0.075619295958279
"13202",0.110638761717898
"13204",0.0712871287128713
"13205",0.0702917771883289
"13206",0.386088379705401
"13207",0.0536029529770502
"13209",0.09
"13211",0.0899328859060403
"13244",0.0675235790000835
"13340",0.117134731603271
"13345",0.497814348161481
"13346",0.47409200968523
"13347",0.096579476861167
"13349",0.523206751054852
"13350",0.12502430488042
"13353",0.0897341211225997
"13356",0.0548029556650246
"13358",0.11926808982534
"13360",0.115889464594128
"13361",0.145925849426831
"13363",0.592195040772175
"13367",0.111308466548253
"13368",0.154608762936454
"13371",0.110661049902787
"13382",0.0597620335316387
"13383",0.108959927960378
"13384",0.105740181268882
"13385",0.0775406305071471
"13386",0.594709477973723
"13388",0.151294322384164
"13389",0.274674717849184
"13390",0.154072139709483
"13392",0.274611398963731
"13395",0.326055312954876
"13396",0.341685649202733
"13400",0.28603414497621
"13401",0.0706959993736788
"13405",0.0643835616438356
"13406",0.153008663076563
"13411",0.324272900244632
"13417",0.454555821644429
"13418",0.0864694199725009
"13419",0.486961795027289
"13423",0.263487247558547
"13426",0.057154276578737
"13427",0.0694334858765978
"13429",0.0519319938176198
"13430",0.0841121495327103
"13433",0.0656110203791806
"13434",0.164543348775645
"13435",0.0979892620275818
"13436",0.491507532866328
"13437",0.0907704985578904
"13445",0.134126728851721
"13446",0.225574712643678
"13447",0.163076654748408
"13448",0.299003856041131
"13476",0.0555987558320373
"13478",0.134085988246211
"13480",0.137733887733888
"13481",0.104587801019511
"13482",0.407077309038093
"13483",0.0783195798949737
"13486",0.0643460964694182
"13488",0.158328752061572
"13489",0.2581317764804
"13492",0.220820389272808
"13494",0.0792015453960077
"13495",0.0694288913773796
"13496",0.136371024543534
"13497",0.0763416477702192
"13498",0.252226179875334
"13506",0.401691873878493
"13507",0.440177075855468
"13508",0.081730481155252
"13511",0.241635414368704
"13516",0.339922756377681
"13518",0.0548912706771575
"13521",0.198791872597474
"13524",0.454545454545455
"13527",0.047558250877753
"13528",0.0650136946806977
"13537",0.51384235584553
"13542",0.0719430154333201
"13543",0.148148148148148
"13544",0.195468159916656
"13548",0.0557291666666667
"13549",0.150354609929078
"13555",0.217157145604924
"13557",0.11671270718232
"13559",0.108071920428462
"13560",0.156714437367304
"13589",0.0605511408522701
"13590",0.235319433817904
"13591",0.224586288416076
"13592",0.659806055808431
