"","GSE184615_enrichment"
"79362",-3.0427
"79456",-1.6647
"79464",-0.1886
"79554",-1.7808
"79555",0.6735
"79560",-0.4165
"79565",-0.124
"79566",1.3035
"80280",0.8933
"80281",0.2907
"80283",-0.969
"80284",-1.4413
"80285",-1.4998
"80286",0.0641
"80287",0.0051
"80288",1.4722
"80289",-2.6455
"80290",-0.251
"80291",-1.8323
"80292",1.3094
"80294",0.0092
"80297",-1.2279
"80334",-2.2327
"80385",-0.2799
"80509",-1.3555
"80515",0.2179
"80517",-0.9735
"80707",-1.3285
"80708",-0.5648
"80718",1.1633
"80719",0.0974
"80720",2.8869
"80721",0.2551
"80732",-1.0292
"80733",-0.5318
"80743",-0.2378
"80744",-0.7921
"80748",-1.5352
"80749",0.5096
"80750",-3.6887
"80751",0.53
"80752",0.5522
"80795",1.1936
"80837",2.4474
"80838",-0.4885
"80859",-1.3
"80860",1.3421
"80861",-0.0152
"80876",0.9306
"80877",-1.9523
"80879",0.6616
"80880",0.9851
"80883",1.2323
"80884",-0.5823
"80886",0.2168
"80888",0.0951
"80889",0.2211
"80890",-2.4464
"80891",2.5459
"80892",-3.3482
"80893",0.6533
"80898",0.8406
"80902",0.1802
"80903",-0.5507
"80904",0.6636
"80905",-1.6649
"80906",0.2733
"80907",1.4389
"80909",0.5793
"80910",-0.8737
"80911",-1.0606
"80912",-1.0672
"80913",0.7755
"80914",0.5748
"80915",-2.6615
"80976",-0.044
"80981",0.1401
"80982",0.9461
"80985",0.4918
"80986",0.3926
"80987",-1.8253
"81000",-0.4779
"81003",-0.2402
"81004",0.9401
"81006",-1.2076
"81018",-0.5847
"81489",0.0597
"81500",0.0088
"81535",0.822
"81600",1.2013
"81601",-0.2458
"81630",-0.1346
"81701",-0.8066
"81702",0.6114
"81703",-2.5541
"81799",1.3939
"81840",2.2199
"81845",-1.0804
"81877",-3.0087
"81879",-1.4797
"81896",-1.2659
"81897",1.4087
"81898",-0.0435
"81904",0.439
"81905",-1.0823
"81906",-0.9479
"81907",-0.3537
"81909",-1.7723
"81910",1.2381
"81913",1.0065
"83379",-0.6828
"83382",0.1366
"83383",-3.0148
"83395",2.2143
"83396",0.3527
"83397",0.499
"83398",-2.1173
"83409",-0.9118
"83410",-0.8841
"83429",-0.0101
"83431",0.3068
"83433",-1.1345
"83435",-2.4322
"83436",-1.313
"83453",-0.4502
"83485",1.5515
"83486",-0.2159
"83490",0.6693
"83493",0.0264
"83554",0.5077
"83558",-0.9472
"83560",-1.075
"83561",-2.1534
"83602",-0.6612
"83603",2.0999
"83669",2.2559
"83671",1.2527
"83673",0.7167
"83674",-0.3716
"83675",0.9459
"83679",0.7887
"83691",-0.8199
"83701",-2.154
"83703",-0.176
"83704",0.0663
"83762",1.0101
"83766",0.0536
"83767",0.1873
"83768",0.5468
"83771",-0.3113
"83796",-0.7361
"83797",0.004
"83814",-0.5934
"83815",0.5093
"83921",2.2636
"83922",1.1081
"83924",-0.0152
"83925",0.7637
"83945",-0.4936
"83946",0.7058
"83961",-1.09
"83962",0.4806
"83964",1.6684
"83965",0.7418
"83997",-1.2386
"84004",2.2915
"84035",-0.6895
"84036",-0.2565
"84092",-1.1975
"84094",-3.0086
"84095",-2.1847
"84113",-0.2476
"84505",-1.3843
"84585",-2.2184
"84652",-0.6235
"84653",-0.12
"84682",-0.6416
"84704",-0.7206
"85030",-0.5612
"85031",1.1139
"85305",-0.5899
"85308",-1.6161
"89867",0.6505
"93671",-0.5451
"93673",0.9442
"93674",0.8333
"93679",0.74
"93681",-1.6226
"93683",0.5434
"93684",-0.2425
"93685",1.712
"93686",0.2703
"93687",-0.4476
"93688",1.0264
"93689",0.7214
"93690",-1.5383
"93691",1.4856
"93692",1.6799
"93694",1.9583
"93695",-1.2199
"93696",0.4752
"93697",0.9567
"93699",0.4544
"93700",1.2326
"93701",-0.9332
"93702",-0.0093
"93703",-3.2029
"93704",-1.9446
"93705",-1.5213
"93706",-0.4088
"93707",1.2256
"93708",-0.0788
"93709",-0.5367
"93710",-1.8095
"93711",-0.2029
"93712",-0.6595
"93713",-1.9035
"93714",-5.1725
"93715",0.1184
"93716",-2.7108
"93717",-0.9218
"93722",-3.9329
"93723",-0.8778
"93724",-0.2547
"93728",-0.8441
"93730",1.5543
"93734",0.1256
"93735",1.5927
"93736",-1.1353
"93737",-0.5873
"93739",0.3396
"93742",-1.0741
"93747",-0.3021
"93757",-1.5561
"93759",-2.5404
"93760",0.1276
"93761",-0.4185
"93762",0.5913
"93765",1.6558
"93790",0.406
"93834",-1.9119
"93835",-0.4475
"93836",0.4028
"93837",1.4674
"93840",0.216
"93841",0.3803
"93842",0.1409
"93843",1.8374
"93871",0.1697
"93873",-1.1461
"93874",-1.6198
"93875",-2.8195
"93876",-2.446
"93877",-3.185
"93878",-0.1216
"93879",-0.8645
"93880",-3.1849
"93881",-0.0672
"93882",0.8799
"93883",-1.5952
"93884",0.4215
"93885",-2.315
"93886",-1.5284
"93887",-2.0545
"93888",-1.3154
"93889",0.6193
"93890",0.2073
"93891",-0.1339
"93892",0.8601
"93893",0.6508
"93895",-0.9197
"93896",2.0279
"93897",1.9114
"93898",-1.3863
"93960",1.9148
"93961",-3.2869
"94040",-0.8941
"94043",1.226
"94044",-0.2516
"94045",0.7014
"94047",2.1026
"94061",-0.3662
"94062",-0.0893
"94063",-0.598
"94064",-0.9783
"94065",-0.3528
"94066",1.5258
"94067",1.0742
"94089",0.8362
"94090",1.3633
"94091",-0.868
"94092",1.5668
"94093",-0.0099
"94094",-0.6373
"94109",1.3342
"94112",0.1179
"94176",-0.7992
"94178",-0.3662
"94180",0.3308
"94181",1.6855
"94184",-0.075
"94185",0.322
"94186",-1.1501
"94187",0.0166
"94190",0.6099
"94191",-3.428
"94192",0.1299
"94212",0.1601
"94213",-1.149
"94214",0.7827
"94216",1.8513
"94217",-0.4199
"94218",-1.0108
"94219",-1.1324
"94220",-1.5983
"94221",0.0686
"94223",-1.7767
"94226",1.3654
"94227",-0.5154
"94229",1.2469
"94230",0.3975
"94232",-1.9186
"94242",-0.3642
"94245",-0.9971
"94246",1.4154
"94249",-0.4245
"94253",1.3214
"94254",0.9294
"94275",0.6826
"94279",-0.1165
"94280",1.5126
"94281",-2.4892
"94282",0.6897
"94284",-1.646
"94315",-0.5147
"94332",0.1142
"94346",0.6742
"94352",1.2914
"94353",-0.1277
"96875",1.055
"96935",-1.7144
"96957",-0.2576
"96979",0.8239
"97031",-0.9496
"97064",1.1058
"97086",1.3434
"97112",0.0833
"97114",0.183
"97122",-1.5679
"97130",1.7177
"97159",-1.3765
"97165",0.5037
"97212",1.3301
"97287",1.1255
"97387",-0.1464
"97418",0.8081
"97423",0.6579
"97440",0.0245
"97484",0.9588
"97487",1.1881
"97541",-1.6322
"97761",-2.589
"97775",0.7815
"97820",0.6744
"97827",0.9579
"97863",-0.9375
"97884",0.4639
"97908",1.6495
"97961",-0.5513
"97998",0.8599
"98053",0.1344
"98170",4.2915
"98193",-1.6156
"98221",-1.8264
"98238",-0.73
"98258",0.4506
"98267",0.0268
"98303",1.4663
"98314",-0.9242
"98363",0.0401
"98365",-2.0799
"98366",1.198
"98376",-1.2639
"98386",-0.3785
"98388",0.5093
"98396",0.3345
"98402",1.926
"98403",0.1811
"98404",-1.2673
"98415",-1.4536
"98417",-1.8373
"98432",-0.5652
"98452",0.3778
"98488",1.1057
"98496",-1.203
"98660",-0.0881
"98682",0.8281
"98685",-1.0815
"98710",0.6659
"98711",0.1674
"98732",0.5691
"98733",0.3762
"98736",0.9733
"98741",0.3506
"98758",0.8427
"98766",0.5978
"98828",-2.3227
"98845",-1.0628
"98878",1.1224
"98910",3.1433
"98932",2.3049
"98952",-0.2043
"98956",0.8096
"98970",0.6917
"98985",0.4796
"98999",-2.0974
"99003",1.6269
"99010",0.3906
"99011",0.1659
"99031",0.0876
"99045",-0.077
"99100",-0.3934
"99138",1.08
"99151",0.7474
"99152",0.0248
"99167",0.2767
"99237",0.88
"99296",-0.5937
"99311",0.6032
"99326",1.2631
"99334",-0.5151
"99349",-0.3425
"99371",-1.9539
"99375",0.0835
"99377",-0.5699
"99382",1.5576
"99412",-1.9651
"99470",-0.4906
"99480",1.3775
"99512",-0.182
"99526",0.3985
"99542",0.3967
"99543",1.0788
"99586",-0.1789
"99633",-0.5667
"99650",0.5193
"99681",-1.5818
"99683",0.1276
"99696",2.2379
"99712",1.3889
"99730",1.5144
"99738",1.0217
"99870",-1.9692
"99887",1.2773
"99889",1.0602
"99890",0.0024
"99899",1.3802
"99929",-0.6853
"99982",1.019
"100017",3.4309
"100019",0.1075
"100061",-0.311
"100072",-1.592
"100087",-1.1889
"100088",0.2302
"100090",-0.7385
"100102",1.0905
"100121",-2.2405
"100129",-0.7012
"100155",0.3989
"100163",0.5973
"100169",1.078
"100177",1.5282
"100182",-0.5921
"100198",-1.485
"100201",1.1667
"100206",-0.4793
"100210",-0.002
"100213",0.2795
"100226",-0.7409
"100273",1.3431
"100317",-0.5231
"100336",1.0709
"100340",0.3311
"100382",0.1267
"100383",-0.8879
"100434",0.9076
"100465",-0.766
"100473",3.0494
"100494",1.1309
"100515",-0.6715
"100532",-0.3652
"100561",1.0095
"100604",0.4538
"100608",-1.7008
"100609",-1.3043
"100637",1.4329
"100678",0.314
"100683",0.1704
"100702",-1.6676
"100705",-0.5522
"100710",-0.2083
"100715",0.7904
"100732",0.5508
"100737",-0.1461
"100740",0.9235
"100756",-1.2454
"100763",-1.4361
"100764",0.1935
"100855",0.0116
"100900",-0.501
"100910",-1.6505
"100929",-0.655
"100952",1.2722
"100972",-0.2196
"100978",-0.9894
"100986",-0.0657
"101023",0.9888
"101095",1.1277
"101100",-0.5911
"101113",1.1687
"101118",1.7359
"101122",-0.2484
"101142",-1.0121
"101148",-1.0331
"101185",-0.1184
"101187",0.8045
"101197",-0.6279
"101202",-0.3883
"101206",0.4602
"101214",-0.6622
"101240",-0.4537
"101314",-0.0487
"101351",0.382
"101358",0.0246
"101359",0.6311
"101401",0.7069
"101437",0.0013
"101471",-0.776
"101476",2.3936
"101488",-0.3181
"101489",1.9017
"101490",0.6555
"101497",0.0606
"101502",-0.809
"101513",0.962
"101540",0.3469
"101543",-0.1861
"101544",-0.4995
"101565",1.8063
"101568",0.0151
"101592",-1.0601
"101602",-0.4632
"101604",0.1344
"101612",-0.4161
"101613",-1.3296
"101631",-0.9444
"101685",-0.9865
"101694",0.183
"101700",-0.2742
"101706",-1.6338
"101739",-0.283
"101744",-1.9675
"101772",-0.5588
"101809",0.4921
"101831",0.832
"101835",-0.7955
"101861",0.108
"101867",0.4055
"101869",0.4043
"101883",-0.2811
"101943",0.1898
"101966",0.4945
"101985",1.6231
"101994",-0.1996
"102015",-1.3032
"102032",-1.1991
"102058",0.6681
"102060",-0.5988
"102075",-1.6065
"102093",2.4711
"102098",-1.6885
"102103",-0.4273
"102115",-1.3119
"102122",0.105
"102124",-0.8268
"102141",0.4042
"102162",-0.816
"102182",0.4621
"102193",0.4567
"102209",-0.2686
"102247",-0.2438
"102278",3.6398
"102294",-0.757
"102323",0.2468
"102334",1.8637
"102339",1.0471
"102371",0.7212
"102414",0.6073
"102423",-0.6837
"102436",-0.0305
"102442",1.4607
"102448",0.1728
"102462",-0.4094
"102502",-4.0708
"102545",1.3263
"102566",1.8085
"102580",0.3988
"102595",-2.8362
"102607",-2.0551
"102614",0.476
"102626",-0.3763
"102632",0.7315
"102644",-2.8624
"102657",-0.6461
"102680",1.4861
"102688",0.4487
"102693",0.344
"102747",-1.2295
"102774",-0.5642
"102791",0.7125
"102857",-1.7409
"102866",1.0788
"102871",0.3741
"102920",0.3999
"102941",0.6479
"102954",0.2241
"103012",-0.7669
"103080",1.4077
"103098",-1.1646
"103135",0.3366
"103136",-0.4624
"103140",-0.2718
"103142",1.5269
"103161",0.8095
"103172",0.4436
"103199",-0.5492
"103213",-1.2389
"103220",0.9574
"103236",-2.4658
"103266",0.0774
"103268",-0.236
"103284",-1.4837
"103406",0.8054
"103425",-0.0954
"103466",-0.3724
"103468",-0.0469
"103511",0.2823
"103534",0.4256
"103537",-0.3496
"103551",-1.4334
"103554",1.0909
"103573",-0.9037
"103583",-0.9179
"103655",0.0318
"103677",-0.9428
"103694",0.8795
"103710",-1.648
"103711",0.6392
"103712",1.0807
"103724",-0.6622
"103729",-1.1655
"103733",1.0997
"103737",-0.2066
"103742",1.9345
"103743",0.5873
"103765",-0.9952
"103768",1.976
"103784",0.2495
"103806",0.3192
"103836",-1.3939
"103841",0.9526
"103844",0.5436
"103850",0.9304
"103963",0.9074
"103967",0.7092
"103978",-0.0328
"103988",-0.437
"104001",0.0774
"104009",0.5412
"104010",-0.6336
"104015",0.8628
"104027",-1.3743
"104069",0.2748
"104079",2.4
"104080",1.0513
"104082",-0.2311
"104086",-2.7469
"104099",0.3488
"104103",0.6574
"104110",0.3983
"104111",1.3544
"104112",-0.4245
"104130",0.2439
"104156",1.1427
"104158",0.0737
"104174",0.0553
"104175",0.9619
"104184",-0.419
"104215",0.3029
"104248",2.3105
"104252",0.8952
"104263",0.2559
"104271",1.003
"104303",-0.5342
"104307",-2.1082
"104318",-1.6546
"104346",-2.1286
"104348",-1.3394
"104349",1.3277
"104362",2.6761
"104383",-0.5164
"104394",-0.3032
"104401",-0.8321
"104416",-0.4892
"104418",-4.3184
"104444",-0.7009
"104445",-0.5824
"104457",0.3121
"104458",-1.0451
"104479",-0.558
"104570",0.1422
"104582",-0.167
"104601",0.3117
"104625",-0.194
"104662",0.612
"104681",1.0804
"104692",1.4704
"104709",0.2116
"104718",0.877
"104721",-0.8219
"104725",0.316
"104732",-0.902
"104759",0.5765
"104771",-0.0215
"104776",0.2023
"104799",-0.2563
"104806",-0.2267
"104816",0.0592
"104831",1.1116
"104836",0.7647
"104859",-0.0715
"104871",0.2568
"104884",-0.8751
"104885",-0.7314
"104886",2.6554
"104910",-0.4018
"104923",0.4185
"105000",1.7104
"105005",-2.7606
"105014",0.5356
"105083",-0.0694
"105120",-1.2864
"105148",1.4623
"105171",0.2985
"105193",-1.3659
"105203",1.5873
"105239",1.0516
"105243",-0.236
"105245",-1.1551
"105246",0.7033
"105278",1.9427
"105298",-2.6259
"105348",1.3031
"105349",-0.7037
"105351",-0.3198
"105352",1.3038
"105364",-0.0256
"105372",-0.6524
"105377",-1.3232
"105387",-0.3509
"105428",0.5081
"105439",-0.313
"105440",0.5915
"105445",0.338
"105446",1.1784
"105450",-0.8879
"105501",1.1659
"105504",-0.1533
"105513",-0.8404
"105522",0.6048
"105559",-0.7037
"105638",0.9501
"105651",-1.756
"105653",-2.0298
"105663",1.3781
"105670",-1.1272
"105675",-2.4415
"105689",-1.8
"105722",-0.4249
"105727",0.1568
"105732",3.8563
"105734",-0.9015
"105782",0.3923
"105785",2.5546
"105787",-0.5764
"105827",0.2132
"105833",1.5218
"105835",-2.1898
"105837",-0.8947
"105841",0.8682
"105844",-0.1269
"105847",0.424
"105853",-0.005
"105855",0.4852
"105859",0.4589
"105975",1.3271
"105988",0.8704
"106014",-2.083
"106021",-1.4862
"106025",-1.4948
"106026",-0.1837
"106039",-0.2403
"106042",-0.1208
"106052",-0.2534
"106064",-0.4559
"106068",0.4657
"106073",0.8662
"106143",0.1575
"106200",0.4922
"106205",-0.5996
"106248",-1.4559
"106264",2.2613
"106298",-1.5474
"106326",-1.0517
"106338",1.2768
"106344",-0.9565
"106347",0.8649
"106369",2.0744
"106389",0.0229
"106393",-0.3875
"106489",-0.082
"106504",2.0651
"106512",-0.4878
"106522",0.9256
"106529",-0.4584
"106557",1.1676
"106564",0.4285
"106565",-0.3151
"106572",0.354
"106581",-0.2473
"106582",1.6938
"106583",-0.456
"106585",-2.5411
"106618",0.6442
"106628",0.8881
"106633",0.9347
"106639",0.1476
"106648",-1.7509
"106672",0.2106
"106707",-0.5117
"106757",-0.8928
"106759",-1.2397
"106763",-0.8423
"106766",-1.4102
"106794",2.7429
"106795",1.3246
"106821",-2.2713
"106840",-0.0767
"106861",-1.5347
"106869",2.0194
"106877",2.8242
"106878",-0.708
"106894",0.6278
"106931",-1.5377
"106947",0.5798
"106952",-0.4892
"106957",0.8998
"107003",1.1336
"107022",1.5736
"107029",0.2434
"107035",-1.1534
"107045",-0.4513
"107047",1.2861
"107065",2.7046
"107071",-2.44
"107094",-0.5075
"107173",-0.3548
"107182",0.8969
"107197",1.6601
"107227",-0.4926
"107239",-0.298
"107242",-2.5508
"107250",-1.2969
"107260",-1.6639
"107271",-1.1497
"107272",-0.7445
"107305",0.9493
"107321",1.1429
"107328",1.7366
"107338",1.4879
"107350",-0.6456
"107351",2.6539
"107358",-0.1615
"107368",0.0581
"107371",0.7029
"107372",2.2546
"107373",0.3785
"107375",-0.2781
"107376",-1.2368
"107392",-0.0084
"107435",0.577
"107448",-0.8014
"107449",1.3642
"107476",0.536
"107503",-0.4545
"107508",0.5506
"107513",-1.0031
"107515",0.1724
"107522",0.0716
"107527",-0.5567
"107528",0.1148
"107566",1.9489
"107568",0.2277
"107569",0.4644
"107581",3.2272
"107585",4.4711
"107586",0.4964
"107589",1.7692
"107607",1.3884
"107650",-0.173
"107652",0.2126
"107656",-0.4355
"107684",2.2749
"107686",-0.9101
"107701",0.1884
"107702",-0.6315
"107723",1.1475
"107732",0.0841
"107733",0.3269
"107734",-1.1028
"107746",-0.0536
"107747",2.0693
"107767",-0.3665
"107769",2.8556
"107771",0.4178
"107815",-0.1369
"107817",0.9302
"107823",3.9049
"107829",-1.625
"107831",0.6379
"107869",-0.1473
"107885",-0.6957
"107895",0.3923
"107932",-1.7326
"107934",-1.5128
"107939",0.5584
"107951",-1.8241
"107971",0.1878
"107975",0.2677
"107976",0.1665
"107986",-0.4565
"107993",1.9077
"107995",-0.3116
"107999",0.6302
"108000",0.5067
"108011",-0.5525
"108012",1.0523
"108013",0.9848
"108014",0.1694
"108030",2.8847
"108037",-0.5131
"108043",1.0514
"108052",-1.7061
"108058",2.4698
"108062",-6e-04
"108067",-0.0852
"108068",0.4468
"108069",0.6611
"108071",0.9542
"108073",1.8866
"108075",0.065
"108077",-1.5192
"108079",-0.1158
"108083",-1.1297
"108086",-1.0149
"108089",1.0526
"108097",0.4315
"108098",0.7131
"108099",-1.486
"108100",-1.6899
"108101",-0.3749
"108105",0.3529
"108112",-0.7822
"108114",1.5088
"108115",0.2125
"108116",1.1791
"108121",-1.7888
"108123",1.7083
"108124",-3.07
"108138",0.6111
"108143",-1.0276
"108147",-0.0115
"108148",0.6127
"108150",-0.1985
"108151",3.6278
"108153",-0.0311
"108154",-2.1714
"108155",0.3588
"108156",-0.3667
"108159",-0.0768
"108160",-0.4311
"108645",-0.3746
"108652",0.3072
"108653",4.3855
"108654",-1.5477
"108655",1.0241
"108657",1.6029
"108660",1.7926
"108664",-0.0044
"108670",0.5191
"108671",-1.8795
"108672",1.3664
"108673",-1.0181
"108679",-0.4443
"108682",-0.5009
"108686",-0.2004
"108687",-1.077
"108689",-0.1386
"108699",-2.8339
"108705",0.9386
"108707",-1.1922
"108735",0.0163
"108737",-2.0211
"108755",-0.4427
"108760",-1.3922
"108767",-1.3398
"108797",0.0652
"108800",-0.8229
"108802",-1.2177
"108809",-1.8552
"108811",-1.2803
"108816",3.4871
"108829",-0.1498
"108832",1.2342
"108837",0.5568
"108841",-0.1945
"108853",-0.2628
"108857",-0.5293
"108871",-0.7355
"108888",-0.4165
"108897",-2.4539
"108899",-0.3697
"108900",-2.159
"108902",-1.3153
"108903",0.6154
"108907",0.3216
"108909",0.8401
"108911",-1.7966
"108912",1.8709
"108927",0.4345
"108934",1.6954
"108937",-0.9408
"108943",0.2364
"108946",-0.8764
"108954",1.1171
"108958",-0.0134
"108960",-1.9897
"108961",1.7892
"108989",0.1124
"108995",1.142
"109006",0.5185
"109019",0.6314
"109032",-0.4977
"109042",-0.7196
"109050",-2.4397
"109054",1.0926
"109065",0.2538
"109075",1.3727
"109077",-0.6682
"109079",2.2466
"109082",0.044
"109093",-0.2348
"109095",0.8136
"109108",-0.7365
"109113",-0.077
"109115",-0.9004
"109129",0.1556
"109135",-2.3148
"109136",0.6279
"109145",-0.1723
"109151",-1.0313
"109154",0.0164
"109161",-1.2422
"109168",-0.0507
"109169",0.4509
"109181",-0.7019
"109202",0.6397
"109205",0.2595
"109222",-2.45
"109225",1.0093
"109229",-0.0619
"109232",2.2461
"109241",-0.7767
"109242",0.2907
"109245",1.7436
"109246",3.8828
"109263",-0.3624
"109264",-2.7033
"109267",0.8251
"109270",-0.1607
"109272",-0.8095
"109275",-0.3786
"109284",0.2224
"109294",2.1843
"109299",-1.6353
"109305",-0.8496
"109323",0.1526
"109331",-1.0092
"109332",0.8255
"109333",0.7003
"109334",-1.5987
"109344",-0.4675
"109346",0.2899
"109349",-0.8259
"109359",0.6622
"109552",0.7093
"109593",-0.3431
"109594",-3.8028
"109620",-3.6427
"109624",-1.3959
"109648",0.8734
"109652",-1.1753
"109658",-1.0227
"109672",3.2638
"109674",-0.7909
"109676",1.3727
"109685",0.837
"109689",-0.4799
"109700",1.8615
"109711",0.0115
"109731",0.264
"109754",-1.5442
"109778",-2.1151
"109785",-0.9133
"109801",-1.199
"109815",-0.1267
"109828",-1.1153
"109857",-1.7033
"109880",-0.8033
"109889",-0.4856
"109900",0.2213
"109901",0.4284
"109904",0.782
"109905",1.1839
"109910",0.7909
"109929",-1.673
"109934",-2.1593
"109979",1.9838
"110006",-1.3781
"110012",-0.4188
"110033",3.2124
"110052",1.6102
"110058",1.3341
"110074",-1.9389
"110075",2.6544
"110078",-2.3037
"110082",1.7308
"110083",0.5122
"110084",2.5965
"110094",-2.0969
"110095",-0.645
"110109",-0.8624
"110119",-0.9037
"110147",-2.8092
"110153",-1.7903
"110157",-0.5258
"110172",1.7733
"110173",-0.2258
"110175",-0.5597
"110196",0.3395
"110197",-0.2585
"110198",0.4272
"110208",0.1804
"110213",-0.5178
"110253",-1.2417
"110257",-0.2519
"110265",-1.8038
"110279",-1.7104
"110304",1.6911
"110312",2.4712
"110323",0.8811
"110326",1.1372
"110332",-0.2243
"110333",1.6839
"110350",-0.4652
"110351",0.7195
"110355",0.1151
"110379",-0.4814
"110380",1.7959
"110385",0.3828
"110391",-2.1779
"110417",1.9336
"110446",0.7854
"110454",2.4158
"110460",0.1909
"110521",0.5323
"110524",-0.6971
"110532",-1.0003
"110557",-2.1162
"110593",-1.4635
"110595",0.4226
"110596",-0.7067
"110606",-1.2408
"110611",0.7269
"110616",-0.992
"110637",0.6046
"110639",-0.4329
"110648",-0.3397
"110651",1.878
"110695",1.3628
"110749",1.2192
"110750",-1.3428
"110784",-0.8824
"110789",2.3551
"110796",-0.2369
"110809",-1.5471
"110816",-2.0904
"110821",-1.1268
"110826",-0.0792
"110829",1.9157
"110834",1.1288
"110835",-0.6867
"110842",-1.7014
"110854",-1.4752
"110862",-0.6291
"110876",2.1089
"110886",0.0457
"110891",-2.0967
"110893",-1.0976
"110895",-0.5521
"110902",-1.5037
"110911",-1.6296
"110920",0.5692
"110948",-0.7906
"110954",-0.7258
"110956",0.7783
"110959",0.008
"110960",0.6958
"110962",-0.2433
"111173",1.471
"111175",-1.5642
"111241",0.1731
"111970",0.824
"112403",-0.4018
"112405",-1.5332
"112406",-1.5228
"112407",-0.2112
"112415",-0.6162
"112418",0.2188
"112419",-0.9291
"112422",-0.9511
"113868",1.216
"114128",-0.7622
"114142",1.1433
"114143",1.1724
"114229",-0.5347
"114249",-1.0189
"114255",0.5666
"114301",-0.844
"114332",-0.7602
"114479",0.3704
"114565",-1.9204
"114584",1.1263
"114585",-1.2617
"114601",3.2513
"114602",-0.598
"114604",-0.0738
"114606",-1.0118
"114615",-1.324
"114641",-0.232
"114642",-0.9219
"114643",0.5618
"114644",1.3779
"114654",-0.9089
"114663",-0.7974
"114664",1.2575
"114674",-1.3236
"114679",-2.1056
"114713",0.3671
"114714",0.0267
"114715",-0.0111
"114716",-0.0274
"114741",-0.8561
"114774",-1.3039
"114863",-0.1136
"114873",-0.902
"114874",0.1484
"114875",0.1438
"114886",-2.6606
"114893",-0.0639
"114896",1.2615
"116701",1.1782
"116731",-0.2237
"116733",-0.2421
"116748",-1.546
"116837",0.0124
"116838",-0.2072
"116847",0.3071
"116848",0.349
"116870",-0.5251
"116871",-1.2594
"116873",-1.2376
"116891",0.3448
"116904",-0.4679
"116905",0.2017
"116914",0.2218
"116939",-1.2533
"116940",0.0942
"116972",0.8973
"117109",0.2566
"117146",-1.1302
"117148",1.7375
"117149",-1.0397
"117150",-1.2828
"117160",-0.5143
"117167",0.3184
"117171",0.4032
"117197",0.2475
"117198",0.25
"117229",-0.1192
"117589",0.7758
"117591",-0.5666
"117592",0.9749
"117599",-0.989
"117600",1.1138
"117606",-2.0574
"118445",-0.6571
"118446",1.1081
"118449",-2.177
"118451",-0.2677
"118452",-0.2342
"118453",1.1943
"118454",2.4019
"121021",1.6867
"121022",1.429
"140476",1.2923
"140481",-2.756
"140482",0.7419
"140483",-0.5221
"140484",0.847
"140488",-0.4515
"140492",1.3927
"140493",-0.3133
"140494",-0.4756
"140497",1.2693
"140498",1.2808
"140499",-0.2674
"140500",0.2341
"140546",-0.5513
"140557",2.2662
"140559",-0.0905
"140570",0.2503
"140571",-0.1999
"140577",-1.526
"140579",-1.1299
"140580",1.327
"140629",-0.4891
"140630",0.1913
"140703",1.223
"140709",0.4345
"140721",1.0917
"140723",-2.7142
"140740",-0.9794
"140741",1.527
"140742",-2.704
"140743",0.1226
"140780",0.4212
"140781",2.0837
"140792",1.083
"140795",-0.318
"140810",1.2965
"140858",1.3021
"140859",1.3014
"140887",0.9947
"140904",2.5193
"140917",-0.2721
"140919",0.2209
"142682",-2.0645
"142688",-0.703
"142980",-0.5096
"170439",2.5527
"170441",-0.8978
"170442",-0.1851
"170459",0.2737
"170460",1.3146
"170461",0.6552
"170472",-1.2531
"170483",-0.3251
"170484",0.0217
"170571",2.1237
"170574",3.0298
"170625",1.3286
"170638",4.2809
"170643",0.5354
"170644",0.8346
"170658",-0.8438
"170676",0.8302
"170677",0.9122
"170706",-0.5301
"170707",-1.1249
"170711",-0.9811
"170716",-3.2286
"170718",-0.341
"170719",1.4348
"170720",-0.3669
"170721",-0.1393
"170728",-1.6089
"170729",-2.0396
"170731",-1.1259
"170732",0.7511
"170735",-1.6676
"170736",0.8978
"170737",0.2582
"170738",-0.3541
"170740",-2.2976
"170742",-1.191
"170743",2.792
"170744",0.6672
"170745",-0.568
"170748",-0.7088
"170749",1.0691
"170750",-0.511
"170752",0.279
"170753",0.8184
"170755",0.6645
"170756",-2.435
"170757",0.594
"170758",2.0225
"170759",-0.1432
"170760",-0.1377
"170761",-0.8643
"170762",-0.5966
"170763",0.3049
"170767",0.0013
"170768",-1.3286
"170770",1.5119
"170771",-1.5695
"170772",-1.3482
"170787",0.3982
"170788",1.0926
"170789",0.7101
"170790",0.601
"170791",0.2384
"170799",1.1948
"170822",-0.6166
"170823",0.8726
"170826",-8e-04
"170833",-2.2805
"170835",-1.596
"170930",0.0484
"170935",-0.9245
"170936",0.2273
"170938",0.1641
"170942",-0.7211
"170952",0.0422
"171095",-0.7703
"171167",-2.3796
"171170",2.645
"171171",0.0435
"171180",0.5587
"171207",1.5895
"171210",-1.6219
"171211",0.985
"171212",1.2679
"171281",-1.4904
"171282",-0.127
"171285",-1.4804
"171286",-0.7446
"171429",-0.655
"171463",-0.4494
"171469",0.3704
"171486",0.4307
"171504",1.7045
"171508",0.8012
"171531",0.0273
"171543",2.7009
"171567",1.0822
"171580",0.9223
"191578",-0.198
"192119",-0.6328
"192120",-0.1273
"192136",-0.7881
"192156",0.8464
"192157",-0.7817
"192159",-0.049
"192160",0.75
"192161",0.3533
