"","GSE184615_enrichment"
"72344",0.0631
"72345",0.2528
"72349",0.0831
"72350",0.1276
"72351",-0.0341
"72354",-0.1116
"72355",-0.1614
"72357",-0.0885
"72368",-0.0067
"72371",-0.0092
"72386",-0.1608
"72388",0.7029
"72392",0.0147
"72393",0.0288
"72397",0.0457
"72399",-0.116
"72400",-0.0682
"72404",-0.0049
"72413",0.022
"72415",0.3068
"72416",0.0545
"72421",-0.0317
"72425",-0.0821
"72429",0.0566
"72433",0.2814
"72440",-0.2349
"72446",0.0715
"72454",-0.0231
"72459",-0.0519
"72461",0.125
"72462",-0.1146
"72465",0.152
"72469",-0.0927
"72472",-0.5353
"72475",-0.0439
"72477",0.0791
"72479",0.1371
"72480",0.0093
"72481",-0.8039
"72482",-0.1242
"72486",-0.1262
"72500",-0.129
"72502",-0.0754
"72503",-0.0048
"72504",-0.1459
"72507",-0.0697
"72508",-0.006
"72511",0.2589
"72512",0.0199
"72514",0.2102
"72515",0.026
"72519",-0.0459
"72522",-0.115
"72535",0.1612
"72536",0.593
"72542",-0.0239
"72543",0.0753
"72544",0.0185
"72549",0.3855
"72552",-0.0394
"72554",-0.0422
"72555",0.0861
"72556",-0.3243
"72560",-0.498
"72562",-0.0817
"72565",0.1555
"72567",-0.0567
"72568",0.0598
"72569",-0.001
"72572",-0.1626
"72575",0.9023
"72578",0.1599
"72580",0.0276
"72584",0.1318
"72585",0.2763
"72587",0.0353
"72590",-0.0633
"72599",-0.3654
"72605",0.1973
"72607",0.1241
"72611",-0.0859
"72612",-0.1884
"72614",0.4421
"72615",-0.0292
"72621",0.0818
"72630",-0.1022
"72632",0.118
"72634",0.1166
"72635",0.1395
"72640",0.3402
"72648",-0.6244
"72649",0.1825
"72650",-0.055
"72654",-0.0873
"72655",-0.0752
"72656",-0.0066
"72657",-0.0491
"72658",0.2858
"72661",0.0218
"72662",-0.0645
"72665",0.1428
"72667",-0.0482
"72668",-0.2507
"72669",-0.0935
"72672",0.0152
"72674",0.1224
"72677",0.4379
"72685",0.0743
"72690",0.0757
"72691",0.1139
"72692",0.0348
"72693",0.311
"72699",-0.0444
"72701",-0.0358
"72709",-0.0148
"72713",-0.0493
"72720",0.0562
"72722",-0.0156
"72723",-0.0112
"72726",-0.0747
"72727",-0.0718
"72729",-0.0095
"72736",0.0314
"72739",0.0165
"72745",-0.073
"72747",-0.0626
"72748",-0.0429
"72749",0.1767
"72750",-0.0645
"72754",-0.0555
"72759",-0.0197
"72772",-0.0256
"72774",-0.198
"72775",-0.2789
"72776",-0.1039
"72780",0.2871
"72787",0.09
"72792",-0.1263
"72795",-0.0777
"72805",-0.2286
"72807",0.1374
"72813",-1.4205
"72821",0.0315
"72823",0.0105
"72825",0.1129
"72826",-0.1775
"72828",-0.097
"72831",-0.0147
"72832",0.2345
"72834",0.2536
"72836",-0.1013
"72843",0.0424
"72844",0.0323
"72852",0.0974
"72865",0.087
"72873",-0.1717
"72881",-0.0712
"72886",-0.1515
"72895",0.1468
"72898",-0.1188
"72899",-0.0527
"72900",0.0065
"72902",-0.1928
"72925",0.2176
"72927",-0.0568
"72930",0.2144
"72931",-0.002
"72935",0.0137
"72938",-0.1104
"72946",-0.0925
"72947",0.7173
"72948",0.1028
"72949",-0.0654
"72958",0.1211
"72960",0.0658
"72961",-8e-04
"72962",-0.4237
"72972",0.0182
"72973",-0.4107
"72978",0.0406
"72981",-0.1199
"72982",0.0407
"72993",0.0755
"72997",0.1305
"72999",0.0238
"73010",-0.0803
"73016",0.0422
"73024",0.0609
"73032",0.2743
"73040",0.0453
"73046",0.0795
"73047",0.2351
"73061",-0.0144
"73062",0.0555
"73067",0.2557
"73068",0.1228
"73072",0.3138
"73075",0.1085
"73078",0.0125
"73086",-0.0807
"73093",0.7543
"73094",0.0923
"73095",-0.4156
"73100",0.0051
"73102",0.3182
"73103",-0.2244
"73106",0.1712
"73112",-0.213
"73121",0.1109
"73122",0.0291
"73124",-0.0945
"73130",0.0605
"73132",-2e-04
"73137",0.1549
"73139",0.0139
"73144",0.3044
"73149",-0.1686
"73158",-0.0021
"73162",-0.029
"73166",0.301
"73172",-0.0411
"73173",0.3101
"73174",-0.238
"73178",-0.0205
"73181",0.1567
"73182",0.0525
"73183",0.4413
"73187",-0.5224
"73192",-0.0097
"73204",0.2847
"73205",0.0059
"73208",-0.4665
"73212",-0.059
"73218",0.2335
"73225",-0.0257
"73229",-0.0524
"73230",0.1676
"73233",0.0849
"73242",0.3168
"73246",0.714
"73247",-0.1545
"73251",0.2248
"73254",-0.2988
"73261",0.4677
"73274",-0.0298
"73284",-0.022
"73287",0.2336
"73288",-0.1201
"73293",-0.0605
"73296",0.0794
"73297",0.0281
"73301",0.9477
"73314",-0.1124
"73316",0.3637
"73327",-0.1353
"73331",-0.6172
"73332",-0.1986
"73338",0.2877
"73340",0.0641
"73341",0.0224
"73365",0.2699
"73368",-0.0897
"73373",-0.0173
"73379",0.0544
"73385",0.5972
"73389",0.0095
"73390",-0.1004
"73407",0.2553
"73419",-0.1955
"73420",-0.084
"73422",-0.4609
"73430",0.1266
"73431",-0.1566
"73442",0.0125
"73447",-0.0597
"73451",0.0047
"73453",0.2706
"73467",0.0562
"73469",0.0723
"73472",-0.0148
"73473",-0.0542
"73490",-0.2278
"73504",-0.9691
"73516",-0.0499
"73526",-0.1545
"73545",0.079
"73569",1.5854
"73571",-0.2006
"73579",0.3222
"73582",0.0829
"73598",-0.471
"73603",-0.3517
"73610",-0.1673
"73611",-0.1011
"73635",-0.0154
"73649",0.4042
"73652",0.1135
"73656",0.6511
"73658",0.0978
"73666",0.0529
"73667",-0.0853
"73668",0.0729
"73673",0.0858
"73674",0.0772
"73677",0.4624
"73680",0.015
"73681",-0.0672
"73683",-0.3132
"73689",0.0375
"73690",-0.1256
"73692",-0.0181
"73694",0.0275
"73699",0.0739
"73707",-0.1156
"73710",0.2789
"73711",0.1567
"73712",0.553
"73713",0.5481
"73720",0.3085
"73721",-0.5907
"73723",-0.1451
"73724",0.091
"73728",-0.2449
"73729",0.242
"73736",-0.1157
"73737",0.1729
"73738",-0.0524
"73739",-0.016
"73744",-0.1968
"73747",-0.1164
"73748",0.6293
"73750",0.338
"73754",0.0428
"73774",0.1283
"73804",1.4762
"73822",0.0063
"73824",0.0104
"73825",-0.0809
"73826",0.0158
"73827",0.1075
"73828",0.1246
"73830",-0.0158
"73833",-0.1317
"73834",-0.0701
"73836",0.2308
"73844",-0.2376
"73845",0.0551
"73847",-0.0932
"73852",-0.0807
"73873",0.0082
"73884",0.4306
"73893",-0.4573
"73910",0.2161
"73914",0.0258
"73916",-0.0818
"73919",-0.1712
"73940",-0.298
"73941",-0.2134
"73942",-0.168
"73945",-0.075
"73989",0.6929
"73990",-1.4087
"73991",0.0015
"73998",-0.1177
"74002",-0.0376
"74004",-0.1009
"74006",-0.0128
"74007",0.0378
"74008",-0.242
"74011",0.0868
"74012",0.0185
"74013",0.0989
"74015",0.022
"74016",0.4853
"74018",-0.0567
"74019",-0.0783
"74020",-0.0681
"74022",0.0169
"74023",0.6029
"74025",0.055
"74026",0.0424
"74030",-0.1101
"74032",-0.1128
"74034",0.1814
"74035",-0.0537
"74038",0.1957
"74039",0.0531
"74041",-1.0642
"74043",-0.1113
"74044",-0.1365
"74048",-0.0196
"74051",0.2036
"74052",0.2541
"74053",0.2266
"74055",0.1764
"74071",1.2741
"74076",-0.1646
"74080",-0.3146
"74081",0.0188
"74090",0.0269
"74091",-0.1022
"74094",-0.1115
"74096",-0.2173
"74097",-0.0102
"74098",0.0386
"74100",0.2782
"74102",-0.0087
"74103",-0.1001
"74104",-0.1027
"74105",-0.1045
"74106",0.0205
"74107",-0.271
"74108",0.0061
"74111",-0.0327
"74112",-0.0291
"74114",-0.1151
"74116",1.7888
"74117",-0.1823
"74120",-0.0901
"74121",-0.2606
"74122",0.0511
"74123",0.0111
"74125",-0.1112
"74126",0.1231
"74127",0.8638
"74129",-0.6546
"74131",0.1251
"74132",-0.0914
"74133",0.135
"74134",-0.4248
"74136",-0.1401
"74137",-0.0404
"74140",0.0724
"74142",0.0474
"74143",0.0334
"74144",0.4066
"74145",0.1338
"74147",0.0307
"74148",-0.165
"74149",-0.2196
"74150",0.1769
"74153",0.5277
"74154",0.1019
"74155",5e-04
"74156",-1.9783
"74157",0.0135
"74158",-0.0885
"74159",0.0458
"74164",-0.0226
"74165",0.2168
"74166",0.102
"74167",-0.0677
"74168",-0.0701
"74169",-0.3275
"74173",-0.0552
"74178",0.0186
"74182",0.1402
"74183",0.0647
"74185",0.0557
"74186",-0.088
"74187",-0.0183
"74189",0.0686
"74190",-0.1774
"74191",-0.1431
"74192",-0.0545
"74194",0.1915
"74195",-0.0177
"74196",-0.0138
"74197",-0.0922
"74198",-0.1654
"74199",0.2408
"74200",-0.1036
"74201",0.0344
"74202",0.5897
"74203",-8.835e-05
"74204",-0.1171
"74205",-0.0016
"74206",-0.2885
"74211",-0.0013
"74213",0.0382
"74227",-0.521
"74229",-0.0584
"74230",0.7921
"74237",-0.0868
"74238",-0.0722
"74239",-0.0727
"74241",-0.091
"74243",0.1316
"74244",-0.2257
"74245",-0.0234
"74246",0.1439
"74249",0.0341
"74251",-0.0754
"74252",-0.0186
"74253",0.142
"74254",-0.0474
"74256",-0.133
"74257",0.0631
"74264",0.1857
"74268",-0.0862
"74270",-0.1215
"74277",0.0135
"74284",-0.1276
"74287",-0.0668
"74302",-0.0613
"74303",0.2107
"74309",-0.033
"74315",-0.0286
"74316",-0.212
"74318",0.0509
"74319",-0.1223
"74320",-0.064
"74322",-0.0063
"74325",0.014
"74326",0.0203
"74330",-0.098
"74333",0.0093
"74334",0.1298
"74335",0.3227
"74337",0.0835
"74338",0.3081
"74340",-0.0298
"74341",-0.0888
"74342",0.0077
"74343",0.0919
"74347",0.0182
"74349",0.0048
"74351",-0.0953
"74352",0.0052
"74354",0.4896
"74355",-0.017
"74356",-0.008
"74359",-0.1584
"74360",-0.0718
"74362",0.1915
"74363",-0.2946
"74365",-0.2899
"74369",0.5195
"74370",0.0249
"74374",-0.0211
"74375",-0.1318
"74376",0.0746
"74383",0.0371
"74385",0.0511
"74386",0.4733
"74387",-0.0291
"74388",-0.0215
"74392",-0.1309
"74393",0.118
"74396",-0.2814
"74403",0.0579
"74405",-0.2869
"74407",0.3652
"74410",-0.2656
"74411",0.0146
"74412",-0.1377
"74413",0.5314
"74414",-0.1688
"74419",-0.2321
"74426",-0.2717
"74427",0.0518
"74430",0.2795
"74435",0.4087
"74438",0.1246
"74440",0.2109
"74442",-0.1379
"74443",-0.0588
"74450",-0.0792
"74451",-0.0792
"74453",-0.6679
"74455",-0.1417
"74463",1.0509
"74464",-0.0628
"74466",-0.6461
"74467",-0.0463
"74470",0.2472
"74471",-0.5746
"74476",-0.1593
"74477",-0.0189
"74478",0.2243
"74479",-0.13
"74480",-0.2058
"74482",-0.7976
"74485",-0.6894
"74486",-0.0607
"74487",0.2472
"74489",0.8332
"74490",0.2428
"74492",-0.5731
"74493",-0.006
"74498",0.0049
"74504",-0.1623
"74511",0.2748
"74513",0.1733
"74516",0.0017
"74519",0.099
"74521",-0.1213
"74522",0.0348
"74525",-0.0494
"74528",-0.1435
"74530",0.9827
"74533",-0.0103
"74549",0.1203
"74551",0.1038
"74552",0.1488
"74558",-0.5988
"74559",0.4555
"74563",0.5852
"74569",-0.0832
"74570",-2.916e-05
"74577",-0.0418
"74580",-0.0874
"74585",0.1128
"74591",0.3111
"74596",-0.0464
"74600",-0.1519
"74610",0.1339
"74616",-0.2041
"74617",0.1501
"74626",-0.3693
"74629",-0.6879
"74633",-0.8153
"74637",-0.0942
"74645",-0.125
"74646",-0.2806
"74648",-0.1732
"74653",-0.0859
"74661",0.4032
"74665",0.1229
"74666",-0.6132
"74670",-0.0889
"74682",0.0443
"74684",0.2221
"74685",0.1358
"74694",-0.0785
"74706",-0.3672
"74711",-0.0065
"74717",0.1675
"74718",0.0076
"74720",-0.4412
"74729",0.0552
"74732",0.2572
"74734",-0.3079
"74735",-0.1845
"74737",0.0648
"74741",-0.097
"74743",-0.1181
"74747",-0.0202
"74753",-0.0335
"74754",0.1488
"74760",-0.0221
"74761",0.5674
"74762",-0.0555
"74763",0.0444
"74764",-0.0741
"74766",0.203
"74769",-0.0077
"74770",-0.2063
"74772",0.0489
"74775",0.0013
"74776",0.0238
"74777",-0.0668
"74778",-0.0586
"74781",-0.016
"74782",-0.3389
"74838",-0.0214
"74840",0.0047
"74841",0.0765
"74855",0.6539
"74868",0.0448
"74895",0.038
"74901",-0.2698
"74918",-0.1983
"74919",-0.0328
"74925",-0.0555
"74931",-0.2464
"74934",0.1054
"74978",0.5093
"74996",-0.0075
"74998",0.023
"75007",0.1045
"75016",-0.0464
"75029",0.0911
"75033",-0.2017
"75040",-0.4589
"75050",-0.0547
"75051",0.1323
"75060",-0.1988
"75062",-0.0706
"75079",-0.097
"75083",-0.1971
"75089",-0.0882
"75099",0.0897
"75104",0.101
"75106",-0.3893
"75116",-0.0083
"75135",-0.2063
"75137",0.0204
"75141",-0.4759
"75146",-0.124
"75172",0.2766
"75180",-0.1976
"75196",-0.3273
"75202",-0.1987
"75209",-0.3497
"75210",0.1385
"75212",-0.0177
"75216",-0.286
"75219",0.153
"75221",0.0952
"75234",0.0187
"75273",-0.0991
"75284",-0.0498
"75288",-0.2415
"75291",-0.2672
"75292",-0.0971
"75296",0.1179
"75302",-0.0254
"75304",0.0655
"75311",0.8087
"75316",0.1098
"75317",-0.0788
"75320",-0.0505
"75339",-0.1028
"75355",0.6325
"75359",0.7639
"75373",-0.0923
"75379",-0.2926
"75387",-0.3337
"75388",-0.0043
"75398",-0.0759
"75404",1.3606
"75406",-0.0915
"75409",-0.0676
"75410",0.1977
"75415",-0.2557
"75416",-0.1664
"75420",-0.0778
"75422",-0.0303
"75423",0.0186
"75424",0.0471
"75425",0.021
"75426",1.548
"75429",-0.3336
"75430",0.0014
"75434",0.5598
"75452",0.127
"75454",-0.1349
"75458",1.6297
"75465",0.2309
"75472",-0.7132
"75475",0.0092
"75495",0.2574
"75504",-0.7856
"75516",0.1161
"75530",0.1172
"75533",0.1829
"75538",0.3531
"75540",-0.0224
"75541",0.2531
"75547",0.1788
"75549",-0.0803
"75552",0.0774
"75553",-0.0545
"75556",0.0494
"75560",0.04
"75563",0.6067
"75564",0.0514
"75565",-0.0628
"75568",-0.2766
"75570",0.007
"75571",0.2406
"75572",0.0374
"75576",-0.295
"75578",-0.1626
"75579",0.2133
"75580",-0.0773
"75590",0.4878
"75593",0.0335
"75597",-0.1365
"75599",-0.0142
"75600",-0.1001
"75605",0.0915
"75607",-0.0382
"75608",-0.0172
"75612",-0.03
"75613",0.0417
"75614",-0.2251
"75616",0.0629
"75617",-0.0527
"75619",-0.0202
"75620",-0.0836
"75623",0.0245
"75624",-0.0779
"75625",0.042
"75627",-0.0111
"75646",0.4107
"75657",1.1236
"75659",-0.2382
"75660",0.0369
"75665",-0.0769
"75668",-0.1912
"75669",-0.0196
"75677",-0.6525
"75678",-0.2499
"75686",-0.1863
"75687",0.1129
"75689",0.8096
"75690",0.1233
"75691",0.0504
"75692",-0.1599
"75693",1.2828
"75695",-0.1833
"75697",-0.4831
"75698",-0.1101
"75705",-0.0975
"75710",-0.0829
"75712",-0.1733
"75717",-0.0241
"75718",-0.6324
"75723",0.0546
"75725",0.1122
"75729",-0.3528
"75731",-0.1086
"75732",-0.3106
"75734",0.0087
"75735",0.061
"75736",0.014
"75739",0.1071
"75740",-0.1791
"75744",-0.1022
"75745",0.258
"75746",-0.2329
"75747",0.0756
"75751",-0.0016
"75758",-0.0227
"75761",-1.0361
"75763",0.2062
"75764",-0.1174
"75767",0.1086
"75769",0.0933
"75770",-0.0423
"75778",0.043
"75782",0.0132
"75784",0.1625
"75785",0.0502
"75786",0.0299
"75788",0.3546
"75796",0.0729
"75801",-0.0263
"75805",0.157
"75809",-0.5609
"75812",-0.0568
"75818",0.191
"75826",-0.0538
"75836",-0.4796
"75841",-2e-04
"75847",-0.0184
"75860",0.3451
"75869",0.0975
"75871",-0.0157
"75881",1.2767
"75894",-0.1051
"75901",-0.0035
"75905",0.9177
"75906",-0.1231
"75909",0.0655
"75914",-0.0344
"75939",-0.3689
"75951",0.2285
"75956",-0.0307
"75957",0.1711
"75964",0.0331
"75965",-0.1446
"75973",0.0503
"75974",0.0393
"75985",-0.0072
"75990",-0.4107
"75991",-0.0321
"75995",0.2982
"76000",0.1763
"76007",0.0073
"76014",-0.1047
"76022",0.0247
"76025",0.0434
"76041",-0.1365
"76044",0.075
"76051",-0.1031
"76055",-0.0258
"76071",-0.0492
"76073",-0.11
"76080",-0.0133
"76082",-0.5183
"76088",0.1725
"76089",-0.1556
"76100",-0.0491
"76108",0.159
"76113",0.6824
"76117",-0.0413
"76123",-0.1002
"76130",-0.0342
"76132",0.0834
"76133",0.4355
"76137",-0.0807
"76138",0.577
"76142",0.359
"76156",-0.029
"76157",0.0097
"76161",-0.3147
"76166",-0.4697
"76167",-0.1789
"76178",-0.0532
"76179",-0.031
"76183",0.257
"76184",-0.1744
"76187",0.1742
"76192",-0.0884
"76199",-0.1645
"76205",0.085
"76206",0.4705
"76217",0.0414
"76219",0.0304
"76220",-0.2239
"76222",0.0171
"76223",0.0255
"76229",0.2205
"76233",0.1434
"76238",-0.3446
"76246",-0.0745
"76251",-0.0727
"76252",0.0593
"76257",-0.2775
"76260",-0.1766
"76261",0.1122
"76263",0.0381
"76265",0.0258
"76267",-0.0637
"76273",0.0753
"76281",0.3536
"76282",-0.4506
"76293",0.4124
"76294",0.208
"76295",0.1156
"76299",0.1391
"76302",0.0288
"76303",-0.0249
"76306",0.1986
"76308",-0.0196
"76311",-0.2589
"76332",-0.1062
"76338",0.0339
"76355",0.0067
"76357",-0.0619
"76365",0.3838
"76366",-0.0681
"76367",0.019
"76371",0.4386
"76373",-0.3449
"76375",0.0023
"76376",-0.1799
"76377",-0.1061
"76380",-0.5438
"76408",-0.1291
"76411",-0.2372
"76416",-0.1526
"76421",0.0415
"76425",0.0757
"76429",0.2061
"76438",0.1376
"76441",-0.0503
"76448",0.1195
"76453",-0.0165
"76454",-0.0371
"76455",-0.1178
"76457",-0.0568
"76459",0.0987
"76464",-0.1687
"76467",-0.0114
"76469",-0.0574
"76477",-0.664
"76478",0.0082
"76479",-0.0919
"76482",0.0417
"76483",0.2175
"76484",0.052
"76485",-0.0482
"76487",-0.1114
"76491",-0.4923
"76497",-0.0119
"76498",0.007
"76499",0.1303
"76500",-0.1255
"76501",0.1277
"76505",0.0529
"76508",-0.0628
"76510",-0.0651
"76516",-1.466e-05
"76522",0.0068
"76524",0.0425
"76527",0.1762
"76539",0.1184
"76547",-0.141
"76551",-0.0075
"76559",-0.036
"76560",0.3743
"76561",0.0465
"76563",-0.1081
"76566",-0.1598
"76568",0.0482
"76571",-0.0692
"76574",0.038
"76577",0.1226
"76580",-0.0406
"76582",-0.036
"76594",-0.0397
"76602",0.3624
"76608",0.0833
"76612",0.1873
"76614",0.0097
"76615",-0.1642
"76626",-0.0687
"76628",0.389
"76630",-0.1769
"76633",-0.3973
"76642",-1.3058
"76650",0.0331
"76652",-0.1722
"76654",-0.117
"76668",-0.6718
"76670",0.3336
"76681",0.0941
"76683",0.2779
"76686",0.1904
"76687",-0.1348
"76688",-0.1241
"76707",0.0137
"76709",-0.1512
"76710",0.0512
"76719",-0.0444
"76737",0.0809
"76740",-0.0276
"76742",-0.1077
"76763",0.2652
"76773",0.0243
"76775",-0.2897
"76779",-3e-04
"76781",0.1002
"76784",0.1048
"76786",0.2693
"76787",-0.1107
"76788",0.187
"76789",0.0428
"76792",-0.0958
"76793",-0.0324
"76794",0.0117
"76795",0.0312
"76798",0.1527
"76799",-1e-04
"76800",-0.0407
"76804",-0.1918
"76808",0.036
"76809",-0.0061
"76813",0.0511
"76816",-0.2147
"76820",0.0307
"76824",-0.0315
"76826",0.2427
"76829",-0.1227
"76832",-0.0355
"76843",0.4497
"76846",-0.0147
"76850",-0.1287
"76854",0.3368
"76857",-0.113
"76863",0.1001
"76866",0.0609
"76867",-0.0767
"76872",-0.0305
"76873",-0.6768
"76877",-0.0605
"76884",-0.0473
"76886",0.1345
"76889",-0.0292
"76890",0.1488
"76892",-0.0998
"76893",0.2988
"76894",-0.2714
"76895",-0.0361
"76897",-0.0308
"76898",0.0141
"76899",0.0702
"76900",0.0477
"76901",-0.3026
"76905",0.1101
"76915",0.1449
"76916",-0.1129
"76917",0.1494
"76927",-0.7643
"76932",-0.04
"76933",-0.2672
"76936",-0.1065
"76938",-0.1676
"76947",0.0954
"76952",-0.1985
"76954",-0.0589
"76959",0.0934
"76960",-0.216
"76965",0.0726
"76967",-0.0071
"76969",-0.0653
"76972",0.2364
"76974",-0.3296
"76976",0.1923
"76980",0.1177
"76982",0.2399
"76983",0.1797
"76987",0.0538
"77006",-0.1671
"77015",-0.1013
"77018",0.0196
"77022",0.0365
"77031",-0.0475
"77032",-0.2036
"77034",0.1125
"77035",-0.4088
"77037",-0.9907
"77038",-0.0641
"77040",-0.0399
"77041",0.0607
"77044",0.0257
"77045",-0.1268
"77048",0.0065
"77053",0.0024
"77056",-0.0032
"77057",-0.007
"77059",1.1809
"77065",0.1673
"77087",-0.0335
"77090",0.2103
"77097",0.1327
"77106",0.0931
"77110",-0.0497
"77113",-0.0569
"77116",0.0737
"77117",-0.3311
"77124",-0.0103
"77125",-0.8355
"77128",-0.3164
"77134",-0.1643
"77189",0.4048
"77209",0.1158
"77219",-0.1465
"77220",-0.1266
"77252",0.0309
"77254",-0.0537
"77264",0.0231
"77286",-0.001
"77288",0.1709
"77300",0.2474
"77305",0.0097
"77318",0.1555
"77323",0.4698
"77361",-0.0336
"77371",-0.1127
"77382",0.0101
"77383",-1.0198
"77402",-1.0208
"77407",-0.1746
"77422",0.1283
"77428",1.1635
"77446",0.0596
"77453",0.8931
"77462",0.0489
"77480",-0.001
"77505",-0.1199
"77519",0.0953
"77521",-0.0983
"77531",-0.0126
"77532",0.0081
"77533",0.2063
"77552",0.1781
"77558",-0.3444
"77559",0.0348
"77560",-0.0724
"77569",-0.1059
"77573",-0.0603
"77574",-6e-04
"77578",0.2049
"77579",-0.0083
"77582",0.1617
"77583",-0.4883
"77590",-0.1484
"77591",-0.0626
"77592",0.8858
"77593",0.0217
"77595",0.9338
"77604",-0.1005
"77605",0.0089
"77609",-0.1559
"77613",0.0298
"77618",-1.0037
"77622",-0.0339
"77626",-0.0737
"77627",0.1846
"77629",-0.1082
"77630",-0.1136
"77633",0.2315
"77634",-0.0248
"77644",-0.04
"77652",-0.0582
"77683",0.0396
"77697",0.0316
"77700",0.2625
"77721",-0.1633
"77733",-0.1181
"77739",-0.1958
"77744",-0.4833
"77766",0.1238
"77767",-0.2638
"77771",-0.0509
"77781",0.0189
"77782",0.0577
"77794",0.1768
"77798",0.4837
"77799",-0.9337
"77803",1.1522
"77805",0.0427
"77809",0.0996
"77810",-0.7954
"77827",-0.0546
"77832",-0.3232
"77853",-0.0983
"77857",-0.3868
"77862",-0.1292
"77864",0.269
"77866",-0.2446
"77877",0.0276
"77889",-0.0336
"77891",-0.0036
"77920",0.4481
"77929",-0.0396
"77938",-0.1449
"77940",-0.3988
"77945",1.0499
"77951",-0.2736
"77963",-0.0593
"77974",-0.245
"77975",0.0937
"77976",0.0232
"77980",0.0041
"77987",-0.023
"77994",-0.1659
"77996",0.6726
"78004",-0.1917
"78038",-0.0836
"78070",-0.1374
"78088",-0.2357
"78100",-0.0589
"78108",-0.0711
"78119",-0.0857
"78134",0.1538
"78151",-0.3149
"78174",-0.4467
"78177",-0.0912
"78185",0.2547
"78232",-0.0278
"78244",-0.1026
"78246",-0.1145
"78248",0.038
"78249",-0.6706
"78251",0.0547
"78252",0.2221
"78255",0.0239
"78257",-0.108
"78266",-0.1896
"78267",0.2123
"78283",-0.1125
"78284",0.0924
"78286",0.2608
"78287",-0.0361
"78294",0.0214
"78303",-0.1957
"78304",-0.0867
"78308",0.1442
"78309",-0.0858
"78317",-0.2135
"78321",-0.0524
"78323",-0.0155
"78329",0.65
"78330",0.1141
"78334",-0.0578
"78339",0.2905
"78353",0.6262
"78369",-0.6503
"78372",0.0465
"78373",-0.3207
"78388",-0.065
"78394",-0.074
"78403",-0.112
"78408",-0.1732
"78412",0.0346
"78416",0.0982
"78428",-0.0363
"78438",0.2213
"78439",0.11
"78444",-0.6226
"78445",-0.3764
"78449",1.4683
"78455",0.0357
"78456",0.0817
"78465",0.1166
"78473",-0.5578
"78482",0.0395
"78506",-0.0242
"78514",-0.2591
"78521",0.0469
"78523",0.1208
"78536",0.6726
"78541",-0.009
"78558",0.3802
"78560",0.1052
"78568",0.0266
"78569",-0.6644
"78575",0.4338
"78581",-0.0286
"78586",0.0434
"78593",0.0529
"78600",0.1304
"78603",0.8143
"78610",-0.0041
"78611",-0.2554
"78616",-0.3298
"78617",0.1106
"78618",-0.0694
"78619",0.0513
"78623",-0.1247
"78625",-0.9818
"78635",0.4778
"78651",-0.0409
"78653",0.0202
"78655",0.0252
"78656",-0.0141
"78658",0.0179
"78668",-0.7744
"78670",-0.0621
"78672",-0.0416
"78688",-0.1333
"78689",0.6048
"78697",0.151
"78709",-0.4771
"78739",-0.6587
"78748",0.8764
"78749",-0.03
"78751",-0.2797
"78752",-0.0113
"78753",-0.1438
"78754",-0.0988
"78755",0.3604
"78757",0.0203
"78767",0.1119
"78771",-0.0344
"78774",0.0428
"78777",0.0957
"78779",0.101
"78781",-0.6602
"78783",-0.0852
"78784",-0.0091
"78785",-0.014
"78787",-0.0614
"78795",-0.0246
"78796",-0.1219
"78797",-0.0931
"78798",-0.0441
"78800",0.312
"78801",0.1543
"78802",-0.0191
"78805",-0.469
"78806",0.4057
"78808",-0.0605
"78816",0.0732
"78825",0.1426
"78829",0.2052
"78830",-0.0394
"78832",9e-04
"78833",-0.1856
"78834",-0.0612
"78849",-0.6387
"78878",-0.2317
"78885",-0.2681
"78887",-0.1845
"78889",0.1148
"78890",-0.337
"78891",0.0144
"78892",0.6985
"78893",-0.0744
"78894",0.2019
"78895",-0.085
"78896",-0.2048
"78899",-0.0237
"78903",-0.0463
"78908",0.0254
"78912",0.095
"78913",0.0656
"78914",-0.1171
"78919",-1.4046
"78920",0.018
"78921",-0.3937
"78923",0.1782
"78925",0.5191
"78926",-0.0178
"78928",-0.1314
"78929",-0.0582
"78933",-0.0245
"78934",-0.8285
"78935",0.0728
"78937",0.012
"78938",-0.1058
"78943",-0.079
"78977",0.1703
"79043",-0.0208
"79044",-0.1719
"79059",3e-04
"79196",0.2646
"79201",-0.3896
"79202",0.1864
"79221",0.249
"79233",-0.1375
"79263",-0.0661
"79264",-0.0781
"79362",-0.2887
"79456",-0.5191
"79464",-0.0159
"79554",-0.2143
"79555",0.0525
"79560",-0.0355
"79565",-0.0181
"79566",0.1073
"80280",0.0935
"80281",0.0238
"80283",-0.0989
"80284",-0.1231
"80285",-0.2434
"80286",0.0039
"80287",0.0013
"80288",0.2923
"80289",-0.2214
"80290",-0.0285
"80291",-0.2393
"80292",0.0985
"80294",9e-04
"80297",-0.1183
"80334",-0.1856
"80385",-0.0206
"80509",-0.1505
"80515",0.0233
"80517",-0.0761
"80707",-0.1568
"80708",-0.0802
"80718",0.0807
"80719",0.0359
"80720",0.4691
"80721",0.0667
"80732",-0.0977
"80733",-0.1511
"80743",-0.0164
"80744",-0.0814
"80748",-0.103
"80749",0.0652
"80750",-0.2762
"80751",0.0398
"80752",0.0396
"80795",0.0988
"80837",0.4717
"80838",-0.0744
"80859",-0.2638
"80860",0.221
"80861",-0.0061
"80876",0.2149
"80877",-0.1255
"80879",0.1819
"80880",0.1209
