"","GSE1833_environmental enrichment"
"170582",0.00184861810611603
"170583",0.00267457330147916
"170587",0.00453925659084353
"170588",0.00247560731522159
"170630",0.00459364806915497
"170632",0.00312177992800096
"170633",0.00334251472062696
"170634",0.00397366263376013
"170635",0.00259276559869434
"170636",0.00276841446153751
"170637",0.00374039860745271
"170641",0.0117504365429316
"170667",0.00152573700032775
"170668",0.0025993214270692
"170670",0.00224237862834708
"170673",0.00444444444444444
"170698",0.00490234561457514
"170699",0.00432026305269499
"170700",0.00377175161160807
"170704",0.00164408311271627
"170714",0.00214994703776755
"170724",0.00275479991453252
"170739",0.0037740684224627
"170751",0.00326735751622434
"170796",0.00395604235923981
"170808",0.0041135942825854
"170816",0.00407012675856488
"170818",0.00376736227447141
"170819",0.00238403143565324
"170820",0.00264385594286002
"170821",0.00270925175889898
"170824",0.0025
"170837",0.00489895761314979
"170840",0.00464137871227024
"170841",0.0026410198102049
"170842",0.0094037401629237
"170843",0.00266079929374458
"170845",0.0026410198102049
"170847",0.00239626842741297
"170848",0.00916704391127207
"170849",0.00431736273532746
"170851",0.00390625
"170895",0.00461595222863118
"170896",0.00420315250135636
"170897",0.00389925059868819
"170898",0.00476984973007053
"170899",0.00278549382716049
"170900",0.0040612866816015
"170902",0.00604107597797502
"170904",0.0110258773733177
"170905",0.00295475040568396
"170906",0.0027710785505499
"170907",0.00716201180643179
"170908",0.0092391739653939
"170909",0.00333786140967494
"170910",0.00498107852812791
"170911",0.00466802020289187
"170912",0.00652138365306856
"170913",0.00688253103062529
"170914",0.00825048092129999
"170916",0.00479849572908983
"170917",0.00531740087812055
"170919",0.00262639413870331
"170920",0.00509353719050876
"170922",0.00178772509827214
"170923",0.0535197148585431
"170925",0.0030566302848063
"170926",0.00279952969989877
"170927",0.00583904132278571
"170928",0.00304138876633204
"170929",0.00210811952189456
"170933",0.00175391467850762
"170943",0.00541101894554773
"170944",0.00423275368371378
"170945",0.00636566495686813
"170946",0.00652045817225194
"170955",0.0199181674331477
"170956",0.00364422951068124
"171009",0.00502913542686224
"171010",0.0025578938692377
"171011",0.00293536642087916
"171015",0.00623563365583605
"171018",0.00601608905150867
"171026",0.0112925304555897
"171027",0.00208270370159896
