"","GSE1833_environmental enrichment"
"29149",0.8523
"29150",0.2304
"29151",1.8271
"29152",-1.7854
"29153",0.7961
"291534",0.188
"291539",0.4326
"29154",1.6452
"291541",0.3683
"291549",-1.1994
"29155",0.1608
"291553",-0.3187
"291556",0.5085
"29156",-0.0837
"291565",-0.4091
"29157",-0.3979
"291571",0.09155
"29158",-0.8494
"291580",0.7612
"29160",-0.042925
"291609",-0.3385
"29161",0.4115
"291618",0.2195
"291624",0.5657
"29165",-0.0905
"291659",1.0044
"291660",0.3539
"291661",1.2281
"29167",0.206
"291670",-0.5289
"291671",-0.44495
"291673",-0.3402
"291676",-0.2769
"29168",-1.4868
"291685",1.5545
"291689",-0.4752
"29169",0.5624
"291691",-0.0067
"29170",0.177
"291703",0.0593
"29171",-1.337
"291713",-0.8315
"29172",-0.4767
"29173",1.2244
"291736",-1.3561
"291737",1.08345
"29174",-0.1372
"29175",1.34
"291750",-1.0841
"291760",0.4595
"29177",2.3227
"291772",1.5018
"291784",-0.1306
"29179",0.5936
"291797",-0.124
"29180",1.1896
"291813",0.3898
"291819",1.0102
"29182",-1.8782
"29183",0.6816
"29184",0.5278
"291841",0.0542
"291844",-0.1354
"29185",1.0934
"291852",0.4064
"29186",0.4076
"291874",1.1408
"291877",-0.0515
"29188",0.7753
"291885",0.168
"29189",-0.0361
"29190",-0.9879
"291906",-1.532
"29191",0.7945
"29192",1.7059
"291921",-1.693
"291927",0.426833333333333
"291936",0.4078
"291939",-1.0043
"29194",-0.6982
"291947",-0.744
"291948",-1.0682
"29195",-0.233
"291960",0.1145
"291961",0.6514
"291962",-1.569
"291963",2.1875
"291966",1.0682
"291969",-0.5342
"29197",0.5132
"291975",-0.5783
"291978",-0.0709
"291981",0.844
"291983",1.6721
"291987",1.0938
"29199",0.8593
"291990",0.6137
"291996",-0.1538
"291999",0.6821
"29200",1.9845
"292007",0.8674
"292008",-3.2318
"29201",0.3335
"292019",0.4385
"292022",0.2468
"292023",1.2032
"292027",0.3212
"292028",0.6743
"29204",-0.9795
"29205",1.1813
"292069",-0.1064
"292072",0.4724
"292074",-0.4764
"292077",1.0031
"292087",0.0992
"29209",0.9562
"292090",0.6362
"292095",-0.2251
"292097",0.5206
"29210",0.0437
"292100",-0.4456
"29211",-0.3877
"292130",-0.3696
"29214",-0.3141
"292148",-1.3304
"29215",-0.9491
"29216",0.4066
"29218",-1.6083
"29219",-0.9352
"29220",-0.4034
"29221",0.479
"292228",1.569
"29223",1.4093
"29224",0.5543
"292244",0.06
"29225",-1.2593
"29227",1.2626
"29228",0.043
"29229",-0.3375
"29230",-0.0116
"292305",0.9269
"292306",1.3869
"29231",-2.3357
"29232",-1.0933
"292328",1.025
"29233",-2.2372
"29234",0.6507
"29235",-0.7815
"29237",0.659
"29238",1.4117
"29240",1.1618
"29241",-2.1051
"29242",0.9086
"29243",-0.3297
"29244",0.02595
"29245",0.3969
"29246",-1.5461
"292462",-0.7677
"29248",0.5349
"292485",-0.4757
"292486",-0.6803
"29251",1.7876
"29252",-0.2577
"29253",1.781
"292534",-0.1517
"292535",-0.5835
"29254",-0.7173
"292554",-0.8179
"29256",-1.7226
"292569",0.17685
"292588",0.5423
"29259",-0.4469
"292594",0.829
"292597",-2.0169
"29260",0.1241
"29261",0.8269
"292622",-1.5877
"292624",0.0619
"29263",-0.3872
"29264",-1.147
"292640",1.4249
"292654",0.6824
"292657",-0.6372
"292658",-0.939
"29266",0.003
"292668",-1.078
"292673",-2e-04
"29268",0.7845
"292680",-0.4859
"292696",-0.1004
"29270",-0.5799
"292708",-1.349
"292710",-1.858
"29272",0.076
"292721",0.5764
"292724",-1.3529
"292728",1.4363
"292729",0.7298
"292734",-1.9063
"292735",-0.4781
"29274",0.6047
"292747",0.1292
"29275",-0.6478
"292750",0.2877
"292751",-0.1531
"292758",-0.5293
"29276",0.9838
"292762",0.0652
"292763",0.5373
"292764",0.6123
"292766",-0.5139
"29277",-0.9615
"292770",-0.804
"292777",-0.4362
"292778",1.0206
"29278",-0.1241
"292780",0.8912
"292781",1.7142
"292787",0.1325
"292788",0.8774
"29279",0.2459
"292792",-0.9644
"292793",-0.6489
"292804",-0.4979
"292808",-0.8541
"292810",0.4808
"29282",0.2215
"292831",0.8481
"292845",0.3755
"29285",0.9684
"292868",-1.0376
"292872",-0.1811
"292874",-0.5549
"292876",1.0024
"292878",0.6854
"292879",0.02745
"29288",1.0649
"292887",-0.0239
"292888",0.0511
"292889",-0.2381
"292892",0.5539
"292894",0.2231
"292898",-1.2645
"29290",0.0428
"292905",-0.5483
"292907",1.9783
"292912",-2.1338
"292915",-0.768
"292925",-0.6757
"292935",1.226
"292944",-1.254
"292949",-0.86185
"29295",-1.2
"29298",-0.1703
"292994",0.2928
"292995",0.9127
"292999",0.8334
"29300",0.311566666666667
"29301",0.1083
"293017",0.1473
"293023",-0.061
"293024",-1.5248
"293038",0.4012
"293042",0.0347
"293048",0.7043
"293050",1.1496
"293052",-1.0453
"293054",-0.4461
"293056",-1.399
"293057",0.1212
"293058",-0.4895
"293059",1.8077
"293060",-1.2124
"293067",1.4358
"29307",-0.0324
"29308",-0.0356
"29309",1.007
"293103",1.456
"293104",1.4147
"29311",1.2413
"293112",0.0313
"293113",2.282
"293114",0.9613
"293117",-0.9229
"293129",-0.603
"29313",-0.93
"293130",0.4352
"293142",0.2346
"293144",-0.4498
"293149",-0.2717
"293150",-0.1396
"293152",-0.7554
"293154",0.2304
"293155",0.6271
"293156",0.21875
"29316",1.4055
"293160",-0.4262
"29317",0.5092
"29318",-0.0336
"293184",-0.0533
"293186",0.498
"29319",-0.3138
"29322",1.0307
"29323",-0.9813
"29324",-1.7133
"29326",0.272
"293267",-0.5101
"29328",0.0221
"29331",1.01
"29332",-1.2135
"29333",1.0345
"293343",-0.2461
"293344",0.7695
"293345",-1.1632
"29335",-0.120033333333333
"29336",-0.2527
"29337",0.0185
"29338",-0.1754
"29339",-0.5945
"29340",-0.759
"293408",0.9346
"293415",-0.0532
"293427",1.3052
"29344",2.6678
"293448",1.1342
"29345",-1.2258
"293451",-0.0694
"293452",-1.4734
"293453",0.2776
"293455",-1.486
"293476",-0.2899
"29348",-0.5092
"293481",-0.2759
"293484",-0.4777
"293488",-0.97
"29349",0.6083
"293491",-0.86
"293493",-0.5314
"293494",0.6554
"293497",1.39315
"293502",0.9135
"293504",-0.7945
"293505",-0.5045
"293507",-0.6886
"293508",-0.0747
"293514",-0.0131
"293522",0.1655
"293524",-0.3475
"293526",-0.8009
"29353",-1.1543
"29354",-1.0879
"293546",0.7722
"29355",0.2702
"293551",-0.2125
"293566",-0.06775
"29357",-0.6422
"293570",0.4436
"293589",0.278
"29359",0.0124
"29360",0.3386
"29361",0.1624
"293614",-0.2874
"293615",0.283
"293618",-0.3432
"29362",0.0558
"293620",2.334
"293621",-0.3096
"293624",-0.428
"293627",-1.0293
"29363",0.764
"293634",-0.799
"293638",-0.4946
"29364",0.9274
"293645",-0.2063
"29365",-0.4722
"293652",-0.7724
"293653",0.0219
"293655",-0.2183
"29366",0.1766
"293663",0.0414
"293666",0.8778
"293667",-0.6515
"293668",-1.2737
"293669",-0.1066
"29367",-0.1248
"293671",-0.59025
"293673",0.9184
"293674",-0.8621
"293678",-0.556
"29368",-0.3876
"293684",-0.0452
"293688",1.2591
"29369",0.1873
"293691",0.7872
"293692",0.26935
"293700",0.8815
"293701",0.2205
"293702",-0.0111
"293703",0.7606
"293705",-0.492
"293711",-0.2096
"293719",0.4723
"293721",0.2234
"293722",-1.1537
"29373",-1.134
"293731",0.9836
"293736",0.2523
"293738",0.6549
"29374",0.4282
"293749",0.6054
"29375",-0.3124
"293754",0.1045
"29376",0.4743
"29380",0.0806
"29382",-0.6039
"293820",-0.0923
"293828",0.1674
"293829",-1.6223
"29383",1.7311
"29384",1.2694
"293844",0.6505
"293847",-1.7093
"29385",-0.0342
"293852",0.9853
"293856",-1.1976
"29386",-0.417
"293860",0.1541
"293863",-0.3839
"293864",-1.0445
"29388",0.049
"29389",1.6999
"293890",0.3658
"29390",0.917
"29391",-0.3881
"29392",1.0487
"29393",-0.29455
"293938",1.0895
"293939",0.1133
"29394",0.6124
"293947",-2.4503
"293949",0.4425
"293950",-0.7647
"293960",0.9486
"293967",-0.15635
"29397",-0.8298
"29398",0.1152
"293989",0.417
"293991",1.1449
"293997",0.475
"294004",0.261
"294009",-0.0057
"294010",-1.5369
"294018",-0.4297
"294019",-0.65
"29402",-1.4295
"294025",0.1451
"29403",0.4597
"294030",0.4187
"294043",-1.7504
"294065",-0.9859
"294079",0.00119999999999999
"29409",3.0477
"29410",-0.5591
"294103",0.8173
"29412",1.0495
"29413",0.2115
"29414",0.0692
"29415",0.9519
"29416",0.844
"29417",-0.2423
"294207",-0.2975
"29421",0.089
"29422",-0.3556
"294228",0.745725
"29423",-0.065
"294230",0.1563
"294231",-2.1653
"294232",-2.3011
"294235",0.1275
"294236",-1.3647
"294239",0.7661
"29424",-0.1633
"294241",-0.0633
"29425",-0.3997
"294250",-1.0906
"294251",0.4951
"294255",0.683
"294257",1.6239
"294258",-0.0427
"294260",1.0055
"294269",1.6777
"29427",0.4524
"294270",1.3571
"294273",0.3879
"294274",1.1889
"294276",-0.40485
"294279",1.5281
"29428",-0.15455
"294281",0.3545
"294283",-0.7867
"294286",0.0147
"294287",0.1425
"294288",0.377
"294289",-1.3767
"294291",0.6163
"294292",-1.30255
"294299",0.11105
"29430",-2.1109
"29431",-1.6474
"294311",1.9827
"294312",-0.9817
"294313",-1.5974
"294318",1.4159
"29432",-0.1134
"294320",0.0956
"294321",-2.7462
"294324",-1.6089
"294326",-0.1871
"29433",0.885
"294331",0.3796
"294333",0.4996
"294339",-1.9492
"29434",0.1317
"29435",0.3817
"29436",-0.2783
"294362",0.1765
"29437",-0.0912
"294385",0.5904
"29439",-0.1981
"294390",0.3499
"29440",0.3348
"294400",0.42055
"294408",0.0104
"29441",0.28955
"294421",-0.399
"294422",0.8576
"294429",0.5624
"29443",0.8167
"29446",-1.1346
"29447",1.2482
"29448",0.46035
"294499",-0.4706
"294504",-0.9024
"294508",0.4137
"294512",-0.0427
"294513",0.23085
"294515",0.133
"294518",-0.3928
"29452",-0.0739
"29454",-0.79835
"29455",-1.0925
"29456",-0.58275
"29457",-1.40505
"29458",1.4759
"294594",1.4495
"29460",-1.0785
"294606",-0.0733
"29461",0.4714
"29463",0.9283
"29464",-0.3993
"294640",-0.1739
"294643",-0.5934
"29465",-0.2106
"29466",-0.0959
"294667",1.021
"29467",2.9088
"294673",1.5086
"294674",1.0995
"294679",-0.2403
"29468",1.3076
"29469",0.8053
"294696",0.3744
"294698",-0.238
"29470",1.0884
"294709",-0.6861
"29471",-1.1201
"29473",-0.8166
"294734",1.3049
"29474",0.4397
"294744",0.1093
"29475",-0.4279
"294753",0.7995
"294754",1.1307
"29476",0.1487
"294767",-0.0272
"29477",-1.1786
"29478",-0.2598
"294783",1.9409
"29479",0.7519
"294799",1.0799
"29480",-1.0432
"294800",-0.9903
"294804",-0.0185
"294806",-0.8619
"29481",0.4652
"294810",0.9961
"29482",0.9887
"29483",-0.0062
"29484",0.2716
"294846",0.5316
"29485",-1.3935
"294853",-0.7693
"29486",-2.008
"294862",0.0034
"294864",0.5014
"29487",0.0417
"294881",-0.7777
"29489",-1.1851
"29491",0.2635
"294912",1.3966
"294917",-0.7816
"29492",0.16475
"294924",0.9959
"294925",0.8671
"29495",-0.815866666666667
"29496",1.6897
"294964",-0.887
"29497",0.4306
"294972",0.4071
"294973",-0.6745
"294975",0.7855
"294978",0.165
"29498",0.8844
"294981",-0.245
"29499",1.0887
"29500",-0.5958
"29501",0.3179
"29502",0.36345
"29503",0.8152
"295037",1.804
"29504",0.2565
"295050",-1.0985
"295053",-0.6731
"295061",0.1898
"295062",0.4518
"29507",0.6815
"29508",1.0091
"29509",0.4805
"29510",0.5628
"295105",1.519
"295107",0.4076
"29511",-0.5978
"29512",-0.4662
"29513",-0.8383
"295143",0.8824
"29515",-0.7499
"29516",1.2556
"295161",0.3865
"29517",1.3554
"295176",-0.4175
"29518",-3.4625
"29520",-0.7726
"29521",-0.0706
"295213",1.0238
"295214",0.8686
"295217",1.0882
"295219",-0.5095
"295224",-0.6829
"295229",-0.7935
"295230",-1.3955
"295231",1.6381
"295234",0.4886
"295235",1.442
"295238",-0.6088
"29524",-1.6509
"295241",0.1398
"295243",0.7817
"295245",0.4926
"29525",0.9669
"295251",-0.9245
"295252",-0.1474
"29526",0.9516
"295261",-0.3222
"295264",0.1314
"295270",-0.1171
"29528",1.429
"295284",0.3046
"29530",0.4386
"295305",-0.2011
"29531",-0.2717
"29532",1.2376
"295322",-0.3048
"295325",-1.8587
"29533",1.041
"295334",0.0271
"295337",-0.041
"29534",0.5628
"295341",0.2977
"295342",0.2257
"295347",1.1226
"29535",-0.3617
"295357",0.8394
"29538",0.3549
"295382",-2.6594
"29539",-0.9426
"295394",0.3807
"295395",-0.1912
"295398",0.3177
"29540",0.8067
"29541",-0.38435
"29542",-0.2417
"295426",-0.3243
"295428",0.2418
"29543",-0.71075
"29544",1.1723
"295443",1.9477
"29545",0.6549
"295455",-1.4608
"295457",-0.1136
"295458",1.1569
"29546",0.211633333333333
"295461",0.1584
"29547",0.4196
"29548",2.0471
"295490",-0.1904
"295500",-0.19975
"29552",0.1448
"29553",-1.1545
"295531",-0.4272
"295538",0.3549
"29554",-0.4398
"295543",0.3081
"29555",0.1504
"29556",-0.1547
"295568",0.642
"29557",0.16925
"29558",0.3934
"29559",-0.5051
"29560",1.4705
"29561",-0.6648
"29562",-0.767
"295629",0.3228
"29563",-0.5903
"29564",-2.1846
"29565",-1.3742
"29566",-0.377
"295661",-1.3028
"295663",-0.2416
"295669",0.9684
"29567",-0.005
"295678",-1.042
"29568",-0.9409
"295686",0.1524
"29569",0.0019
"295690",-0.193
"295691",1.3406
"295703",0.7331
"295704",-1.4294
"29571",0.5852
"29573",0.2625
"29575",-0.4616
"29576",0.2084
"29577",-0.9654
"29579",0.5712
"29580",-0.2477
"29581",-0.5444
"29582",0.6492
"29583",0.8874
"29584",1.4942
"29585",0.4384
"29586",0.5804
"29589",0.3242
"29591",0.4375
"29592",-0.23625
"295922",-0.14025
"295923",-0.3497
"295928",0.7417
"295929",0.8504
"29593",0.0502
"295930",0.0512
"29595",0.3788
"295956",0.2389
"29596",1.9955
"295961",0.8438
"295965",0.0398
"29597",-0.913
"295975",-0.1831
"29598",2.1167
"29599",0.4958
"29600",-0.0251
"29602",-1.8036
"29603",-0.3815
"296048",-0.0659
"296049",-0.4232
"296050",1.4894
"29606",0.0782
"296076",-0.0976
"296084",-0.679
"29609",1.343
"296098",0.0907
"296099",-1.0506
"29610",1.188
"29611",-0.7361
"296115",-1.56
"296117",-0.0152
"296119",-0.5027
"296121",1.4681
"296126",-0.3053
"296128",0.0205
"29613",-0.949
"296131",0.9194
"296134",0.2209
"296136",-0.6392
"29614",1.1415
"296147",-0.2992
"296156",-0.5458
"296159",0.6363
"29616",-2.3167
"296161",0.0426
"296162",0.707
"296167",-0.5686
"29618",-0.0677
"296182",-1.2831
"29619",3.10205
"296190",0.125
"296199",1.1562
"296207",-0.6568
"296219",1.2748
"29622",-0.8095
"296229",1.3115
"296234",-0.3886
"296235",-0.2186
"29624",0.7147
"29625",-0.3719
"296259",-0.9017
"296267",-0.4111
"29627",0.42995
"296271",-0.4768
"296278",-0.2923
"29628",-0.8055
"296281",-0.1325
"296284",-0.0954
"296285",-0.21115
"29629",0.5099
"29630",0.7094
"296301",0.5174
"296302",1.4586
"296304",0.5803
"296306",0.0284
"29631",0.25045
"296313",1.4646
"296315",2.9069
"296318",-0.5566
"29632",0.4406
"296320",1.4213
"29633",1.4659
"29634",0.1176
"296344",-0.7921
"296346",-2.3088
"29635",-0.7045
"296350",0.8506
"29636",0.112
"296360",0.2454
"296366",1.6659
"296368",0.4581
"296369",-0.1095
"29637",1.5514
"296370",0.1742
"296372",0.43135
"296374",2.6089
"296380",-0.347
"29639",1.5514
"296394",1.2374
"29640",0.5193
"296408",-0.2997
"29641",0.3938
"296410",0.2712
"29642",-2.7219
"29643",-0.0751
"29644",-0.7815
"29645",0.6702
"29646",-1.0679
"296461",-0.7834
"296462",1.8829
"296467",-0.2645
"296468",-0.4661
"296469",0.3003
"29647",0.13085
"296470",1.3597
"296474",0.1119
"296478",-0.4651
"29648",-0.3953
"296480",0.0727
"296488",0.4884
"29650",0.0288
"29651",0.8016
"29653",0.8054
"296551",0.8595
"296554",-0.0465
"296558",-1.3211
"296562",-0.0334
"296565",-1.4965
"296566",0.0291
"29657",-2.6682
"296570",0.0389
"296571",0.3008
"29658",0.4141
"296587",0.5995
"296588",1.6
"29659",1.75
"29660",-2.4862
"296603",-0.4497
"296612",0.4589
"296616",-1.1551
"296619",0.4077
"29662",1.36995
"296621",0.8455
"296623",-1.296
"296624",0.6154
"296627",0.8117
"29663",-1.6608
"296634",-0.9752
"296635",-1.3607
"296637",-0.230366666666667
"296639",-0.5966
"296648",-1.3182
"296649",0.3467
"29665",0.222
"296651",-0.6598
"296653",0.3989
"296654",0.8775
"296658",0.8421
"29667",0.0316
"296678",-0.4257
"29668",0.4359
"29669",0.8395
"296706",-1.1566
"29671",-1.2952
"296710",1.5084
"29672",0.5535
"29673",1.4656
"296732",-1.1346
"296733",-1.2155
"29674",1.4592
"296741",0.4118
"29675",0.3173
"296753",-0.32135
"296758",-0.4863
"29676",1.1016
"296761",-1.1102
"296762",0.5946
"29677",0.0182
"29678",0.3883
"296787",1.8394
"29679",0.5555
"29680",-0.133
"29681",-0.3267
"29682",-0.2338
"29683",0.3576
"29684",-0.6627
"296849",1.7726
"29685",0.4937
"296851",0.8778
"29686",-0.08195
"296865",0.2075
"29687",1.7337
"29688",-0.1111
"296883",0.1917
"296884",1.0762
"29689",-0.8703
"29691",-0.2544
"296913",1.4859
"29692",-0.3515
"296925",0.113
"29693",-0.2385
"296936",-0.6842
"29694",-0.9166
"29695",-0.768
"296954",0.6485
"296956",1.3478
"296957",0.7932
"296959",-0.2416
"296966",-0.1647
"296969",0.2653
"296973",0.3634
"296985",-1.144
"296988",0.507
"29699",-1.2317
"296995",0.1687
"29700",0.264
"29701",-0.558
"29702",0.7687
"297025",-0.3819
"297029",-1.7788
"29704",-1.2045
"297065",-0.2986
"29707",0.8496
"297073",0.1104
"297077",1.1507
"29708",-0.2965
"297081",-0.042
"297093",-0.1713
"29710",-0.7077
"29711",-0.4263
"29712",-0.3847
"297123",0.4128
"29713",1.12935
"29714",-1.5176
"29715",1.01985
"29716",-1.8785
"29717",-1.3825
"29718",1.2115
"29719",0.3265
"29721",-0.3989
"29722",-0.2707
"29723",0.2221
"29725",-0.4091
"29726",0.6226
"29728",1.1592
"29731",1.2685
"29733",0.3552
"297332",0.1728
"297334",-0.4981
"297336",-1.206
"297337",1.4397
"297339",-0.0011
"29734",-1.0746
"29735",0.0963
"297357",-0.3026
"29737",-0.1381
"297372",1.0177
"297376",0.141
"29738",1.0038
"297381",1.5309
"297387",0.4844
"297388",2.89
"297389",0.9717
"29739",0.4815
"297392",1.5802
"297393",0.0122
"29740",-0.2961
"297406",-1.1623
"29741",-0.8118
"297412",0.2709
"297415",-2.1407
"297416",-0.7456
"297418",-1.3206
"297428",-0.046
"29743",1.1251
"297432",0.6168
"297433",-1.4511
"297436",0.6348
"297437",-1.2192
"297439",0.4481
"29744",-1.3821
"29745",-0.8008
"297453",-0.9808
"297455",0.6953
"297459",-0.7139
"29747",-0.3125
"29748",0.4071
"297480",-1.2621
"297481",-1.5304
"297486",-0.8582
"29749",0.165
"29750",1.1881
"297504",0.018
"297508",-0.8945
"29751",-0.7368
"297514",0.2884
"297516",-1.8924
"297518",0.2917
"297522",1.0767
"297523",-0.8623
"297525",-0.6607
"29753",0.9398
"297530",0.815
"29754",4.7938
"29755",-0.6206
"297554",-0.3186
"297561",0.2778
"297566",-0.1366
"29757",-0.3732
"29758",-0.8883
"297592",-1.4974
"297593",-0.9833
"297594",0.2181
"297595",1.531
"297597",0.1978
"297601",-0.04995
"297604",0.9775
"297685",-0.2832
"297694",0.0772
"297695",0.3654
"297699",0.1725
"297720",1.4687
"297725",1.1831
"297727",0.7414
"297768",0.0228
"297799",-1.0538
"297814",-1.3137
"297879",1.7256
"297900",-0.3572
"297942",0.3563
"297960",-0.0757
"297961",0.1284
"297968",0.2569
"297971",0.17745
"297990",-0.0123
"297994",0.6666
"297995",0.1473
"298003",-1.52
"298012",0.7922
"298019",0.2715
"298024",-0.32
"298066",0.931
"298068",-0.4159
"298069",0.6128
"298071",0.12675
"298075",0.543
"298091",-2.1486
"298096",-0.9357
"298098",0.28635
"298103",0.1375
"298107",-0.4147
"298147",0.9411
"298199",1.4279
"298203",-0.4552
"298250",0.1239
"298282",0.2482
"298301",-0.3767
"298309",0.781
"298312",0.5225
"298317",1.1069
"298369",-0.9717
"298370",1.5035
"298374",-0.4566
"298376",0.8724
"298377",2.4517
"298381",-0.6786
"298384",0.9017
"298385",0.4145
"298399",0.1302
"298400",1.8476
"298410",-0.6172
"298425",2.2179
"298426",-0.0367
"298436",1.3803
"298441",1.0534
"298443",0.6749
"298447",-0.7784
"298451",-0.1289
"298452",0.6575
"298487",-0.4129
"298490",0.404
"298500",-0.46405
"298504",-0.6588
"298508",1.5945
"298510",0.4373
"298514",-1.3461
"298517",0.549
"298521",0.9922
"298541",1.8341
"298544",1.0507
"298546",0.0959
"298549",-0.5837
"298552",0.0105
"298558",0.1745
"298559",0.8516
"298566",1.0998
"298573",1.6733
"298584",1.6527
"298586",1.9018
"298596",-0.6389
"298598",0.9561
"298606",-1.5728
"298609",-0.7493
"298646",-0.3753
"298648",1.588
"298652",0.55725
"298655",0.0305
"298657",-0.08
"298675",0.5881
"298681",0.28955
"298682",0.1409
"298683",-0.058
"298687",0.0095
"298689",-0.283
"298694",-0.5164
"298696",0.4731
"298699",-0.9878
"298700",0.459
"298705",-1.2787
"298712",-1.0613
"298748",-2.1633
"298757",-0.2477
"298762",0.7513
"298765",1.57645
"298767",0.9532
"298771",0.712
"298782",-0.6268
"298786",0.5752
"298787",0.1086
"298792",0.03625
"298795",-0.0303
"298805",-0.0375
"298836",0.5774
"29884",0.8335
"298841",0.0666
"298845",1.7276
"298848",-0.0826
"29885",0.3817
"298851",-0.134
"298859",-0.3526
"298861",-0.3445
"298874",-1.75695
"298875",0.2149
"298894",-0.8518
"298914",0.0043
"298916",1.4478
"298917",-0.0104
"298933",2.1601
"298934",0.3858
"298942",-0.2659
"298943",0.2432
"298982",-0.683
"299008",0.6929
"299027",0.5704
"299043",-0.3185
"299050",0.8122
"299053",-1.6442
"299075",0.4059
"299104",0.2805
"299113",-0.4036
"299116",0.497
"299121",-0.5178
"299127",0.2405
"299139",-0.5042
"299147",-0.5035
"299153",1.9067
"299154",1.1765
"299156",0.99295
"299159",0.5975
"299180",0.2926
"299195",-0.0646
"299197",-0.458
"299198",0.8124
"299199",-0.58
"299201",-0.7149
"299203",1.5815
"299204",-0.341825
"299209",-0.0451
"299246",0.5132
"299247",0.8616
"299258",0.013
"299266",-0.3863
"299269",-0.0525
"299270",-0.324
"299276",-0.3143
"299282",-0.4713
"299295",-0.61865
"299310",1.4694
"299313",1.2023
"299314",-0.66745
"299334",0.1592
"299339",0.4036
"299341",0.2436
"299346",-0.7184
"299488",-1.4433
"299507",-0.1004
"299510",-0.2119
"299511",-1.2554
"299514",-0.9859
"299521",-0.7947
"299569",-0.710333333333333
"299593",0.8126
"299602",-0.823066666666667
"299604",-1.0764
"299607",0.2555
"299608",0.01395
"299612",0.2718
"299617",1.1852
"299618",-1.2452
"299625",-1.0773
"299626",1.2901
"299628",0.7991
"299636",0.3032
"299638",1.2036
"299639",-0.7929
"299643",0.4562
"299647",-0.1753
"299706",1.5533
"299707",-0.794
"299732",-0.4803
"299738",-0.2153
"299739",0.5066
"299743",-0.1062
"299783",0.3122
"299809",1.0728
"299810",0.4845
"299811",0.2367
"299818",0.9304
"299827",-0.7482
"299841",-0.0971
"299850",-0.4403
"299851",-1.6066
"299857",0.3203
"299858",0.0658
"299864",-1.2914
"299872",1.1873
"299899",1.6199
"299907",-1.0966
"299909",-0.6587
"299923",0.4877
"299933",0.4609
"299938",-0.2452
"299949",-0.3121
"299954",-0.3811
"299957",0.5209
"299971",0.1604
"299982",0.675
"300016",0.2754
"300017",-0.497
"300018",-0.2062
"300025",-1.9521
"300027",-0.5957
"300030",0.527
"300033",0.9571
"300036",0.3344
"300045",-0.1047
"300047",-0.6538
"300051",-0.8587
"300052",0.512
"300062",0.9492
"300066",-0.9022
"300067",-0.1257
"300069",0.4294
"300075",-0.3039
"300077",1.7244
"300078",0.86585
"300079",-0.4223
"300083",1.7811
"300084",1.32495
"300088",-0.2544
"300089",-0.1505
"300092",0.6589
"300095",-1.6511
"300111",0.4127
"300115",0.856
"300120",-1.0882
"300129",-1.5676
"300142",0.1789
"300146",0.4148
"300147",0.3681
"300149",-0.0706
"300173",-0.0114
"300186",0.8264
"300189",-0.1903
"300191",1.4702
"300206",0.5202
"300208",1.6894
"300211",0.7293
"300215",0.3957
"300219",-0.9715
"300221",-0.7104
"300222",-0.6493
"300228",1.0955
"300235",0.11505
"300236",-0.3368
"300240",-0.1017
"300250",-0.0554
"300253",-1.13975
"300257",0.4645
"300258",-1.236
"300259",-0.3961
"300266",-1.8227
"300317",-0.443
"300320",0.1238
"300361",0.7955
"300367",0.3485
"300438",-0.2259
"300441",0.6163
"300445",0.5525
"300447",-0.0497
"300514",-0.0816
"300516",1.4662
"300519",-0.0685
"300521",2.862
"300644",0.3218
"300652",1.23161666666667
"300656",-0.5653
"300659",-1.5137
"300664",0.579
"300668",-0.4127
"300674",0.2304
"300675",-1.5398
"300676",1.2838
"300677",0.5654
"300678",0.7556
"300679",0.0636
"300687",-1.309
"300689",1.4554
"300710",0.3975
"300719",0.1448
"300724",-0.8435
"300726",0.9827
"300732",-0.1734
"300733",-1.3244
"300741",-0.5655
"300744",-0.8401
"300751",-0.2527
"300754",1.4728
"300756",-0.1645
"300757",1.1496
"300759",0.0882
"300763",-0.227
"300782",0.5878
"300783",1.6225
"300786",0.4313
"300791",0.6547
"300795",0.6232
"300797",1.5904
"300799",0.8747
"300802",1.784
"300803",0.4133
"300813",-1.0271
"300836",0.6171
"300837",-0.5427
"300838",0.8788
"300839",-0.6505
"300849",-1.0254
"300852",-0.9075
"300857",0.0705
"300860",0.368
"300862",1.1397
"300888",-0.159
"300901",0.6084
"300920",-1.5829
"300948",1.1666
"300955",-0.3195
"300968",0.9458
"300974",0.7383
"300981",0.1893
"300982",-0.2936
"300983",-0.4299
"300988",-1.013
"300994",0.423
"300996",-1.0535
"301005",0.2409
"301007",-3.0965
"301011",-0.7959
"301012",0.0386
"301013",0.4092
"301016",-1.2069
"301024",0.7931
"301038",-2.2424
"301045",-0.7501
"301056",-0.1429
"301059",1.9168
"301062",0.582
"301067",-0.0273
"301068",1.936
"301076",1.1897
"301079",1.6763
"301081",0.6455
"301082",0.4039
"301085",1.1589
"301119",-0.7103
"301122",-0.7592
"301123",-0.1761
"301124",0.124
"301126",0.3339
"301128",-0.611
"301130",0.2603
"301173",-1.224
"301225",0.8946
"301226",0.4047
"301233",-1.0712
"301235",-0.8518
"301240",0.5039
"301242",-0.2084
"301245",0.42885
"301246",-0.0979
"301249",-0.1883
"301250",1.3402
"301261",0.667
"301291",0.6837
"301323",1.0423
"301333",1.2883
"301337",0.21155
"301352",0.023
"301363",0.82635
"301371",1.5269
"301373",0.0028
"301374",-0.6958
"301384",1.5311
"301388",-0.2549
"301415",-0.311
"301416",1.0545
"301419",-0.0621
"301427",0.9498
"301432",-0.0296
