"","GSE1833_environmental enrichment"
"29145",-0.0698
"291450",-0.0043
"29146",0.0168
"291463",0.0538
"291464",0.0585
"29147",-0.1213
"29148",0.0123
"29149",0.1006
"29150",0.0099
"29151",0.0944
"29152",-0.0698
"29153",0.0516
"291534",0.0216
"291539",0.0174
"29154",0.1042
"291541",0.018
"291549",-0.0685
"29155",0.007
"291553",-0.0161
"291556",0.0326
"29156",-0.009
"291565",-0.0262
"29157",-0.03
"291571",0.0053
"29158",-0.0409
"291580",0.0394
"29160",-0.003075
"291609",-0.0242
"29161",0.0218
"291618",0.0126
"291624",0.0381
"29165",-0.0048
"291659",0.0625
"291660",0.0329
"291661",0.0705
"29167",0.0084
"291670",-0.03415
"291671",-0.03865
"291673",-0.0223
"291676",-0.0173
"29168",-0.0906
"291685",0.1447
"291689",-0.0468
"29169",0.0758
"291691",-3e-04
"29170",0.0103
"291703",0.0027
"29171",-0.0633
"291713",-0.0354
"29172",-0.0198
"29173",0.0763
"291736",-0.0581
"291737",0.06675
"29174",-0.0066
"29175",0.0717
"291750",-0.0535
"291760",0.0185
"29177",0.0945
"291772",0.111
"291784",-0.0127
"29179",0.03905
"291797",-0.0139
"29180",0.0598
"291813",0.0277
"291819",0.0747
"29182",-0.132
"29183",0.0292
"29184",0.0287
"291841",0.0035
"291844",-0.0097
"29185",0.0817
"291852",0.0179
"29186",0.028
"291874",0.0637
"291877",-0.0024
"29188",0.035
"291885",0.0089
"29189",-0.0021
"29190",-0.0807
"291906",-0.0932
"29191",0.066
"29192",0.1314
"291921",-0.1287
"291927",0.0202
"291936",0.0667
"291939",-0.0712
"29194",-0.0527
"291947",-0.0598
"291948",-0.0602
"29195",-0.0119
"291960",0.0077
"291961",0.0353
"291962",-0.0964
"291963",0.0871
"291966",0.0662
"291969",-0.0275
"29197",0.0363
"291975",-0.0277
"291978",-0.0039
"291981",0.04875
"291983",0.0896
"291987",0.063
"29199",0.0597
"291990",0.0416
"291996",-0.0094
"291999",0.0438
"29200",0.0982
"292007",0.0573
"292008",-0.2058
"29201",0.0166
"292019",0.0209
"292022",0.0122
"292023",0.0556
"292027",0.0187
"292028",0.0439
"29204",-0.0663
"29205",0.0721
"292069",-0.0044
"292072",0.0458
"292074",-0.0241
"292077",0.0656
"292087",0.0047
"29209",0.0465
"292090",0.05485
"292095",-0.0128
"292097",0.0283
"29210",0.0032
"292100",-0.0259
"29211",-0.0245
"292130",-0.0188
"29214",-0.01395
"292148",-0.093
"29215",-0.0748
"29216",0.0247
"29218",-0.0966
"29219",-0.0446
"29220",-0.0208
"29221",0.0383
"292228",0.1133
"29223",0.1183
"29224",0.0248
"292244",0.0039
"29225",-0.0594
"29227",0.1142
"29228",0.0027
"29229",-0.023
"29230",-9e-04
"292305",0.0439
"292306",0.2532
"29231",-0.1239
"29232",-0.0746
"292328",0.0625
"29233",-0.1264
"29234",0.0321
"29235",-0.0584
"29237",0.0409
"29238",0.0607
"29240",0.0846
"29241",-0.1248
"29242",0.1082
"29243",-0.0193
"29244",0.00215
"29245",0.0369
"29246",-0.0754
"292462",-0.03375
"29248",0.0374
"292485",-0.0325
"292486",-0.0314
"29251",0.0878
"29252",-0.0163
"29253",0.1304
"292534",-0.0107
"292535",-0.0701
"29254",-0.1208
"292554",-0.0576
"29256",-0.0960333333333333
"292569",0.0052
"292588",0.0328
"29259",-0.0297
"292594",0.0537
"292597",-0.1936
"29260",0.0062
"29261",0.0624
"292622",-0.0809
"292624",0.0045
"29263",-0.0372
"29264",-0.0711
"292640",0.0671
"292654",0.0461
"292657",-0.0379
"292658",-0.0538
"29266",2e-04
"292668",-0.0426
"292673",-1.194e-05
"29268",0.0414
"292680",-0.0322
"292696",-0.0061
"29270",-0.0419
"292708",-0.0767
"292710",-0.0961
"29272",0.0064
"292721",0.0391
"292724",-0.0944
"292728",0.1083
"292729",0.0364
"292734",-0.0925
"292735",-0.0293
"29274",0.073
"292747",0.0071
"29275",-0.0329666666666667
"292750",0.0146
"292751",-0.0102
"292758",-0.0353
"29276",0.0562
"292762",0.0095
"292763",0.0337
"292764",0.0271
"292766",-0.0369
"29277",-0.0531
"292770",-0.0652
"292777",-0.0179
"292778",0.0768
"29278",-0.000100000000000001
"292780",0.0663
"292781",0.0724
"292787",0.0108
"292788",0.0384
"29279",0.011
"292792",-0.047
"292793",-0.0524
"292804",-0.0308
"292808",-0.0531
"292810",0.0209
"29282",0.0115
"292831",0.0494
"292845",0.0305
"29285",0.0608
"292868",-0.0394
"292872",-0.0074
"292874",-0.0314
"292876",0.0861
"292878",0.0693
"292879",0.00865
"29288",0.0525
"292887",0.00025
"292888",0.0025
"292889",-0.0105
"292892",0.0413
"292894",0.0148
"292898",-0.0717
"29290",0.0049
"292905",-0.0314
"292907",0.1153
"292912",-0.0923
"292915",-0.06195
"292925",-0.0358
"292935",0.0891
"292944",-0.0556
"292949",-0.0599
"29295",-0.0614
"29298",-0.0084
"292994",0.0158
"292995",0.0439
"292999",0.0482
"29300",0.0225
"29301",0.0054
"293017",0.0244
"293023",-0.0028
"293024",-0.1115
"293038",0.0231
"293042",0.002
"293048",0.0413
"293050",0.0957
"293052",-0.0865
"293054",-0.0404
"293056",-0.0831
"293057",0.0078
"293058",-0.0242
"293059",0.0846
"293060",-0.06495
"293067",0.0621
"29307",-0.0015
"29308",-0.0023
"29309",0.0642
"293103",0.0717
"293104",0.0831
"29311",0.0578
"293112",0.0024
"293113",0.1425
"293114",0.0584
"293117",-0.0423
"293129",-0.034
"29313",-0.0721
"293130",0.0214
"293142",0.0134
"293144",-0.0271
"293149",-0.0146
"293150",-0.0124
"293152",-0.03
"293154",0.011
"293155",0.0387
"293156",0.01875
"29316",0.075
"293160",-0.022
"29317",0.0291
"29318",-0.003
"293184",-0.0039
"293186",0.0268
"29319",-0.0159
"29322",0.0726
"29323",-0.063
"29324",-0.0664
"29326",0.0178
"293267",-0.0383
"29328",0.0014
"29331",0.1453
"29332",-0.0619
"29333",0.0802
"293343",-0.0185
"293344",0.0382
"293345",-0.107
"29335",-0.0123666666666667
"29336",-0.015
"29337",7e-04
"29338",-0.0091
"29339",-0.0319
"29340",-0.0423
"293408",0.0523
"293415",-0.003
"293427",0.079
"29344",0.2623
"293448",0.0664
"29345",-0.0733
"293451",-0.0043
"293452",-0.0652
"293453",0.0152
"293455",-0.0818
"293476",-0.0193
"29348",-0.0353
"293481",-0.0189
"293484",-0.0232
"293488",-0.061
"29349",0.0248
"293491",-0.0588
"293493",-0.0303
"293494",0.0456
"293497",0.0769
"293502",0.0403
"293504",-0.0482
"293505",-0.0316
"293507",-0.0429
"293508",-0.018
"293514",-0.001
"293522",0.0199
"293524",-0.0312
"293526",-0.0931
"29353",-0.0552
"29354",-0.0552
"293546",0.0498
"29355",0.029
"293551",-0.0096
"293566",-0.00405
"29357",-0.0367
"293570",0.0247
"293589",0.0173
"29359",9e-04
"29360",0.0244
"29361",0.011
"293614",-0.016
"293615",0.0142
"293618",-0.0206
"29362",0.0071
"293620",0.1163
"293621",-0.0187
"293624",-0.0213
"293627",-0.0713
"29363",0.043
"293634",-0.0388
"293638",-0.0265
"29364",0.0751
"293645",-0.0089
"29365",-0.0403
"293652",-0.0617
"293653",0.0014
"293655",-0.0138
"29366",0.0096
"293663",0.0028
"293666",0.0369
"293667",-0.028
"293668",-0.0839
"293669",-0.0078
"29367",-0.0075
"293671",-0.0254
"293673",0.0457
"293674",-0.0479
"293678",-0.03
"29368",-0.0162
"293684",-0.0023
"293688",0.1098
"29369",0.0082
"293691",0.0388
"293692",0.01485
"293700",0.0405
"293701",0.0105
"293702",-0.001
"293703",0.0431
"293705",-0.1193
"293711",-0.0105
"293719",0.0279
"293721",0.017
"293722",-0.1081
"29373",-0.0573
"293731",0.0441
"293736",0.0187
"293738",0.0425
"29374",0.0208
"293749",0.0463
"29375",-0.0173
"293754",0.0082
"29376",0.0225
"29380",0.0055
"29382",-0.0309
"293820",-0.0049
"293828",0.0131
"293829",-0.0777
"29383",0.1381
"29384",0.0889
"293844",0.0272
"293847",-0.1092
"29385",-0.002
"293852",0.0514
"293856",-0.1194
"29386",-0.0204
"293860",0.0177
"293863",-0.0163
"293864",-0.0681
"29388",0.0038
"29389",0.0744
"293890",0.0201
"29390",0.0605
"29391",-0.0175
"29392",0.0731
"29393",-0.0518
"293938",0.0469
"293939",0.0065
"29394",0.0316
"293947",-0.1729
"293949",0.0256
"293950",-0.0307
"293960",0.0548
"293967",-0.01265
"29397",-0.0341
"29398",0.0057
"293989",0.0211
"293991",0.0704
"293997",0.0235
"294004",0.00815
"294009",-3e-04
"294010",-0.0668
"294018",-0.0301
"294019",-0.0451
"29402",-0.0732
"294025",0.0084
"29403",0.0193
"294030",0.0207
"294043",-0.1077
"294065",-0.0529
"294079",-0.0027
"29409",0.1482
"29410",-0.0257
"294103",0.0417
"29412",0.0579
"29413",0.0117
"29414",0.0054
"29415",0.05495
"29416",0.0552
"29417",-0.0089
"294207",-0.0146
"29421",0.0064
"29422",-0.0197
"294228",0.059175
"29423",-0.0054
"294230",0.0107
"294231",-0.1208
"294232",-0.1564
"294235",0.0085
"294236",-0.1323
"294239",0.0593
"29424",-0.0127
"294241",-0.0042
"29425",-0.0164
"294250",-0.1099
"294251",0.0292
"294255",0.0417
"294257",0.0739
"294258",-0.0022
"294260",0.0673
"294269",0.4357
"29427",0.06145
"294270",0.0961
"294273",0.0356
"294274",0.0911
"294276",-0.0422
"294279",0.1138
"29428",-0.0208
"294281",0.0271
"294283",-0.0364
"294286",8e-04
"294287",0.0093
"294288",0.0351
"294289",-0.0798
"294291",0.0699
"294292",-0.1112
"294299",0.0057
"29430",-0.1822
"29431",-0.1133
"294311",0.0948
"294312",-0.0489
"294313",-0.0785
"294318",0.0783
"29432",-0.0107
"294320",0.006
"294321",-0.1545
"294324",-0.0777
"294326",-0.0106
"29433",0.0558
"294331",0.0228
"294333",0.0236
"294339",-0.09195
"29434",0.0296
"29435",0.015
"29436",-0.01755
"294362",0.0097
"29437",-0.0074
"294385",0.0455
"29439",-0.0097
"294390",0.0166
"29440",0.0152
"294400",0.0208
"294408",0.00045
"29441",0.0203
"294421",-0.0364
"294422",0.0602
"294429",0.0592
"29443",0.0383
"29446",-0.0502
"29447",0.123
"29448",0.02595
"294499",-0.0435
"294504",-0.0496
"294508",0.02505
"294512",-0.0036
"294513",0.0126
"294515",0.007
"294518",-0.0235
"29452",-0.0079
"29454",-0.04915
"29455",-0.0688
"29456",-0.03575
"29457",-0.112
"29458",0.0765
"294594",0.0651
"29460",-0.0499
"294606",-0.0041
"29461",0.0282
"29463",0.0624
"29464",-0.0823
"294640",-0.011
"294643",-0.0307
"29465",-0.0103
"29466",-0.0148
"294667",0.0715
"29467",0.1955
"294673",0.1782
"294674",0.0535
"294679",-0.0112
"29468",0.0897
"29469",0.0446
"294696",0.0265
"294698",-0.0126
"29470",0.0603
"294709",-0.0405
"29471",-0.0721
"29473",-0.0359
"294734",0.0722
"29474",0.0455
"294744",0.0049
"29475",-0.0217
"294753",0.0673
"294754",0.066
"29476",0.0165
"294767",-0.0015
"29477",-0.0874666666666667
"29478",-0.0172
"294783",0.1084
"29479",0.0349
"294799",0.1375
"29480",-0.1001
"294800",-0.0665
"294804",-0.0014
"294806",-0.0455
"29481",0.0232
"294810",0.053
"29482",0.0777
"29483",-0.00205
"29484",0.0226
"294846",0.0232
"29485",-0.093
"294853",-0.0345
"29486",-0.0862
"294862",-0.00285
"294864",0.0225
"29487",0.0028
"294881",-0.0403
"29489",-0.102
"29491",0.0138
"294912",0.0845
"294917",-0.0437
"29492",0.0142
"294924",0.0751
"294925",0.0372
"29495",-0.102533333333333
"29496",0.0858
"294964",-0.0523
"29497",0.0292
"294972",0.0267
"294973",-0.0322
"294975",0.0452
"294978",0.0106
"29498",0.0505
"294981",-0.0176
"29499",0.0528
"29500",-0.0294
"29501",0.0182
"29502",0.0234
"29503",0.0639
"295037",0.095
"29504",0.0139
"295050",-0.0824
"295053",-0.0415
"295061",0.0154
"295062",0.0212
"29507",0.0282
"29508",0.0741
"29509",0.0295
"29510",0.0349
"295105",0.1076
"295107",0.0191
"29511",-0.0393
"29512",-0.0196
"29513",-0.047
"295143",0.0401
"29515",-0.0742
"29516",0.0689
"295161",0.0252
"29517",0.1173
"295176",-0.0191
"29518",-0.1513
"29520",-0.0435
"29521",-0.0032
"295213",0.1069
"295214",0.0538
"295217",0.0666
"295219",-0.0283
"295224",-0.0308
"295229",-0.0565
"295230",-0.0818
"295231",0.1134
"295234",0.0395
"295235",0.0725
"295238",-0.0315
"29524",-0.1319
"295241",0.0143
"295243",0.0548
"295245",0.0406
"29525",0.0456
"295251",-0.0393
"295252",-0.0073
"29526",0.0717
"295261",-0.0147
"295264",0.0061
"295270",-0.0068
"29528",0.0799
"295284",0.0224
"29530",0.0308
"295305",-0.012
"29531",-0.0127
"29532",0.0971
"295322",-0.0156
"295325",-0.1285
"29533",0.0862
"295334",0.0019
"295337",-0.0024
"29534",0.053
"295341",0.0234
"295342",0.0127
"295347",0.0909
"29535",-0.0147
"295357",0.0571
"29538",0.0211
"295382",-0.294
"29539",-0.0561
"295394",0.0358
"295395",-0.013
"295398",0.0177
"29540",0.1042
"29541",-0.00555
"29542",-0.0116
"295426",-0.0146
"295428",0.0207
"29543",-0.05615
"29544",0.0664
"295443",0.1202
"29545",0.0496
"295455",-0.07
"295457",-0.0072
"295458",0.0749
"29546",0.0177
"295461",0.0115
"29547",0.0324
"29548",0.1638
"295490",-0.0151
"295500",-0.0099
"29552",0.0072
"29553",-0.0711
"295531",-0.0219
"295538",0.019
"29554",-0.0243
"295543",0.0303
"29555",0.0116
"29556",-0.0089
"295568",0.031
"29557",0.00365
"29558",0.0385
"29559",-0.0236
"29560",0.094
"29561",-0.0968
"29562",-0.0596
"295629",0.0381
"29563",-0.0694
"29564",-0.101
"29565",-0.0579
"29566",-0.0212
"295661",-0.0534
"295663",-0.0158
"295669",0.0518
"29567",-4e-04
"295678",-0.0531
"29568",-0.0467
"295686",0.0128
"29569",2e-04
"295690",-0.0116
"295691",0.15275
"295703",0.0905
"295704",-0.108
"29571",0.0265
"29573",0.0191
"29575",-0.0467
"29576",0.0106
"29577",-0.0881
"29579",0.0429
"29580",-0.01545
"29581",-0.0314
"29582",0.0584
"29583",0.0446
"29584",0.1022
"29585",0.0251
"29586",0.0288
"29589",0.0257
"29591",0.0484
"29592",-0.0035
"295922",-0.0125
"295923",-0.019
"295928",0.0355
"295929",0.0592
"29593",0.0059
"295930",0.0028
"29595",0.0364
"295956",0.0194
"29596",0.1786
"295961",0.0574
"295965",0.0017
"29597",-0.0511
"295975",-0.0115
"29598",0.1304
"29599",0.0270333333333333
"29600",-0.0014
"29602",-0.1316
"29603",-0.0464
"296048",-0.0051
"296049",-0.0198
"296050",0.0639
"29606",0.0041
"296076",-0.0049
"296084",-0.0335
"29609",0.099
"296098",0.0042
"296099",-0.0545
"29610",0.07155
"29611",-0.0563
"296115",-0.1113
"296117",-8e-04
"296119",-0.0409
"296121",0.08215
"296126",-0.0255
"296128",0.0014
"29613",-0.0857
"296131",0.063
"296134",0.0103
"296136",-0.0399
"29614",0.0864
"296147",-0.0194
"296156",-0.0599
"296159",0.0352
"29616",-0.1621
"296161",0.0034
"296162",0.0478
"296167",-0.0365
"29618",-0.0043
"296182",-0.0692
"29619",0.1835
"296190",0.006
"296199",0.0766
"296207",-0.0329
"296219",0.0713
"29622",-0.0451
"296229",0.054
"296234",-0.0217
"296235",-0.0176
"29624",0.0375
"29625",-0.0253
"296259",-0.0511
"296267",-0.024
"29627",0.02665
"296271",-0.0281
"296278",-0.0207
"29628",-0.0742
"296281",-0.0075
"296284",-0.0042
"296285",-0.01415
"29629",0.0264
"29630",0.0789
"296301",0.0517
"296302",0.0648
"296304",0.0329
"296306",0.0019
"29631",0.0242
"296313",0.1232
"296315",0.1315
"296318",-0.0288
"29632",0.018
"296320",0.0941
"29633",0.1171
"29634",0.0071
"296344",-0.0484
"296346",-0.1251
"29635",-0.0457
"296350",0.0518
"29636",0.0065
"296360",0.02
"296366",0.0888
"296368",0.0372
"296369",-0.0078
"29637",0.098
"296370",0.0078
"296372",0.03065
"296374",0.1521
"296380",-0.0217
"29639",0.0978
"296394",0.0639
"29640",0.0291
"296408",-0.0179
"29641",0.033
"296410",0.0159
"29642",-0.1996
"29643",-0.0041
"29644",-0.036
"29645",0.1645
"29646",-0.041
"296461",-0.0336
"296462",0.0873
"296467",-0.0147
"296468",-0.0268
"296469",0.0233
"29647",0.0168
"296470",0.0783
"296474",0.0063
"296478",-0.0272
"29648",-0.0259
"296480",0.0035
"296488",0.027
"29650",-0.000449999999999999
"29651",0.042
"29653",0.0542
"296551",0.0472
"296554",-0.0023
"296558",-0.0732
"296562",-0.0016
"296565",-0.0917
"296566",0.0016
"29657",-0.1766
"296570",0.0021
"296571",0.0129
"29658",0.0199
"296587",0.0331
"296588",0.0905
"29659",0.0992
"29660",-0.1222
"296603",-0.02285
"296612",0.03
"296616",-0.0712
"296619",0.0264
"29662",0.073
"296621",0.0681
"296623",-0.0523
"296624",0.0547
"296627",0.0494
"29663",-0.078
"296634",-0.0791
"296635",-0.0711
"296637",-0.0152333333333333
"296639",-0.0345
"296648",-0.0671
"296649",0.0213
"29665",0.0094
"296651",-0.0497
"296653",0.0225
"296654",0.0626
"296658",0.046
"29667",0.002
"296678",-0.022
"29668",0.0253
"29669",0.0667
"296706",-0.0842
"29671",-0.0623
"296710",0.1254
"29672",0.0302
"29673",0.0725
"296732",-0.0896
"296733",-0.0933
"29674",0.09
"296741",0.035
"29675",0.0189
"296753",-0.0084
"296758",-0.0303
"29676",0.0437
"296761",-0.069
"296762",0.0428
"29677",0.0019
"29678",0.0231
"296787",0.1362
"29679",0.0255
"29680",-0.0067
"29681",-0.0169
"29682",-0.0549
"29683",0.0152
"29684",-0.0317
"296849",0.0835
"29685",0.0277
"296851",0.0581
"29686",-0.01
"296865",0.0135
"29687",0.2985
"29688",-0.0084
"296883",0.0255
"296884",0.1193
"29689",-0.0613
"29691",-0.018
"296913",0.0656
"29692",-0.0193
"296925",0.0062
"29693",-0.0146
"296936",-0.0547
"29694",-0.03765
"29695",-0.0353
"296954",0.054
"296956",0.10825
"296957",0.0509
"296959",-0.0155
"296966",-0.0086
"296969",0.0126
"296973",0.0175
"296985",-0.0596
"296988",0.02905
"29699",-0.1301
"296995",0.0079
"29700",0.0136
"29701",-0.0332
"29702",0.0555
"297025",-0.0182
"297029",-0.0967
"29704",-0.0939
"297065",-0.0151
"29707",0.05
"297073",0.0092
"297077",0.1773
"29708",-0.0149
"297081",-0.0021
"297093",-0.0081
"29710",-0.0604
"29711",-0.0405
"29712",-0.0182
"297123",0.0183
"29713",0.06515
"29714",-0.081
"29715",0.0689
"29716",-0.1666
"29717",-0.1024
"29718",0.1663
"29719",0.0179
"29721",-0.0252
"29722",-0.0149
"29723",0.0131
"29725",-0.0179
"29726",0.0394
"29728",0.08
"29731",0.071
"29733",0.0183
"297332",0.0096
"297334",-0.0297
"297336",-0.0678
"297337",0.08005
"297339",-1e-04
"29734",-0.1309
"29735",0.0119
"297357",-0.0179
"29737",-0.019
"297372",0.0714
"297376",0.0068
"29738",0.2094
"297381",0.0843
"297387",0.025
"297388",0.1524
"297389",0.0424
"29739",0.0423
"297392",0.0888
"297393",6e-04
"29740",-0.0197
"297406",-0.058
"29741",-0.05125
"297412",0.0183
"297415",-0.0996
"297416",-0.0545
"297418",-0.0607
"297428",-0.002
"29743",0.0493
"297432",0.0349
"297433",-0.2336
"297436",0.031
"297437",-0.0648
"297439",0.0221
"29744",-0.0766
"29745",-0.0578
"297453",-0.0492
"297455",0.0442
"297459",-0.03
"29747",-0.0184
"29748",0.0788
"297480",-0.0567
"297481",-0.1226
"297486",-0.0631
"29749",0.0094
"29750",0.092
"297504",0.0013
"297508",-0.1094
"29751",-0.039
"297514",0.0147
"297516",-0.1111
"297518",0.0367
"297522",0.0643
"297523",-0.0746
"297525",-0.0301
"29753",0.0422
"297530",0.0435
"29754",0.2977
"29755",-0.0439
"297554",-0.0219
"297561",0.0153
"297566",-0.0054
"29757",-0.0312
"29758",-0.1003
"297592",-0.0764
"297593",-0.0471
"297594",0.0137
"297595",0.103
"297597",0.0105
"297601",0.00705
"297604",0.0726
"297685",-0.0159
"297694",0.0043
"297695",0.0363
"297699",0.0097
"297720",0.0671
"297725",0.0457
"297727",0.0424
"297768",0.0032
"297799",-0.0464
"297814",-0.0866
"297879",0.0844
"297900",-0.015
"297942",0.03105
"297960",-0.0107
"297961",0.0145
"297968",0.0176
"297971",0.0167
"297990",-7e-04
"297994",0.04
"297995",0.0071
"298003",-0.1215
"298012",0.0618
"298019",0.029
"298024",-0.0229
"298066",0.0532
"298068",-0.0187
"298069",0.0372
"298071",0.00455
"298075",0.0269
"298091",-0.1204
"298096",-0.0706
"298098",0.01395
"298103",0.0065
"298107",-0.0214
"298147",0.0609
"298199",0.1051
"298203",-0.0257
"298250",0.0061
"298282",0.0116
"298301",-0.0199
"298309",0.0424
"298312",0.0273
"298317",0.0537
"298369",-0.0481
"298370",0.06
"298374",-0.0394
"298376",0.0497
"298377",0.1595
"298381",-0.0501
"298384",0.0424
"298385",0.0345
"298399",0.0063
"298400",0.075
"298410",-0.0266
"298425",0.1462
"298426",-0.0025
"298436",0.0559
"298441",0.0702
"298443",0.0435
"298447",-0.056
"298451",-0.0069
"298452",0.0364
"298487",-0.0197
"298490",0.0253
"298500",-0.0346
"298504",-0.0504
"298508",0.0966
"298510",0.0181
"298514",-0.0641
"298517",0.0308
"298521",0.0591
"298541",0.147
"298544",0.0952
"298546",0.0049
"298549",-0.0357
"298552",5e-04
"298558",0.0103
"298559",0.0448
"298566",0.2061
"298573",0.0795
"298584",0.0658
"298586",0.0831
"298596",-0.0291
"298598",0.0573
"298606",-0.1066
"298609",-0.0387
"298646",-0.0311
"298648",0.0955
"298652",0.0364
"298655",0.0015
"298657",-0.0041
"298675",0.0252
"298681",0.018
"298682",0.0109
"298683",-0.0029
"298687",5e-04
"298689",-0.0153
"298694",-0.0375
"298696",0.0273
"298699",-0.0651
"298700",0.0349
"298705",-0.0682
"298712",-0.0563
"298748",-0.1108
"298757",-0.0131
"298762",0.0358
"298765",0.12535
"298767",0.0504
"298771",0.1031
"298782",-0.0392
"298786",0.0408
"298787",0.0106
"298792",0.0011
"298795",-0.0019
"298805",-0.0016
"298836",0.0303
"29884",0.06405
"298841",0.004
"298845",0.0785
"298848",-0.0113
"29885",0.0248
"298851",-0.0128
"298859",-0.02
"298861",-0.0213
"298874",-0.09545
"298875",0.0113
"298894",-0.0844
"298914",2e-04
"298916",0.0836
"298917",-8e-04
"298933",0.1326
"298934",0.0211
"298942",-0.0192
"298943",0.0186
"298982",-0.0309
"299008",0.0449
"299027",0.0355
"299043",-0.0296
"299050",0.0553
"299053",-0.0821
"299075",0.0254
"299104",0.0202
"299113",-0.0185
"299116",0.0379
"299121",-0.0257
"299127",0.0121
"299139",-0.0236
"299147",-0.0375
"299153",0.1928
"299154",0.1023
"299156",0.0584
"299159",0.0252
"299180",0.013
"299195",-0.0037
"299197",-0.0192
"299198",0.0518
"299199",-0.0333
"299201",-0.0329
"299203",0.128
"299204",-0.02145
"299209",-0.0027
"299246",0.0316
"299247",0.04
"299258",8e-04
"299266",-0.0238
"299269",-0.0028
"299270",-0.0171
"299276",-0.018
"299282",-0.018
"299295",-0.0381
"299310",0.0682
"299313",0.0666
"299314",-0.03325
"299334",0.0098
"299339",0.02645
"299341",0.0166
"299346",-0.0496
"299488",-0.098
"299507",-0.005
"299510",-0.0114
"299511",-0.0509
"299514",-0.0769
"299521",-0.0392
"299569",-0.0624666666666667
"299593",0.0542
"299602",-0.0484333333333333
"299604",-0.0591
"299607",0.00905
"299608",-0.00015
"299612",0.0199
"299617",0.0762
"299618",-0.0679
"299625",-0.0536
"299626",0.0825
"299628",0.0566
"299636",0.0171
"299638",0.0903
"299639",-0.0491
"299643",0.0275
"299647",-0.0131
"299706",0.0866
"299707",-0.0389
"299732",-0.0216
"299738",-0.0138
"299739",0.0324
"299743",-0.0049
"299783",0.0231
"299809",0.0556
"299810",0.0357
"299811",0.0281
"299818",0.052
"299827",-0.0672
"299841",-0.0063
"299850",-0.03
"299851",-0.0895
"299857",0.0233
"299858",0.0067
"299864",-0.141
"299872",0.053
"299899",0.0771
"299907",-0.0718
"299909",-0.0394
"299923",0.0266
"299933",0.0201
"299938",-0.0172
"299949",-0.0185
"299954",-0.0185
"299957",0.043
"299971",0.0085
"299982",0.0366
"300016",0.0141
"300017",-0.0233
"300018",-0.0148
"300025",-0.1363
"300027",-0.0292
"300030",0.0295
"300033",0.0742
"300036",0.0192
"300045",-0.0101
"300047",-0.0289
"300051",-0.0513
"300052",0.0259
"300062",0.0496
"300066",-0.0455
"300067",-0.008
"300069",0.0383
"300075",-0.0197
"300077",0.1111
"300078",0.0551
"300079",-0.0189
"300083",0.0842
"300084",0.06995
"300088",-0.0124
"300089",-0.0098
"300092",0.0318
"300095",-0.0889
"300111",0.0273
"300115",0.0627
"300120",-0.064
"300129",-0.1185
"300142",0.00615
"300146",0.023
"300147",0.0233
"300149",-0.0045
"300173",-6e-04
"300186",0.0568
"300189",-0.00995
"300191",0.0858
"300206",0.0257
"300208",0.0831
"300211",0.0465
"300215",0.0294
"300219",-0.0699
"300221",-0.0398
"300222",-0.0316
"300228",0.0586
"300235",0.00505
"300236",-0.0193
"300240",-0.0045
"300250",-0.0028
"300253",-0.0585
"300257",0.0248
"300258",-0.0729
"300259",-0.0401
"300266",-0.0924
"300317",-0.058
"300320",0.0081
"300361",0.0391
"300367",0.0144
"300438",-0.0113
"300441",0.0364
"300445",0.0251
"300447",-0.0027
"300514",-0.0061
"300516",0.0803
"300519",-0.0056
"300521",0.1463
"300644",0.0297
"300652",0.0962666666666667
"300656",-0.0284
"300659",-0.084
"300664",0.0245
"300668",-0.0225
"300674",0.0119
"300675",-0.0763
"300676",0.07
"300677",0.0344
"300678",0.0322
"300679",0.0035
"300687",-0.086
"300689",0.0738
"300710",0.026
"300719",0.0135
"300724",-0.0604
"300726",0.0564
"300732",-0.0095
"300733",-0.0625
"300741",-0.0365
"300744",-0.0756
"300751",-0.0106
"300754",0.0854
"300756",-0.0216
"300757",0.0692
"300759",0.0054
"300763",-0.011
"300782",0.0278
"300783",0.0838
"300786",0.0232
"300791",0.037
"300795",0.0389
"300797",0.096
"300799",0.0355
"300802",0.0716
"300803",0.0215
"300813",-0.0748
"300836",0.0451
"300837",-0.0429
"300838",0.0517
"300839",-0.0446
"300849",-0.0573
"300852",-0.1046
"300857",0.0093
"300860",0.0246
"300862",0.0579
"300888",-0.0089
"300901",0.0477
"300920",-0.1711
"300948",0.0619
"300955",-0.0375
"300968",0.0432
"300974",0.0481
"300981",0.0153
"300982",-0.0198
"300983",-0.0266
"300988",-0.066
"300994",0.0265
"300996",-0.0499
"301005",0.0147
"301007",-0.1876
"301011",-0.0522
"301012",0.0022
"301013",0.0217
"301016",-0.051
"301024",0.0446
"301038",-0.1232
"301045",-0.0372
"301056",-0.0094
"301059",0.0887
"301062",0.0382
"301067",-0.0014
"301068",0.1042
"301076",0.0551
"301079",0.0848
"301081",0.0319
"301082",0.0201
"301085",0.0703
"301119",-0.062275
"301122",-0.0357
"301123",-0.0145
"301124",0.0115
"301126",0.0289
"301128",-0.0475
"301130",0.0194
"301173",-0.0722
"301225",0.0552
"301226",0.0181
"301233",-0.0439
"301235",-0.0422
"301240",0.0358
"301242",-0.0141
"301245",0.02145
"301246",-0.0066
"301249",-0.014
"301250",0.0807
"301261",0.0797
"301291",0.0319
"301323",0.0655
"301333",0.0775
"301337",0.0294
