"","Probe","NCBIid","gene_ensembl_id","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_185768_coefficient","contrast_185768_log2fc","contrast_185768_tstat","contrast_185768_pvalue"
"3100",12160,12160,"ENSMUSG00000032179","Bmp5","bone morphogenetic protein 5",0.6606,0.9998,0.5526,0.1032,0.1032,0.2942,0.7715
"3101",68480,68480,"ENSMUSG00000037960","Card19","caspase recruitment domain family, member 19",0.1829,0.9998,0.0963,0.0548,0.0548,0.413,0.6838
"3102",232680,232680,"ENSMUSG00000071553","Cpa2","carboxypeptidase A2, pancreatic",0.0487,0.9998,0.0207,0.4847,0.4847,1.8094,0.0847
"3103",11695,11695,"ENSMUSG00000040310","Alx4","aristaless-like homeobox 4",0.5717,0.9998,0.4522,0.3052,0.3052,0.7068,0.4875
"3104",30924,30924,"ENSMUSG00000028553","Angptl3","angiopoietin-like 3",0.4593,0.9998,0.3294,0.4751,0.4751,0.81,0.4271
"3105",66583,66583,"ENSMUSG00000034321","Exosc1","exosome component 1",0.9174,0.9998,0.883,-0.1118,-0.1118,-1.2392,0.2289
"3106",105246561,105246561,"","Gm41835","predicted gene, 41835",0.6541,0.9998,0.5445,0.0436,0.0436,0.0704,0.9446
"3107",100038947,100038947,"ENSMUSG00000074677","Sirpb1c","signal-regulatory protein beta 1C",0.3282,0.9998,0.2062,0.77,0.77,1.0002,0.3286
"3108",83485,83485,"ENSMUSG00000047084","Ngrn","neugrin, neurite outgrowth associated",0.7792,0.9998,0.6984,0.0601,0.0601,0.8881,0.3846
"3109",216543,216543,"ENSMUSG00000044066","Cep68","centrosomal protein 68",0.4332,0.9998,0.3025,0.0911,0.0911,1.7754,0.0903
"3110",234582,234582,"ENSMUSG00000063605","Ccdc102a","coiled-coil domain containing 102A",0.4817,0.9998,0.352,-0.0828,-0.0828,-0.3513,0.7288
"3111",636791,636791,"ENSMUSG00000094002","Silc1","sciatic injury induced lincRNA upregulator of SOX11",0.619,0.9998,0.506,-0.0565,-0.0565,-0.5556,0.5844
"3112",16918,16918,"ENSMUSG00000028654","Mycl","v-myc avian myelocytomatosis viral oncogene lung carcinoma derived",0.0302,0.9998,0.0117,-0.0586,-0.0586,-0.6495,0.5231
"3113",17449,17449,"ENSMUSG00000020321","Mdh1","malate dehydrogenase 1, NAD (soluble)",0.4411,0.9998,0.3112,0.0081,0.0081,0.1249,0.9018
"3114",102639769,102639769,"ENSMUSG00000116753","Gm36001","predicted gene, 36001",0.5923,0.9998,0.4755,0.2387,0.2387,0.6164,0.5443
"3115",75951,75951,"ENSMUSG00000097587","4930578M01Rik","RIKEN cDNA 4930578M01 gene",0.7822,0.9998,0.7023,0.5544,0.5544,2.5158,0.0201
"3116",16922,16922,"ENSMUSG00000026664","Phyh","phytanoyl-CoA hydroxylase",0.637,0.9998,0.526,0.0621,0.0621,0.8144,0.4246
"3117",20353,20353,"ENSMUSG00000026121","Sema4c","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C",0.5252,0.9998,0.3992,-0.147,-0.147,-1.5448,0.1373
"3118",105243938,105243938,"","Gm38137","predicted gene, 38137",0.7195,0.9998,0.6242,-0.0966,-0.0966,-0.1968,0.8459
"3119",105244258,105244258,"","Gm39900","predicted gene, 39900",0.071,0.9998,0.0325,0.4162,0.4162,0.6549,0.5196
"3120",14391,14391,"ENSMUSG00000027361","Gabpb1","GA repeat binding protein, beta 1",0.555,0.9998,0.4322,0.038,0.038,0.5992,0.5554
"3121",328968,328968,"","Carmn","cardiac mesoderm enhancer-associated non-coding RNA",0.1949,0.9998,0.1044,0.5785,0.5785,2.2953,0.0321
"3122",232685,232685,"ENSMUSG00000044471","Lncpint","long non-protein coding RNA, Trp53 induced transcript",0.2607,0.9998,0.1516,-0.1673,-0.1673,-0.3064,0.7623
"3123",12161,12161,"ENSMUSG00000039004","Bmp6","bone morphogenetic protein 6",0.8225,0.9998,0.7576,0.2096,0.2096,0.4421,0.6629
"3124",72556,72556,"ENSMUSG00000078768","Zfp566","zinc finger protein 566",0.7926,0.9998,0.7167,-0.0635,-0.0635,-0.4956,0.6253
"3125",17450,17450,"ENSMUSG00000022652","Morc1","microrchidia 1",0.7683,0.9998,0.6842,0.1729,0.1729,0.3248,0.7485
"3126",214552,214552,"ENSMUSG00000043987","Cep164","centrosomal protein 164",0.6858,0.9998,0.5839,-0.0202,-0.0202,-0.228,0.8218
"3127",70508,70508,"ENSMUSG00000022641","Bbx","bobby sox HMG box containing",0.7158,0.9998,0.6198,0.0255,0.0255,0.3591,0.7231
"3128",434204,434204,"ENSMUSG00000045795","Whamm","WAS protein homolog associated with actin, golgi membranes and microtubules",0.5611,0.9998,0.4397,-0.0191,-0.0191,-0.2599,0.7975
"3129",105246562,105246562,"","Gm41836","predicted gene, 41836",0.2983,0.9998,0.1803,-0.177,-0.177,-0.8139,0.4248
"3130",238662,238662,"ENSMUSG00000091311","Spata31d1b","spermatogenesis associated 31 subfamily D, member 1B",0.8519,0.9998,0.7962,0.0735,0.0735,0.1873,0.8532
"3131",66580,66580,"ENSMUSG00000045624","Esf1","ESF1 nucleolar pre-rRNA processing protein homolog",0.2772,0.9998,0.1642,0.0583,0.0583,1.1538,0.2615
"3132",665004,665004,"","Gm53176","predicted gene, 53176",0.798,0.9998,0.7244,0.008,0.008,0.0144,0.9886
"3133",83486,83486,"ENSMUSG00000032580","Rbm5","RNA binding motif protein 5",0.8413,0.9998,0.7815,-0.0022,-0.0022,-0.0418,0.9671
"3134",102632195,102632195,"","Gm30335","predicted gene, 30335",0.8149,0.9998,0.7468,1.427,1.427,2.0118,0.0572
"3135",78541,78541,"ENSMUSG00000048175","Asb8","ankyrin repeat and SOCS box-containing 8",0.482,0.9998,0.3524,-0.0121,-0.0121,-0.2308,0.8197
"3136",72560,72560,"ENSMUSG00000043943","Naalad2","N-acetylated alpha-linked acidic dipeptidase 2",0.2991,0.9998,0.1815,0.1743,0.1743,1.6022,0.124
"3137",76469,76469,"ENSMUSG00000047419","Cmya5","cardiomyopathy associated 5",0.4477,0.9998,0.3174,-0.0455,-0.0455,-0.3305,0.7443
"3138",102643083,102643083,"","Gm13919","predicted gene 13919",0.1032,0.9998,0.0485,-0.1129,-0.1129,-0.2403,0.8124
"3139",56747,56747,"ENSMUSG00000058153","Sez6l","seizure related 6 homolog like",0.8339,0.9998,0.7725,0.0051,0.0051,0.0473,0.9627
"3140",73040,73040,"ENSMUSG00000099696","2900052N01Rik","RIKEN cDNA 2900052N01 gene",0.4903,0.9998,0.3611,9e-04,9e-04,0.0066,0.9948
"3141",230793,230793,"ENSMUSG00000037692","Ahdc1","AT hook, DNA binding motif, containing 1",0.3022,0.9998,0.1839,-0.0284,-0.0284,-0.3474,0.7318
"3142",20352,20352,"ENSMUSG00000030539","Sema4b","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B",0.3877,0.9998,0.26,-0.0072,-0.0072,-0.0728,0.9426
"3143",328967,328967,"ENSMUSG00000045094","Arhgef37","Rho guanine nucleotide exchange factor 37",0.7826,0.9998,0.7033,-0.2272,-0.2272,-1.8276,0.0819
"3144",102631854,102631854,"","Gm30081","predicted gene, 30081",0.1943,0.9998,0.1039,0.8278,0.8278,1.6836,0.1071
"3145",216551,216551,"ENSMUSG00000042363","Lgalsl","galectin like",0.9065,0.9998,0.8687,-0.0246,-0.0246,-0.3471,0.7319
"3146",102640014,102640014,"","Gm36190","predicted gene, 36190",0.8301,0.9998,0.7677,-0.3601,-0.3601,-0.6269,0.5375
"3147",214572,214572,"ENSMUSG00000060098","Prmt7","protein arginine N-methyltransferase 7",0.6237,0.9998,0.5116,0.0154,0.0154,0.2658,0.793
"3148",23999,23999,"ENSMUSG00000023277","Twf2","twinfilin actin binding protein 2",0.2046,0.9998,0.1105,0.0298,0.0298,0.3715,0.714
"3149",66585,66585,"ENSMUSG00000074088","Snrnp40","small nuclear ribonucleoprotein 40 (U5)",0.5573,0.9998,0.4348,0.0446,0.0446,0.6442,0.5264
"3150",11692,11692,"ENSMUSG00000040888","Gfer","growth factor, augmenter of liver regeneration",0.5684,0.9998,0.448,0.0558,0.0558,0.6755,0.5068
"3151",102638546,102638546,"","Gm35083","predicted gene, 35083",0.9207,0.9998,0.8875,0.1559,0.1559,0.528,0.603
"3152",434215,434215,"ENSMUSG00000090958","Lrrc32","leucine rich repeat containing 32",0.3069,0.9998,0.1879,0.2073,0.2073,0.8563,0.4015
"3153",210356,210356,"ENSMUSG00000049690","Nckap5","NCK-associated protein 5",0.1208,0.9998,0.0593,-0.0543,-0.0543,-0.633,0.5336
"3154",78547,78547,"ENSMUSG00000044997","E130304I02Rik","RIKEN cDNA E130304I02 gene",0.0864,0.9998,0.0405,-1.2505,-1.2505,-1.6425,0.1154
"3155",102639767,102639767,"","Gm13748","predicted gene 13748",0.5199,0.9998,0.393,0.2631,0.2631,0.7412,0.4668
"3156",81006,81006,"ENSMUSG00000040372","Gpr63","G protein-coupled receptor 63",0.9773,0.9998,0.9684,-0.0331,-0.0331,-0.2657,0.7931
"3157",70510,70510,"ENSMUSG00000040746","Rnf167","ring finger protein 167",0.7516,0.9998,0.6633,-0.0145,-0.0145,-0.2798,0.7824
"3158",108168049,108168049,"","Gm46390","predicted gene, 46390",0.9827,0.9998,0.9758,-0.1609,-0.1609,-0.5696,0.575
"3159",102636141,102636141,"","Gm33294","predicted gene, 33294",0.7496,0.9998,0.6612,-0.063,-0.063,-0.2096,0.836
"3160",232679,232679,"ENSMUSG00000039130","Zc3hc1","zinc finger, C3HC type 1",0.4702,0.9998,0.3404,-0.0726,-0.0726,-1.0981,0.2846
"3161",12156,12156,"ENSMUSG00000027358","Bmp2","bone morphogenetic protein 2",0.8445,0.9998,0.7857,0.0168,0.0168,0.1076,0.9153
"3162",14388,14388,"ENSMUSG00000031714","Gab1","growth factor receptor bound protein 2-associated protein 1",0.1605,0.9998,0.0821,-0.1435,-0.1435,-1.2632,0.2204
"3163",230796,230796,"ENSMUSG00000037622","Wdtc1","WD and tetratricopeptide repeats 1",0.9859,0.9998,0.9802,0.0315,0.0315,0.4618,0.649
"3164",18053,18053,"ENSMUSG00000000120","Ngfr","nerve growth factor receptor (TNFR superfamily, member 16)",0.2309,0.9998,0.1292,-0.037,-0.037,-0.1348,0.894
"3165",56748,56748,"ENSMUSG00000029993","Nfu1","NFU1 iron-sulfur cluster scaffold",0.8515,0.9998,0.7957,0.0033,0.0033,0.0523,0.9588
"3166",20351,20351,"ENSMUSG00000028064","Sema4a","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",0.5595,0.9998,0.4378,-0.022,-0.022,-0.208,0.8372
"3167",654824,654824,"ENSMUSG00000050914","Ankrd37","ankyrin repeat domain 37",0.6096,0.9998,0.4954,-0.0094,-0.0094,-0.0598,0.9529
"3168",102631855,102631855,"ENSMUSG00000118245","Gm30082","predicted gene, 30082",0.413,0.9998,0.2824,0.2054,0.2054,0.9267,0.3646
"3169",76467,76467,"ENSMUSG00000023094","Msrb2","methionine sulfoxide reductase B2",0.1017,0.9998,0.0482,0.0452,0.0452,0.6043,0.5521
"3170",68481,68481,"ENSMUSG00000026566","Mpzl1","myelin protein zero-like 1",0.4328,0.9998,0.3022,0.0186,0.0186,0.2641,0.7943
"3171",100041231,100041231,"","Gm3219","B-cell CLL/lymphoma 7C pseudogene",0.1943,0.9998,0.1037,0.1114,0.1114,0.4132,0.6837
"3172",240427,240427,"ENSMUSG00000024548","Setbp1","SET binding protein 1",0.4237,0.9998,0.2923,-0.0738,-0.0738,-0.8273,0.4174
"3173",23997,23997,"ENSMUSG00000025487","Psmd13","proteasome (prosome, macropain) 26S subunit, non-ATPase, 13",0.5043,0.9998,0.3762,-0.0137,-0.0137,-0.3327,0.7426
"3174",11694,11694,"ENSMUSG00000014603","Alx3","aristaless-like homeobox 3",0.6852,0.9998,0.5831,0.0531,0.0531,0.1153,0.9093
"3175",211401,211401,"ENSMUSG00000022353","Mtss1","MTSS I-BAR domain containing 1",0.6584,0.9998,0.5498,-0.0899,-0.0899,-0.9858,0.3355
"3176",216549,216549,"ENSMUSG00000049659","Aftph","aftiphilin",0.7909,0.9998,0.7142,-0.0156,-0.0156,-0.3969,0.6954
"3177",665001,665001,"ENSMUSG00000078903","Gm14391","predicted gene 14391",0.4631,0.9998,0.333,0.0316,0.0316,0.3748,0.7115
"3178",245474,245474,"ENSMUSG00000031403","Dkc1","dyskeratosis congenita 1, dyskerin",0.479,0.9998,0.3495,-0.0184,-0.0184,-0.3214,0.7511
"3179",16917,16917,"ENSMUSG00000038765","Lmx1b","LIM homeobox transcription factor 1 beta",0.4762,0.9998,0.3459,1.1419,1.1419,2.1096,0.0471
"3180",17448,17448,"ENSMUSG00000019179","Mdh2","malate dehydrogenase 2, NAD (mitochondrial)",0.3739,0.9998,0.2468,0.0135,0.0135,0.2711,0.789
"3181",105245406,105245406,"","Gm5954","predicted gene 5954",0.6273,0.9998,0.5165,-0.6533,-0.6533,-1.5692,0.1315
"3182",13885,13885,"ENSMUSG00000021996","Esd","esterase D/formylglutathione hydrolase",0.7962,0.9998,0.7223,0.0367,0.0367,0.5174,0.6103
"3183",12159,12159,"ENSMUSG00000021835","Bmp4","bone morphogenetic protein 4",0.2486,0.9998,0.1422,0.5848,0.5848,1.6485,0.1141
"3184",14389,14389,"ENSMUSG00000004508","Gab2","growth factor receptor bound protein 2-associated protein 2",0.3268,0.9998,0.2051,-0.064,-0.064,-0.8517,0.404
"3185",56749,56749,"ENSMUSG00000031730","Dhodh","dihydroorotate dehydrogenase",0.4811,0.9998,0.3514,0.0278,0.0278,0.3273,0.7467
"3186",20350,20350,"ENSMUSG00000034684","Sema3f","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F",0.7445,0.9998,0.6558,-0.0936,-0.0936,-0.1897,0.8513
"3187",75956,75956,"ENSMUSG00000039218","Srrm2","serine/arginine repetitive matrix 2",0.6186,0.9998,0.5055,-0.0988,-0.0988,-1.1332,0.2699
"3188",76477,76477,"ENSMUSG00000015354","Pcolce2","procollagen C-endopeptidase enhancer 2",0.8467,0.9998,0.7893,0.1208,0.1208,0.3605,0.722
"3189",16912,16912,"ENSMUSG00000096727","Psmb9","proteasome (prosome, macropain) subunit, beta type 9 (large multifunctional peptidase 2)",0.4299,0.9998,0.2989,0.2332,0.2332,0.8811,0.3882
"3190",17441,17441,"ENSMUSG00000076439","Mog","myelin oligodendrocyte glycoprotein",0.4194,0.9998,0.2888,-0.0279,-0.0279,-0.1624,0.8725
"3191",171095,171095,"ENSMUSG00000030281","Il17rc","interleukin 17 receptor C",0.1177,0.9998,0.0573,0.2442,0.2442,1.4152,0.1717
"3192",102640893,102640893,"","Gm36851","predicted gene, 36851",0.0788,0.9998,0.0362,-0.6737,-0.6737,-1.3601,0.1882
"3193",666680,666680,"","Gm8234","spermine synthase pseudogene",0.6149,0.9998,0.5011,-0.4129,-0.4129,-1.4029,0.1753
"3194",23996,23996,"ENSMUSG00000030603","Psmc4","proteasome (prosome, macropain) 26S subunit, ATPase, 4",0.9373,0.9998,0.9124,-0.0485,-0.0485,-1.181,0.2508
"3195",66587,66587,"ENSMUSG00000028959","Fastk","Fas-activated serine/threonine kinase",0.9466,0.9998,0.9239,0.0325,0.0325,0.4601,0.6502
"3196",13877,13877,"ENSMUSG00000021131","Erh","ERH mRNA splicing and mitosis factor",0.9242,0.9998,0.8927,0.0977,0.0977,1.26,0.2215
"3197",214575,214575,"ENSMUSG00000060985","Tdrd5","tudor domain containing 5",0.1909,0.9998,0.1011,-0.2273,-0.2273,-1.3107,0.2041
"3198",234594,234594,"ENSMUSG00000036550","Cnot1","CCR4-NOT transcription complex, subunit 1",0.6329,0.9998,0.5226,-0.0617,-0.0617,-0.7242,0.4769
"3199",237615,237615,"ENSMUSG00000014498","Ankrd52","ankyrin repeat domain 52",0.7023,0.9998,0.6026,-0.0506,-0.0506,-0.6221,0.5406
"3200",102638544,102638544,"","Gm35081","predicted gene, 35081",0.6229,0.9998,0.5105,0.2628,0.2628,0.5912,0.5607
"3201",241494,241494,"ENSMUSG00000027016","Zfp385b","zinc finger protein 385B",0.5143,0.9998,0.3866,-0.0633,-0.0633,-0.7577,0.4571
"3202",216558,216558,"ENSMUSG00000001891","Ugp2","UDP-glucose pyrophosphorylase 2",0.6629,0.9998,0.5562,0.0157,0.0157,0.1671,0.8689
"3203",328957,328957,"ENSMUSG00000118154","9330117O12Rik","RIKEN cDNA 9330117O12 gene",0.1112,0.9998,0.0535,-0.2906,-0.2906,-1.4008,0.1759
"3204",211429,211429,"ENSMUSG00000098488","Pla2g4b","phospholipase A2, group IVB (cytosolic)",0.7493,0.9998,0.6609,-0.9918,-0.9918,-1.2069,0.2409
"3205",102639765,102639765,"ENSMUSG00000100832","Gm29260","predicted gene 29260",0.7799,0.9998,0.699,0.6887,0.6887,1.2119,0.239
"3206",14385,14385,"ENSMUSG00000032114","Slc37a4","solute carrier family 37 (glucose-6-phosphate transporter), member 4",0.839,0.9998,0.7786,-0.0286,-0.0286,-0.3444,0.734
"3207",105243934,105243934,"","Gm39648","predicted gene, 39648",0.5406,0.9998,0.4161,0.2786,0.2786,0.6231,0.5399
"3208",72562,72562,"ENSMUSG00000021496","Pcbd2","pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2",0.831,0.9998,0.7684,0.117,0.117,0.9025,0.377
"3209",102633396,102633396,"","Gm31231","predicted gene, 31231",0.166,0.9998,0.0854,0.2762,0.2762,0.4669,0.6454
"3210",105246558,105246558,"","Gm41832","predicted gene, 41832",0.0946,0.9998,0.0442,-1.3952,-1.3952,-2.3871,0.0265
"3211",16913,16913,"ENSMUSG00000024338","Psmb8","proteasome (prosome, macropain) subunit, beta type 8 (large multifunctional peptidase 7)",0.5139,0.9998,0.386,-0.028,-0.028,-0.1477,0.884
"3212",17444,17444,"ENSMUSG00000042351","Grap2","GRB2-related adaptor protein 2",0.0657,0.9998,0.0294,0.7203,0.7203,1.6221,0.1197
"3213",100041239,100041239,"","Gm3225","predicted gene 3225",0.048,0.9998,0.0202,0.9727,0.9727,1.707,0.1026
"3214",102640012,102640012,"","Gm36188","predicted gene, 36188",0.221,0.9998,0.1222,-0.2139,-0.2139,-0.8303,0.4157
"3215",635668,635668,"","Fbxw23","F-box and WD-40 domain protein 23",0.3365,0.9998,0.2138,-1.8392,-1.8392,-1.2667,0.2191
"3216",115488839,115488839,"ENSMUSG00000065105","Gm26130","predicted gene, 26130",0.6602,0.9998,0.5521,-0.9144,-0.9144,-1.8638,0.0764
"3217",237625,237625,"ENSMUSG00000034579","Pla2g3","phospholipase A2, group III",0.2819,0.9998,0.1679,-0.2469,-0.2469,-1.8928,0.0723
"3218",23994,23994,"ENSMUSG00000000346","Dazap2","DAZ associated protein 2",0.9095,0.9998,0.8725,0.0221,0.0221,0.309,0.7604
"3219",66586,66586,"ENSMUSG00000027357","Crls1","cardiolipin synthase 1",0.5074,0.9998,0.3795,0.0037,0.0037,0.0427,0.9664
"3220",11690,11690,"ENSMUSG00000060063","Alox5ap","arachidonate 5-lipoxygenase activating protein",0.5292,0.9998,0.404,0.1184,0.1184,0.6738,0.5078
"3221",234595,234595,"ENSMUSG00000036534","Slc38a7","solute carrier family 38, member 7",0.6915,0.9998,0.5904,-0.0639,-0.0639,-0.6921,0.4965
"3222",102638545,102638545,"","Gm35082","predicted gene, 35082",0.5462,0.9998,0.4225,0.5768,0.5768,0.7813,0.4434
"3223",105245400,105245400,"","Gm40862","predicted gene, 40862",0.2018,0.9998,0.1082,0.5715,0.5715,0.8344,0.4135
"3224",329877,329877,"ENSMUSG00000038024","Dennd4c","DENN domain containing 4C",0.5263,0.9998,0.4006,0.0185,0.0185,0.2427,0.8106
"3225",70511,70511,"ENSMUSG00000022544","Eef2kmt","eukaryotic elongation factor 2 lysine methyltransferase",0.6702,0.9998,0.565,0.0856,0.0856,0.5868,0.5636
"3226",100039374,100039374,"","Gm2192","family with sequence similarity 205 pseudogene",0.6663,0.9998,0.56,-0.0716,-0.0716,-0.5173,0.6103
"3227",18049,18049,"ENSMUSG00000027859","Ngf","nerve growth factor",0.4402,0.9998,0.3096,-0.1493,-0.1493,-0.818,0.4225
"3228",12155,12155,"ENSMUSG00000023279","Bmp15","bone morphogenetic protein 15",0.0994,0.9998,0.0471,-0.1372,-0.1372,-0.2891,0.7753
"3229",14387,14387,"ENSMUSG00000025579","Gaa","glucosidase, alpha, acid",0.6996,0.9998,0.5993,-0.0078,-0.0078,-0.0556,0.9562
"3230",677884,677884,"ENSMUSG00000090053","Pakap","paralemmin A kinase anchor protein",0.8209,0.9998,0.7551,0.0352,0.0352,0.1711,0.8658
"3231",73047,73047,"ENSMUSG00000051146","Camk2n2","calcium/calmodulin-dependent protein kinase II inhibitor 2",0.9508,0.9998,0.9299,-0.0915,-0.0915,-0.6646,0.5135
"3232",72565,72565,"ENSMUSG00000034485","Uaca","uveal autoantigen with coiled-coil domains and ankyrin repeats",0.398,0.9998,0.2694,0.1733,0.1733,1.2615,0.221
"3233",75958,75958,"ENSMUSG00000096932","5033403F01Rik","RIKEN cDNA 5033403F01 gene",0.3842,0.9998,0.2559,0.0768,0.0768,0.1472,0.8843
"3234",76479,76479,"ENSMUSG00000025024","Smndc1","survival motor neuron domain containing 1",0.8041,0.9998,0.7321,-0.0123,-0.0123,-0.1879,0.8528
"3235",102641270,102641270,"","Gm38545","predicted gene, 38545",0.2581,0.9998,0.1495,0.5167,0.5167,1.0432,0.3087
"3236",216565,216565,"ENSMUSG00000042302","Ehbp1","EH domain binding protein 1",0.5872,0.9998,0.4692,-0.0152,-0.0152,-0.2163,0.8308
"3237",102640891,102640891,"","Gm36849","predicted gene, 36849",0.0405,0.9998,0.0165,-0.9263,-0.9263,-1.4252,0.1688
"3238",20349,20349,"ENSMUSG00000063531","Sema3e","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E",0.8109,0.9998,0.7413,0.0082,0.0082,0.0625,0.9507
"3239",214580,214580,"ENSMUSG00000063179","Pstk","phosphoseryl-tRNA kinase",0.5232,0.9998,0.3972,0.0062,0.0062,0.0681,0.9463
"3240",68488,68488,"","1110002J07Rik","RIKEN cDNA 1110002J07 gene",0.3413,0.9998,0.2188,0.1961,0.1961,0.6219,0.5407
"3241",237611,237611,"ENSMUSG00000040287","Stac3","SH3 and cysteine rich domain 3",0.5322,0.9998,0.4069,-0.0556,-0.0556,-0.1936,0.8483
"3242",23993,23993,"ENSMUSG00000030713","Klk7","kallikrein related-peptidase 7 (chymotryptic, stratum corneum)",0.0312,0.9998,0.0123,0.7317,0.7317,1.7826,0.0891
"3243",66589,66589,"ENSMUSG00000078923","Ube2v1","ubiquitin-conjugating enzyme E2 variant 1",0.6202,0.9998,0.5075,0.025,0.025,0.4938,0.6266
"3244",12151,12151,"ENSMUSG00000026739","Bmi1","Bmi1 polycomb ring finger oncogene",0.8475,0.9998,0.79,0.0198,0.0198,0.2647,0.7938
"3245",216792,216792,"ENSMUSG00000049287","Iba57","IBA57 homolog, iron-sulfur cluster assembly",0.4899,0.9998,0.3605,0.0257,0.0257,0.2462,0.8079
"3246",13875,13875,"ENSMUSG00000040857","Erf","Ets2 repressor factor",0.2955,0.9998,0.1783,-0.0918,-0.0918,-1.0058,0.326
"3247",238663,238663,"ENSMUSG00000043986","Spata31d1d","spermatogenesis associated 31 subfamily D, member 1D",0.7643,0.9998,0.6795,-0.0517,-0.0517,-0.0686,0.9459
"3248",100038949,100038949,"ENSMUSG00000091049","Gm1979","predicted gene 1979",0.6102,0.9998,0.496,-0.1021,-0.1021,-0.1298,0.898
"3249",16909,16909,"ENSMUSG00000032698","Lmo2","LIM domain only 2",0.7589,0.9998,0.673,0.1064,0.1064,1.0956,0.2856
"3250",665005,665005,"","Gm7444","ring finger protein 19A pseudogene",0.5055,0.9998,0.3776,-0.1546,-0.1546,-0.3543,0.7267
"3251",102638542,102638542,"","Gm35079","predicted gene, 35079",0.0907,0.9998,0.0426,-0.1538,-0.1538,-0.5742,0.5719
"3252",210376,210376,"ENSMUSG00000035078","Mtmr9","myotubularin related protein 9",0.4766,0.9998,0.3468,-0.0241,-0.0241,-0.5589,0.5821
"3253",240444,240444,"ENSMUSG00000059852","Kcng2","potassium voltage-gated channel, subfamily G, member 2",0.2793,0.9998,0.1657,-0.0065,-0.0065,-0.0556,0.9562
"3254",18045,18045,"ENSMUSG00000020248","Nfyb","nuclear transcription factor-Y beta",0.7362,0.9998,0.6456,-0.013,-0.013,-0.1718,0.8653
"3255",105245401,105245401,"","Gm40863","predicted gene, 40863",0.2042,0.9998,0.1102,-0.4073,-0.4073,-1.2348,0.2305
"3256",17434,17434,"ENSMUSG00000015536","Mocs2","molybdenum cofactor synthesis 2",0.653,0.9998,0.5433,0.0292,0.0292,0.3543,0.7267
"3257",11688,11688,"ENSMUSG00000020891","Alox8","arachidonate 8-lipoxygenase",0.9432,0.9998,0.9194,-0.0627,-0.0627,-0.4821,0.6347
"3258",56752,56752,"ENSMUSG00000026687","Aldh9a1","aldehyde dehydrogenase 9, subfamily A1",0.7612,0.9998,0.6756,0.0609,0.0609,0.7457,0.4641
"3259",73046,73046,"ENSMUSG00000021102","Glrx5","glutaredoxin 5",0.5285,0.9998,0.403,-0.0079,-0.0079,-0.1089,0.9143
"3260",75957,75957,"","Mir17hg","Mir17 host gene (non-protein coding)",0.3354,0.9998,0.2128,-0.0782,-0.0782,-0.3083,0.7609
"3261",76478,76478,"ENSMUSG00000035439","Haus8","4HAUS augmin-like complex, subunit 8",0.7787,0.9998,0.6977,-0.114,-0.114,-1.0768,0.2938
"3262",16911,16911,"ENSMUSG00000028266","Lmo4","LIM domain only 4",0.7671,0.9998,0.6826,-0.0039,-0.0039,-0.0618,0.9513
"3263",102633393,102633393,"","Gm31228","predicted gene, 31228",0.8922,0.9998,0.8487,0.231,0.231,0.7047,0.4888
"3264",20348,20348,"ENSMUSG00000028780","Sema3c","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C",0.799,0.9998,0.7255,-0.0509,-0.0509,-0.4534,0.6549
"3265",68487,68487,"ENSMUSG00000057137","Tmem140","transmembrane protein 140",0.9585,0.9998,0.9416,0.1759,0.1759,0.5347,0.5985
"3266",216560,216560,"ENSMUSG00000020319","Wdpcp","WD repeat containing planar cell polarity effector",0.7728,0.9998,0.6906,0.0171,0.0171,0.1439,0.8869
"3267",238673,238673,"ENSMUSG00000044934","Zfp367","zinc finger protein 367",0.3839,0.9998,0.2556,-2.249e-05,-2.249e-05,-3e-04,0.9998
"3268",83490,83490,"ENSMUSG00000025017","Pik3ap1","phosphoinositide-3-kinase adaptor protein 1",0.6206,0.9998,0.5079,0.0176,0.0176,0.15,0.8822
"3269",628705,628705,"ENSMUSG00000091144","Phf11c","PHD finger protein 11C",0.3432,0.9998,0.2212,0.3471,0.3471,0.4194,0.6792
"3270",23992,23992,"ENSMUSG00000002731","Prkra","protein kinase, interferon inducible double stranded RNA dependent activator",0.3845,0.9998,0.2562,0.0342,0.0342,0.5532,0.586
"3271",78550,78550,"ENSMUSG00000114069","E130119H09Rik","RIKEN cDNA E130119H09 gene",0.9038,0.9998,0.8651,0.6004,0.6004,0.8682,0.3951
"3272",66588,66588,"ENSMUSG00000028719","Cmpk1","cytidine/uridine monophosphate kinase 1",0.3743,0.9998,0.2471,0.0549,0.0549,0.7171,0.4812
"3273",13876,13876,"ENSMUSG00000040732","Erg","ETS transcription factor",0.4937,0.9998,0.3653,0.0918,0.0918,0.5667,0.5769
