"","Probe","NCBIid","gene_ensembl_id","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_142722_coefficient","contrast_142722_log2fc","contrast_142722_tstat","contrast_142722_pvalue"
"5617",56233,56233,"ENSMUSG00000022475","Hdac7","histone deacetylase 7",0.1944,0.6612,0.2939,0.0488,0.0488,0.6798,0.503
"5618",72020,72020,"ENSMUSG00000047141","Zfp654","zinc finger protein 654",0.1944,0.6613,0.294,-0.0912,-0.0912,-1.402,0.1735
"5619",71281,71281,"ENSMUSG00000055547","Apobec4","apolipoprotein B mRNA editing enzyme catalytic polypeptide-like 4",0.1945,0.6614,0.294,-0.3424,-0.3424,-0.7764,0.445
"5620",102636640,102636640,"","Gm33649","predicted gene, 33649",0.1945,0.6615,0.2941,-0.1222,-0.1222,-1.0447,0.3064
"5621",327951,327951,"ENSMUSG00000044795","Cyb5d1","cytochrome b5 domain containing 1",0.1946,0.6615,0.2941,0.0045,0.0045,0.1053,0.917
"5622",27359,27359,"ENSMUSG00000031255","Sytl4","synaptotagmin-like 4",0.1947,0.6619,0.2942,-0.0713,-0.0713,-0.371,0.7138
"5623",69894,69894,"ENSMUSG00000020083","Fam241b","family with sequence similarity 241, member B",0.1949,0.6623,0.2943,0.1072,0.1072,1.5535,0.1332
"5624",238123,238123,"ENSMUSG00000035933","Cog5","component of oligomeric golgi complex 5",0.1949,0.6623,0.2942,-0.0273,-0.0273,-0.6223,0.5395
"5625",26942,26942,"ENSMUSG00000037617","Spag1","sperm associated antigen 1",0.195,0.6623,0.2943,-0.0276,-0.0276,-0.3465,0.7319
"5626",116940,116940,"ENSMUSG00000028233","Tgs1","trimethylguanosine synthase 1",0.195,0.6623,0.2944,-0.0792,-0.0792,-1.1366,0.2667
"5627",223690,223690,"ENSMUSG00000033055","Ankrd54","ankyrin repeat domain 54",0.195,0.6624,0.2945,0.037,0.037,0.4854,0.6317
"5628",72948,72948,"ENSMUSG00000021573","Tppp","tubulin polymerization promoting protein",0.1952,0.6626,0.2946,-0.0417,-0.0417,-1.1123,0.2768
"5629",69038,69038,"ENSMUSG00000036372","Tmem258","transmembrane protein 258",0.1952,0.6626,0.2945,0.152,0.152,1.7063,0.1006
"5630",27878,27878,"ENSMUSG00000026563","Tada1","transcriptional adaptor 1",0.1952,0.6626,0.2946,0.007,0.007,0.1396,0.8902
"5631",78248,78248,"ENSMUSG00000033460","Armcx1","armadillo repeat containing, X-linked 1",0.1953,0.6626,0.2947,-0.0648,-0.0648,-1.3127,0.2015
"5632",237211,237211,"ENSMUSG00000047757","Fancb","Fanconi anemia, complementation group B",0.1953,0.6626,0.2947,0.1182,0.1182,0.7015,0.4896
"5633",232934,232934,"ENSMUSG00000048481","Mypop","Myb-related transcription factor, partner of profilin",0.1954,0.6627,0.2948,0.035,0.035,0.6178,0.5424
"5634",14775,14775,"ENSMUSG00000063856","Gpx1","glutathione peroxidase 1",0.1954,0.6627,0.2949,0.1041,0.1041,1.1338,0.2679
"5635",105242679,105242679,"","Gm38830","predicted gene, 38830",0.1954,0.6627,0.2948,0.0636,0.0636,0.3679,0.7161
"5636",50997,50997,"ENSMUSG00000017314","Mpp2","membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)",0.1956,0.6632,0.2949,-0.0443,-0.0443,-1.0248,0.3155
"5637",68310,68310,"ENSMUSG00000043872","Zmym1","zinc finger, MYM domain containing 1",0.1957,0.6633,0.295,0.1276,0.1276,1.579,0.1272
"5638",94245,94245,"ENSMUSG00000057531","Dtnbp1","dystrobrevin binding protein 1",0.1962,0.6633,0.2955,-0.0458,-0.0458,-0.8219,0.4191
"5639",14619,14619,"ENSMUSG00000046352","Gjb2","gap junction protein, beta 2",0.1969,0.6633,0.2968,-0.2623,-0.2623,-2.5628,0.0169
"5640",67222,67222,"ENSMUSG00000024528","Srfbp1","serum response factor binding protein 1",0.196,0.6633,0.2953,-0.0282,-0.0282,-0.5617,0.5794
"5641",104215,104215,"ENSMUSG00000024143","Rhoq","ras homolog family member Q",0.1957,0.6633,0.295,0.0094,0.0094,0.1266,0.9003
"5642",14874,14874,"ENSMUSG00000021033","Gstz1","glutathione transferase zeta 1 (maleylacetoacetate isomerase)",0.1966,0.6633,0.2961,-0.0748,-0.0748,-1.3205,0.1989
"5643",104086,104086,"ENSMUSG00000026170","Cyp27a1","cytochrome P450, family 27, subfamily a, polypeptide 1",0.1964,0.6633,0.2957,-0.0826,-0.0826,-0.4578,0.6511
"5644",66977,66977,"ENSMUSG00000026683","Nuf2","NUF2, NDC80 kinetochore complex component",0.1965,0.6633,0.2959,-0.1635,-0.1635,-0.9346,0.3591
"5645",69372,69372,"ENSMUSG00000074576","Mocs3","molybdenum cofactor synthesis 3",0.1966,0.6633,0.2959,0.1161,0.1161,1.1629,0.2561
"5646",66916,66916,"ENSMUSG00000033938","Ndufb7","NADH:ubiquinone oxidoreductase subunit B7",0.1966,0.6633,0.2961,0.1066,0.1066,1.2972,0.2067
"5647",102637311,102637311,"","Gm34156","predicted gene, 34156",0.1961,0.6633,0.2954,0.567,0.567,1.4756,0.1528
"5648",13819,13819,"ENSMUSG00000024140","Epas1","endothelial PAS domain protein 1",0.1964,0.6633,0.2958,0.0276,0.0276,0.3501,0.7292
"5649",665596,665596,"ENSMUSG00000069307","H2bc23","H2B clustered histone 23",0.1966,0.6633,0.2962,0.1789,0.1789,0.8114,0.425
"5650",72512,72512,"ENSMUSG00000024349","Sting1","stimulator of interferon response cGAMP interactor 1",0.1958,0.6633,0.2951,0.1215,0.1215,1.1006,0.2818
"5651",14567,14567,"ENSMUSG00000015291","Gdi1","GDP dissociation inhibitor 1",0.1961,0.6633,0.2954,-0.0215,-0.0215,-0.3839,0.7044
"5652",100087,100087,"ENSMUSG00000073775","Kti12","KTI12 homolog, chromatin associated",0.1966,0.6633,0.296,-0.0311,-0.0311,-0.4213,0.6772
"5653",72747,72747,"ENSMUSG00000024424","Ttc39c","tetratricopeptide repeat domain 39C",0.1967,0.6633,0.2963,-0.0208,-0.0208,-0.4824,0.6338
"5654",102640667,102640667,"","Gm36681","predicted gene, 36681",0.1968,0.6633,0.2965,0.0699,0.0699,0.3662,0.7174
"5655",56463,56463,"ENSMUSG00000001424","Snd1","staphylococcal nuclease and tudor domain containing 1",0.1963,0.6633,0.2956,0.0296,0.0296,0.771,0.4481
"5656",102636799,102636799,"","Gm33771","predicted gene, 33771",0.1967,0.6633,0.2965,-0.6694,-0.6694,-2.9379,0.0071
"5657",54601,54601,"ENSMUSG00000042903","Foxo4","forkhead box O4",0.1967,0.6633,0.2963,0.0441,0.0441,0.5223,0.6062
"5658",26416,26416,"ENSMUSG00000053436","Mapk14","mitogen-activated protein kinase 14",0.1967,0.6633,0.2964,-0.0062,-0.0062,-0.1233,0.9029
"5659",629378,629378,"ENSMUSG00000078794","Dact3","dishevelled-binding antagonist of beta-catenin 3",0.1969,0.6633,0.2967,0.0761,0.0761,0.8487,0.4043
"5660",66457,66457,"","2810002D19Rik","RIKEN cDNA 2810002D19 gene",0.1967,0.6633,0.2964,-0.0693,-0.0693,-0.6196,0.5413
"5661",235044,235044,"ENSMUSG00000040563","Plppr2","phospholipid phosphatase related 2",0.1959,0.6633,0.2952,-0.0064,-0.0064,-0.1757,0.862
"5662",72315,72315,"ENSMUSG00000041617","Ccdc74a","coiled-coil domain containing 74A",0.197,0.6633,0.297,-0.0385,-0.0385,-0.3891,0.7006
"5663",100504710,100504710,"ENSMUSG00000079495","Nat8f6","N-acetyltransferase 8 (GCN5-related) family member 6",0.1962,0.6633,0.2955,1.0035,1.0035,1.4392,0.1628
"5664",50911,50911,"ENSMUSG00000027714","Exosc9","exosome component 9",0.1968,0.6633,0.2966,-0.0102,-0.0102,-0.21,0.8354
"5665",320271,320271,"ENSMUSG00000035236","Scai","suppressor of cancer cell invasion",0.1963,0.6633,0.2957,-0.0692,-0.0692,-0.8795,0.3877
"5666",50928,50928,"ENSMUSG00000030114","Klrg1","killer cell lectin-like receptor subfamily G, member 1",0.1967,0.6633,0.2962,-0.1658,-0.1658,-0.4967,0.6238
"5667",102633763,102633763,"","Gm31513","predicted gene, 31513",0.1961,0.6633,0.2953,0.1617,0.1617,0.8559,0.4004
"5668",102639289,102639289,"","Gm35636","predicted gene, 35636",0.1969,0.6633,0.2969,0.3813,0.3813,1.0759,0.2925
"5669",104836,104836,"ENSMUSG00000020659","Cbll1","Casitas B-lineage lymphoma-like 1",0.196,0.6633,0.2952,-0.1414,-0.1414,-1.3911,0.1767
"5670",12892,12892,"ENSMUSG00000022742","Cpox","coproporphyrinogen oxidase",0.1958,0.6633,0.2951,-0.0125,-0.0125,-0.2078,0.8371
"5671",105244060,105244060,"","Gm39741","predicted gene, 39741",0.1966,0.6633,0.296,-0.6703,-0.6703,-1.4146,0.1698
"5672",21938,21938,"ENSMUSG00000028599","Tnfrsf1b","tumor necrosis factor receptor superfamily, member 1b",0.1969,0.6633,0.2967,0.0573,0.0573,0.5799,0.5673
"5673",28018,28018,"ENSMUSG00000030870","Ubfd1","ubiquitin family domain containing 1",0.1964,0.6633,0.2958,0.066,0.066,1.7999,0.0842
"5674",72133,72133,"ENSMUSG00000025086","Trub1","TruB pseudouridine (psi) synthase family member 1",0.1969,0.6633,0.2969,-0.0303,-0.0303,-0.4444,0.6607
"5675",66167,66167,"ENSMUSG00000091537","Tma7","translational machinery associated 7",0.1968,0.6633,0.2966,0.0965,0.0965,1.3593,0.1864
"5676",791318,791318,"ENSMUSG00000063087","Zeb1os1","zinc finger E-box binding homeobox 1, opposite strand 1",0.197,0.6633,0.297,0.0904,0.0904,0.3431,0.7344
"5677",75901,75901,"ENSMUSG00000021962","Dcp1a","decapping mRNA 1A",0.1971,0.6634,0.2971,-0.0292,-0.0292,-0.4513,0.6558
"5678",105245076,105245076,"","Gm40578","predicted gene, 40578",0.1971,0.6634,0.2971,-0.1364,-0.1364,-1.2171,0.2352
"5679",73314,73314,"ENSMUSG00000023151","Lrrc69","leucine rich repeat containing 69",0.1972,0.6635,0.2972,0.1942,0.1942,1.046,0.3058
"5680",56291,56291,"ENSMUSG00000053205","Styx","serine/threonine/tyrosine interaction protein",0.1972,0.6635,0.2972,-0.1437,-0.1437,-1.6944,0.1029
"5681",217718,217718,"ENSMUSG00000034290","Nek9","NIMA (never in mitosis gene a)-related expressed kinase 9",0.1973,0.6636,0.2973,0.0255,0.0255,0.4896,0.6288
"5682",56869,56869,"ENSMUSG00000074283","Zfp109","zinc finger protein 109",0.1973,0.6636,0.2973,0.0975,0.0975,1.1494,0.2615
"5683",54616,54616,"ENSMUSG00000021978","Extl3","exostosin-like glycosyltransferase 3",0.1973,0.6636,0.2974,0.0539,0.0539,1.3619,0.1856
"5684",171095,171095,"ENSMUSG00000030281","Il17rc","interleukin 17 receptor C",0.1975,0.6641,0.2974,0.1193,0.1193,0.9487,0.352
"5685",70852,70852,"ENSMUSG00000027196","Alkbh3os1","alkB homolog 3, opposite strand 1",0.1976,0.6641,0.2975,-0.494,-0.494,-0.6518,0.5206
"5686",102638682,102638682,"","Gm35187","predicted gene, 35187",0.1977,0.6643,0.2975,0.2093,0.2093,0.6359,0.5308
"5687",233878,233878,"ENSMUSG00000030683","Sez6l2","seizure related 6 homolog like 2",0.198,0.6644,0.2979,0.0868,0.0868,1.4042,0.1728
"5688",99334,99334,"ENSMUSG00000050619","Zscan29","zinc finger SCAN domains 29",0.1978,0.6644,0.2976,-0.0251,-0.0251,-0.3411,0.736
"5689",102632986,102632986,"","Gm16035","predicted gene 16035",0.1977,0.6644,0.2976,-0.2076,-0.2076,-0.7237,0.4761
"5690",319702,319702,"ENSMUSG00000089957","A830011K09Rik","RIKEN cDNA A830011K09 gene",0.198,0.6644,0.2978,-0.1892,-0.1892,-0.8072,0.4273
"5691",14066,14066,"ENSMUSG00000028128","F3","coagulation factor III",0.198,0.6644,0.2979,-0.0497,-0.0497,-0.8513,0.4029
"5692",107435,107435,"ENSMUSG00000027018","Hat1","histone aminotransferase 1",0.1978,0.6644,0.2977,-0.0408,-0.0408,-0.65,0.5218
"5693",225998,225998,"ENSMUSG00000036192","Rorb","RAR-related orphan receptor beta",0.1979,0.6644,0.2978,-0.1977,-0.1977,-2.0767,0.0485
"5694",26412,26412,"ENSMUSG00000024948","Map4k2","mitogen-activated protein kinase kinase kinase kinase 2",0.1979,0.6644,0.2977,-0.0336,-0.0336,-0.5327,0.599
"5695",13822,13822,"ENSMUSG00000019978","Epb41l2","erythrocyte membrane protein band 4.1 like 2",0.198,0.6645,0.298,-0.0698,-0.0698,-1.1866,0.2468
"5696",105246933,105246933,"","Gm42127","predicted gene, 42127",0.1981,0.6645,0.2981,-0.061,-0.061,-0.5358,0.597
"5697",102634986,102634986,"","Gm32435","predicted gene, 32435",0.1981,0.6645,0.2981,-0.6065,-0.6065,-1.4838,0.1506
"5698",105243926,105243926,"","Gm39642","predicted gene, 39642",0.1981,0.6645,0.2982,-0.2293,-0.2293,-2.0572,0.0505
"5699",102639738,102639738,"ENSMUSG00000091661","Gm17021","predicted gene 17021",0.1982,0.6646,0.2982,0.1087,0.1087,0.3543,0.7261
"5700",13853,13853,"ENSMUSG00000055493","Epm2a","epilepsy, progressive myoclonic epilepsy, type 2 gene alpha",0.1983,0.6647,0.2983,6e-04,6e-04,0.0136,0.9893
"5701",17527,17527,"ENSMUSG00000107283","Mpv17","MpV17 mitochondrial inner membrane protein",0.1984,0.6649,0.2983,0.0967,0.0967,1.9304,0.0652
"5702",76311,76311,"ENSMUSG00000097616","1110019D14Rik","RIKEN cDNA 1110019D14 gene",0.1984,0.6649,0.2984,0.0387,0.0387,0.2604,0.7967
"5703",105244658,105244658,"","Gm40228","predicted gene, 40228",0.1984,0.665,0.2984,-0.5348,-0.5348,-0.901,0.3764
"5704",69352,69352,"ENSMUSG00000040536","Necab1","N-terminal EF-hand calcium binding protein 1",0.1986,0.6652,0.2985,-0.1448,-0.1448,-1.6549,0.1107
"5705",50768,50768,"ENSMUSG00000031523","Dlc1","deleted in liver cancer 1",0.1987,0.6652,0.2986,-0.1374,-0.1374,-2.0627,0.0499
"5706",320952,320952,"ENSMUSG00000047384","A730013G03Rik","RIKEN cDNA A730013G03 gene",0.1987,0.6652,0.2987,-0.4173,-0.4173,-1.2131,0.2367
"5707",102637190,102637190,"","Gm34067","predicted gene, 34067",0.1987,0.6652,0.2987,-0.4578,-0.4578,-0.7882,0.4381
"5708",11538,11538,"ENSMUSG00000051149","Adnp","activity-dependent neuroprotective protein",0.1987,0.6652,0.2988,-0.021,-0.021,-0.0884,0.9303
"5709",225825,225825,"ENSMUSG00000034028","Cd226","CD226 antigen",0.1986,0.6652,0.2985,0.5433,0.5433,1.4038,0.1729
"5710",16523,16523,"ENSMUSG00000030247","Kcnj8","potassium inwardly-rectifying channel, subfamily J, member 8",0.1986,0.6652,0.2986,0.1198,0.1198,0.9582,0.3473
"5711",269132,269132,"ENSMUSG00000032649","Colgalt2","collagen beta(1-O)galactosyltransferase 2",0.1988,0.6652,0.2989,-0.1735,-0.1735,-2.0726,0.0489
"5712",225791,225791,"ENSMUSG00000049090","Ptgr3","prostaglandin reductase 3",0.1988,0.6652,0.2988,-0.0849,-0.0849,-1.0036,0.3254
"5713",80890,80890,"ENSMUSG00000027993","Trim2","tripartite motif-containing 2",0.199,0.6653,0.2991,0.0643,0.0643,1.4702,0.1542
"5714",105246908,105246908,"","Chaer1","cardiac hypertrophy associated epigenetic regulator 1",0.1989,0.6653,0.2989,-0.7806,-0.7806,-1.0414,0.3079
"5715",13855,13855,"ENSMUSG00000001036","Epn2","epsin 2",0.1989,0.6653,0.299,-0.0148,-0.0148,-0.4129,0.6833
"5716",194952,194952,"ENSMUSG00000036819","Jmjd4","jumonji domain containing 4",0.199,0.6653,0.299,-0.0668,-0.0668,-1.2125,0.2369
"5717",244556,244556,"ENSMUSG00000074194","Zfp791","zinc finger protein 791",0.199,0.6653,0.2991,-0.1333,-0.1333,-1.3513,0.189
"5718",71817,71817,"ENSMUSG00000028822","Tmem50a","transmembrane protein 50A",0.1991,0.6654,0.2992,-0.0082,-0.0082,-0.1747,0.8627
"5719",77116,77116,"ENSMUSG00000031918","Mtmr2","myotubularin related protein 2",0.1991,0.6654,0.2993,0.0598,0.0598,1.3046,0.2042
"5720",242425,242425,"ENSMUSG00000039809","Gabbr2","gamma-aminobutyric acid type B receptor subunit 2",0.1992,0.6654,0.2993,-0.021,-0.021,-0.4375,0.6656
"5721",108168287,108168287,"","Gm46551","predicted gene, 46551",0.1992,0.6655,0.2994,-0.3104,-0.3104,-2.2622,0.0328
"5722",94280,94280,"ENSMUSG00000025212","Sfxn3","sideroflexin 3",0.1993,0.6656,0.2994,0.1611,0.1611,1.3893,0.1773
"5723",67184,67184,"ENSMUSG00000036199","Ndufa13","NADH:ubiquinone oxidoreductase subunit A13",0.1994,0.6656,0.2996,0.1024,0.1024,1.1728,0.2522
"5724",20389,20389,"ENSMUSG00000022097","Sftpc","surfactant associated protein C",0.1994,0.6656,0.2995,0.0745,0.0745,0.323,0.7494
"5725",68449,68449,"ENSMUSG00000042492","Tbc1d10b","TBC1 domain family, member 10b",0.1995,0.6656,0.2997,0.0308,0.0308,0.6331,0.5325
"5726",18197,18197,"ENSMUSG00000020297","Nsg2","neuron specific gene family member 2",0.1993,0.6656,0.2995,-0.0455,-0.0455,-0.9691,0.342
"5727",67486,67486,"ENSMUSG00000035834","Polr3g","polymerase (RNA) III (DNA directed) polypeptide G",0.1994,0.6656,0.2996,0.3194,0.3194,3.0777,0.0051
"5728",74229,74229,"ENSMUSG00000025931","Paqr8","progestin and adipoQ receptor family member VIII",0.1996,0.6659,0.2997,0.0221,0.0221,0.2696,0.7897
"5729",22065,22065,"ENSMUSG00000027716","Trpc3","transient receptor potential cation channel, subfamily C, member 3",0.1997,0.666,0.2998,0.0284,0.0284,0.1997,0.8434
"5730",73824,73824,"ENSMUSG00000098234","Snhg6","small nucleolar RNA host gene 6",0.1998,0.6663,0.2998,-0.1243,-0.1243,-1.2545,0.2215
"5731",213781,213781,"","Gm4786","predicted gene 4786",0.1998,0.6663,0.2999,-0.2052,-0.2052,-0.6944,0.494
"5732",108900,108900,"ENSMUSG00000055184","Fam72a","family with sequence similarity 72, member A",0.2,0.6669,0.3,0.1807,0.1807,0.7072,0.4861
"5733",68299,68299,"ENSMUSG00000017288","Vps53","VPS53 GARP complex subunit",0.2,0.6669,0.2999,-0.0193,-0.0193,-0.4227,0.6762
"5734",449631,449631,"ENSMUSG00000064966","Snord15b","small nucleolar RNA, C/D box 15B",0.2009,0.6671,0.301,-0.2912,-0.2912,-1.9385,0.0642
"5735",14620,14620,"ENSMUSG00000042367","Gjb3","gap junction protein, beta 3",0.2007,0.6671,0.3007,-0.4848,-0.4848,-0.991,0.3314
"5736",12417,12417,"ENSMUSG00000029836","Cbx3","chromobox 3",0.201,0.6671,0.3012,-0.0604,-0.0604,-1.2376,0.2276
"5737",320662,320662,"ENSMUSG00000043541","Dnai7","dynein axonemal intermediate chain 7",0.2003,0.6671,0.3001,0.5273,0.5273,1.4249,0.1668
"5738",382236,382236,"ENSMUSG00000063663","Brwd3","bromodomain and WD repeat domain containing 3",0.2006,0.6671,0.3006,-0.0544,-0.0544,-0.6258,0.5372
"5739",18436,18436,"ENSMUSG00000020787","P2rx1","purinergic receptor P2X, ligand-gated ion channel, 1",0.2009,0.6671,0.3011,0.6022,0.6022,1.9904,0.0578
"5740",105246887,105246887,"","Gm42090","predicted gene, 42090",0.2008,0.6671,0.3008,-0.3706,-0.3706,-0.8089,0.4264
"5741",97031,97031,"ENSMUSG00000048707","Tprn","taperin",0.2009,0.6671,0.301,0.0931,0.0931,1.0358,0.3104
"5742",68458,68458,"ENSMUSG00000037166","Ppp1r14a","protein phosphatase 1, regulatory inhibitor subunit 14A",0.2002,0.6671,0.3001,0.3077,0.3077,1.668,0.1081
"5743",74450,74450,"ENSMUSG00000037514","Pank2","pantothenate kinase 2",0.2004,0.6671,0.3003,-0.0661,-0.0661,-1.6849,0.1047
"5744",14325,14325,"ENSMUSG00000050708","Ftl1","ferritin light polypeptide 1",0.2005,0.6671,0.3005,0.0645,0.0645,0.8274,0.416
"5745",67070,67070,"ENSMUSG00000066568","Lsm14a","LSM14A mRNA processing body assembly factor",0.2009,0.6671,0.3009,-0.0857,-0.0857,-1.707,0.1005
"5746",319638,319638,"ENSMUSG00000039480","Nt5dc1","5'-nucleotidase domain containing 1",0.2002,0.6671,0.3,-0.1208,-0.1208,-1.0287,0.3137
"5747",19647,19647,"ENSMUSG00000030779","Rbbp6","retinoblastoma binding protein 6, ubiquitin ligase",0.201,0.6671,0.3011,-0.0583,-0.0583,-1.0849,0.2886
"5748",53791,53791,"ENSMUSG00000079164","Tlr5","toll-like receptor 5",0.2008,0.6671,0.3007,0.4614,0.4614,1.3067,0.2035
"5749",73826,73826,"ENSMUSG00000041815","Poldip3","polymerase (DNA-directed), delta interacting protein 3",0.201,0.6671,0.3013,0.0484,0.0484,1.3564,0.1874
"5750",75689,75689,"ENSMUSG00000020928","Higd1b","HIG1 domain family, member 1B",0.2008,0.6671,0.3008,0.0999,0.0999,0.5564,0.583
"5751",230073,230073,"ENSMUSG00000040296","Rigi","RNA sensor RIG-I",0.2005,0.6671,0.3005,-0.0881,-0.0881,-1.2205,0.2339
"5752",105243573,105243573,"","Gm19385","predicted gene, 19385",0.2004,0.6671,0.3002,0.3271,0.3271,0.4883,0.6297
"5753",17193,17193,"ENSMUSG00000030322","Mbd4","methyl-CpG binding domain protein 4",0.201,0.6671,0.3013,-0.085,-0.085,-1.1856,0.2472
"5754",102640439,102640439,"","Gm36500","predicted gene, 36500",0.2004,0.6671,0.3003,0.3833,0.3833,1.6273,0.1165
"5755",102638117,102638117,"","Gm34755","predicted gene, 34755",0.2005,0.6671,0.3004,0.4951,0.4951,1.6644,0.1088
"5756",22234,22234,"ENSMUSG00000028381","Ugcg","UDP-glucose ceramide glucosyltransferase",0.2004,0.6671,0.3002,-0.0759,-0.0759,-1.5465,0.1348
"5757",64379,64379,"ENSMUSG00000031738","Irx6","Iroquois homeobox 6",0.201,0.6671,0.3012,-0.5602,-0.5602,-1.2452,0.2249
"5758",72171,72171,"ENSMUSG00000035378","Shq1","SHQ1 homolog (S. cerevisiae)",0.2011,0.6671,0.3014,0.0351,0.0351,0.4415,0.6627
"5759",209584,209584,"ENSMUSG00000047583","Tyw3","tRNA-yW synthesizing protein 3 homolog (S. cerevisiae)",0.2008,0.6671,0.3009,-0.0798,-0.0798,-1.0502,0.3039
"5760",15896,15896,"ENSMUSG00000001029","Icam2","intercellular adhesion molecule 2",0.2007,0.6671,0.3006,0.1101,0.1101,0.6259,0.5372
"5761",66385,66385,"ENSMUSG00000026275","Ppp1r7","protein phosphatase 1, regulatory subunit 7",0.2011,0.6671,0.3014,-0.04,-0.04,-0.875,0.3901
"5762",233876,233876,"ENSMUSG00000042606","Hirip3","HIRA interacting protein 3",0.2013,0.6674,0.3016,-0.1106,-0.1106,-1.1149,0.2757
"5763",14073,14073,"ENSMUSG00000034171","Faah","fatty acid amide hydrolase",0.2012,0.6674,0.3015,-4e-04,-4e-04,-0.0092,0.9927
"5764",231803,231803,"ENSMUSG00000029726","Mepce","methylphosphate capping enzyme",0.2013,0.6674,0.3016,-0.049,-0.049,-0.8889,0.3827
"5765",408061,408061,"ENSMUSG00000117478","BC051408","cDNA sequence BC051408",0.2014,0.6675,0.3017,-0.3343,-0.3343,-0.6452,0.5248
"5766",77920,77920,"ENSMUSG00000086363","A330102I10Rik","RIKEN cDNA A330102I10 gene",0.2015,0.6677,0.3017,0.2094,0.2094,1.4115,0.1707
"5767",268567,268567,"ENSMUSG00000046157","Tmem229b","transmembrane protein 229B",0.2016,0.668,0.3018,0.0658,0.0658,1.2993,0.2059
"5768",626693,626693,"ENSMUSG00000085499","Gm15713","predicted gene 15713",0.2017,0.668,0.3019,0.0921,0.0921,0.2896,0.7745
"5769",229722,229722,"ENSMUSG00000040412","Elapor1","endosome-lysosome associated apoptosis and autophagy regulator 1",0.2017,0.668,0.3019,-0.0651,-0.0651,-1.0569,0.3009
"5770",105243045,105243045,"","Gm15774","predicted gene 15774",0.2016,0.668,0.3018,0.4436,0.4436,1.2297,0.2305
"5771",209692,209692,"ENSMUSG00000025815","Dhtkd1","dehydrogenase E1 and transketolase domain containing 1",0.2018,0.6683,0.302,-0.2112,-0.2112,-2.0759,0.0486
"5772",12326,12326,"ENSMUSG00000038128","Camk4","calcium/calmodulin-dependent protein kinase IV",0.2019,0.6684,0.302,-0.1103,-0.1103,-1.4517,0.1593
"5773",236312,236312,"ENSMUSG00000043263","Ifi209","interferon activated gene 209",0.2019,0.6684,0.3021,-0.1055,-0.1055,-0.2242,0.8244
"5774",102635630,102635630,"","Gm32918","predicted gene, 32918",0.202,0.6686,0.3021,0.222,0.222,0.6975,0.4921
"5775",243963,243963,"ENSMUSG00000048012","Zfp473","zinc finger protein 473",0.2021,0.6687,0.3022,0.3739,0.3739,1.3645,0.1848
"5776",102635775,102635775,"","Gm33027","predicted gene, 33027",0.2021,0.6688,0.3022,0.7806,0.7806,1.8713,0.0733
"5777",100504586,100504586,"ENSMUSG00000111080","Gm20300","predicted gene, 20300",0.2022,0.669,0.3023,-0.1743,-0.1743,-1.9804,0.059
"5778",76261,76261,"ENSMUSG00000060512","0610040J01Rik","RIKEN cDNA 0610040J01 gene",0.2023,0.6691,0.3024,-0.2334,-0.2334,-1.9719,0.06
"5779",98710,98710,"ENSMUSG00000042229","Rabif","RAB interacting factor",0.2023,0.6691,0.3023,-0.0667,-0.0667,-1.4256,0.1666
"5780",12631,12631,"ENSMUSG00000056201","Cfl1","cofilin 1, non-muscle",0.2027,0.6693,0.3028,0.0616,0.0616,1.5946,0.1236
"5781",11670,11670,"ENSMUSG00000019102","Aldh3a1","aldehyde dehydrogenase family 3, subfamily A1",0.2025,0.6693,0.3025,-0.202,-0.202,-0.5563,0.5831
"5782",69089,69089,"ENSMUSG00000000959","Oxa1l","oxidase assembly 1-like",0.2026,0.6693,0.3026,0.0355,0.0355,0.8478,0.4048
"5783",27393,27393,"ENSMUSG00000022889","Mrpl39","mitochondrial ribosomal protein L39",0.2027,0.6693,0.3029,0.0297,0.0297,0.5854,0.5637
"5784",100503147,100503147,"ENSMUSG00000086006","Gm13293","predicted gene 13293",0.2027,0.6693,0.3028,0.3519,0.3519,1.3774,0.1809
"5785",239857,239857,"ENSMUSG00000064115","Cadm2","cell adhesion molecule 2",0.2026,0.6693,0.3027,-0.0652,-0.0652,-0.9089,0.3723
"5786",193796,193796,"ENSMUSG00000024201","Kdm4b","lysine (K)-specific demethylase 4B",0.2025,0.6693,0.3025,0.0518,0.0518,1.1328,0.2683
"5787",54445,54445,"ENSMUSG00000036908","Unc93b1","unc-93 homolog B1, TLR signaling regulator",0.2024,0.6693,0.3024,0.0032,0.0032,0.046,0.9637
"5788",16401,16401,"ENSMUSG00000027009","Itga4","integrin alpha 4",0.2026,0.6693,0.3026,-0.1741,-0.1741,-1.6127,0.1196
"5789",72568,72568,"ENSMUSG00000058729","Lin9","lin-9 DREAM MuvB core complex component",0.2029,0.6699,0.3029,-0.0545,-0.0545,-0.6796,0.5032
"5790",50781,50781,"ENSMUSG00000030772","Dkk3","dickkopf WNT signaling pathway inhibitor 3",0.203,0.6699,0.3031,-0.1099,-0.1099,-1.6508,0.1116
"5791",102633424,102633424,"","Gm31255","predicted gene, 31255",0.203,0.6699,0.303,-0.1405,-0.1405,-1.5381,0.1369
"5792",106504,106504,"ENSMUSG00000024006","Stk38","serine/threonine kinase 38",0.203,0.6699,0.303,0.0048,0.0048,0.0867,0.9316
