"","Probe","NCBIid","gene_ensembl_id","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_166916_coefficient","contrast_166916_log2fc","contrast_166916_tstat","contrast_166916_pvalue","contrast_166917_coefficient","contrast_166917_log2fc","contrast_166917_tstat","contrast_166917_pvalue","contrast_166919_coefficient","contrast_166919_log2fc","contrast_166919_tstat","contrast_166919_pvalue"
"18012",102636415,102636415,"","Gm33487","predicted gene, 33487",0.7907,0.9021,0.8765,-0.1782,-0.1782,-0.4779,0.6371,-0.2947,-0.2947,-0.7988,0.4323,0.0214,0.0214,0.0526,0.9585
"18013",16656,16656,"ENSMUSG00000028634","Hivep3","human immunodeficiency virus type I enhancer binding protein 3",0.7908,0.9021,0.8766,0.0524,0.0524,0.655,0.5187,0.0596,0.0596,0.762,0.4535,-0.0011,-0.0011,-0.0118,0.9907
"18014",237625,237625,"ENSMUSG00000034579","Pla2g3","phospholipase A2, group III",0.7909,0.9021,0.8767,0.0832,0.0832,0.3861,0.7029,0.0735,0.0735,0.3467,0.7319,0.2305,0.2305,0.9745,0.3396
"18015",213781,213781,"","Gm4786","predicted gene 4786",0.7908,0.9021,0.8766,-0.2973,-0.2973,-0.9899,0.3322,-0.2218,-0.2218,-0.7608,0.4542,-0.1533,-0.1533,-0.4655,0.6458
"18016",223626,223626,"ENSMUSG00000056665","Them6","thioesterase superfamily member 6",0.791,0.9021,0.8768,-0.0561,-0.0561,-0.6799,0.5031,-0.0707,-0.0707,-0.8731,0.3914,-0.0867,-0.0867,-0.9335,0.3599
"18017",223646,223646,"ENSMUSG00000022574","Naprt","nicotinate phosphoribosyltransferase",0.791,0.9021,0.8767,-0.0418,-0.0418,-0.469,0.6434,-0.0608,-0.0608,-0.6941,0.4943,-0.0992,-0.0992,-0.9891,0.3326
"18018",246316,246316,"ENSMUSG00000039252","Lgi2","leucine-rich repeat LGI family, member 2",0.7911,0.9021,0.8769,-0.0544,-0.0544,-0.4765,0.6381,-0.0505,-0.0505,-0.4524,0.6551,0.0469,0.0469,0.3658,0.7177
"18019",240327,240327,"ENSMUSG00000073555","Iigp1c","interferon inducible GTPase 1C",0.7911,0.9021,0.8769,-0.0566,-0.0566,-0.1647,0.8706,-0.2125,-0.2125,-0.6224,0.5396,0.113,0.113,0.301,0.766
"18020",232685,232685,"ENSMUSG00000044471","Lncpint","long non-protein coding RNA, Trp53 induced transcript",0.791,0.9021,0.8768,-0.0999,-0.0999,-0.4006,0.6923,0.0873,0.0873,0.3641,0.719,0.103,0.103,0.3796,0.7076
"18021",102634049,102634049,"ENSMUSG00000102923","Gm31728","predicted gene, 31728",0.7911,0.9021,0.877,-0.147,-0.147,-0.9831,0.3355,-0.0611,-0.0611,-0.4202,0.6781,-0.0648,-0.0648,-0.3909,0.6994
"18022",15365,15365,"ENSMUSG00000121135","Hmga2-ps1","high mobility group AT-hook 2, pseudogene 1",0.7913,0.9021,0.8771,-0.1114,-0.1114,-0.7334,0.4705,-0.0421,-0.0421,-0.2855,0.7778,-0.1478,-0.1478,-0.8653,0.3955
"18023",105244087,105244087,"","Gm39761","predicted gene, 39761",0.7912,0.9021,0.877,0.312,0.312,0.8998,0.3773,0.3175,0.3175,0.9339,0.3597,0.3132,0.3132,0.8184,0.4212
"18024",20422,20422,"ENSMUSG00000042541","Sem1","SEM1, 26S proteasome complex subunit",0.7913,0.9021,0.8771,0.0277,0.0277,0.3901,0.6999,0.0349,0.0349,0.5011,0.6209,-0.0303,-0.0303,-0.3791,0.708
"18025",108755,108755,"ENSMUSG00000045854","Lyrm2","LYR motif containing 2",0.7917,0.9025,0.8773,-0.0455,-0.0455,-0.7363,0.4687,-0.0106,-0.0106,-0.1752,0.8624,0.0104,0.0104,0.152,0.8805
"18026",15530,15530,"ENSMUSG00000028763","Hspg2","perlecan (heparan sulfate proteoglycan 2)",0.7917,0.9025,0.8772,0.0299,0.0299,0.1635,0.8715,-0.0878,-0.0878,-0.4849,0.6322,-0.1297,-0.1297,-0.6255,0.5376
"18027",140557,140557,"ENSMUSG00000022432","Smc1b","structural maintenance of chromosomes 1B",0.7919,0.9025,0.8774,-0.1937,-0.1937,-0.483,0.6335,0.104,0.104,0.2718,0.7881,0.1421,0.1421,0.3267,0.7467
"18028",225020,225020,"ENSMUSG00000056121","Fez2","fasciculation and elongation protein zeta 2",0.7917,0.9025,0.8772,-0.0277,-0.0277,-0.4756,0.6387,-0.0547,-0.0547,-0.9583,0.3475,-0.0178,-0.0178,-0.2728,0.7873
"18029",102634598,102634598,"","Gm32139","predicted gene, 32139",0.7919,0.9025,0.8774,-0.1194,-0.1194,-0.712,0.4834,-0.0489,-0.0489,-0.2997,0.767,-0.1684,-0.1684,-0.8907,0.382
"18030",108168922,108168922,"","Gm46839","predicted gene, 46839",0.7919,0.9025,0.8774,-0.4993,-0.4993,-0.9672,0.3432,-0.204,-0.204,-0.4147,0.6821,-0.3623,-0.3623,-0.6268,0.5368
"18031",75900,75900,"","4930566D17Rik","RIKEN cDNA 4930566D17 gene",0.7918,0.9025,0.8773,0.2117,0.2117,0.4788,0.6364,0.3556,0.3556,0.8286,0.4156,0.0049,0.0049,0.0096,0.9924
"18032",114642,114642,"ENSMUSG00000029279","Brdt","bromodomain, testis-specific",0.7921,0.9026,0.8775,0.0585,0.0585,0.9786,0.3376,0.0489,0.0489,0.8348,0.4121,0.048,0.048,0.7191,0.4791
"18033",75430,75430,"ENSMUSG00000030649","Anapc15","anaphase promoting complex C subunit 15",0.7926,0.9028,0.8779,-0.0531,-0.0531,-0.9156,0.3691,-0.0241,-0.0241,-0.4249,0.6748,-0.0097,-0.0097,-0.1509,0.8814
"18034",17936,17936,"ENSMUSG00000002881","Nab1","Ngfi-A binding protein 1",0.7924,0.9028,0.8776,0.0074,0.0074,0.1406,0.8894,0.0299,0.0299,0.5765,0.5697,0.0513,0.0513,0.8639,0.3963
"18035",102634757,102634757,"","Gm32263","predicted gene, 32263",0.7925,0.9028,0.8777,0.5467,0.5467,0.9152,0.3693,0.1851,0.1851,0.3069,0.7616,0.3675,0.3675,0.5462,0.59
"18036",228730,228730,"ENSMUSG00000074749","Kiz","kizuna centrosomal protein",0.7928,0.9028,0.8782,-0.0252,-0.0252,-0.403,0.6905,-0.0371,-0.0371,-0.6036,0.5519,0.0196,0.0196,0.2822,0.7803
"18037",104130,104130,"ENSMUSG00000031059","Ndufb11","NADH:ubiquinone oxidoreductase subunit B11",0.7928,0.9028,0.878,-0.0293,-0.0293,-0.3526,0.7275,-0.0627,-0.0627,-0.7706,0.4485,-0.0835,-0.0835,-0.8909,0.3819
"18038",51788,51788,"ENSMUSG00000037894","H2az1","H2A.Z variant histone 1",0.7928,0.9028,0.8781,0.0106,0.0106,0.1647,0.8706,-0.0367,-0.0367,-0.5804,0.5671,-0.0362,-0.0362,-0.4979,0.6232
"18039",18049,18049,"ENSMUSG00000027859","Ngf","nerve growth factor",0.7928,0.9028,0.8781,-0.0964,-0.0964,-0.6555,0.5185,0.0053,0.0053,0.0368,0.9709,0.0312,0.0312,0.1928,0.8488
"18040",239691,239691,"ENSMUSG00000051669","AU021092","expressed sequence AU021092",0.7928,0.9028,0.878,-2e-04,-2e-04,-0.002,0.9984,-0.0233,-0.0233,-0.2023,0.8414,-0.1113,-0.1113,-0.8423,0.408
"18041",76478,76478,"ENSMUSG00000035439","Haus8","4HAUS augmin-like complex, subunit 8",0.7925,0.9028,0.8777,0.0632,0.0632,0.7311,0.4718,0.0797,0.0797,0.942,0.3557,0.0303,0.0303,0.3141,0.7562
"18042",102637370,102637370,"","Gm34199","predicted gene, 34199",0.7927,0.9028,0.8779,0.2683,0.2683,0.8547,0.4012,0.2996,0.2996,0.9765,0.3386,0.1987,0.1987,0.5697,0.5742
"18043",94063,94063,"ENSMUSG00000024683","Mrpl16","mitochondrial ribosomal protein L16",0.7923,0.9028,0.8775,-7e-04,-7e-04,-0.0108,0.9915,-0.0479,-0.0479,-0.7036,0.4885,0.0078,0.0078,0.1009,0.9205
"18044",100126242,100126242,"ENSMUSG00000086930","Frs3os","fibroblast growth factor receptor substrate 3, opposite strand",0.7925,0.9028,0.8776,-0.134,-0.134,-0.2019,0.8417,-0.6258,-0.6258,-0.9191,0.3673,-0.2933,-0.2933,-0.3845,0.704
"18045",381259,381259,"ENSMUSG00000038079","Tmem237","transmembrane protein 237",0.7926,0.9028,0.8778,-0.0903,-0.0903,-0.6403,0.5281,-0.1059,-0.1059,-0.7661,0.4511,-0.1566,-0.1566,-0.9864,0.3339
"18046",380669,380669,"ENSMUSG00000063804","Lin28b","lin-28 homolog B",0.7925,0.9028,0.8778,-0.1637,-0.1637,-0.9881,0.3331,-0.1254,-0.1254,-0.7755,0.4457,-0.0899,-0.0899,-0.4894,0.6291
"18047",338350,338350,"ENSMUSG00000042647","Acad12","acyl-Coenzyme A dehydrogenase family, member 12",0.7928,0.9028,0.8782,-0.056,-0.056,-0.416,0.6811,-0.0508,-0.0508,-0.3852,0.7035,-0.1509,-0.1509,-0.9931,0.3307
"18048",102635416,102635416,"","Gm32762","predicted gene, 32762",0.7932,0.903,0.8783,-0.3025,-0.3025,-0.8028,0.43,-0.3104,-0.3104,-0.8464,0.4058,-0.3823,-0.3823,-0.8926,0.381
"18049",66200,66200,"ENSMUSG00000075486","Commd6","COMM domain containing 6",0.7932,0.903,0.8783,0.0224,0.0224,0.2786,0.7829,0.0455,0.0455,0.5794,0.5677,-0.0307,-0.0307,-0.3403,0.7366
"18050",228421,228421,"ENSMUSG00000027115","Kif18a","kinesin family member 18A",0.7932,0.903,0.8784,0.0161,0.0161,0.0952,0.925,-0.0931,-0.0931,-0.5568,0.5828,-0.1244,-0.1244,-0.6474,0.5236
"18051",21337,21337,"ENSMUSG00000020081","Tacr2","tachykinin receptor 2",0.7935,0.903,0.8787,0.4802,0.4802,0.8866,0.3842,0.3551,0.3551,0.6609,0.515,0.5524,0.5524,0.9324,0.3605
"18052",105243585,105243585,"","Gm39469","predicted gene, 39469",0.7934,0.903,0.8786,-0.0337,-0.0337,-0.286,0.7774,0.0416,0.0416,0.3635,0.7194,0.0719,0.0719,0.5535,0.5851
"18053",329679,329679,"ENSMUSG00000061175","Fnip2","folliculin interacting protein 2",0.7933,0.903,0.8784,-0.0046,-0.0046,-0.0698,0.9449,0.0301,0.0301,0.4657,0.6457,0.0546,0.0546,0.7386,0.4674
"18054",225896,225896,"ENSMUSG00000071655","Ubxn1","UBX domain protein 1",0.7935,0.903,0.8786,-0.0404,-0.0404,-0.5363,0.5967,-0.0732,-0.0732,-0.9934,0.3305,-0.0563,-0.0563,-0.664,0.5131
"18055",22083,22083,"ENSMUSG00000005609","Ctr9","CTR9 homolog, Paf1/RNA polymerase II complex component",0.7934,0.903,0.8785,-0.0316,-0.0316,-0.8191,0.4208,-0.0118,-0.0118,-0.3134,0.7567,0.0013,0.0013,0.0297,0.9765
"18056",27404,27404,"ENSMUSG00000020620","Abca8b","ATP-binding cassette, sub-family A member 8b",0.7934,0.903,0.8785,0.0018,0.0018,0.0253,0.98,0.0173,0.0173,0.2422,0.8107,0.0693,0.0693,0.851,0.4032
"18057",105245634,105245634,"","Gm41062","predicted gene, 41062",0.7935,0.903,0.8788,-0.1096,-0.1096,-0.2603,0.7969,-0.2996,-0.2996,-0.7134,0.4826,-0.4305,-0.4305,-0.8743,0.3907
"18058",59011,59011,"ENSMUSG00000068697","Myoz1","myozenin 1",0.7935,0.903,0.8787,-0.2821,-0.2821,-0.4449,0.6604,-0.5866,-0.5866,-0.9181,0.3678,-0.0921,-0.0921,-0.1309,0.897
"18059",233977,233977,"ENSMUSG00000037519","Ppfia1","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1",0.7936,0.903,0.8788,-0.0313,-0.0313,-0.7144,0.4819,-0.0077,-0.0077,-0.1791,0.8594,0.009,0.009,0.1828,0.8565
"18060",67582,67582,"ENSMUSG00000045100","Slc25a26","solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 26",0.7939,0.9032,0.8789,0.0431,0.0431,0.6729,0.5075,0.0045,0.0045,0.072,0.9432,-0.0151,-0.0151,-0.2105,0.8351
"18061",73683,73683,"ENSMUSG00000047767","Atg16l2","autophagy related 16 like 2",0.7941,0.9032,0.8791,0.0927,0.0927,0.8475,0.4051,0.0162,0.0162,0.1502,0.8819,0.0242,0.0242,0.1969,0.8455
"18062",214048,214048,"ENSMUSG00000025762","Larp1b","La ribonucleoprotein 1B",0.794,0.9032,0.879,-0.0301,-0.0301,-0.5472,0.5894,0.0155,0.0155,0.2893,0.7749,0.0034,0.0034,0.055,0.9566
"18063",332397,332397,"ENSMUSG00000072437","Nanos1","nanos C2HC-type zinc finger 1",0.7939,0.9032,0.8789,0.0581,0.0581,1.0005,0.3271,0.0445,0.0445,0.7821,0.4419,0.0405,0.0405,0.6213,0.5403
"18064",102640966,102640966,"","Gm36904","predicted gene, 36904",0.7942,0.9032,0.8792,-0.1516,-0.1516,-0.6159,0.5438,-0.2238,-0.2238,-0.9217,0.3659,-0.054,-0.054,-0.1979,0.8448
"18065",30953,30953,"ENSMUSG00000027777","Schip1","schwannomin interacting protein 1",0.7941,0.9032,0.8791,0.0329,0.0329,0.5254,0.6042,0.0595,0.0595,0.9717,0.341,0.023,0.023,0.3264,0.747
"18066",110826,110826,"ENSMUSG00000004610","Etfb","electron transferring flavoprotein, beta polypeptide",0.7942,0.9032,0.8793,-0.0205,-0.0205,-0.189,0.8517,-0.0586,-0.0586,-0.5505,0.5871,-0.1106,-0.1106,-0.9049,0.3746
"18067",14199,14199,"ENSMUSG00000023092","Fhl1","four and a half LIM domains 1",0.7941,0.9032,0.8792,-0.0287,-0.0287,-0.6134,0.5454,-0.0444,-0.0444,-0.9704,0.3416,-0.017,-0.017,-0.3227,0.7497
"18068",66310,66310,"ENSMUSG00000024067","Dpy30","dpy-30, histone methyltransferase complex regulatory subunit",0.7938,0.9032,0.8789,-0.0302,-0.0302,-0.4009,0.6921,-0.0247,-0.0247,-0.335,0.7406,0.0387,0.0387,0.464,0.6469
"18069",68355,68355,"","2010204K13Rik","RIKEN cDNA 2010204K13 gene",0.794,0.9032,0.879,0.046,0.046,0.3976,0.6945,0.0208,0.0208,0.1822,0.8569,-0.0692,-0.0692,-0.5282,0.6023
"18070",66126,66126,"ENSMUSG00000013822","Elof1","ELF1 homolog, elongation factor 1",0.7943,0.9032,0.8794,-0.0588,-0.0588,-0.6431,0.5263,-0.0704,-0.0704,-0.7852,0.4401,-0.1003,-0.1003,-0.9748,0.3395
"18071",219249,219249,"ENSMUSG00000022019","Tdrd3","tudor domain containing 3",0.7943,0.9032,0.8794,0.0024,0.0024,0.0475,0.9625,-0.0197,-0.0197,-0.3903,0.6998,-0.0457,-0.0457,-0.7885,0.4382
"18072",381059,381059,"ENSMUSG00000094083","Gm1604b","predicted gene 1604b",0.7943,0.9032,0.8793,-0.1503,-0.1503,-0.6344,0.5319,-0.0814,-0.0814,-0.3523,0.7277,0.0706,0.0706,0.2733,0.787
"18073",100039968,100039968,"ENSMUSG00000070737","Tmem35b","transmembrane protein 35B",0.7947,0.9034,0.8796,0.1701,0.1701,0.9421,0.3556,0.0604,0.0604,0.3379,0.7384,0.0964,0.0964,0.4787,0.6365
"18074",102638940,102638940,"ENSMUSG00000113585","Gm19605","predicted gene, 19605",0.7947,0.9034,0.8797,0.0883,0.0883,0.7272,0.4742,0.0876,0.0876,0.7365,0.4686,0.0043,0.0043,0.0313,0.9753
"18075",50758,50758,"ENSMUSG00000023965","Fbxl17","F-box and leucine-rich repeat protein 17",0.7946,0.9034,0.8795,0.0026,0.0026,0.0577,0.9545,-0.0193,-0.0193,-0.4413,0.663,0.0238,0.0238,0.4747,0.6393
"18076",102635776,102635776,"","Gm33028","predicted gene, 33028",0.7948,0.9034,0.8797,0.011,0.011,0.018,0.9857,-0.4874,-0.4874,-0.7857,0.4398,-0.155,-0.155,-0.2256,0.8234
"18077",66729,66729,"ENSMUSG00000029607","Ankrd61","ankyrin repeat domain 61",0.7948,0.9034,0.8798,-0.0355,-0.0355,-0.1473,0.8841,-0.2094,-0.2094,-0.8704,0.3928,-0.1121,-0.1121,-0.4104,0.6852
"18078",105246717,105246717,"","Gm41960","predicted gene, 41960",0.7947,0.9034,0.8796,0.4394,0.4394,0.7807,0.4427,0.5229,0.5229,0.9538,0.3498,0.2543,0.2543,0.401,0.692
"18079",13841,13841,"ENSMUSG00000028289","Epha7","Eph receptor A7",0.7946,0.9034,0.8795,-0.0324,-0.0324,-0.405,0.6891,0.0261,0.0261,0.3343,0.7411,-0.0357,-0.0357,-0.3964,0.6954
"18080",30955,30955,"ENSMUSG00000020573","Pik3cg","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma",0.7949,0.9034,0.8798,-0.0852,-0.0852,-0.5969,0.5562,-0.0498,-0.0498,-0.3577,0.7238,0.0482,0.0482,0.3067,0.7617
"18081",93737,93737,"ENSMUSG00000056214","Pard6g","par-6 family cell polarity regulator gamma",0.7949,0.9034,0.8799,0.0576,0.0576,0.5205,0.6076,0.0455,0.0455,0.4198,0.6784,0.1211,0.1211,0.992,0.3312
"18082",17210,17210,"ENSMUSG00000038612","Mcl1","myeloid cell leukemia sequence 1",0.7951,0.9036,0.8799,0.0223,0.0223,0.4204,0.6779,0.0329,0.0329,0.6347,0.5317,-0.0146,-0.0146,-0.2453,0.8083
"18083",105245032,105245032,"","Gm40543","predicted gene, 40543",0.7952,0.9036,0.88,0.1462,0.1462,0.5173,0.6097,-0.0336,-0.0336,-0.1191,0.9062,-0.1173,-0.1173,-0.3582,0.7233
"18084",102637698,102637698,"","Gm34441","predicted gene, 34441",0.7952,0.9036,0.88,0.3648,0.3648,0.6487,0.5228,-0.0833,-0.0833,-0.1462,0.885,0.1899,0.1899,0.2994,0.7672
"18085",17977,17977,"ENSMUSG00000020647","Ncoa1","nuclear receptor coactivator 1",0.7952,0.9036,0.8801,-0.0125,-0.0125,-0.1995,0.8435,0.0295,0.0295,0.4823,0.634,-0.0241,-0.0241,-0.3409,0.7362
"18086",229214,229214,"ENSMUSG00000058400","Qrfpr","pyroglutamylated RFamide peptide receptor",0.7953,0.9036,0.8802,0.2624,0.2624,0.9243,0.3646,0.2528,0.2528,0.9073,0.3734,0.2438,0.2438,0.7751,0.4459
"18087",208104,208104,"ENSMUSG00000038342","Mlxip","MLX interacting protein",0.7953,0.9036,0.8801,0.0139,0.0139,0.2508,0.8042,0.0444,0.0444,0.816,0.4226,6e-04,6e-04,0.0093,0.9927
"18088",74470,74470,"ENSMUSG00000021572","Cep72","centrosomal protein 72",0.7955,0.9037,0.8802,-0.0726,-0.0726,-0.5202,0.6077,-0.0415,-0.0415,-0.3044,0.7635,-0.1517,-0.1517,-0.9602,0.3466
"18089",194952,194952,"ENSMUSG00000036819","Jmjd4","jumonji domain containing 4",0.7956,0.9038,0.8803,-0.0354,-0.0354,-0.6735,0.5071,-0.0096,-0.0096,-0.1863,0.8538,0.0142,0.0142,0.2406,0.8119
"18090",22320,22320,"ENSMUSG00000050732","Vamp8","vesicle-associated membrane protein 8",0.7957,0.9038,0.8803,-0.0108,-0.0108,-0.0453,0.9643,-0.1267,-0.1267,-0.5367,0.5965,-0.2199,-0.2199,-0.8085,0.4268
"18091",216345,216345,"ENSMUSG00000034163","Zfc3h1","zinc finger, C3H1-type containing",0.7958,0.9039,0.8804,0.086,0.086,0.9155,0.3691,0.0842,0.0842,0.9158,0.369,0.0746,0.0746,0.7061,0.487
"18092",11876,11876,"ENSMUSG00000028539","Artn","artemin",0.7959,0.904,0.8804,-0.2566,-0.2566,-0.8865,0.3843,-0.1451,-0.1451,-0.5188,0.6087,-0.0304,-0.0304,-0.0968,0.9237
"18093",328263,328263,"ENSMUSG00000114531","A530065N20Rik","RIKEN cDNA A530046M15 gene",0.796,0.9041,0.8805,-0.6099,-0.6099,-0.9819,0.336,-0.2611,-0.2611,-0.4429,0.6619,-0.2269,-0.2269,-0.3357,0.74
"18094",66948,66948,"ENSMUSG00000031969","Acad8","acyl-Coenzyme A dehydrogenase family, member 8",0.7962,0.9042,0.8805,-0.0482,-0.0482,-0.4721,0.6412,-0.0253,-0.0253,-0.2527,0.8026,-0.1083,-0.1083,-0.9422,0.3555
"18095",69183,69183,"ENSMUSG00000046491","C1qtnf2","C1q and tumor necrosis factor related protein 2",0.7962,0.9042,0.8805,-0.0738,-0.0738,-0.2309,0.8193,0.0806,0.0806,0.2608,0.7965,0.2241,0.2241,0.6502,0.5218
"18096",13861,13861,"ENSMUSG00000052234","Epx","eosinophil peroxidase",0.7963,0.9042,0.8806,0.0458,0.0458,0.1912,0.85,0.1875,0.1875,0.8087,0.4267,0.1781,0.1781,0.6821,0.5017
"18097",20688,20688,"ENSMUSG00000025323","Sp4","trans-acting transcription factor 4",0.7965,0.9044,0.8806,0.0153,0.0153,0.2266,0.8226,0.0288,0.0288,0.4362,0.6666,0.0711,0.0711,0.9386,0.3574
"18098",237877,237877,"ENSMUSG00000017550","Atad5","ATPase family, AAA domain containing 5",0.7965,0.9044,0.8807,0.0288,0.0288,0.2342,0.8168,-0.0215,-0.0215,-0.1773,0.8608,0.0948,0.0948,0.6952,0.4937
"18099",21428,21428,"ENSMUSG00000017801","Mlx","MAX-like protein X",0.7967,0.9046,0.8807,-0.0419,-0.0419,-0.8199,0.4204,-0.0128,-0.0128,-0.2561,0.8001,-0.0417,-0.0417,-0.7295,0.4728
"18100",11840,11840,"ENSMUSG00000048076","Arf1","ADP-ribosylation factor 1",0.7967,0.9046,0.8808,-0.0365,-0.0365,-0.8432,0.4075,-0.0281,-0.0281,-0.6658,0.512,-0.0455,-0.0455,-0.9331,0.3602
"18101",18971,18971,"ENSMUSG00000038644","Pold1","polymerase (DNA directed), delta 1, catalytic subunit",0.7971,0.9049,0.8808,0.02,0.02,0.2128,0.8333,-0.0118,-0.0118,-0.1281,0.8991,-0.0736,-0.0736,-0.696,0.4932
"18102",102639953,102639953,"","Gm36144","predicted gene, 36144",0.7972,0.9049,0.8809,0.037,0.037,0.0681,0.9463,0.0606,0.0606,0.1132,0.9108,0.4732,0.4732,0.8163,0.4224
"18103",75784,75784,"ENSMUSG00000057816","Cfap299","cilia and flagella associated protein 299",0.7972,0.9049,0.8809,-0.1951,-0.1951,-0.8582,0.3993,-0.1877,-0.1877,-0.8444,0.4068,-0.217,-0.217,-0.849,0.4043
"18104",73212,73212,"ENSMUSG00000053553","3110082I17Rik","RIKEN cDNA 3110082I17 gene",0.7973,0.905,0.881,0.0515,0.0515,0.6528,0.5202,0.0073,0.0073,0.0944,0.9256,0.0655,0.0655,0.7467,0.4626
"18105",100042056,100042056,"ENSMUSG00000073067","9130019P16Rik","RIKEN cDNA 9130019P16 gene",0.7973,0.905,0.881,-0.0485,-0.0485,-0.2028,0.841,-0.1276,-0.1276,-0.5404,0.5939,-0.2523,-0.2523,-0.9157,0.369
"18106",102638911,102638911,"","Gm35358","predicted gene, 35358",0.7974,0.905,0.8811,0.1608,0.1608,0.3162,0.7546,0.3574,0.3574,0.726,0.4749,0.4811,0.4811,0.8856,0.3847
"18107",108167759,108167759,"","Gm46182","predicted gene, 46182",0.7975,0.9051,0.8811,0.2606,0.2606,0.5335,0.5986,-0.0995,-0.0995,-0.2013,0.8421,0.2585,0.2585,0.4754,0.6388
"18108",108168026,108168026,"","Gm46374","predicted gene, 46374",0.7975,0.9051,0.8812,0.2144,0.2144,0.8261,0.417,0.1134,0.1134,0.4398,0.6641,0.0028,0.0028,0.0096,0.9924
"18109",108168414,108168414,"","Gm46653","predicted gene, 46653",0.7976,0.9051,0.8812,-0.4066,-0.4066,-0.9627,0.3454,-0.1478,-0.1478,-0.3659,0.7177,-0.2298,-0.2298,-0.4905,0.6282
"18110",18821,18821,"ENSMUSG00000038583","Pln","phospholamban",0.7977,0.9051,0.8813,0.048,0.048,0.1743,0.8631,0.2096,0.2096,0.7864,0.4394,0.2061,0.2061,0.689,0.4975
"18111",50770,50770,"ENSMUSG00000031441","Atp11a","ATPase, class VI, type 11A",0.7977,0.9051,0.8814,-0.084,-0.084,-0.8933,0.3806,-0.0798,-0.0798,-0.8679,0.3941,-0.0421,-0.0421,-0.3977,0.6944
"18112",102633348,102633348,"","Gm31194","predicted gene, 31194",0.7977,0.9051,0.8813,0.2673,0.2673,0.5124,0.6131,0.4786,0.4786,0.9483,0.3525,0.1801,0.1801,0.306,0.7623
"18113",69142,69142,"ENSMUSG00000051906","Cd209f","CD209f antigen",0.7979,0.9053,0.8814,0.2275,0.2275,0.409,0.6862,0.0064,0.0064,0.0116,0.9908,0.4662,0.4662,0.7823,0.4418
"18114",54217,54217,"ENSMUSG00000057863","Rpl36","ribosomal protein L36",0.798,0.9053,0.8815,-0.0754,-0.0754,-0.6782,0.5042,-0.1045,-0.1045,-0.9602,0.3466,-0.1001,-0.1001,-0.7987,0.4324
"18115",223267,223267,"ENSMUSG00000041625","Ggact","gamma-glutamylamine cyclotransferase",0.7983,0.9054,0.8816,0.003,0.003,0.0402,0.9683,-0.0497,-0.0497,-0.6737,0.507,-0.0469,-0.0469,-0.5575,0.5824
"18116",333588,333588,"","Gm15104","predicted gene 15104",0.7983,0.9054,0.8817,-0.3541,-0.3541,-0.7747,0.4462,-0.3945,-0.3945,-0.8803,0.3875,-0.1295,-0.1295,-0.2562,0.8
"18117",234344,234344,"ENSMUSG00000014907","Naf1","nuclear assembly factor 1 ribonucleoprotein",0.7982,0.9054,0.8816,-0.0557,-0.0557,-0.8404,0.4091,-0.0537,-0.0537,-0.8276,0.4161,-0.0193,-0.0193,-0.2608,0.7965
"18118",77982,77982,"ENSMUSG00000100166","B230110G15Rik","RIKEN cDNA B230110G15 gene",0.7982,0.9054,0.8815,-0.2554,-0.2554,-0.7474,0.4621,-0.011,-0.011,-0.0337,0.9734,0.0187,0.0187,0.0502,0.9604
"18119",56544,56544,"ENSMUSG00000027824","Vmn2r1","vomeronasal 2, receptor 1",0.7983,0.9054,0.8817,0.1221,0.1221,0.8803,0.3875,0.0289,0.0289,0.2104,0.8351,0.0693,0.0693,0.4466,0.6592
"18120",15528,15528,"ENSMUSG00000073676","Hspe1","heat shock protein 1 (chaperonin 10)",0.7984,0.9054,0.8818,-0.0015,-0.0015,-0.0213,0.9832,0.0529,0.0529,0.7515,0.4597,0.0225,0.0225,0.2784,0.7831
"18121",80888,80888,"ENSMUSG00000041548","Hspb8","heat shock protein 8",0.7984,0.9054,0.8818,-0.13,-0.13,-0.9743,0.3397,-0.055,-0.055,-0.4241,0.6753,-0.0701,-0.0701,-0.4736,0.6401
"18122",21336,21336,"ENSMUSG00000030043","Tacr1","tachykinin receptor 1",0.7985,0.9055,0.8819,-0.0033,-0.0033,-0.0177,0.986,-0.0238,-0.0238,-0.1314,0.8966,0.1428,0.1428,0.7075,0.4861
"18123",17863,17863,"ENSMUSG00000019982","Myb","myeloblastosis oncogene",0.7985,0.9055,0.8819,-0.118,-0.118,-0.5837,0.5649,0.0094,0.0094,0.0478,0.9623,-0.1478,-0.1478,-0.6503,0.5217
"18124",99003,99003,"ENSMUSG00000074994","Qser1","glutamine and serine rich 1",0.799,0.9059,0.8821,-0.043,-0.043,-0.4774,0.6374,0.0174,0.0174,0.1975,0.8451,0.0374,0.0374,0.3717,0.7134
"18125",102631979,102631979,"","LOC102631979","uncharacterized LOC102631979",0.7992,0.9059,0.8822,0.1779,0.1779,0.9741,0.3398,0.1277,0.1277,0.7084,0.4856,0.0846,0.0846,0.4125,0.6837
