"","GSE111271_enriched environment"
"14381",-0.0069
"14385",-0.1181
"14387",-0.0808
"14388",-0.151
"14389",-0.1082
"14390",0.0903
"14391",0.1068
"14394",-0.07
"14395",-0.0482
"14396",-0.4075
"14397",0.1957
"14400",0.1183
"14401",-0.0052
"14402",0.1018
"14403",0.0163
"14404",-0.3726
"14405",-0.2357
"14406",0.0091
"14407",-0.0074
"14408",0.0617
"14409",0.5497
"14411",0.0836
"14412",0.2933
"14415",-0.0348
"14417",0.0198
"14419",-0.6946
"14420",0.1034
"14421",-0.0389
"14422",0.1582
"14423",0.0535
"14425",0.3826
"14426",0.0826
"14427",-1.8846
"14428",0.1809
"14429",-0.8172
"14430",-0.0759
"14431",-0.0127
"14432",-0.5247
"14433",-0.0832
"14447",-0.0409
"14450",0.0386
"14451",-0.0074
"14453",-0.0399
"14455",0.0429
"14456",-0.1906
"14457",-0.0434
"14459",0.4903
"14461",0.0987
"14465",-0.8577
"14466",-0.003
"14467",0.043
"14469",-0.3209
"14470",-0.2057
"14472",0.1323
"14479",-0.0172
"14489",-0.0132
"14527",0.8193
"14528",0.122
"14533",-0.1114
"14534",0.0072
"14536",-0.333
"14537",-0.0738
"14538",-0.0478
"14539",-1.4908
"14544",-0.1106
"14545",0.0388
"14547",0.0507
"14548",0.0914
"14555",0.2796
"14559",-3.4604
"14560",0.0193
"14561",-0.0123
"14563",-0.2795
"14566",-1.1245
"14567",-0.0562
"14569",0.0081
"14570",-0.1985
"14571",0.0125
"14573",1.1461
"14579",-0.0411
"14580",-0.0129
"14583",-0.055
"14584",-0.0812
"14585",0.1725
"14586",-0.198
"14588",0.0273
"14590",0.1078
"14593",0.0389
"14594",0.0957
"14595",0.3256
"14598",0.0536
"14599",2.9235
"14600",-0.0254
"14601",0.188
"14603",-0.1018
"14605",0.0164
"14608",0.1253
"14609",-0.1037
"14611",0.2441
"14612",0.1108
"14613",-0.0328
"14615",-0.1581
"14616",0.5328
"14617",0.0704
"14618",-0.0357
"14619",0.2156
"14620",0.5416
"14621",1.8847
"14623",0.1516
"14628",0.0614
"14629",0.0716
"14630",0.0488
"14632",-0.577
"14633",-0.1456
"14634",-0.154
"14635",-0.3291
"14651",0.1045
"14652",-0.5202
"14657",0.1168
